"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcedcc30932457)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcedcc30932457)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-20 14:50:00,0,74.9,35770,85299,0,0,0,0,62,176,288,119,456,65.8,447,686,0,586,32.0,0,38.5,1932,4.27,449,0,65.7,41903,287,19,1960,7123,1873,74.9,0,55610,85342,0,0,0,0,152,224,115,27.7,255,40.3,251,445,0,695,26.0,0,19,164,4.13,251,0,41.7,27925,75.0,38.5,190,1096,1868
2023-03-20 14:52:00,0,78.2,25032,53537,0,0,0,0,0,176,287,124,456,66.2,452,38.5,0,587,31.8,0,38.5,1724,4.27,448,0,65.4,41842,79.8,19,1743,6840,1070,78.2,0,35507,60193,0,0,0,0,0,225,107,29.0,257,41.1,257,19,0,695,25.7,0,19,171,4.13,249,0,40.6,20356,75.5,38.5,210,1081,1071
2023-03-20 14:54:00,0,77.1,25420,53972,0,0,0,0,0,173,285,124,454,66.1,450,38.5,0,587,31.8,0,38.5,1929,4.27,450,0,65.7,41858,295,19,1936,7163,1863,77.1,0,36301,61988,0,0,0,0,0,225,105,29.0,253,40.6,260,19,0,698,25.7,0,19,195,4.13,254,0,40.3,19962,79.1,38.5,203,1112,1859
2023-03-20 14:56:00,0,89.5,34734,64042,0,0.389,0,0,0,176,287,142,452,65.7,445,38.5,0,586,31.6,0,38.5,1749,4.73,449,0,66.1,41923,72.1,19,1787,6806,1072,89.5,0,35559,60202,0,0,0,0,0,224,113,32.9,251,41,249,19,0,700,25.5,0,19,201,4.60,252,0,41.4,30087,70.2,38.5,245,1143,1079
2023-03-20 14:58:00,0,80.7,27840,81225,0,0,0,0,62,179,294,136,455,65.7,448,739,0,587,31.6,0,38.9,1968,4.97,447,0,65.8,41866,297,19,1996,7256,1868,80.7,0,59520,90452,0,0,0,0,152,223,116,31.6,255,41,253,470,0,699,25.5,0,19,216,4.83,249,0,40.6,19568,79.9,38.5,247,1159,1863
2023-03-20 15:00:00,0,78.5,37581,91554,0,0,0.389,0,62,178,284,124,453,65.8,450,739,0,589,31.8,0,38.9,1942,4.73,436,0,65.8,41947,808,19,1965,7120,1870,78.5,0,59576,90659,0,0.389,0,0,152,224,105,29.0,252,40.3,254,470,0,696,25.7,0,19,203,4.60,244,0,41,29335,90.4,38.5,231,1124,1867
2023-03-20 15:02:00,0,77.8,25046,53570,0,0,0.389,0,0,179,287,119,455,65.8,447,38.5,0,589,32.3,0,38.5,1714,4.27,450,0,65.8,42051,80.5,19,1722,6734,1072,77.8,0,35687,59984,0,0.389,0,0,0,221,114,28.0,254,40.3,253,19,0,698,26.2,0,19,188,4.13,253,0,40.6,20378,75.1,38.5,198,1118,1074
2023-03-20 15:04:00,0,77.1,24243,52842,0,0,0,0,0,177,287,124,457,65.7,447,38.5,0,585,32.3,0,38.5,1937,4.27,449,0,65.4,41939,1644,19,1949,7149,1864,77.1,0,36350,63217,0,0,0,0.389,0,224,106,29.4,257,40.3,251,19,0,697,26.2,0.389,19,200,4.13,251,0,40.3,18778,97.6,38.5,220,1143,1862
2023-03-20 15:06:00,0,78.9,28754,57598,0,0,0,0,0,179,290,130,452,65.7,449,38.5,0,589,32.0,0,38.5,1725,4.50,447,0,65.5,41927,72.5,19.0,1751,6852,1072,78.9,0,35547,60242,0,0,0.389,0.389,0,224,118,30.3,252,40.6,254,19.0,0,699,26.0,0.389,19.0,190,4.37,249,0,39.5,24093,70.2,38.9,219,1133,1078
2023-03-20 15:08:00,0,85.5,24906,65443,0,0,0,0,0,179,287,124,440,66.1,439,38.5,0,589,32.0,0,38.5,1954,4.50,450,0,65.5,41848,296,19,1970,7271,1872,85.5,0,47386,75621,0,0,0.389,0,0,223,112,34.6,245,41,249,19,0,699,26.0,0,19,201,4.37,253,0,39.9,18372,80.2,38.9,231,1117,1870
2023-03-20 15:10:00,0,84.8,36461,90608,0,0,0,0,62,176,293,124,444,66.1,435,751,0,587,32.3,0,38.5,1955,4.50,447,0,65.8,41919,295,19,1967,7178,1868,84.8,0,59777,90494,0,0,0,0,152,224,115,34.6,250,40.6,245,471,0,700,26.2,0,19,206,4.37,249,0,41.4,28188,79.9,38.5,219,1159,1862
2023-03-20 15:12:00,0,78.2,24991,53583,0,0,0,0,0,178,293,124,457,65.8,446,38.5,0,590,32.3,0,38.5,1729,4.27,447,0,65.3,41915,2370,19,1739,6772,1069,78.2,0,35541,62805,0,0,0,0,0,223,120,29.0,263,40.3,249,19,0,696,26.2,0,19,200,4.13,249,0,39.9,20323,101,38.5,212,1131,1071
2023-03-20 15:14:00,0,80.4,33171,62572,0,0,0,0,0,177,283,124,454,65.7,446,38.5,0,587,32.3,0,38.5,1955,4.27,449,0,65.7,41989,4186,19,1980,7151,1874,80.4,0,36415,66545,0,0,0,0,0,223,106,29.0,259,40.6,254,19,0,700,26.2,0,19,204,4.13,251,0,40.3,27735,136,38.5,240,1151,1868
2023-03-20 15:16:00,0,82.9,25305,53962,0,0,0,0,0,178,293,124,454,65.7,449,38.5,0,586,32.5,0,38.5,1795,4.27,450,0,65.3,41845,1734,19,1814,6888,1351,82.9,0,35772,62910,0,0,0,0,0,222,114,29.0,254,40.3,254,19,0,700,26.4,0,19,196,4.13,252,0,39.9,20379,96.6,38.5,227,1133,1345
2023-03-20 15:18:00,0,87.3,23465,51926,0,0,0,0,0,177,290,113,456,65.7,449,38.5,0,588,32.3,0.389,38.5,1870,4.27,450,0,66.0,41830,224,19,1876,7070,1608,87.3,0,36032,61611,0.389,0,0,0,0,223,117,26.3,261,40.3,255,19,0,699,26.2,0,19,197,4.13,252,0.389,40.6,18260,78.4,38.5,210,1125,1603
2023-03-20 15:20:00,0,81.5,36503,90701,0.389,0,0,0,62,177,288,124,455,65.7,444,750,0,589,32.4,0,38.5,1955,4.27,447,0.389,65.7,41903,298,19,1975,7147,1872,81.5,0,59837,90395,0,0,0,0,151,223,110,29.0,255,40.3,253,470,0,698,26.0,0,19,205,4.13,255,0,40.6,28240,87.7,38.5,230,1108,1861
2023-03-20 15:22:00,0,79.6,24571,53095,0,0,0,0,0,175,289,130,452,66.0,447,38.5,0,588,31.6,0,38.5,1720,4.73,450,0,65.7,41847,288,19,1754,6823,1085,79.6,0,35509,60331,0,0,0,0,0,223,116,30.3,252,40.6,251,19,0,698,25.5,0,19.4,187,4.60,253,0,41.7,19884,81.4,38.5,233,1108,1080
2023-03-20 15:24:00,0.389,79.6,35108,64469,0,0,0,0,0,176,285,136,456,65.7,455,38.5,0.389,586,31.6,0,38.5,1955,4.97,451,0,65.7,41934,295,19.4,1963,7210,1875,79.6,0.389,36371,62180,0,0,0,0,0,223,110,31.6,257,40.3,255,19,0,701,25.5,0,19.4,207,4.83,252,0,40.6,29662,79.5,38.5,218,1131,1861
2023-03-20 15:26:00,0.389,74.9,25540,54168,0,0,0,0,0,176,290,130,454,65.8,448,38.5,0.389,586,31.6,0,38.5,1872,4.97,448,0,65.8,41829,260,19.4,1892,7063,1614,74.9,0.389,36032,61583,0,0,0,0,0,223,114,30.3,254,40.3,253,19,0,700,25.5,0,19,207,4.83,250,0,40.6,20332,91.3,38.5,224,1149,1603
2023-03-20 15:28:00,0,74.5,24203,52763,0,0,0,0,0,176,288,130,452,66.3,446,38.5,0,585,31.6,0,38.5,1812,4.97,447,0,65.3,41855,481,19,1842,6951,1349,74.5,0,35769,61188,0,0,0,0,0,224,114,30.5,252,41.4,249,19,0,702,25.5,0,19,203,4.83,249,0,40.3,19262,101,38.5,239,1146,1339
2023-03-20 15:30:00,0,73.4,38340,92551,0,0,0,0.389,62,174,290,119,456,65.8,445,751,0,586,31.8,0,38.5,1947,5.12,449,0,65.3,41951,593,19,1979,7143,1875,73.4,0,59750,90587,0,0,0,0,151,225,108,27.9,255,40.3,249,472,0,703,25.7,0,19,204,4.60,252,0,39.9,30085,94.1,38.5,239,1125,1866
2023-03-20 15:32:00,0,77.8,24626,58090,0,0,0,0.389,62,175,294,118,454,66.1,449,751,0,585,32.3,0,38.5,1734,4.66,450,0,65.8,41874,588,19,1750,6823,1074,77.8,0,40599,66931,0,0,0,0,151,225,119,27.7,253,40.6,254,472,0,703,26.2,0,19,202,4.13,253,0,40.6,18893,83.8,38.5,226,1125,1081
2023-03-20 15:34:00,0,76.0,34092,63368,0,0,0,0,0,178,290,119,463,66.1,449,38.5,0,585,32.3,0,38.5,1949,4.27,448,0,65.8,41922,812,19,1957,7170,1868,76.0,0,36358,62485,0,0,0,0,0,223,117,27.7,260,40.6,254,19,0,697,26.2,0,19,203,4.13,250,0,41,28645,93.4,38.5,212,1099,1868
2023-03-20 15:36:00,0,74.9,25816,54458,0,0,0,0,0,177,286,124,458,65.4,445,38.9,0,590,32.3,0,38.5,1940,4.27,438,0,66.2,41882,297,19,1964,7288,1868,74.9,0,36330,62336,0,0,0,0,0,223,110,29.0,254,39.9,249,19,0,698,26.2,0,19,188,4.13,245,0,41,20356,79.5,38.5,227,1139,1863
2023-03-20 15:38:00,0,78.2,28869,57715,0,0,0,0,0,174,292,124,462,65.3,448,38.5,0,587,32.3,0,38.5,1727,4.27,437,0,65.8,41859,72.1,19.0,1749,6849,1072,78.2,0,35512,60035,0,0,0,0,0,225,119,29.0,252,39.9,252,19.0,0,700,26.2,0,19.0,193,4.13,244,0,41.0,24211,69.9,38.5,232,1130,1073
2023-03-20 15:40:00,0,74.9,32449,86029,0,0,0,0,62,177,287,119,460,65.7,451,751,0,586,32.3,0,38.5,1941,4.27,448,0,65.5,42039,296,19,1952,7135,1867,74.9,0,59643,90148,0,0,0,0,153,225,107,27.7,255,40.7,262,472,0,701,26.2,0,19,202,4.13,249,0,41.4,24191,80.2,38.5,224,1119,1861
2023-03-20 15:42:00,0,79.6,25652,76441,0,0,0,0,62,178,286,124,454,65.7,449,751,0,586,32.3,0,38.5,1735,4.73,449,0,65.8,42043,79.8,19,1747,6771,1073,79.6,0,56787,85573,0,0,0,0,153,224,108,29.0,254,40.3,252,472,0.389,700,26.2,0,19,190,4.99,251,0,41,18362,75.5,38.5,206,1111,1075
2023-03-20 15:44:00,0,77.8,33585,62847,0,0,0,0,0,177,288,119,454,65.7,449,38.5,0,586,32.3,0,38.5,1943,4.97,450,0,65.7,41941,288,19,1966,7180,1865,77.8,0,36357,62083,0,0,0,0,0,224,117,27.7,254,40.3,254,19,0,701,26.2,0,19,195,4.83,252,0,40.6,28153,75.7,38.5,226,1134,1867
2023-03-20 15:46:00,0,75.2,25765,54435,0,0,0,0,0,175,292,124,440,66.1,453,38.5,0,588,31.8,0,38.5,1945,4.50,449,0,65.8,41888,297,19,2021,7170,1872,75.2,0,36340,62018,0,0,0,0,0,226,114,29.0,245,41,253,19.4,0,700,25.7,0,19,203,4.37,251,0,40.3,20293,79.9,38.5,256,1131,1869
2023-03-20 15:48:00,0,74.9,32114,61251,0,0,0,0,0.389,177,289,119,442,66.1,451,38.5,0,585,31.6,0,38.5,1721,4.27,450,0,66.3,41974,2374,19,1740,6780,1083,74.9,0,35594,62452,0,0,0,0,0,224,110,27.7,247,41,250,19.4,0,702,25.5,0,19,193,4.13,252,0,40.6,27466,101,38.5,219,1139,1075
2023-03-20 15:50:00,0,75.2,28648,82091,0,0,0,0,62.4,179,289,124,456,65.7,437,751,0,585,31.8,0,38.5,1940,4.27,451,0,66.1,41893,295,19,1948,7100,1876,75.2,0,59695,90276,0,0,0,0,153,221,115,29.0,256,40.6,247,471,0,702,25.7,0,19,202,4.13,253,0,41,20366,79.9,38.5,214,1092,1866
2023-03-20 15:52:00,0,82.2,25566,78703,0,0,0,0,62,176,290,130,458,65.7,450,751,0,585,32.3,0,38.5,1713,4.73,447,0,65.9,41832,80.1,19,1731,6802,1074,82.2,0,58857,88255,0,0,0,0,153,224,111,30.3,254,40.6,255,471,0,701,26.2,0,19,187,4.60,249,0,40.7,18072,75.5,38.5,210,1117,1075
2023-03-20 15:54:00,0,86.6,33436,62680,0,0,0,0,0,176,290,118,463,66.0,446,38.5,0,588,32.3,0,38.5,1930,4.97,451,0,65.8,41966,1630,19,1952,7156,1863,86.6,0,36377,63614,0,0.389,0,0,0,224,118,27.7,259,40.6,250,19,0,700,26.2,0,19,199,4.83,253,0,41.0,28005,94.2,38.5,212,1135,1861
2023-03-20 15:56:00,0,79.6,25426,54024,0,0,0,0,0,177,288,119,454,66.3,451,38.5,0,585,31.8,0,38.5,1926,4.50,449,0,65.7,41891,295,19,1960,7169,1873,79.6,0,36322,61868,0,0.389,0,0,0,222,115,32.7,259,41,255,19,0,701,25.7,0,19,192,4.37,251,0,41.4,19946,79.5,38.5,222,1122,1871
2023-03-20 15:58:00,0,92.8,34367,63611,0,0,0,0,0,174,285,129,454,66.0,451,38.5,0,589,31.6,0,38.5,1717,4.27,450,0,65.7,41978,79.8,19,1722,6776,1082,92.8,0,35613,60294,0,0,0,0,0,225,106,35.4,254,41,263,19,0,698,25.5,0,19,192,4.13,253,0,40.3,29705,74.7,38.5,208,1117,1074
2023-03-20 16:00:00,0,81.8,26511,63459,0,0,0.389,0,0,178,289,124,455,65.7,446,38.5,0,589,31.8,0,38.9,1928,4.27,449,0,66.5,41903,290,19,1949,7150,1876,81.8,0,43987,71436,0,0,0,0,0,222,116,29.0,255,41,251,19,0,699,25.7,0,19,192,4.13,251,0,42.2,20319,82.0,38.5,218,1132,1863
2023-03-20 16:02:00,0,75.2,26887,80284,0,0,0,0,62,180,297,142,456,65.7,445,751,0,588,32.3,0,38.5,1721,4.27,449,0,66.2,41874,297,19,1765,6763,1071,75.2,0,58949,88816,0,0,0,0,151,220,121,32.9,256,40.6,248,471,0,700,26.2,0.389,19,181,4.13,251,0,41.4,19402,86.3,38.5,222,1124,1071
2023-03-20 16:04:00,0,77.1,35241,64442,0,0.389,0,0,0,179,285,124,459,65.7,447,38.5,0,583,32.3,0,38.5,1851,4.27,447,0,66.1,41912,216,19,1867,6926,1600,77.1,0,36067,61226,0,0,0,0.389,0,223,105,29.0,254,40.6,252,19,0,699,26.2,0,19,178,4.13,249,0,41.7,30049,73.9,38.9,184,1077,1599
2023-03-20 16:06:00,0,81.1,24437,52908,0,0,0,0,0,176,283,130,461,66.3,452,38.5,0,590,31.8,0,38.5,1921,4.50,449,0,66.1,41846,296,19,1944,7150,1871,81.1,0,36311,62050,0,0,0,0,0,223,111,30.3,261,41,258,19,0,699,25.7,0,19,161,4.37,251,0,41.4,18951,80.6,38.5,204,1087,1868
2023-03-20 16:08:00,0,85.9,33391,62522,0,0,0,0,0,176,289,130,459,66.4,449,38.5,0,589,31.6,0,38.5,1691,4.97,449,0,65.7,41942,80.9,19,1723,6770,1082,85.9,0,35594,60402,0,0,0,0,0,224,115,30.7,260,41,258,19,0,698,25.5,0,19,170,4.83,256,0,41,28718,75.5,38.5,189,1090,1078
2023-03-20 16:10:00,0,78.9,25776,54395,0,0,0,0,0,177,291,130,454,66.3,447,38.5,0,588,31.8,0,38.5,1911,4.73,449,0,65.7,41928,1885,19,1950,7118,1870,78.9,0,36366,63643,0,0,0.389,0,0,226,110,30.3,254,41,252,19,0,699,25.7,0,19,173,4.60,251,0,41.1,20308,101,38.5,211,1126,1868
2023-03-20 16:12:00,0,75.6,26775,79826,0,0,0,0,62,176,286,118,458,66.1,447,751,0,588,32.5,0,38.5,1852,4.27,436,0,66.1,41840,223,19,1855,6960,1600,75.6,0,59255,89528,0,0,0.389,0,153,226,113,27.7,254,40.3,251,471,0,699,26.4,0,19,181,4.13,243,0,41,18746,78.4,38.5,188,1083,1600
2023-03-20 16:14:00,0,75.9,29096,57906,0,0,0,0,0,177,290,119,460,66.1,449,38.5,0,587,33.1,0.389,38.5,1770,4.26,452,0,66.0,41921,153,19.0,1800,6821,1333,75.9,0,35821,60536,0,0,0,0,0,225,111,27.6,255,40.6,253,19.0,0,698,27.0,0,19.0,173,4.13,253,0,40.2,24176,76.9,38.5,208,1092,1332
2023-03-20 16:16:00,0,78.5,24109,52608,0,0,0,0,0,178,293,124,456,65.8,447,38.5,0,592,32.5,0.389,38.5,1927,4.27,451,0,65.7,41899,287,19,1955,7170,1862,78.5,0,36325,62076,0,0,0,0,0,223,124,29.0,255,41,252,19,0,696,26.4,0,19,189,4.13,253,0,40.6,18639,74.6,38.5,229,1139,1859
2023-03-20 16:18:00,0,81.8,33052,62099,0,0,0,0,0,179,285,124,452,65.8,447,38.5,0.389,587,32.2,0,38.5,1707,4.27,449,0,65.8,41920,80.1,19,1725,6722,1074,81.8,0,35563,60273,0,0,0,0,0,223,109,29.0,252,41,252,19,0,700,25.7,0,19,181,4.13,251,0,41.4,28390,75.1,38.5,209,1104,1076
2023-03-20 16:20:00,0,74.5,25774,54388,0,0,0,0,0,176,284,130,454,65.4,448,38.5,0.389,586,32.0,0,38.5,1942,4.27,448,0,65.8,41859,579,19,1956,7142,1872,74.5,0,36293,62155,0,0,0,0,0,225,110,30.3,254,39.9,254,19,0,702,25.5,0,19,196,4.13,250,0,41.7,20313,87.7,38.5,215,1125,1872
2023-03-20 16:22:00,0,77.8,36113,90168,0,0,0,0,62,178,293,119,446,65.8,450,751,0,589,31.6,0,38.5,1953,4.27,450,0,65.4,41950,2603,19,1979,7247,1873,77.8,0,59718,93044,0.389,0,0,0,152,222,114,27.7,252,40.6,255,471,0,698,25.5,0,19,208,4.13,252,0.389,40.3,27866,111,38.5,234,1133,1861
2023-03-20 16:24:00,0,85.1,26393,63334,0,0,0,0,62,177,292,130,443,65.7,447,751,0,587,31.6,0,38.5,1701,4.27,449,0.389,65.8,41997,595,19.4,1742,6751,1078,85.1,0,43834,70758,0,0,0,0,152,223,119,30.3,248,40.3,251,471,0,699,25.5,0,19,179,4.13,251,0,40.6,20357,90.8,38.5,213,1140,1068
2023-03-20 16:26:00,0.389,81.5,23683,52199,0.389,0,0,0,0,174,279,136,455,65.7,449,38.5,0,587,31.6,0,38.5,1930,4.27,447,0,65.7,41932,288,19,1942,7166,1880,81.5,0.389,36361,61950,0,0,0,0,0,226,106,31.6,254,40.3,248,19,0,700,25.5,0,19,195,4.13,249,0,40.6,18219,75.0,38.5,214,1125,1867
2023-03-20 16:28:00,0,78.5,32771,61885,0,0,0,0,0,176,297,130,452,66.1,440,38.5,0,589,31.6,0,38.5,1723,4.27,448,0,66.1,41942,1424,19,1741,6753,1086,78.5,0,35580,61688,0,0,0,0,0,225,115,30.3,252,41,255,19,0,699,25.5,0,19.4,195,4.13,249,0,40.6,28104,93.2,38.5,219,1081,1077
2023-03-20 16:30:00,0,81.1,25450,54072,0,0,0,0.389,0,179,286,136,456,65.7,449,38.5,0,585,31.6,0,38.5,1934,4.27,450,0,65.7,41838,299,19,1947,7110,1870,81.1,0,36299,62109,0,0,0,0,0,223,114,31.6,256,40.6,254,19,0,702,25.5,0,19,195,4.13,253,0,40.3,19982,88.4,38.5,219,1115,1859
2023-03-20 16:32:00,0,84.4,37993,92219,0,0,0,0,62,179,287,130,455,65.6,446,752,0,586,31.6,0,38.5,1936,4.73,452,0,65.7,41895,290,19,1954,7197,1865,84.4,0,59693,90542,0,0,0,0,153,224,114,30.3,254,40.3,250,472,0,701,25.5,0,19,198,4.60,250,0,41,29739,82.1,38.5,222,1166,1868
2023-03-20 16:34:00,0,79.3,27822,81194,0,0,0,0,62,177,284,124,459,66.3,445,752,0,583,31.6,0,38.5,1721,5.36,453,0,66.1,41869,80.5,19,1741,6747,1071,79.3,0,58884,88251,0,0,0,0,153,224,104,29.0,254,41,249,472,0,697,25.5,0,19,193,4.83,250,0,41.4,20325,74.7,38.5,219,1127,1072
2023-03-20 16:36:00,0,76.7,24602,53182,0,0,0,0,0,178,294,130,456,65.7,449,38.5,0,583,32.0,0,38.5,1942,4.89,449,0,65.8,41842,505,19,1954,7255,1871,76.7,0,36284,62113,0,0,0,0,0,223,121,30.3,255,41.0,255,19,0,697,26.0,0,19,195,4.37,251,0,40.6,19142,86.5,38.5,216,1143,1866
2023-03-20 16:38:00,0,83.3,34746,64023,0,0,0,0,0,178,290,130,455,66.1,450,38.5,0,588,32.3,0,38.5,1743,4.27,451,0,65.8,41926,80.1,19,1756,6909,1079,83.3,0,35576,60308,0,0,0,0,0,223,114,30.3,254,42.1,255,19,0,699,26.2,0,19,197,4.13,254,0,41.4,30084,75.5,38.5,222,1162,1069
2023-03-20 16:40:00,0,78.6,24509,53024,0,0,0,0,0,178,284,124,455,65.7,444,38.5,0,586,32.0,0,38.5,1953,4.27,450,0,66.1,41802,297,19,1972,7133,1881,78.6,0,36266,61820,0,0,0,0,0,222,106,29.0,254,40.6,248,19.4,0,701,26.0,0,19,205,4.13,252,0,41,19038,80.2,38.5,227,1105,1873
2023-03-20 16:42:00,0,75.3,36293,88758,0,0,0,0,0,181,294,124,455,65.4,450,38.5,0,589,31.6,0,38.5,1941,4.50,448,0,66.1,41887,287,19,1979,7205,1873,75.3,0,57615,87824,0,0,0,0,0,221,119,29.0,255,40.3,255,19.4,0,699,25.5,0,19,201,4.76,250,0,41,28789,75.0,38.5,239,1137,1870
2023-03-20 16:44:00,0,78.9,27796,81156,0,0,0,0,62,180,291,124,457,66.6,448,751,0,587,31.6,0,38.5,1726,4.50,450,0,65.8,41823,80.5,19,1738,6716,1071,78.9,0,58843,88214,0,0,0,0,153,224,112,34.0,257,41.8,253,471,0,701,25.5,0,19,191,4.76,252,0,40.6,20287,74.7,38.5,211,1093,1073
2023-03-20 16:46:00,0,87.7,30739,61346,0,0,0,0,62.0,180,284,130,457,65.4,447,751,0,589,31.4,0,38.5,1945,4.50,450,0,65.4,41903,297,19.0,2003,7162,1872,87.7,0,38366,65032,0,0,0,0,154,222,111,35.3,257,40.3,256,472,0,700,25.4,0,19.0,207,4.37,252,0,39.9,24501,79.5,38.5,236,1105,1868
2023-03-20 16:48:00,0,85.9,25063,53662,0,0,0,0,0.389,177,288,124,456,65.3,445,38.5,0,590,32.3,0,38.5,1734,4.97,439,0,65.8,41936,1664,19,1748,6817,1067,85.9,0,35563,61881,0,0,0,0,0,223,111,29.0,262,40.3,254,19,0.389,698,26.2,0,19,202,4.83,247,0,40.3,20392,96.3,38.5,224,1137,1067
2023-03-20 16:50:00,0,73.0,23702,52287,0,0,0,0,0,175,294,124,456,65.7,447,38.5,0,591,32.5,0,38.5,1946,4.73,449,0,65.8,41896,2184,19,1960,7162,1869,73.0,0,36303,63859,0,0,0,0,0,225,113,29.0,261,40.6,251,19,0,695,26.4,0,19,211,4.60,251,0,40.3,18244,119,38.5,230,1121,1866
2023-03-20 16:52:00,0,74.1,33497,62792,0,0,0,0,0,178,288,124,455,65.7,452,38.5,0,590,32.5,0,38.5,1944,4.27,447,0,65.7,41859,583,19,1974,7264,1867,74.1,0,36288,62665,0,0.389,0,0,0,223,116,29.0,254,40.3,258,19,0,698,26.4,0,19,203,4.13,249,0,40.6,28058,87.0,38.5,234,1155,1869
2023-03-20 16:54:00,0,77.4,26227,70091,0,0,0,0,0,177,284,113,455,66.1,445,38.5,0,587,32.3,0,38.5,1739,4.27,447,0,65.8,41833,80.5,19,1746,6769,1071,77.4,0,49598,77177,0,0,0,0,0,223,105,26.3,254,41,249,19,0,700,26.2,0,19,208,4.13,249,0,41,20207,75.5,38.5,219,1128,1073
2023-03-20 16:56:00,0,77.8,35312,89131,0,0,0.389,0,62,178,290,118,456,66.0,446,751,0,586,32.3,0,38.9,1956,4.27,451,0,65.8,41941,296,19,1963,7198,1867,77.8,0,59558,90656,0,0,0,0,153,222,112,27.7,261,41.7,255,472,0,700,26.2,0.389,19,208,4.13,253,0,41.4,27065,80.2,38.5,228,1125,1867
2023-03-20 16:58:00,0,80,25293,53918,0,0,0.389,0,0,176,284,130,443,66.0,449,38.5,0,587,32.3,0,38.9,1802,4.27,449,0,66.0,41890,2437,19,1820,6949,1339,80,0,35790,63884,0,0,0,0,0,223,111,30.3,248,41.7,261,19,0,700,26.2,0.389,19,195,4.13,256,0,41.0,20361,104,38.5,220,1132,1338
2023-03-20 17:00:00,0,78.9,23020,51433,0,0,0,0,0,174,290,136,443,66.1,449,38.5,0,587,32.0,0,38.5,1795,4.27,450,0,65.7,41881,2447,19,1825,6885,1335,78.9,0,35784,63651,0,0,0,0.389,0,225,112,31.6,249,40.6,253,19,0,700,26.0,0,19,191,4.13,252,0,40.3,18063,108,38.5,223,1111,1339
2023-03-20 17:02:00,0,76.7,33544,62861,0,0,0,0,0,177,286,130,454,65.7,444,38.5,0,588,31.6,0,38.5,1948,4.73,451,0,65.3,41939,296,19,1968,7212,1875,76.7,0,36361,67867,0,0,0,0.389,0,223,108,30.3,254,40.3,248,19,0,699,25.5,0,19,208,4.60,254,0,40.3,28104,79.9,38.5,227,1140,1865
2023-03-20 17:04:00,0,77.1,24638,53116,0,0.389,0,0,0,177,293,130,454,65.6,449,38.5,0,585,31.6,0,38.5,1720,4.97,448,0,65.5,41882,72.1,19,1737,6743,1081,77.1,0,35521,60066,0,0,0,0,0,223,125,30.3,254,40.3,254,19,0,697,25.5,0,19,192,4.83,250,0,40.3,19964,69.8,38.9,207,1122,1073
2023-03-20 17:06:00,0,74.9,37975,92114,0,0.389,0,0,62,179,285,124,454,65.8,450,751,0,582,31.6,0,38.5,1942,4.50,452,0,65.9,41958,297,19,1953,7216,1877,74.9,0,59781,90830,0,0,0,0,151,222,106,29.0,254,40.3,256,471,0,699,25.5,0,19,204,4.37,254,0,40.3,29725,81.3,38.9,220,1104,1863
