"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)"
2023-03-22 15:02:00,0,75.6,33768,61864,0,0,0,0,0,178,275,119,112,65.7,121,38.5,0,590,32.0,0,38.9,1864,4.97,111,0,66.1,41668,19,1884,7010,0,1612,75.6,0,35787,66936,0,0.389,0,0,0,224,105,27.7,26.3,40.7,29.0,19,0,699,26.0,0,19,204,4.83,26.3,0,42.1,28663,38.5,227,1107,0,1600
2023-03-22 15:04:00,0,74.1,25151,53360,0,0,0,0,0,178,281,135,134,65.7,137,38.5,0,590,32.3,0,38.5,1822,4.97,133,0.389,66.5,41649,19,1847,6968,0,1346,74.1,0,35508,87966,0,0,0,0,0,223,117,31.6,31.6,40.6,32.9,19,0,696,26.2,0,19,196,5.22,31.6,0,41,20300,38.5,223,1160,0,1342
2023-03-22 15:06:00,0,73.8,29548,58178,0,0,0,0,0,179,283,130,129,65.7,121,38.5,0,592,32.3,0,38.5,1954,4.50,133,0,65.7,41655,19.0,1969,7250,0,1878,73.8,0,36055,88751,0,0,0,0,0,222,113,30.3,35.2,40.7,33.9,19.0,0,697,26.2,0,19.0,203,4.37,31.6,0,40.7,24167,38.5,221,1181,0,1872
2023-03-22 15:08:00,0,78.2,25149,52608,0,0,0,0,0,178,283,124,124,65.7,127,38.5,0,590,32.3,0,38.5,1793,4.27,121,0,65.8,41608,19.4,1824,7012,0.389,1341,78.2,0,35492,61759,0,0,0,0,0,223,120,29.0,29.0,40.3,30.3,19,0,699,26.2,0,19,188,4.13,29.0,0,40.6,20272,38.5,224,1146,0,1337
2023-03-22 15:10:00,0,78.5,22637,49945,0,0,0,0,0,176,271,130,135,65.7,132,38.5,0,588,32.2,0,38.5,1869,4.26,133,0,65.7,41553,19.4,1882,7026,0.389,1602,78.5,0,35703,62302,0,0,0,0,0,224,101,30.3,31.6,40.6,32.0,19.0,0,699,26.1,0,19.0,195,4.13,36.5,0,40.6,17497,38.5,214,1123,0.389,1596
2023-03-22 15:12:00,0,74.9,32407,60447,0,0,0,0,0,176,282,124,129,66.4,121,38.5,0,592,31.6,0,38.5,1869,4.27,128,0,65.8,41619,19,1894,7048,0,1608,74.9,0,35760,62546,0,0,0,0,0,224,111,29.4,30.3,41.4,29.4,19.4,0,696,25.5,0,19,186,4.13,35.2,0,41,27296,38.5,210,1137,0.389,1606
2023-03-22 15:14:00,0,83.3,24973,52399,0,0,0,0,0,178,286,119,112,66.0,115,38.5,0,590,31.6,0,38.5,1798,4.27,122,0,66.1,41509,19,1825,6929,0,1336,83.3,0,35421,61646,0,0,0,0,0,223,121,28.0,26.3,41,27.7,19.4,0,695,25.5,0,19,189,4.13,29.0,0,41.7,20091,38.5,217,1139,0,1336
2023-03-22 15:16:00,0,82.6,33252,61342,0,0,0,0,0,176,276,124,129,65.3,116,38.5,0,586,32.0,0,38.5,1929,4.27,122,0,65.8,41596,19,1949,7174,0,1873,82.6,0,36000,62707,0,0,0,0,0,224,113,29.0,30.3,40.6,27.7,19,0,697,26.0,0,19,201,4.13,29.0,0,41.4,27876,38.5,224,1136,0,1866
2023-03-22 15:18:00,0,78.9,25170,52599,0,0,0,0,0,177,280,124,124,65.3,126,38.5,0,594,32.6,0,38.5,1784,4.27,122,0,65.7,41619,19,1806,6888,0,1336,78.9,0,35479,61571,0,0,0,0,0,223,114,29.0,29.0,40.3,30.3,19,0,697,26.6,0,19,190,4.13,29.0,0,41,20314,38.5,220,1089,0,1333
2023-03-22 15:20:00,0,76.7,24927,52357,0,0,0,0,0,179,284,124,129,65.7,121,38.5,0,592,32.0,0,38.5,1871,4.27,122,0,65.7,41590,19,1907,7025,0,1600,76.7,0,35713,62333,0.389,0,0,0,0.389,223,114,29.0,30.7,41,29.0,19,0,696,26.0,0,19,191,4.13,29.0,0,41,19798,38.5,234,1120,0,1599
2023-03-22 15:22:00,0,71.6,35108,63456,0,0,0,0,0,179,277,118,117,65.7,116,38.5,0.389,589,31.6,0,38.5,1863,4.66,117,0,65.7,41717,19,1883,7091,0,1604,71.6,0,35818,62991,0,0,0,0,0,223,108,27.7,27.7,40.6,27.7,19,0,698,25.5,0,19,203,4.13,27.7,0,41,30000,38.9,229,1166,0,1606
2023-03-22 15:24:00,0,74.9,23513,50819,0,0,0,0,0,178,280,119,118,66.4,121,38.5,0,589,31.6,0.389,38.5,1722,4.27,117,0,66.2,41604,19,1744,6784,0,1080,74.9,0,35207,61065,0,0,0,0,0,225,116,27.7,27.7,41.5,29.0,19,0,699,25.5,0.389,19,189,4.13,27.7,0,41.8,18904,38.5,215,1143,0,1070
2023-03-22 15:26:00,0,74.9,34025,62159,0,0,0,0,0,179,275,124,123,66.4,126,38.5,0,589,31.6,0,38.5,1914,4.27,127,0,66.2,41698,19,1947,7132,0,1881,74.9,0,36062,63366,0,0,0,0,0,223,106,29.0,29.0,41,30.3,19,0,698,25.5,0,19,183,4.13,30.3,0,41.8,28661,38.5,223,1140,0,1866
2023-03-22 15:28:00,0,74.9,25126,52613,0.389,0,0,0,0,178,281,130,129,66.6,126,38.5,0,589,31.6,0,38.5,1794,4.27,128,0,65.8,41586,19,1814,6902,0,1353,74.9,0,35468,61652,0,0,0.389,0,0,223,118,30.3,30.3,41.1,30.3,19,0,698,25.5,0,19,193,4.13,30.3,0,40.3,20264,38.5,213,1137,0,1340
2023-03-22 15:30:00,0,75.6,29306,57070,0,0,0,0,0,177,283,119,118,65.5,116,38.5,0,589,31.6,0,38.5,1863,4.27,121,0,65.5,41590,19,1885,6951,0,1609,75.6,0,35724,61899,0,0,0,0,0,222,120,27.7,27.7,40.6,27.7,19,0,696,25.5,0,19,194,4.13,29.0,0,40.3,24178,38.5,228,1117,0,1599
2023-03-22 15:32:00,0,79.6,25640,53167,0,0,0,0,0,176,280,124,118,65.3,121,38.5,0,585,31.6,0,38.5,1928,4.73,122,0,65.7,41605,19,1951,7113,0,1869,79.6,0,35997,63267,0,0,0,0,0,223,113,29.0,27.7,40.3,29.0,19,0,701,25.5,0,19,201,4.60,29.4,0,40.6,20237,38.5,230,1129,0,1870
2023-03-22 15:34:00,0,76.7,22853,50200,0,0,0,0,0,177,276,113,118,65.7,116,38.5,0,587,31.6,0,38.5,1791,4.97,117,0,65.5,41564,19,1807,6916,0,1347,76.7,0,35450,61564,0,0,0,0,0,224,112,26.3,27.7,40.6,27.7,19,0,699,25.5,0,19,191,4.83,28.0,0,41.0,17975,38.5,211,1141,0,1345
2023-03-22 15:36:00,0,80.7,32900,61045,0,0,0,0,0,177,284,124,124,65.8,115,38.5,0,586,32.0,0,38.5,1861,4.97,117,0,65.8,41707,19,1895,7056,0,1615,80.7,0,35826,61936,0,0,0,0,0,223,121,29.0,29.0,41,27.7,19,0,701,26.0,0,19,192,4.83,27.7,0,41.8,27803,38.5,233,1121,0,1602
2023-03-22 15:38:00,0,80.4,25028,52543,0,0,0,0,0,179,279,119,118,65.7,116,38.5,0,586,32.3,0,38.5,1812,4.97,117,0,65.7,41620,19,1831,7003,0,1343,80.4,0,35482,61506,0,0,0,0,0,224,115,27.7,27.7,41,27.7,19,0.389,700,26.2,0,19,205,4.83,27.7,0,41,20159,38.5,226,1149,0,1332
2023-03-22 15:40:00,0,75.3,32070,60133,0,0,0,0,0,177,277,113,113,65.8,109,38.5,0,587,32.0,0,38.5,1883,4.73,111,0,65.8,41668,19,1889,7079,0,1614,75.3,0,35784,61661,0,0,0,0,0,224,112,26.3,26.3,41,26.3,19,0.389,701,26.0,0,19,211,4.60,26.3,0,41,26959,38.5,223,1165,0,1598
2023-03-22 15:42:00,0,80.4,25694,53245,0,0,0,0,0,178,273,113,112,66.1,110,38.5,0,587,31.6,0,38.5,1935,4.27,111,0,66.1,41583,19,1948,7168,0,1880,80.4,0,35992,61986,0,0,0,0,0,223,104,26.3,26.3,40.6,26.3,19,0,701,25.5,0,19,200,4.13,26.3,0,41.5,20297,38.5,217,1135,0,1873
2023-03-22 15:44:00,0,77.8,23131,50503,0,0,0,0,0,178,284,130,129,65.8,126,38.5,0,588,31.6,0,38.5,1803,4.27,128,0,66.1,41543,19,1816,6923,0,1339,77.8,0,35429,61837,0,0,0,0,0,224,120,35.2,30.3,40.3,30.3,19,0,701,25.5,0,19,201,4.13,30.3,0,41.5,18259,38.5,223,1153,0,1344
2023-03-22 15:46:00,0.389,73.8,33227,61346,0,0,0,0,0,176,277,130,135,66.4,126,38.5,0,586,31.6,0,38.5,1874,4.27,133,0,65.7,41652,19,1942,7037,0,1604,73.8,0.389,35781,61945,0,0,0,0,0,225,112,30.3,31.6,41.4,30.3,19,0,696,25.5,0,19,202,4.13,31.6,0,40.6,28119,38.5,244,1146,0,1600
2023-03-22 15:48:00,0,77.4,24625,52011,0,0,0,0.389,0,181,276,129,128,66.0,121,38.5,0,589,32.0,0,38.5,1808,4.27,128,0,65.8,41556,19,1819,6984,0,1343,77.4,0,35437,61529,0,0,0,0,0,222,107,30.3,30.3,41.7,29.0,19,0,699,25.5,0,19,177,4.13,30.3,0,41,19749,38.5,199,1137,0,1335
2023-03-22 15:50:00,0,75.2,34343,62455,0,0,0,0,0,176,277,124,129,65.3,121,38.5,0,589,31.8,0,38.5,1807,4.27,128,0,66.4,41665,19,1814,6897,0,1338,75.2,0,35525,61212,0,0,0,0,0,224,108,29.0,30.3,41.4,29.0,19,0,698,25.7,0,19,186,4.13,30.3,0,41.7,29488,38.5,197,1128,0,1338
2023-03-22 15:52:00,0,77.4,25678,53238,0,0,0,0,0,177,278,129,123,65.7,121,38.5,0,590,32.3,0,38.5,1941,4.27,121,0,66.1,41591,19,1953,7233,0,1869,77.4,0,35993,61911,0,0,0,0,0,223,115,30.3,29.0,40.6,29.0,19,0,698,26.2,0,19,202,4.13,29.0,0,41,20283,38.5,222,1148,0,1870
2023-03-22 15:54:00,0,82.6,23957,51315,0,0,0,0,0.389,178,280,136,135,65.3,132,38.9,0,590,32.3,0,38.5,1789,4.27,128,0,65.4,41576,19,1823,6916,0,1343,82.6,0,35459,60823,0,0,0,0,0,224,111,31.6,36.5,39.9,36.5,19,0,697,26.2,0,19,186,4.13,30.3,0,40.6,19076,38.5,222,1130,0,1338
2023-03-22 15:56:00,0,79.6,35080,63272,0,0,0.389,0,0.389,179,278,130,129,65.4,132,38.9,0,588,31.8,0,38.5,1875,4.27,121,0,65.7,41626,19,1887,7069,0,1609,79.6,0,35755,61653,0,0,0,0.389,0,224,108,30.3,30.3,40.3,31.6,19,0,699,25.7,0,19.4,193,4.13,29.0,0,41,29964,38.5,215,1157,0,1600
2023-03-22 15:58:00,0,78.5,23662,50956,0,0,0.389,0,0,179,275,124,129,65.4,132,38.5,0,588,31.6,0,38.5,1870,4.27,128,0,66.1,41574,19,1879,7035,0,1613,78.5,0,35726,61608,0,0.389,0,0.389,0,223,111,29.0,30.3,40.3,31.6,19,0,700,25.5,0,19.4,177,4.13,30.3,0,40.6,18516,38.5,195,1107,0,1603
2023-03-22 16:00:00,0,78.9,33142,61202,0,0,0,0,0,180,284,141,140,65.3,137,38.5,0,587,31.6,0,38.5,1813,4.27,134,0,65.9,41628,19,1827,6875,0,1346,78.9,0,35507,60750,0,0.389,0,0,0,223,114,32.9,32.9,40.6,32.9,19,0,701,25.5,0,19,206,4.13,36.5,0,40.0,28282,38.5,228,1119,0,1336
2023-03-22 16:02:00,0,77.4,25676,53168,0,0,0,0,0,177,284,141,135,65.6,132,38.5,0,590,31.6,0,38.5,1935,4.73,144,0,66.1,41579,19,1962,7216,0,1879,77.4,0,35994,61679,0,0,0,0,0,225,112,32.9,31.6,41.0,31.6,19,0,699,25.5,0,19,165,4.60,34.2,0.389,40.6,20270,38.5,204,1141,0,1866
2023-03-22 16:04:00,0,81.1,29004,56782,0,0.389,0,0,0,177,276,119,118,66.4,116,38.5,0,588,31.6,0,38.5,1790,4.97,122,0.389,66.3,41649,19,1810,6914,0,1350,81.1,0,35526,60971,0,0,0,0,0,224,118,27.7,27.7,41.4,27.7,19,0,700,25.5,0,19,177,4.83,29.0,0.389,41.7,24159,38.5,202,1122,0,1338
2023-03-22 16:06:00,0,79.6,25443,52921,0,0.389,0,0,0,178,278,124,128,66.1,126,38.5,0,586,31.6,0,38.5,1869,4.50,121,0.389,66.1,41598,19,1879,7082,0,1607,79.6,0,35743,61177,0,0,0,0,0,224,115,29.0,30.3,40.6,30.3,19,0,699,25.5,0,19,208,4.37,29.0,0,41.4,20319,38.5,215,1114,0,1600
2023-03-22 16:08:00,0,75.2,22841,50182,0,0,0,0,0,178,276,142,140,65.7,132,38.5,0,589,31.6,0,38.9,1862,4.27,133,0,65.8,41560,19,1880,7146,0,1600,75.2,0,35696,61454,0,0,0,0,0,223,106,32.9,32.9,40.3,31.6,19,0,699,25.5,0,19,200,4.13,31.6,0,41,17704,38.5,221,1147,0,1603
2023-03-22 16:10:00,0,73.8,32091,60098,0,0,0,0,0,178,278,136,129,65.7,132,38.5,0,590,31.6,0,38.5,1720,4.27,139,0,65.7,41648,19.4,1739,6759,0,1069,73.8,0,35241,60034,0,0,0,0,0,223,114,31.6,30.3,40.6,31.6,19,0,699,25.5,0,19,184,4.52,32.9,0,41.4,27498,38.5,215,1160,0.389,1071
2023-03-22 16:12:00,0,76.3,25396,52888,0,0,0,0,0,176,274,136,140,66.1,131,38.5,0,591,32.0,0,38.5,1932,4.27,133,0,65.7,41592,19,1967,7174,0.389,1874,76.3,0,35991,61929,0,0,0,0,0,224,109,31.6,32.9,41.4,31.6,19,0,696,26.0,0,19,195,4.13,31.6,0,41,20009,38.5,233,1125,0,1870
2023-03-22 16:14:00,0,72.7,34576,62769,0,0,0,0,0,178,277,130,129,65.7,132,38.5,0,586,32.3,0,38.5,1804,4.27,128,0,65.7,41678,19,1821,6927,0,1346,72.7,0,35526,60783,0,0,0,0,0,223,107,30.3,30.3,41,31.6,19,0,702,26.2,0,19,202,4.13,30.3,0,40.6,29730,38.5,226,1156,0,1342
2023-03-22 16:16:00,0,74.1,25422,52971,0,0,0,0,1.70,179,287,141,134,65.3,137,38.9,0,584,31.8,0,38.5,1863,4.27,139,0,65.7,41617,19,1886,7051,0,1607,74.1,0,35742,61510,0,0,0,0,1.70,225,123,32.9,32.0,39.9,33.3,19.8,0,697,25.7,0,19,197,4.13,32.9,0,40.6,20305,38.5,220,1164,0,1596
2023-03-22 16:18:00,0,76.3,24721,52163,0,0,0,0,0,179,272,124,124,65.3,116,38.9,0,586,31.6,0.389,38.5,1945,4.27,122,0,65.3,41578,19,1957,7203,0,1875,76.3,0,35987,62570,0,0,0,0,0,223,103,29.4,29.0,39.9,27.7,19.4,0,699,25.5,0,19,204,4.13,29.0,0,40.3,19324,38.5,217,1147,0,1863
2023-03-22 16:20:00,0,77.4,34864,63095,0,0,0,0,0,180,277,119,124,65.7,116,38.5,0,589,31.6,0.389,38.5,1812,4.27,121,0,66.1,41734,19,1829,6879,0,1346,77.4,0,35586,61113,0,0,0,0,0,223,110,28.0,29.0,40.3,27.7,19,0,697,25.5,0,19,210,4.13,29.0,0,41.4,30032,38.5,233,1136,0,1336
2023-03-22 16:22:00,0,80,23779,51198,0.389,0,0,0,0,178,281,119,124,66.1,116,38.5,0,591,31.8,0,38.5,1874,4.27,122,0,65.8,41569,19,1903,7125,0,1617,80,0,35719,61621,0,0,0,0,0.389,224,118,27.7,29.0,40.6,27.7,19,0,696,25.7,0,19,194,4.13,29.0,0,42.5,18645,38.5,221,1177,0,1610
2023-03-22 16:24:00,0,75.2,33307,61426,0.389,0,0,0,0,177,278,119,124,66.1,121,38.5,0,591,31.8,0,38.5,1794,4.27,122,0,65.7,41669,19,1813,6910,0,1349,75.2,0,35524,61330,0.389,0,0,0,0.389,224,108,27.7,29.0,40.6,29.0,19,0,699,25.7,0,19,194,4.13,29.0,0,41.4,28473,38.9,219,1145,0,1341
2023-03-22 16:26:00,0,80,25412,52916,0,0,0,0,0,180,275,130,129,65.3,126,38.5,0.389,590,31.8,0,38.5,1869,4.66,128,0,66.0,41575,19,1883,7049,0,1609,80,0,35715,61421,0.389,0,0,0,0,222,105,30.3,30.3,41,30.3,19,0,698,25.7,0.389,19,202,4.13,30.3,0,41.4,20283,38.9,214,1163,0,1597
2023-03-22 16:28:00,0,82.2,29765,57685,0,0,0,0,0,177,280,130,135,65.3,127,38.5,0.389,589,31.6,0,38.5,1942,4.66,133,0,66.0,41642,19.0,1967,7240,0,1874,82.2,0,36031,65176,0,0,0,0,0,224,117,30.3,31.6,40.3,30.3,19.0,0,698,25.5,0.389,19.0,203,4.13,31.6,0,40.6,24375,38.5,236,1169,0,1868
2023-03-22 16:30:00,0,74.5,25145,52676,0,0,0,0,0,178,281,118,124,65.7,115,38.5,0,588,31.6,0,38.5,1808,4.27,122,0,65.7,41603,19,1829,6994,0,1338,74.5,0,35464,61474,0,0,0,0,0,224,117,27.7,29.0,40.3,27.7,19,0,699,25.5,0,19,208,4.13,29.0,0,40.6,20276,38.5,220,1212,0,1337
2023-03-22 16:32:00,0,73.0,22943,50221,0,0,0,0,0,178,278,119,124,66.8,110,38.5,0,589,32.0,0,38.5,1873,4.27,117,0,65.7,41609,19,1881,7094,0,1600,73.0,0,35734,61838,0,0,0,0,0,223,108,32.6,29.0,41,26.3,19,0,698,26.0,0,19,196,4.13,27.7,0,40.6,17797,38.5,219,1179,0,1600
2023-03-22 16:34:00,0,86.2,32501,60543,0,0,0,0,0,180,276,124,123,66.4,126,38.5,0,591,32.3,0,38.5,1807,4.27,122,0,65.3,41683,19,1825,6910,0,1344,86.2,0,35544,61781,0,0,0,0,0,223,111,34.7,29.0,41.4,30.3,19,0,697,26.2,0,19,200,4.13,29.4,0,40.6,27636,38.5,225,1150,0,1344
2023-03-22 16:36:00,0,82.2,24966,52462,0,0,0,0,0,176,278,124,124,65.7,121,38.5,0,589,31.8,0,38.5,1808,4.27,128,0,65.7,41583,19,1822,6988,0,1343,82.2,0,35469,61432,0,0,0.389,0,0,224,113,29.0,29.0,41,29.0,19,0,699,25.7,0,19,201,4.13,30.3,0,40.6,20094,38.5,222,1176,0,1334
2023-03-22 16:38:00,0,84.0,33085,61227,0,0,0,0,0,176,278,124,123,65.7,116,38.5,0,591,31.6,0,38.5,1939,4.27,121,0,65.7,41674,19,1964,7284,0,1872,84.0,0,36059,63861,0,0,0,0,0,223,111,29.0,29.0,40.6,27.7,19,0,696,25.5,0,19,205,4.13,29.0,0,41,27712,38.5,230,1177,0,1858
2023-03-22 16:40:00,0,84.0,25166,52706,0,0,0,0,0,178,277,119,124,65.7,116,38.5,0,587,31.6,0,38.5,1800,4.27,122,0,66.0,41614,19,1836,6940,0,1350,84.0,0,35492,62032,0,0,0,0,0,224,113,27.7,29.0,40.3,27.7,19,0,700,25.5,0,19,201,4.13,29.0,0,40.6,20308,38.5,244,1176,0,1340
2023-03-22 16:42:00,0,78.9,24996,52559,0,0,0,0,0,179,281,136,129,66.2,121,38.5,0,588,32.0,0,38.5,1904,4.27,127,0,65.7,41663,19,1913,7144,0,1613,78.9,0,35790,61879,0,0,0,0,0,222,117,31.6,35.8,41,34.2,19,0,698,26.0,0,19,220,4.13,30.3,0,41.4,19856,38.5,231,1217,0,1602
2023-03-22 16:44:00,0,80.0,35115,63382,0,0,0,0,0,180,277,130,130,65.8,126,38.5,0,591,32.0,0,38.5,1873,4.27,128,0,66.0,41692,19,1889,7089,0,1610,80.0,0,35816,62236,0,0,0,0,0,222,110,30.3,35.8,40.6,35.5,19,0.389,698,26.0,0,19,210,4.13,30.3,0,41.4,30005,38.5,230,1198,0,1600
2023-03-22 16:46:00,0.389,74.9,23917,51250,0,0,0,0.389,0,177,283,130,124,66.1,126,38.5,0,583,32.0,0,38.5,1801,4.27,128,0,66.0,41584,19,1881,6930,0,1344,74.9,0.389,35462,61064,0,0,0,0,0,224,119,30.3,29.0,40.6,30.3,19,0.389,700,26.0,0,19,191,4.13,30.3,0,40.6,19055,38.5,237,1105,0,1337
2023-03-22 16:48:00,0.389,74.1,34148,62445,0,0,0,0.389,0,176,277,130,124,66.4,126,38.5,0,592,31.6,0,38.5,1947,4.27,128,0,65.7,41686,19,1996,7244,0,1870,74.1,0.389,36058,62491,0,0,0,0,0,225,108,30.3,29.0,41,30.3,19,0,696,25.5,0,19,200,4.13,35.9,0,40.3,28790,38.5,250,1191,0,1865
2023-03-22 16:50:00,0,73.8,25178,52754,0,0,0,0,0.389,176,279,130,129,66.1,121,38.5,0,589,31.6,0,38.5,1820,4.27,122,0,66.0,41659,19,1864,6960,0,1337,73.8,0,35512,61395,0,0,0,0,0,223,117,30.3,30.3,40.6,29.0,19,0,699,25.5,0,19,201,4.13,34.6,0,40.6,20326,38.5,246,1178,0,1343
2023-03-22 16:52:00,0,75.6,28605,56460,0,0,0,0,0.389,177,280,129,123,66.1,115,38.5,0,586,31.8,0,38.5,1895,4.27,117,0,65.4,41609,19,1906,7158,0,1601,75.6,0,35733,62468,0,0,0,0,0,224,125,30.3,29.0,40.6,27.7,19,0,702,25.7,0,19,226,4.13,27.7,0,40.6,23472,38.5,241,1177,0,1599
2023-03-22 16:54:00,0,79.6,29128,57055,0,0,0.389,0,0,178,280,124,118,65.6,115,38.5,0,587,33.0,0,38.5,1864,4.27,117,0,65.7,41619,19.0,1890,7093,0,1609,79.6,0,35756,62115,0,0,0,0,0,223,118,29.0,27.6,40.6,27.6,19.0,0,700,26.6,0,19.0,207,4.13,27.6,0,40.6,24007,38.5,241,1215,0,1599
2023-03-22 16:56:00,0,79.6,23433,50845,0,0,0,0,0,178,273,118,117,65.3,116,38.5,0,589,31.8,0,38.5,1809,4.27,116,0,66.1,41563,19,1833,6930,0,1344,79.6,0,35445,61565,0,0,0,0.389,0,224,104,27.7,27.7,39.9,27.7,19,0,698,25.7,0,19.4,208,4.13,27.7,0,41,18564,38.5,241,1175,0,1334
2023-03-22 16:58:00,0,78.9,33674,61860,0,0,0,0,0,177,278,119,124,65.7,116,38.9,0,589,31.6,0,38.5,1943,4.27,122,0,66.1,41681,19,1960,7250,0,1869,78.9,0,36048,62945,0,0,0,0,0,226,110,27.7,29.0,40.3,27.7,19,0,699,25.5,0,19,216,4.13,29.0,0,41,28298,38.5,234,1187,0,1864
2023-03-22 17:00:00,0,82.2,25063,52644,0,0,0,0,0,176,280,119,112,66.4,116,38.5,0,590,31.6,0,38.5,1828,4.27,121,0,66.1,41609,19,1826,6946,0,1347,82.2,0,35468,62032,0,0,0,0,0,224,117,27.7,26.3,41.4,27.7,19,0,700,25.5,0,19,223,4.13,29.0,0,40.3,20195,38.5,235,1186,0,1347
2023-03-22 17:02:00,0,82.9,32737,60845,0,0,0,0,0,176,281,124,129,66.1,126,38.5,0,588,31.6,0,38.5,1884,4.27,122,0,65.7,41631,19,1901,7066,0,1613,82.9,0,35762,62677,0,0.389,0,0,0,223,113,29.0,30.3,41,30.3,19,0,699,25.5,0,19,216,4.13,29.0,0,40.6,27617,38.5,236,1166,0,1598
2023-03-22 17:04:00,0,74.1,25662,53265,0,0,0,0,0,177,275,130,129,66.1,126,38.5,0,589,31.6,0,38.5,1937,4.27,128,0.389,66.1,41603,19,1965,7210,0,1874,74.1,0,35995,63341,0,0,0,0,0,223,104,30.3,30.3,41,30.3,19,0,699,25.5,0,19,206,4.13,30.3,0,41,20275,38.5,245,1170,0,1859
2023-03-22 17:06:00,0,78.9,22958,50315,0,0.389,0,0,0,177,282,130,129,66.1,126,38.5,0,589,31.8,0,38.9,1801,4.27,128,0,65.7,41602,19.4,1819,6943,0,1347,78.9,0,35478,61681,0,0,0,0,0,223,120,30.3,30.3,41.4,30.3,19,0,700,25.7,0,19,201,4.13,30.3,0.389,40.3,18076,38.5,228,1166,0.389,1338
2023-03-22 17:08:00,0,81.1,33167,61367,0,0.389,0,0,0,176,279,141,140,65.7,137,38.5,0,589,32.3,0,38.9,1877,4.27,139,0,66.4,41658,19.4,1887,7146,0,1612,81.1,0,35789,62432,0,0,0,0,0,223,111,32.9,32.9,41,32.9,19,0,698,26.2,0,19,203,4.13,32.9,0.389,42.5,28051,38.5,219,1195,0.389,1600
2023-03-22 17:10:00,0,84.4,24810,52280,0,0,0,0,0,176,274,130,135,65.7,126,38.5,0,588,32.0,0,38.5,1795,4.27,133,0,65.4,41558,19,1819,6875,0.389,1345,84.4,0,35462,61901,0,0,0,0,0,224,110,30.3,31.6,40.3,30.3,19,0,699,26.0,0,19,194,4.52,31.6,0,41.4,19935,38.5,220,1144,0,1335
2023-03-22 17:12:00,0,86.6,34778,63030,0,0,0,0,0,177,280,125,118,65.7,116,38.5,0,589,31.6,0,38.5,1872,4.27,122,0,65.8,41682,19,1887,7103,0.389,1609,86.6,0,35810,62165,0,0,0,0,0,225,114,29.0,27.7,40.3,27.7,19,0,701,25.5,0,19,200,4.52,29.0,0,41,29685,38.5,225,1166,0,1606
2023-03-22 17:14:00,0,75.6,25627,53250,0,0,0,0,0,178,281,129,117,66.1,127,38.5,0,588,31.6,0,38.5,1953,4.27,121,0,65.7,41651,19,1973,7229,0,1866,75.6,0,36032,62962,0,0,0,0,0,223,111,30.3,27.7,40.6,30.3,19,0,700,25.5,0,19,203,4.13,29.0,0,41.4,20235,38.5,235,1171,0,1863
