"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0b50fe0be417)","Transmit Total (lxc0c76d1cbcf21)","Transmit Total (lxc1b365d1aeffb)","Transmit Total (lxc212dabdd3101)","Transmit Total (lxc2261ca0283f4)","Transmit Total (lxc259e871f6d0c)","Transmit Total (lxc291281b603ac)","Transmit Total (lxc35e9bc295a0c)","Transmit Total (lxc4550613e5de3)","Transmit Total (lxc4cf70bf74cce)","Transmit Total (lxc4ff33ab70345)","Transmit Total (lxc578068b371f4)","Transmit Total (lxc8224a39e8700)","Transmit Total (lxc8adbeb750e3f)","Transmit Total (lxc953e6e46c070)","Transmit Total (lxc95f308cab6d1)","Transmit Total (lxc9a229b32004d)","Transmit Total (lxc9c1a42b5409e)","Transmit Total (lxc9fecc55a4ec6)","Transmit Total (lxc_health)","Transmit Total (lxca8909a38a5c3)","Transmit Total (lxcaefae006e0ae)","Transmit Total (lxcbaae61bb59f9)","Transmit Total (lxcbe46e8f92045)","Transmit Total (lxcc98ddd4e021a)","Transmit Total (lxccf80711784ca)","Transmit Total (lxce1132a8b1efa)","Transmit Total (lxcee0aa8190d09)","Transmit Total (lxcee90dc48a2db)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0b50fe0be417)","Receive Total (lxc0c76d1cbcf21)","Receive Total (lxc1b365d1aeffb)","Receive Total (lxc212dabdd3101)","Receive Total (lxc2261ca0283f4)","Receive Total (lxc259e871f6d0c)","Receive Total (lxc291281b603ac)","Receive Total (lxc35e9bc295a0c)","Receive Total (lxc4550613e5de3)","Receive Total (lxc4cf70bf74cce)","Receive Total (lxc4ff33ab70345)","Receive Total (lxc578068b371f4)","Receive Total (lxc8224a39e8700)","Receive Total (lxc8adbeb750e3f)","Receive Total (lxc953e6e46c070)","Receive Total (lxc95f308cab6d1)","Receive Total (lxc9a229b32004d)","Receive Total (lxc9c1a42b5409e)","Receive Total (lxc9fecc55a4ec6)","Receive Total (lxc_health)","Receive Total (lxca8909a38a5c3)","Receive Total (lxcaefae006e0ae)","Receive Total (lxcbaae61bb59f9)","Receive Total (lxcbe46e8f92045)","Receive Total (lxcc98ddd4e021a)","Receive Total (lxccf80711784ca)","Receive Total (lxce1132a8b1efa)","Receive Total (lxcee0aa8190d09)","Receive Total (lxcee90dc48a2db)"
2023-03-11 10:10:00,0,10636,18662,71739,0,467,1803,123,66377,225,35.0,87.2,0,122,155,447,3.97,401,0,65.7,160,418,1820,204,32.3,1904,15929,6915,0,154,0,66.8,0,121,10636,0,18150,75532,0,260,175,20.9,2367,233,30.7,66.2,0,20.9,566,258,3.97,581,0,40.3,91.8,487,195,228,26.2,2246,15864,1048,0,136,0,41,0,3557
2023-03-11 10:12:00,0,10700,18355,66329,0,467,1758,123,66319,217,32.1,87.2,0,122,391,446,6.41,403,0,66.1,161,354,1779,205,32.3,1863,15923,6694,0,155,0,66.4,0,76.4,10700,0,18402,75192,0,260,158,20.9,2362,218,28.8,66.2,0,20.9,806,251,7.22,582,0,40.6,98.9,392,197,228,26.2,2222,15866,1024,0,135,0,41.4,0,3539
2023-03-11 10:14:00,0,12044,43011,101994,0,468,1867,129,66468,225,32.1,86.5,0,122,22020,445,6.99,404,0.389,66.1,164,431,1895,205,32.3,1974,15933,7021,0,156,0,66.8,0,76.6,12044,0,41090,101654,0,261,165,21.9,2374,227,22.4,65.5,0,20.9,24635,249,8.16,583,0,41.8,103,524,188,228,26.2,2296,15875,1042,0,137,0,41.4,0,3541
2023-03-11 10:16:00,0,9447,17568,80260,0,465,1692,117,66270,223,32.9,85.7,0,121,183,446,4.54,404,0,65.7,161,362,1719,206,33,1792,15944,6695,0,155,0,66.4,0,76.7,9447,0,16948,73600,0,265,152,20.0,2360,225,22.9,64.7,0,20.9,581,256,4.90,583,0,41.4,93.9,408,184,228,26.9,2162,15881,1039,0,136,0,41.7,0.389,3539
2023-03-11 10:18:00,0,10483,18690,68216,0,453,1822,123,66374,223,32.9,86.8,0,127,173,437,4.99,404,0,66.1,159,406,1870,205,31.9,1916,15933,6850,0,153,0,67.2,0,122,10483,0,17995,80180,0,253,165,26.4,2361,225,27.8,65.8,0,27.5,567,253,5.78,582,0.389,41.4,90.0,470,216,228,25.8,2271,15866,1035,0,134,0,41.7,0,3616
2023-03-11 10:20:00,0,10195,18682,71796,0,467,1826,123,66365,220,32.1,87.2,0,126,171,446,4.99,405,0,66.5,164,417,1863,204,32.3,1892,15951,6900,0,157,0,66.5,0,122,10195,0,17711,79889,0,260,176,20.9,2356,221,26.9,66.6,0,21.9,564,251,5.39,583,0,41.4,96.9,489,224,228,26.2,2237,15883,1020,0,136,0,41.7,0,3675
2023-03-11 10:22:00,0,10882,18128,89186,0,466,1745,129,66322,223,30.7,87.2,0,122,176,447,6.17,403,0,66.4,165,355,1769,207,32.3,1872,15942,6764,0,155,0,66.4,0,77.4,10882,0,18368,75519,0,259,169,21.9,2355,231,20.4,66.2,0,20.9,573,253,6.97,582,0,41.4,105,400,200,228,26.2,2228,15880,1032,0,133,0,41,0,3628
2023-03-11 10:24:00,0,12317,43077,100371,0,469,1891,134,66435,219,33.5,87.2,0,133,22007,446,3.73,404,0,66.4,161,431,1932,206,32.6,1983,15946,7087,0,156,0,66.1,0,76.9,12317,0,41368,101835,0,261,166,22.8,2364,220,24.9,66.2,0,22.8,24686,251,3.73,583,0,41,99.3,524,203,228,26.6,2297,15868,1045,0,133,0,41,0,3569
2023-03-11 10:26:00,0,10642,18641,71561,0,469,1825,129,66377,222,32.1,87.2,0,122,158,447,3.60,405,0,66.1,160,373,1861,205,32.6,1882,15919,6888,0.389,155,0,66.1,0,76.3,10642,0,18143,75365,0,261,177,21.9,2358,223,22.7,66.2,0.389,20.9,566,252,3.60,583,0,41.4,91.1,420,213,227,26.6,2164,15862,1070,0,135,0,41.4,0,3539
2023-03-11 10:28:00,0,10346,18200,66134,0,467,1753,123,66320,226,31.5,87.2,0.389,116,158,449,6.51,404,0,66.1,166,412,1815,206,31.9,1870,15938,6723,0.389,155,0,66.1,0,119,10346,0,17867,74717,0,260,169,20.9,2356,228,21.6,66.2,0.389,20.0,565,255,6.56,582,0,41.7,98.8,485,239,227,25.8,2269,15888,998,0.389,136,0,41,0,3615
2023-03-11 10:30:00,0,11286,18735,75288,0,466,1809,134,66369,222,31.5,86.9,0.389,133,166,444,5.11,404,0,66.5,165,424,1823,207,32.7,1905,15942,6933,0,155,0,66.1,0,120,11286,0,18807,76209,0,259,157,22.8,2364,228,20.9,65.5,0,22.8,581,249,4.77,583,0,41.4,97.4,501,179,227,26.2,2238,15928,1021,0.389,135,0,41.4,0,3617
2023-03-11 10:32:00,0,11488,18135,65902,0,467,1762,118,66350,220,32.1,86.9,0,116,148,447,4.40,403,0,66.4,160,359,1771,206,32.7,1876,15927,6746,0,155,0,66.4,0,75.7,11488,0,18972,75588,0,260,168,20.0,2374,227,21.6,65.5,0,20.0,558,251,5.16,582,0,41.7,96.8,397,174,227,26.2,2223,15865,1057,0,134,0,41.7,0,3539
2023-03-11 10:34:00,0,12228,43112,100196,0,466,1882,117,66426,222,32.9,87.2,0,115,22145,447,3.50,404,0,66.4,166,432,1905,206,32.3,1986,15924,7051,0,155,0,66.1,0,75.7,12228,0,41405,101814,0,259,179,20.0,2367,224,22.9,66.9,0,20.0,24740,253,3.50,582,0,41.4,105,523,203,228,26.2,2298,15862,1024,0,135,0,41.4,0,3539
2023-03-11 10:36:00,0,10290,18620,71395,0,469,1806,123,66370,225,30.7,87.2,0,116,176,446,4.67,405,0,66.8,164,365,1830,206,31.9,1894,15921,6851,0,155,0,66.1,0,76.8,10290,0,17785,74919,0,261,171,20.9,2368,229,19.7,67.7,0,20.0,576,256,5.17,583,0,41.7,97.5,408,212,228,25.8,2183,15861,1023,0,138,0,40.6,0,3539
2023-03-11 10:38:00,0.389,9647,18148,66165,0,465,1754,117,66341,222,32.1,87.2,0,115,175,446,5.33,401,0,66.1,159,404,1763,203,31.9,1882,15942,6775,0,155,0,66.4,0,121,9647,0.389,17162,73905,0,259,160,20.0,2366,223,21.4,66.9,0,20.0,568,251,6.21,580,0,41.4,91.8,468,197,228,25.8,2298,15880,1025,0,137,0,41,0,3557
2023-03-11 10:40:00,0,11139,19183,73360,0,468,1865,123,66442,220,30.7,87.2,0,122,158,447,4.30,401,0,66.4,160,422,1884,207,32.6,1944,15942,7039,0,155,0,66.8,0,120,11139,0,18655,76387,0,260,161,20.9,2360,221,20.4,66.2,0,20.9,570,253,9.87,581,0,41.4,91.6,495,181,228,26.6,2260,15883,1062,0,135,0,41.4,0,3558
2023-03-11 10:42:00,0,10286,17599,64198,0,467,1686,111,66276,222,33.5,87.2,0,104,151,449,3.27,405,0,66.1,165,353,1711,206,32.3,1824,15952,6577,0,154,0,66.4,0,76.2,10286,0,17773,73991,0,260,161,19,2368,234,24.2,66.6,0,18.1,564,254,3.27,583,0,41,105,400,191,227,26.2,2221,15891,1028,0,141,0,41,0,3539
2023-03-11 10:44:00,0,12084,42932,101799,0,453,1884,112,66466,222,31.5,87.2,0,111,21854,434,5.70,404,0,66.1,160,427,1901,206,32.3,1990,15956,7084,0,157,0,66.1,0,76.6,12084,0,40993,101559,0,253,169,19.0,2370,230,21.2,67.0,0,19.0,24560,244,6.46,583,0,41.8,97.9,520,196,227,26.2,2313,15882,1044,0,140,0,40.7,0,3571
2023-03-11 10:46:00,0,10210,18606,73145,0,467,1806,123,66389,222,32.9,87.2,0,121,156,445,4.73,403,0,66.4,158,364,1827,204,31.9,1886,15923,6901,0,155,0,65.7,0,76.5,10210,0,17704,74933,0,260,147,20.9,2365,223,22.7,66.9,0,20.9,576,249,5.49,583,0,41,90.2,411,177,228,25.8,2171,15863,1054,0,135,0,40.6,0,3628
2023-03-11 10:48:00,0,9535,18159,89285,0,469,1759,123,66363,225,32.9,87.2,0,127,165,450,4.69,403,0,65.7,158,409,1768,205,31.9,1867,15944,6788,0,154,0,66.1,0,117,9535,0,17053,74260,0,261,159,20.9,2366,227,23.2,67.3,0,21.9,565,256,4.73,583,0,40.6,89.8,478,167,228,25.8,2272,15874,1046,0,136,0,41.7,0,3556
2023-03-11 10:50:00,0,10511,19227,73370,0,467,1869,134,66441,222,31.9,86.5,0,133,165,447,6.09,404,0,65.7,165,447,1944,205,33,1950,15943,7003,0,157,0,66.1,0,119,10511,0,18042,75661,0,260,165,22.8,2365,223,21.7,66.2,0,22.8,560,252,6.50,583,0,40.6,98.8,537,208,228,26.9,2246,15878,1036,0,136,0,41.4,0,3557
2023-03-11 10:52:00,0,10372,17659,64707,0,467,1700,123,66295,219,33.3,85,0,122,177,445,5.10,404,0,66.1,159,386,1774,204,32.3,1818,15953,6637,0,154,0,65.7,0.389,77.3,10372,0,17884,74222,0,260,166,20.9,2359,225,23.1,64,0,20.9,578,249,5.86,583,0,41,91.8,449,212,228,26.2,2227,15891,1041,0,133,0,40.6,0,3569
2023-03-11 10:54:00,0,12345,42947,99698,0,467,1875,118,66450,220,32.9,85.7,0,111,21857,444,3.27,403,0,65.7,161,433,1884,203,32.0,1970,15938,7019,0,155,0,66.4,0.389,77.2,12345,0,41250,101697,0,261,174,20.0,2367,221,23.1,64.7,0,19,24562,249,3.27,582,0,41.4,99.9,523,193,228,26.0,2295,15882,1029,0,134,0,41.4,0,3539
2023-03-11 10:56:00,0,10223,21070,74274,0,468,1811,129,66363,219,32.1,87.2,0,122,2352,448,3.26,403,0,66.1,163,416,1822,205,32.4,1886,15934,6891,0,155,0,66.0,0,76.6,10223,0,19898,77390,0,261,188,21.8,2364,226,22.3,66.2,0,20.9,3004,259,3.26,582,0,41.3,101,499,193,227,26.3,2174,15872,1051,0,135,0,40.6,0,3567
2023-03-11 10:58:00,0,9580,18149,66130,0,470,1743,129,66357,220,32.1,87.2,0,127,174,447,5.70,403,0,66.1,161,406,1785,205,32.3,1867,15957,6732,0,155,0,66.4,0,119,9580,0,17098,73806,0,263,144,21.9,2357,222,22.0,66.2,0,21.9,567,258,6.52,582,0,41.7,93.4,470,187,228,26.2,2270,15890,1023,0,136,0,41,0,3556
2023-03-11 11:00:00,0,11262,19194,76757,0,468,1863,123,66443,222,32.3,87.2,0,121,158,444,6.61,404,0,66.1,160,417,1889,205,33,1958,15947,7050,0,155,0,66.1,0,121,11262,0,18779,76554,0,261,164,20.9,2362,223,23.3,66.9,0,20.9,568,249,7.79,582,0,42.1,91.7,488,192,228,26.9,2246,15886,1054,0,135,0,41,0,3645
2023-03-11 11:02:00,0,10787,17601,64780,0,468,1729,124,66306,223,56.4,87.2,0,122,155,446,4.41,404,0,66.4,161,351,1754,206,32.3,1840,15942,6668,0,154,0,66.1,0,77.0,10787,0,18277,74599,0,260,176,20.9,2363,231,63.5,66.9,0,20.9,567,251,4.77,583,0,41.4,93.5,391,196,228,26.2,2233,15874,1044,0,135,0,41,0,3598
2023-03-11 11:04:00,0,12110,42534,98298,0,467,1819,117,66388,220,33.7,87.2,0,115,22098,445,3.73,404,0,66.8,163,428,1845,205,32.6,1944,15947,6897,0,155,0,66.4,0,76.7,12110,0,41227,101223,0,265,177,20.3,2356,221,23.1,66.2,0,20.3,24697,255,3.73,583,0,41.4,101,522,173,228,26.6,2309,15880,1053,0,136,0,41.7,0,3539
2023-03-11 11:06:00,0,9986,26310,90213,0,469,1809,118,66382,223,31.5,86.5,0,116,7209,449,6.13,404,0,66.8,161,410,1835,206,32.3,1896,15926,6800,0,155,0,65.7,0,77.0,9986,0,24441,82670,0,266,170,25,2355,225,26.8,65.8,0,25.0,8310,260,7.31,583,0,41.4,93.8,492,197,228,26.2,2170,15866,1014,0,135,0,41.8,0,3657
2023-03-11 11:08:00,0,9803,18160,76102,0,456,1744,123,66343,218,33.5,86.5,0,122,173,436,4.73,400,0,66.4,154,404,1765,205,32.3,1886,15937,6714,0,154,0.389,66.4,0,121,9803,0,17323,74065,0,254,159,26.0,2348,220,29.0,65.8,0,20.9,570,248,5.54,581,0,41,91.3,469,200,228,26.2,2279,15873,1022,0,135,0.389,41.4,0,3586
2023-03-11 11:10:00,0,11061,19195,73188,0,469,1876,123,66449,220,33.5,87.2,0,122,175,444,3.73,399,0,66.1,148,418,1875,205,33,1941,15942,7017,0,155,0,66.4,0,121,11061,0,18580,76291,0,261,184,20.9,2351,221,29.0,66.2,0,20.9,565,249,3.73,580,0,41,86.2,485,184,228,26.9,2247,15872,1034,0,137,0,41,0,3558
2023-03-11 11:12:00,0,11420,18655,91566,0,468,1833,129,66400,226,31.5,87.2,0,127,169,444,3.97,403,0.389,66.1,167,351,1852,205,32.3,1913,15934,6886,0,154,0,66.8,0,76.6,11420,0,18906,76708,0,260,160,21.9,2362,234,21.0,66.9,0,21.9,562,249,4.36,583,0,41,107,394,173,228,26.2,2229,15872,1044,0,135,0,41.4,0,3569
2023-03-11 11:14:00,0,10989,41844,97978,0,467,1745,123,66344,222,33.7,87.2,0,122,21826,450,6.97,403,0.389,66.1,161,430,1777,205,32.3,1877,15937,6813,0,154,0,66.4,0,76.6,10989,0,39864,99412,0,260,146,20.9,2364,223,23.7,66.9,0,20.9,24522,256,8.86,582,0,41.4,99.3,522,199,229,26.2,2305,15870,1025,0,135,0,41,0,3569
2023-03-11 11:16:00,0,10360,30749,86766,0,467,1802,118,66400,223,31.5,87.2,0,116,11212,447,3.93,404,0,66.4,160,410,1826,203,32.3,1885,15948,6909,0,155,0,65.7,0,77.1,10360,0,28778,87434,0,260,133,20.0,2359,225,21.2,66.2,0,20.0,12817,252,4.64,583,0,41.4,91.8,491,201,228,26.2,2174,15878,1039,0,135,0,40.3,0,3599
2023-03-11 11:18:00,0,10150,18172,66049,0,468,1753,140,66421,226,32.8,87.3,0,138,157,446,3.27,405,0,66.5,163,405,1768,203,32.3,1878,15960,6739,0,157,0,66.2,0,117,10150,0,17673,74540,0,261,176,23.8,2362,228,22.7,67.0,0,23.8,568,249,3.27,583,0,41.4,95.3,472,193,228,26.2,2281,15886,1033,0,136,0,41.0,0,3589
2023-03-11 11:20:00,0,11001,19190,73267,0,467,1880,140,66424,222,32.8,87.2,0,138,158,449,5.23,404,0,66.4,163,419,1892,203,33,1949,15941,7016,0,154,0,66.1,0,118,11001,0,18512,76174,0,260,191,23.8,2367,228,22.7,66.2,0,23.8,570,260,5.65,582,0,41.4,94.8,491,188,228,26.9,2247,15868,1039,0,135,0,40.6,0,3586
2023-03-11 11:22:00,0,11363,18652,68174,0,467,1816,140,66404,221,31.5,87.2,0,138,147,447,4.73,403,0,66.1,164,353,1853,204,31.9,1926,15931,6822,0,153,0,66.4,0,76.5,11363,0,18847,75919,0,260,163,23.8,2366,229,21.2,66.2,0,23.8,563,251,5.61,583,0,41.4,97.0,398,203,228,25.8,2225,15867,1017,0,135,0,41,0.389,3540
2023-03-11 11:24:00,0,11252,41806,96241,0,468,1728,129,66359,225,32.1,87.4,0,127,21801,446,2.90,404,0,66.1,161,430,1777,204,32.0,1893,15955,6785,0,154,0,66.1,0,76.2,11252,0,40107,99739,0,261,158,21.9,2357,227,23.4,66.1,0,21.9,24472,251,2.90,582,0,41.4,99.6,521,188,227,26.0,2304,15885,1067,0.389,134,0,41.4,0,3539
2023-03-11 11:26:00,0,10784,35359,90120,0,467,1809,129,66391,225,31.5,87.1,0.389,133,15485,446,4.66,404,0,65.7,160,419,1831,205,31.6,1889,15931,6835,0.389,156,0,66.1,0,75.1,10784,0,33400,92695,0,260,170,21.9,2364,226,22.1,65.7,0.389,22.8,17490,251,10.2,582,0.389,41.4,92.4,504,194,227,25.5,2173,15865,1037,0,133,0,41,0,3539
2023-03-11 11:28:00,0,9541,17643,64681,0,466,1694,134,66308,222,32.1,86.0,0,133,174,449,4.73,403,0,65.7,161,414,1702,206,32.3,1821,15935,6662,0,157,0,66.4,0,121,9541,0,17066,73612,0,259,171,22.8,2358,223,23.3,65.0,0,22.8,573,254,10.6,583,0,41,93.7,491,188,228,25.9,2289,15872,1049,0,136,0,41,0,3615
2023-03-11 11:30:00,0,11417,19223,76816,0,466,1864,123,66440,219,30.7,88.6,0,127,158,446,3.93,403,0,66.1,163,422,1895,206,31.3,1960,15934,7044,0,155,0,65.7,0,122,11417,0,18943,76720,0,260,157,20.9,2365,219,20.8,66.9,0,21.9,564,251,9.46,582,0,41,95.7,503,187,228,25.2,2255,15872,1067,0,135,0,40.6,0,3616
2023-03-11 11:32:00,0,11970,18668,68297,0,455,1842,128,66395,225,32.1,89.1,0,126,157,434,4.43,404,0,66.4,166,354,1857,208,31.9,1923,15944,6891,0,156,0,66.1,0,75.8,11970,0,19458,76670,0,253,164,21.9,2368,232,23.0,67.7,0,21.9,565,244,4.86,583,0,41.4,110,395,193,228,25.8,2230,15880,1090,0,142,0,41,0,3569
2023-03-11 11:34:00,0.389,11396,41937,119625,0,455,1767,123,66358,225,32.9,87.2,0,122,21947,436,5.10,403,0,66.4,160,434,1779,205,32.3,1886,15952,6803,0,156,0,66.1,0,75.6,11396,0.389,40409,100699,0,253,153,20.9,2362,226,23.6,66.2,0,20.9,24597,248,5.90,583,0,41.4,105,526,181,228,26.2,2301,15891,1022,0,142,0,41,0,3569
2023-03-11 11:36:00,0.389,11249,41957,121749,0,467,1880,129,66464,220,32.1,87.2,0,127,21056,445,5.81,403,0,66.1,161,411,1927,206,32.6,1934,15964,7001,0,154,0,66.1,0,77.0,11249,0.389,39378,100269,0,260,182,21.9,2371,222,21.8,66.2,0,21.9,23619,249,5.86,583,0,41,98.9,491,217,228,26.6,2169,15896,1030,0,135,0,41.7,0,3540
2023-03-11 11:38:00,0,9680,17666,64774,0,467,1695,134,66310,222,31.9,86.5,0,133,156,444,3.27,403,0,66.4,166,400,1743,204,31.5,1827,15964,6651,0,153,0,66.4,0,118,9680,0,17199,73632,0,260,174,22.8,2353,222,21.6,65.5,0,22.8,571,248,3.27,583,0,41.4,105,464,214,228,25.5,2274,15894,1043,0,136,0,41.7,0,3587
2023-03-11 11:40:00,0,11338,19190,73394,0,469,1862,129,66459,222,33.3,85.7,0,127,174,447,4.77,400,0,66.4,162,416,1883,205,31.9,1944,15956,7036,0,154,0,66.4,0,120,11338,0,18850,76622,0,261,178,21.9,2363,229,24.3,64.7,0,21.9,572,258,5.20,580,0,41.4,93.8,485,205,228,25.8,2240,15895,1019,0,136,0,41.4,0,3676
2023-03-11 11:42:00,0,12029,18651,67826,0,468,1804,123,66402,220,32.1,86.8,0,116,170,449,5.44,404,0,66.1,157,357,1816,205,31.9,1925,15928,6837,0,155,0,66.1,0,77.8,12029,0,19514,76647,0,260,179,20.9,2365,221,22.7,66.2,0,20.0,563,260,6.56,583,0,41.4,88.7,395,188,228,25.8,2229,15864,1020,0,136,0,41,0,3628
2023-03-11 11:44:00,0,11572,41993,98081,0,466,1757,129,66360,223,31.5,87.2,0,127,21971,446,4.40,404,0,66.1,164,435,1765,205,32.4,1887,15949,6796,0,153,0,66.1,0,76.1,11572,0,40590,100194,0,259,157,21.9,2359,225,20.9,66.6,0,21.9,24654,251,4.90,583,0,41,103,526,179,228,26.3,2301,15871,1035,0,135,0,41,0,3539
2023-03-11 11:46:00,0,11346,42958,101498,0,467,1865,123,66468,224,31.5,87.2,0,121,21982,447,3.97,404,0,66.8,161,409,1888,204,32.0,1943,15951,7009,0,155,0,66.4,0,75.3,11346,0,40356,100822,0,260,176,20.9,2360,227,21.0,66.9,0,20.9,24663,253,3.97,582,0,41.4,99.5,490,200,228,26.0,2182,15870,1031,0,135,0,41.7,0,3539
2023-03-11 11:48:00,0,9403,17648,64614,0,467,1688,123,66321,220,30.7,87.2,0,122,174,449,5,405,0,66.4,161,408,1704,206,32.3,1820,15935,6617,0,156,0,66.8,0,120,9403,0,16928,73302,0,260,164,20.9,2357,221,20.1,66.9,0,20.9,570,254,5.39,583,0,41,93.5,477,192,228,26.2,2267,15873,1035,0,135,0,42.1,0,3556
2023-03-11 11:50:00,0,10624,18694,72278,0,470,1865,111,66490,220,32.9,87.2,0,115,170,443,4.97,404,0,67.2,164,450,1935,205,32.3,1945,15939,6954,0,157,0,66.1,0,121,10624,0,18158,75424,0,262,166,19,2374,227,28.6,66.2,0,20.0,566,247,5.79,582,0,41.7,97.2,539,192,228,26.2,2243,15875,1044,0,137,0,41.4,0,3558
2023-03-11 11:52:00,0,11661,18687,78430,0,469,1821,118,66425,223,34.3,87.2,0,122,157,446,4.09,403,0,66.9,163,389,1897,205,32.6,1925,15941,6849,0,155,0,66.2,0,77.1,11661,0,19167,76398,0,261,165,20.0,2366,231,30.3,66.2,0,20.9,568,251,4.07,582,0,41.7,95.7,451,204,228,26.6,2230,15875,1027,0,135,0,41,0,3569
2023-03-11 11:54:00,0,11442,41905,96485,0,469,1752,117,66366,220,32.5,86.5,0,115,21921,448,3.50,404,0,66.1,161,432,1771,205,33,1891,15938,6756,0,154,0,66.5,0.389,76.8,11442,0,40402,100044,0,268,153,24.9,2361,221,22.2,65.5,0,24.9,24575,258,3.50,583,0,41.4,98.5,522,193,228,26.9,2299,15868,1036,0,135,0,41,0,3598
2023-03-11 11:56:00,0,11033,42853,99465,0,463,1865,118,66435,223,30.7,87.2,0,116,21907,447,4.53,403,0,65.6,157,414,1883,204,32.3,1937,15957,6974,0,155,0,66.0,0,77.0,11033,0,39973,100338,0,261,170,24.9,2364,225,20.4,66.2,0,19.9,24558,252,4.96,582,0,41.7,87.9,497,178,228,26.2,2167,15889,1055,0,135,0,40.6,0,3561
2023-03-11 11:58:00,0,10313,18172,66158,0,456,1742,112,66374,225,31.5,87.2,0,117,176,435,4.73,404,0,66.1,162,406,1751,205,32.3,1880,15955,6732,0,155,0,66.1,0,121,10313,0,17833,74511,0,254,158,19,2368,232,26.7,66.2,0,20.0,574,246,5.48,583,0,41.4,95.2,470,169,228,26.2,2272,15884,1010,0,135,0,40.6,0,3556
2023-03-11 12:00:00,0,10934,18166,73188,0,467,1760,129,66378,220,34.3,87.2,0,133,169,447,3.93,405,0,66.1,167,417,1762,205,32.6,1864,15948,6808,0,157,0,66.4,0,124,10934,0,18455,75405,0,260,164,21.9,2357,227,31.5,66.2,0,22.8,563,253,4.30,583,0,41,101,487,174,228,26.6,2252,15883,1028,0,135,0,41,0,3558
2023-03-11 12:02:00,0,11824,18658,91544,0,467,1829,129,66429,226,32.1,87.2,0,127,173,447,3.27,404,0,66.1,158,354,1860,204,32.3,1932,15950,6881,0,155,0,66.4,0,77.2,11824,0,19311,77111,0,260,179,21.9,2361,229,23.3,66.2,0,21.9,565,252,3.27,583,0,41,89.9,393,208,228,26.2,2233,15875,1031,0,135,0,41,0,3569
2023-03-11 12:04:00,0,11511,42005,96237,0,467,1736,123,66367,227,31.5,87.2,0,122,22025,446,6.50,405,0,65.7,161,428,1763,207,32.8,1887,15943,6754,0,155,0.389,66.8,0,76.3,11511,0,40587,100190,0,260,167,20.9,2359,230,21.7,66.2,0,21.3,24670,250,7.68,583,0,41.4,99.4,522,195,228,26.7,2302,15878,1036,0,135,0,41.8,0,3569
2023-03-11 12:06:00,0,10652,42973,99480,0,465,1869,129,66473,222,32.9,87.2,0,127,22008,449,5.10,404,0,66.1,160,409,1881,206,31.6,1942,15949,6971,0,155,0.389,66.4,0,75.1,10652,0,39717,99990,0,259,176,21.9,2359,228,22.7,66.9,0,22.2,24672,254,5.92,582,0,41.4,91.5,491,194,228,25.5,2180,15889,1037,0,137,0.389,41.4,0,3569
2023-03-11 12:08:00,0,10063,18672,68022,0,467,1801,134,66426,222,32.1,87.2,0,132,159,448,4.07,404,0,66.4,164,401,1831,204,31.9,1921,15940,6892,0,156,0,66.4,0,120,10063,0,17583,74754,0,260,173,22.8,2354,229,22.7,66.9,0,22.8,574,253,4.44,583,0,41.4,97.3,470,199,228,25.9,2278,15882,1027,0,136,0.389,41.4,0,3556
2023-03-11 12:10:00,0,10067,18139,69735,0,464,1742,129,66365,222,32.9,87.2,0,122,153,444,4.50,400,0,66.1,164,416,1771,204,32.0,1844,15945,6761,0,155,0,67.2,0,122,10067,0,17589,74603,0,259,154,22.2,2367,223,23.3,66.2,0,20.9,569,249,10.4,580,0,41.4,97.7,487,193,227,26.0,2235,15879,1027,0,135,0,41.7,0,3558
2023-03-11 12:12:00,0,11885,18662,68124,0,467,1832,117,66427,222,31.5,87.2,0,115,151,449,3.27,405,0,66.1,159,351,1850,205,32.3,1919,15961,6889,0,155,0,66.8,0,77.1,11885,0,19371,76713,0,260,158,20.0,2363,224,21.4,66.2,0,20.0,570,259,3.27,582,0,41,91.7,392,188,228,26.2,2223,15890,1048,0,135,0,41.4,0,3598
2023-03-11 12:14:00,0,11189,39131,94973,0,470,1768,135,66417,222,30.7,86.5,0,133,19400,449,4.44,404,0,66.1,165,381,1775,205,33.0,1885,15962,6784,0,156,0,66.1,0,76.1,11189,0,37672,97044,0,261,173,22.8,2366,223,21.2,65.5,0,22.8,21802,255,5.21,583,0,41.0,105,445,205,228,26.9,2308,15896,1036,0,136,0,41.4,0,3571
2023-03-11 12:16:00,0,10742,42894,101408,0,468,1875,129,66468,222,32.9,85.7,0,127,21935,444,6.97,405,0.389,66.4,161,412,1891,203,32.3,1938,15947,6977,0,155,0,65.8,0,76.5,10742,0,39708,100176,0,261,164,21.9,2372,223,22.4,64.7,0,21.9,24603,249,13.7,582,0,41.4,93.8,498,184,228,26.2,2200,15882,1007,0,136,0,41,0,3569
