"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc065c53ebb186)","Transmit Total (lxc112201e91bdd)","Transmit Total (lxc31a18ef1c7a9)","Transmit Total (lxc4bc7dd70a645)","Transmit Total (lxc56ca4202df8d)","Transmit Total (lxc5a79d5ba43a7)","Transmit Total (lxc60183762415c)","Transmit Total (lxc671f68b87d4c)","Transmit Total (lxc6742cb9c73e8)","Transmit Total (lxc677514151648)","Transmit Total (lxc6878f18c3bad)","Transmit Total (lxc6a5ee68e74ae)","Transmit Total (lxc6df0a0a9ae16)","Transmit Total (lxc711d9d9ccaed)","Transmit Total (lxc77e316fd9553)","Transmit Total (lxc7b296e734ec5)","Transmit Total (lxc7dc8d2fe1b5f)","Transmit Total (lxc7de4e72c399e)","Transmit Total (lxc886931b76f29)","Transmit Total (lxc_health)","Transmit Total (lxcba5d8dc031d5)","Transmit Total (lxcbf44a8db0d00)","Transmit Total (lxcd1a0550bd660)","Transmit Total (lxcd980b65d7e59)","Transmit Total (lxcda5bb31ba605)","Transmit Total (lxcdea961bf232d)","Transmit Total (lxceb50a9da2ffb)","Transmit Total (lxceec6fd46dfaf)","Transmit Total (lxcf2945b926349)","Transmit Total (lxcfae62b1bb3cc)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc065c53ebb186)","Receive Total (lxc112201e91bdd)","Receive Total (lxc31a18ef1c7a9)","Receive Total (lxc4bc7dd70a645)","Receive Total (lxc56ca4202df8d)","Receive Total (lxc5a79d5ba43a7)","Receive Total (lxc60183762415c)","Receive Total (lxc671f68b87d4c)","Receive Total (lxc6742cb9c73e8)","Receive Total (lxc677514151648)","Receive Total (lxc6878f18c3bad)","Receive Total (lxc6a5ee68e74ae)","Receive Total (lxc6df0a0a9ae16)","Receive Total (lxc711d9d9ccaed)","Receive Total (lxc77e316fd9553)","Receive Total (lxc7b296e734ec5)","Receive Total (lxc7dc8d2fe1b5f)","Receive Total (lxc7de4e72c399e)","Receive Total (lxc886931b76f29)","Receive Total (lxc_health)","Receive Total (lxcba5d8dc031d5)","Receive Total (lxcbf44a8db0d00)","Receive Total (lxcd1a0550bd660)","Receive Total (lxcd980b65d7e59)","Receive Total (lxcda5bb31ba605)","Receive Total (lxcdea961bf232d)","Receive Total (lxceb50a9da2ffb)","Receive Total (lxceec6fd46dfaf)","Receive Total (lxcf2945b926349)","Receive Total (lxcfae62b1bb3cc)"
2023-03-12 00:50:00,0,70.4,6672,35375,0,1907,0.600,68.2,0,38.5,2660,3.43,0,447,19,19,1930,107,0,89.8,467,31.5,0.389,257,32.3,117,1926,143,0,456,38.5,7044,408,68.9,4484,70.4,0,2880,23831,0,158,0.600,42.2,0,19,2655,3.57,0,256,38.5,38.5,212,239,0,95,260,20.6,0,73.9,26.2,20.0,169,96.3,0,257,19,1047,583,43.3,1374
2023-03-12 00:52:00,0,70,5102,34236,0,1697,0.389,65.3,0,38.5,1079,3.43,0,448,19,19.4,1707,102,0,89.4,468,31.5,0,86.4,32.3,127,1724,143,0,453,38.5,6623,406,66.0,27784,70,0,1317,44732,0,158,0,40.6,0,19,1073,3.57,0,258,38.5,38.5,187,231,0,95,260,20.5,0,77.9,26.2,21.9,172,95.9,0,253,19,1016,582,40.6,2006
2023-03-12 00:54:00,0,70.8,9084,62683,0,1882,37.6,66.8,0,38.5,2656,3.43,0,450,19.4,375,1898,189,0,89.8,465,31.1,0,257,32.3,138,1919,143,0,452,752,6998,406,66.4,4434,70.8,0,25806,51707,0,153,30.6,41.7,0,19,2656,3.57,0,255,38.5,669,176,261,0,95,259,19.7,0,74.2,26.2,23.8,200,96.3,0,252,475,1039,582,41,1365
2023-03-12 00:56:00,0,69.7,5852,34698,0,1761,37.6,65.7,0,38.9,1607,3.90,0,445,19.4,375,1777,207,0,90.1,467,32.5,0,338,32.3,133,1783,143,0,453,752,6681,408,65.0,4304,69.7,0,2134,22464,0,175,30.6,40.7,0,19,1605,4.03,0,250,38.5,669,196,280,0,95,260,21.7,0.389,89.1,26.2,22.8,161,96.3,0,253,475,1000,582,39.5,1359
2023-03-12 00:58:00,0,70.7,6154,34984,0,1814,0,63.9,0,38.9,2132,4.13,0,448,19,19,1841,105,0,90.5,466,34.9,0,1706,32.7,133,1838,143,0.389,455,38.5,6960,408,63.1,6369,70.7,0,2369,26662,0,163,0,39.8,0,19,2127,4.27,0,253,38.5,38.5,196,236,0,95,259,25.3,0.389,104,26.2,22.8,174,95.9,0,255,19,1069,582,38.3,1481
2023-03-12 01:00:00,0,69.3,6672,35488,0,1890,0.600,68.6,0,38.5,2653,3.90,0,446,19,19,1922,109,0,89.8,465,32.1,0,1571,32.7,122,1919,143,0.389,452,38.5,7072,407,67.9,6478,69.3,0,2875,27434,0,152,0.600,42.9,0,19,2654,4.03,0,251,38.5,38.5,204,240,0.389,95,259,21.8,0,88.3,26.2,20.9,172,96.3,0,252,19,1045,583,42.2,1496
2023-03-12 01:02:00,0,69.3,5144,33635,0,1707,0,67.2,0,38.5,1070,3.43,0,448,19,19,1723,104,0,90.5,468,53.6,0,86.4,32.3,127,1745,142,0,453,38.5,6815,405,66.8,4235,69.3,0,1332,20687,0,172,0,42.1,0,19,1071,3.57,0,253,38.5,38.5,192,232,0.389,95,260,60.4,0,77.9,26.2,21.9,186,94.5,0.389,253,19,1038,580,41.7,1366
2023-03-12 01:04:00,0,70,9124,62685,0,1901,37.6,66.8,0,38.5,2651,3.43,0,448,19,375,1913,192,0.389,90.1,470,58.8,0,258,32.3,133,1918,143,0,453,753,7053,411,66.4,4426,70,0,25730,51566,0,178,30.6,41.7,0,19,2656,3.57,0,253,38.5,669,188,261,0,95,262,65.0,0,74.2,26.2,22.8,185,96.3,0.389,253,475,1089,583,41,1372
2023-03-12 01:06:00,0,70.4,6248,39688,0,1755,37.6,66.4,0,38.5,1603,3.43,0,434,19,375,1806,195,0.389,90.1,454,33.8,0,390,32.1,122,1782,143,0,441,753,6758,409,66.4,4321,70.4,0,6276,27415,0,184,30.6,41,0,19,1609,3.57,0,244,38.5,669,198,265,0,95,253,22.3,0,82.9,26.0,20.9,193,96.3,0,246,475,1044,583,41,1357
2023-03-12 01:08:00,0,70.4,6152,34843,0,1830,0,66.1,0,38.5,2128,3.43,0,433,19,19,1863,105,0,90.5,451,31.5,0,204,32.1,122,1859,143,0,441,38.5,6922,408,65.3,4423,70.4,0,2366,22929,0,180,0,40.6,0,19,2126,3.57,0.389,242,38.5,38.5,196,235,0,95,251,20.6,0,80.1,26.0,20.9,189,95.9,0,246,19,1030,582,39.9,1384
2023-03-12 01:10:00,0,70,6671,36036,0,1892,0.600,66.4,0,38.5,2655,3.43,0.389,449,19,19,1898,102,0,90.9,466,30.7,0,1767,32.3,116,1912,143,0,453,38.9,6968,409,66.1,27969,70,0,2879,49625,0,170,0.600,41.4,0,19,2649,3.96,0,260,38.5,38.5,180,232,0,95,260,19.7,0,88.1,26.2,20.0,172,96.3,0,253,19,1080,583,40.6,2008
2023-03-12 01:12:00,0,70.7,5107,34321,0,1690,0,66.1,0,38.5,1079,3.43,0,446,19,19,1712,102,0,90.1,468,32.9,0,1596,32.3,116,1716,143,0,452,38.5,6649,410,65.0,27775,70.7,0,1318,46449,0,166,0,40.6,0,19,1072,3.57,0,256,38.5,38.5,189,232,0,95,260,22.5,0,92.1,26.2,20.0,181,96.3,0,252,19,1031,583,39.9,2007
2023-03-12 01:14:00,0,71.5,9089,62537,0,1863,43.8,65.7,0,38.5,2657,3.43,0,447,19.0,381,1898,190,0,89.8,467,34.3,0,794,32.3,127,1897,143,0,452,752,7068,408,66.4,4455,71.5,0,25649,52072,0,152,30.6,40.6,0,19.0,2651,3.57,0,251,38.5,669,196,261,0,95.4,260,24.2,0,105,26.2,21.8,178,95.9,0,252,480,1023,582,41.0,1382
2023-03-12 01:16:00,0,71.1,6644,44474,0,1758,43.8,65.3,0,38.5,1608,3.43,0,448,19,382,1778,194,0,90.5,467,30.7,0,661,32.1,122,1789,143,0,456,752,6744,406,66.1,4312,71.1,0,10303,32595,0,163,30.6,40.3,0.389,19,1609,3.57,0,253,38.5,669,191,265,0,95,260,19.7,0,94.1,26.0,20.9,188,96.3,0,262,480,1050,583,41,1369
2023-03-12 01:18:00,0,70.7,6156,34911,0,1847,0,65.7,0,38.5,2130,3.43,0,447,19,19,1836,9715,0,91.2,467,31.5,0,1489,31.6,122,1852,143,0,452,38.5,6940,409,65.7,4420,70.7,0,2371,34390,0,197,0,40.6,0,19,2123,3.57,0,251,38.5,38.5,186,293,0,95,260,21,0,94.0,25.5,20.9,197,95.9,0,252,19,1044,582,40.3,1388
2023-03-12 01:20:00,0,71.5,6671,35391,0,1882,0.600,66.1,0,38.5,2653,3.43,0,445,19,19,1901,103,0,90.9,467,32.3,0,256,31.6,127,1906,143,0,452,38.5,6960,410,65.3,4433,71.5,0,2878,23768,0,160,0.600,41.4,0,19,2652,3.57,0,249,38.5,38.5,185,232,0,95,260,26.9,0,73.5,25.5,21.9,175,96.3,0,252,19,1063,582,40.3,1382
2023-03-12 01:22:00,0,71.5,5096,33615,0,1680,0,64.6,0,38.5,1074,3.43,0,445,19,19,1713,103,0,90.5,469,32.1,0,71.7,32.1,122,1711,143,0,454,38.5,6616,410,64.6,4238,71.5,0,1301,20444,0,153,0.389,39.9,0,19,1081,3.57,0,249,38.5,38.5,203,232,0,95,261,21.5,0,70.6,26.0,20.9,169,96.7,0,255,19,1033,583,39.2,1367
2023-03-12 01:24:00,0,71.1,9086,62630,0,1877,38.7,65.7,0,38.5,2656,3.43,0,450,19,376,1896,190,0,89.8,469,30.7,0,270,32.3,127,1911,143,0,456,751,7007,406,66.1,4428,71.1,0,25672,51613,0,154,31.0,41,0,19.4,2658,3.57,0,257,38.5,669,192,261,0,95,261,19.7,0,81.6,26.2,21.9,181,96.3,0,258,476,1039,583,40.6,1372
2023-03-12 01:26:00,0,71.1,7602,50561,0,1850,38.7,67.2,0,38.5,2129,3.43,0,446,19,376,1870,194,0,89.8,465,32.9,0,194,32.3,122,1874,143,0,453,751,6911,409,66.8,4421,71.1,0,15421,39049,0,185,30.6,41.7,0,19.4,2130,3.57,0,251,38.5,669,197,265,0,95,259,27.6,0,72.8,26.2,20.9,210,96.7,0,258,476,1044,583,41.4,1379
2023-03-12 01:28:00,0,71.1,5628,34344,0,1758,0,67.2,0,38.5,1600,3.43,0,445,19,19,1768,105,0,90.5,467,33.5,0,147,32.3,128,1775,143,0,453,38.5,6787,410,66.8,6308,71.1,0,1842,23795,0,166,0,41.7,0,19,1600,3.57,0,254,38.5,38.5,200,235,0,95,265,23.4,0,79.0,26.2,26.8,180,96.3,0,257,19.4,1033,582,41.4,1470
2023-03-12 01:30:00,0,71.1,6679,35461,0,1879,0.600,66.1,0,38.5,2652,3.43,0,435,19,19,1908,103,0,89.8,454,30.7,0,269,32.3,127,1906,143,0,441,38.5,7022,411,65.7,6435,71.1,0,2889,25727,0,149,0.600,40.6,0,19,2652,3.57,0,251,38.5,38.5,198,232,0,95,253,19.7,0,81.2,26.2,26.8,164,96.3,0,246,19.4,1064,583,40.3,1474
2023-03-12 01:32:00,0,71.1,5106,33662,0,1702,0,67.2,0,38.5,1072,3.43,0,447,19,19,1733,103,0,89.8,470,32.1,0,114,32.3,122,1733,142,0,455,38.5,6666,406,67.5,4257,71.1,0,1311,20554,0,153,0,42.1,0,19,1076,3.57,0,251,38.5,38.5,208,232,0,95,262,21.6,0,87.3,26.2,20.9,177,94.9,0,255,19,1049,581,42.1,1370
2023-03-12 01:34:00,0,70.7,9091,62607,0,1894,37.6,66.4,0,38.5,2659,3.43,0,446,19,375,1888,192,0,89.8,467,33.6,0,273,32.3,111,1905,143,0,455,752,7024,409,66.8,4421,70.7,0,25715,51550,0,170,30.6,41.4,0,19,2657,3.57,0,251,38.5,669,175,262,0,95,260,22.4,0,83.7,26.2,19,177,95.9,0,255,474,1034,582,41.4,1365
2023-03-12 01:36:00,0.389,71.8,8546,55988,0,1901,37.6,66.1,0,38.5,2652,3.67,0,444,19,375,1962,195,0,89.8,469,33.6,0,257,32.1,122,1915,143,0,452,752,7053,409,65.3,4474,71.8,0.389,20135,45065,0,158,30.6,41,0,19,2649,3.80,0,247,38.5,669,190,266,0,94.6,261,22.4,0,73.9,26.0,20.9,159,96.3,0,252,474,1046,583,39.9,1390
2023-03-12 01:38:00,0,71.8,5105,34278,0,1692,0,65.7,0.389,38.5,1071,4.13,0,448,19,19,1768,104,0,90.5,466,31.5,0,72.1,31.6,133,1717,143,0,453,38.5,6737,409,65.4,27777,71.8,0,1318,44939,0,160,0,40.6,0,19,1071,4.27,0,253,38.5,38.5,204,234,0,94.3,259,20.6,0,70.6,25.5,22.8,164,96.3,0,253,19,1084,583,40.0,2004
2023-03-12 01:40:00,0,71.1,6673,35992,0,1876,0.600,68.6,0,38.5,2659,4.13,0,446,19,19,1895,102,0,90.5,465,31.5,0,269,31.9,127,1909,143,0,456,38.5,6985,408,68.3,27957,71.1,0,2890,47992,0,169,0.600,42.9,0,19,2657,4.27,0,251,38.5,38.5,197,231,0,94.6,259,20.6,0,81.2,25.7,21.9,193,95.9,0,257,19,1057,582,42.7,2009
2023-03-12 01:42:00,0,69.6,5618,34222,0,1755,0,64.6,0,38.5,1605,3.67,0,445,19.0,19.0,1772,102,0,89.8,467,33.5,0,325,32.3,121,1783,143,0,453,38.5,6779,405,64.2,4305,69.6,0,1830,21867,0,171,0,39.8,0,19.0,1603,3.80,0,249,38.5,38.5,184,232,0,95.0,261,23.7,0,82.1,26.2,21.3,192,96.3,0,253,19.0,1020,583,39.4,1374
2023-03-12 01:44:00,0,70,8566,62143,0,1825,37.6,66.4,0,38.5,2130,3.43,0,443,19,375,1844,188,0,89.4,467,30.7,0,204,32.3,122,1848,143,0,452,752,6937,407,66.8,4435,70,0,25230,50785,0,182,30.6,41,0,19,2125,3.57,0,247,38.9,669,198,261,0,95,261,19.7,0,79.8,26.2,21.3,174,95.9,0,252,473,1040,582,41.4,1404
2023-03-12 01:46:00,0,70.7,8946,60920,0,1870,37.6,68.2,0,38.5,2651,3.82,0,450,19.0,375,1898,207,0,89.4,467,31.5,0,1591,32.1,127,1902,143,0,452,752,6945,407,69.1,4436,70.7,0,24250,51123,0,164,30.6,41.8,0,19.0,2651,3.57,0,255,38.9,669,205,280,0,95.0,260,20.6,0,96.4,26.0,21.8,187,96.3,0,252,473,1051,583,43.0,1371
2023-03-12 01:48:00,0,70.7,5100,33732,0,1689,0,66.4,0,38.5,1072,3.82,0,452,19,19,1691,119,0,90.1,467,31.5,0,71.7,31.6,133,1718,143,0,456,38.5,6656,409,66.9,4245,70.7,0,1302,20631,0,180,0,41,0,19,1075,3.57,0,264,38.5,38.5,200,250,0,95,260,20.6,0,70.6,25.5,22.8,201,96.3,0,257,19,1062,583,41.5,1364
2023-03-12 01:50:00,0,69.3,6677,35416,0,1877,0.600,66.8,0,38.5,2650,3.43,0,444,19,19,1881,102,0,90.1,465,32.9,0,271,31.6,128,1892,143,0,453,38.5,6977,409,66.8,4430,69.3,0,2885,23673,0,195,0.600,41.4,0,19,2652,3.57,0,247,38.5,38.5,187,232,0,95,259,22.4,0,81.6,25.5,21.9,198,95.9,0,254,19,1028,582,41.4,1373
2023-03-12 01:52:00,0,70.8,5622,34220,0,1747,0,69.0,0,38.5,1598,3.90,0,446,19,19.4,1789,102,0,90.5,467,32.1,0.389,1654,32.1,122,1777,143,0,452,38.5,6753,409,68.2,4312,70.8,0,1826,23011,0,181,0,43.3,0,19,1596,4.03,0,251,38.5,38.5,212,232,0,95,260,21.5,0,86.3,26.0,20.9,198,96.3,0,252,19,1006,583,42.6,1369
2023-03-12 01:54:00,0,71.1,8552,62024,0,1809,37.6,66.1,0,38.5,2125,4.13,0,438,19,375,1831,189,0,89.8,452,32.1,0.389,191,32.3,133,1846,143,0,441,753,6873,407,65.7,4355,71.1,0,25225,50448,0,168,30.6,41,0,19,2132,4.27,0,250,38.5,669,193,261,0,95,252,21.6,0,72.8,26.2,22.8,186,95.9,0,246,473,1043,583,41,1357
2023-03-12 01:56:00,0,71.1,9087,62644,0,1889,38.0,66.4,0,38.5,2650,3.90,0,441,19,375,1896,193,0,89.8,460,32.9,0,270,32.3,122,1919,143,0,448,753,7001,408,66.1,4430,71.1,0,25762,51758,0,177,30.6,41,0,19,2653,4.03,0,246,38.5,669,171,266,0,95,254,22.5,0,81.2,26.2,20.9,188,96.3,0,249,473,1050,583,41,1367
2023-03-12 01:58:00,0,71.1,5100,33730,0,1684,0,66.4,0,38.5,1073,3.43,0,443,19.4,19,1708,105,0,89.8,467,32.9,0,76.1,32.7,133,1710,143,0,453,38.5,6697,406,67.2,6253,71.1,0,1303,22729,0,175,0,41.7,0,19,1074,3.57,0,247,38.5,38.5,170,236,0,95,260,22.4,0,78.4,26.2,22.8,180,96.3,0,254,19,1031,583,41.7,1490
2023-03-12 02:00:00,0,70,6679,35528,0,1874,0.600,66.4,0,38.9,2650,3.43,0,447,19,19,1906,102,0,89.8,469,31.1,0,524,32.3,132,1903,143,0,452,38.5,7010,407,66.8,6439,70,0,2886,26097,0,159,0.600,41.7,0,19,2653,3.57,0,251,38.5,38.9,190,232,0,95,261,19.7,0,93.2,26.2,22.8,174,95.9,0.389,252,19,1024,582,41.4,1489
2023-03-12 02:02:00,0,70,5702,35027,0,1811,0,65.3,0,38.5,1600,3.90,0,449,19,19,1844,102,0,90.5,467,74.7,0,405,32.3,138,1838,142,0.389,453,38.5,6864,406,66.1,27886,70,0,1876,46584,0,153,0,40.3,0,19,1608,4.03,0,255,38.5,38.5,189,232,0,95,260,95.3,0.389,90.3,26.2,23.8,176,94.9,0,253,19,1069,581,40.6,2006
2023-03-12 02:04:00,0,70.7,8561,62782,0,1814,37.6,63.5,0,38.5,2130,4.13,0,448,19.0,375,1825,9796,0,90.1,466,35.8,0,192,32.3,133,1821,143,0,457,753,6879,406,63.5,27885,70.7,0,25175,84899,0,161,30.6,39.1,0,19.0,2137,4.27,0,253,38.5,669,169,316,0.389,95.0,259,25.2,0,72.8,26.2,22.8,171,95.9,0,257,475,1058,582,38.7,1998
2023-03-12 02:06:00,0,70.7,9132,62666,0,1898,37.6,68.6,0,38.5,2653,4.13,0,445,19,375,1915,191,0,89.8,463,57.2,0,790,32.3,127,1925,143,0,453,753,6968,407,68.2,4429,70.7,0,25735,52278,0,164,30.6,43.3,0,19,2653,4.27,0,249,38.5,669,181,264,0,95,259,69.0,0,95.8,26.2,21.9,173,95.9,0,254,475,1008,582,42.2,1387
2023-03-12 02:08:00,0,71.1,5142,33674,0,1698,0,65.0,0,38.5,1071,4.13,0.389,444,19,19,1732,105,0.389,89.8,468,57.4,0,73.2,31.9,122,1738,143,0,452,38.5,6648,409,64.2,4240,71.1,0,1328,20724,0,156,0,40.9,0,19,1072,4.27,0.389,247,38.5,38.5,181,235,0,95,260,62.7,0,71.0,25.7,20.9,174,96.3,0,252,19,1049,583,39.8,1367
2023-03-12 02:10:00,0,71.1,6713,35466,0,1886,0.600,67.2,0,38.5,2650,4.13,0.389,448,19,19,1924,103,0.389,89.8,467,58.3,0,257,31.6,116,1915,143,0,455,38.5,6990,407,66.1,4428,71.1,0,2897,23902,0,164,0.600,41.7,0,19,2654,4.66,0.389,258,38.5,38.5,203,233,0,95.4,260,64.3,0,74.6,25.5,20.0,181,95.9,0,260,19,1057,582,41,1374
2023-03-12 02:12:00,0,71.1,6155,34881,0,1841,0.233,64.6,0,38.5,2126,3.67,0,449,19,19,1852,103,0,90.9,467,37.3,0,208,31.9,122,1862,143,0,455,38.9,6983,408,64.2,4419,71.1,0,2364,23057,0,186,0.233,39.8,0,19,2133,4.19,0,254,38.5,38.5,195,232,0,95.4,260,26.6,0,80.1,25.7,20.9,192,96.3,0,255,19,1066,583,39.4,1383
2023-03-12 02:14:00,0,70.7,7508,60819,0,1729,37.6,66.4,0,38.5,1071,3.43,0,448,19,375,1759,192,0,90.2,469,32.1,0,1355,32.3,116,1764,143,0,452,753,6766,407,66.4,4339,70.7,0,23969,49858,0,175,30.6,41,0,19,1071,3.57,0,252,38.5,669,202,262,0,95,261,21.6,0,84.5,26.2,20.0,192,96.3,0,252,473,1069,583,41,1390
2023-03-12 02:16:00,0,70.7,9088,62450,0,1908,37.6,68.2,0,38.5,2652,3.43,0,443,19,375,1935,196,0,90.1,468,30.7,0,1553,32.3,122,1939,143,0,453,753,6987,409,68.2,4474,70.7,0,25557,52923,0,166,30.6,42.9,0,19,2652,3.57,0,252,38.5,669,198,266,0,95,267,19.7,0,95.1,26.2,20.9,179,95.9,0,258,473,1058,582,42.2,1367
2023-03-12 02:18:00,0,71.1,5110,33632,0,1705,0,64.2,0,38.5,1074,3.43,0,436,19,19,1712,106,0,89.4,456,32.1,0,84.9,32.3,127,1728,143,0,444,38.5,6640,409,64.2,4257,71.1,0,1316,20678,0,161,0,39.8,0,19,1074,3.57,0,252,38.5,38.5,192,235,0,95,254,26.6,0,77.9,26.2,27.6,181,96.3,0,250,19,1044,583,39.4,1357
2023-03-12 02:20:00,0,71.1,6715,35442,0,1906,0.600,66.4,0,38.5,2652,3.43,0,437,19.0,19.0,1911,103,0,89.8,454,56.6,0,444,32.3,122,1911,143,0,442,38.5,6982,407,66.8,4427,71.1,0,2898,24051,0,182,0.600,41.0,0.389,19.4,2653,3.57,0,249,38.5,38.5,196,232,0,95.0,253,68.6,0,84.7,26.2,20.9,172,95.9,0,248,19.0,1042,582,41.4,1363
2023-03-12 02:22:00,0,71.1,6719,35473,0,1906,0.600,68.6,0,38.5,2655,3.43,0,446,19,19,1914,102,0,90.1,467,58.2,0,270,32.3,122,1921,143,0,452,38.5,7055,408,68.2,4429,71.1,0,2916,23851,0,168,0.600,42.9,0,19,2656,3.57,0,251,38.5,38.5,194,232,0,95,260,63.5,0,81.2,26.2,20.9,185,96.3,0,252,19,1056,583,42.2,1375
2023-03-12 02:24:00,0,71.1,7508,61118,0,1724,38.3,63.9,0,38.5,1080,3.43,0,445,19,376,1750,187,0,90.1,467,34.4,0,71.7,32.3,122,1752,143,0,455,753,6703,409,62.8,4300,71.1,0,24337,48674,0,147,30.6,39.4,0,19,1078,3.57,0,249,38.5,669,202,261,0,94.6,260,23.4,0,70.6,26.2,20.9,182,96.7,0,255,473,1038,583,38.0,1381
2023-03-12 02:26:00,0,72.2,9084,62789,0,1894,38.3,65.3,0,38.5,2654,3.67,0,445,19,376,1900,191,0,90.1,468,32.1,0,257,32.3,133,1912,142,0,455,753,6984,407,64.6,4432,72.2,0,25907,51802,0,170,31.0,40.3,0,19,2654,3.80,0,249,38.5,669,184,265,0,94.6,261,21.6,0,73.9,26.2,22.8,183,95.3,0,255,473,1024,581,39.5,1369
2023-03-12 02:28:00,0,72.2,5630,34381,0,1766,0,66.4,0,38.5,1596,4.13,0,450,19,19,1788,105,0,89.8,467,32.1,0,150,32.3,116,1788,142,0,453,38.5,6875,407,65.7,6317,72.2,0,1841,23838,0,157,0,41.4,0,19,1596,4.27,0,255,38.5,38.5,174,235,0,95,260,21.5,0,79.0,26.2,20.0,207,95.6,0,254,19.4,1070,582,40.6,1488
2023-03-12 02:30:00,0,71.1,6146,34942,0,1814,0.600,64.2,0,38.5,2128,4.13,0,450,19,19,1843,102,0,89.4,467,34.3,0,1706,32.3,116,1840,142,0,453,38.5,6940,407,64.2,6370,71.1,0,2351,26377,0,157,0.600,39.8,0,19,2126,4.27,0,256,38.5,38.5,192,231,0,95,260,24.2,0,87.4,26.2,20.0,181,95.3,0,254,19,1070,581,39.4,1485
2023-03-12 02:32:00,0,71.1,6675,36059,0,1880,0.600,66.5,0,38.5,2656,3.67,0,446,19,19,1907,103,0,90.1,469,31.5,0,270,32.3,122,1924,142,0,455,38.5,7025,405,66.8,28002,71.1,0,2887,47973,0,189,0.600,41.7,0,19,2661,3.80,0,249,38.5,38.5,224,232,0,95,261,21.0,0,81.2,26.2,20.9,207,94.5,0,255,19,1016,580,41.4,2003
2023-03-12 02:34:00,0,71.1,6954,57015,0,1708,0,64.6,0,38.5,1071,3.43,0,448,19,19,1721,188,0,89.8,466,30.7,0,339,32.3,122,1740,141,0,455,38.5,6690,403,64.5,27841,71.1,0,20420,68294,0,185,0,39.8,0,19,1075,3.57,0,258,38.5,38.5,206,261,0,95,259,20.1,0,89.5,26.2,20.9,182,94.2,0,255,19,1037,579,40.2,2018
2023-03-12 02:36:00,0,71.5,9078,62706,0,1894,37.6,67.2,0,38.5,2651,3.43,0,446,19,376,1951,191,0,89.4,467,32.1,0,510,32.3,121,1908,143,0,453,753,7025,406,67.2,4436,71.5,0,25715,51936,0,187,30.6,41.7,0,19,2653,3.57,0,249,38.5,669,214,265,0,95,260,21.4,0,85.5,26.2,20.9,182,95.9,0,253,476,1093,582,42.5,1388
2023-03-12 02:38:00,0.389,70.7,5636,34269,0,1764,0,66.1,0,38.5,1598,3.43,0,446,19,19,1849,104,0,90.1,465,35.0,0,151,32.3,122,1805,143,0,454,38.5,6803,408,66.4,4331,70.7,0.389,1854,21679,0,151,0,40.6,0,19,1598,3.57,0,252,38.5,38.5,252,235,0,95,259,24.2,0,79.0,26.2,21.3,186,96.3,0,253,19,1052,583,41.8,1383
2023-03-12 02:40:00,0.389,71.5,6148,34781,0,1819,0.600,64.9,0,38.5,2124,3.43,0,446,19.0,19.0,1837,102,0,90.1,468,32.2,0,191,32.3,133,1852,143,0,455,38.5,6818,408,64.9,4371,71.5,0.389,2353,22671,0,172,0.600,39.5,0,19.0,2125,3.57,0,251,38.5,38.5,195,232,0,95.0,260,20.6,0,72.8,26.2,23.2,181,96.3,0,255,19.0,1040,583,39.9,1367
2023-03-12 02:42:00,0,71.5,6671,35409,0,1875,0.600,65.7,0.389,38.5,2657,3.67,0,446,19,19,1900,9720,0,90.5,465,30.7,0,1578,32.6,127,1899,143,0,452,38.5,7013,409,65.8,4432,71.5,0,2879,35180,0,160,0.600,39.9,0,19,2656,3.80,0,251,38.5,38.5,181,304,0,95,259,19.7,0,88.6,26.4,21.9,174,95.9,0,252,19,1036,582,40.6,1367
2023-03-12 02:44:00,0,70.7,6573,51478,0,1699,0,66.4,0,38.5,1080,4.13,0,448,19,19,1721,9791,0,89.8,466,31.5,0,1406,32.3,122,1728,143,0,453,38.5,6723,412,66.8,4313,70.7,0,16297,50312,0,158,0,41,0,19,1079,4.27,0,253,38.5,38.5,185,316,0,95,259,20.5,0,92.7,26.2,20.9,168,96.3,0,253,19,1027,583,41.4,1399
2023-03-12 02:46:00,0,70.7,9090,62651,0,1870,38.0,69.0,0,38.5,2660,4.29,0,448,19,376,1894,192,0,90.1,467,32.3,0,261,32.1,116,1893,143,0,453,752,7009,408,68.2,4434,70.7,0,25646,51547,0,181,30.6,42.9,0,19,2663,4.03,0,253,38.5,669,214,264,0,95,260,21.4,0,82.0,26.0,20.0,189,95.9,0,253,473,1047,582,42.2,1370
2023-03-12 02:48:00,0,72.2,5632,34266,0,1763,0,66.1,0,38.5,1606,3.43,0,446,19,19,1770,105,0,90.1,467,32.1,0,153,31.9,128,1786,143,0,455,38.5,6804,409,65.0,4317,72.2,0,1846,21603,0,185,0,40.6,0,19,1601,3.57,0,251,38.5,38.5,215,235,0,95,261,21.6,0,86.1,25.7,21.9,202,96.3,0,256,19,1033,583,39.5,1352
