"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-20 14:12:00,0,10447,35967,157909,0,1803,124,160,32.1,126,1889,65.9,421,0,6884,78.5,3.27,146,88.2,0,17558,1828,129,31.6,144,1517,66.0,19,339,0,0,122,167,0,10447,0,18257,77144,0,191,29.0,96.4,22.7,30.3,2302,40.3,6284,0,1145,3586,3.27,135,68.8,0,17460,230,30.3,25.5,72.0,16498,41.7,38.5,409,0,0,29.0,600,0
2023-03-20 14:14:00,0,10456,36354,157781,0,1939,130,163,31.5,132,1980,66.5,420,0,7102,80.2,5.93,148,87.2,0,17580,1951,129,31.8,286,1622,65.7,19,328,0,0,128,173,0,10456,0,18272,77289,0,182,30.3,107,21.6,31.6,2280,41.4,6285,0,1078,3656,6.73,136,67.7,0,17464,199,30.3,25.7,74.2,16380,40.6,38.5,394,0,0,30.3,599,0
2023-03-20 14:16:00,0,11090,35640,156187,0,1726,129,163,32.9,121,1847,65.7,418,0,6721,79.9,6.83,147,85.7,0,17591,1732,129,32.0,78.6,1447,66.0,19.0,353,0,0,128,174,0.389,11090,0,18923,77338,0,168,30.3,102,23.4,29.0,2254,41.4,6288,0,1101,3616,8.02,133,64.3,0,17467,174,30.3,26.0,74.3,16351,41.4,38.5,436,0,0,30.3,595,0
2023-03-20 14:18:00,0,12880,59630,187438,0,1938,124,166,32.1,121,2022,66.4,1717,0,7103,123,3.37,145,86.6,0,17604,1969,128,32.0,286,1607,66.1,296,413,0,0,128,21822,0,12880,0,23406,84050,0,154,33.9,99.0,23.0,29.0,2324,41.7,25668,0,1096,3784,3.37,133,66.2,0,17476,191,30.3,26.0,73.5,16353,42.8,494,530,0,0,30.3,24405,0
2023-03-20 14:20:00,0,10961,36106,167432,0,1879,124,159,31.5,126,1916,66.4,420,0,7002,82.6,3.73,146,88.1,0,17598,1882,124,32.3,1625,1549,66.6,19,349,0,0,122,163,0,10961,0,18791,77442,0,171,33.9,90.0,21.4,30.3,2205,41.5,6284,0,1138,3695,3.73,134,69.1,0,17467,187,29.0,26.2,97.0,16355,42.5,38.5,429,0,0,29.0,605,0
2023-03-20 14:22:00,0,11063,35613,185322,0,1727,136,163,33.6,137,1832,65.8,421,0,6756,79.9,6.51,146,88.1,0,17582,1725,123,32.3,1482,1442,67.0,19,344,0,0,121,167,0,11063,0,18873,78185,0,194,31.6,100,23.1,32.9,2301,41,6282,0,1078,3663,6.56,133,68.0,0,17452,204,29.0,26.2,94.8,16376,41.7,38.5,420,0,0,29.0,605,0
2023-03-20 14:24:00,0,10903,36359,157890,0,1934,130,163,31.5,126,1967,67.2,424,0,7135,78.8,5.81,145,88.1,0,17576,1954,135,32.3,288,1630,66.8,19,332,0,0,128,153,0,10903,0,18718,77708,0,194,30.7,102,21.4,30.3,2257,42.6,6284,0,1072,3632,6.31,133,67.3,0,17464,224,31.6,26.2,80.9,16382,41.4,38.5,401,0,0,30.7,590,0
2023-03-20 14:26:00,0,11916,35626,155909,0,1706,119,160,30.7,115,1835,66.6,423,0,6659,78.1,3.70,146,88,0.389,17570,1731,129,31.8,2351,1418,66.3,19,338,0,0,128,153,0,11916,0,19711,78269,0,183,28.0,91.6,20.4,27.7,2251,41.5,6281,0,1076,3586,4.52,132,66.9,0,17452,216,35.2,25.7,100,16365,41.7,38.5,412,0,0,30.7,593,0
2023-03-20 14:28:00,0,11938,59736,188517,0.389,1932,136,163,32.9,126,2023,66.6,1721,0,7124,116,3.27,147,88.1,0.389,17603,1945,118,32.0,286,1625,66.4,297,404,0,0,117,21948,0,11938,0,22477,83207,0,202,31.6,95.5,28.6,30.3,2328,43.2,25800,0,1137,3600,3.27,132,66.2,0,17482,218,27.7,26.0,74.2,16366,41.4,506,517,0,0,27.7,24536,0
2023-03-20 14:30:00,0,11129,37879,159096,0.389,1937,124,164,31.5,120,1977,66.3,830,0,7151,81.8,5.86,149,87.7,0,17604,1960,129,32.3,286,1654,66.6,297,386,0,0,128,1011,0,11129,0,19588,79040,0,190,29.0,97.5,20.9,33.9,2203,43.2,7054,0,1127,3671,6.28,133,66.6,0,17482,223,30.3,26.2,74.2,16464,41.4,506,488,0,0,30.3,1563,0
2023-03-20 14:32:00,0,8593,35590,158900,0,1734,124,158,32.1,126,1850,66.4,418,0,6749,79.9,4.09,148,87.3,0,17586,1747,129,32.3,77.9,1453,66.3,19,354,0,0,122,154,0,8593,0,16447,75445,0,199,29.0,95.6,23.0,30.3,2310,41.4,6281,0,1138,3699,4.07,132,66.2,0,17462,220,30.3,26.2,73.6,16377,41,38.9,437,0,0,29.0,591,0
2023-03-20 14:34:00,0,10146,36336,161286,0,1937,124,160,31.5,121,1985,66.4,421,0.389,7110,81.0,3.27,147,87.5,0,17578,1965,129,31.8,795,1649,66.0,19.4,338,0,0,128,154,0,10146,0,17981,77137,0,188,29.0,92.3,26.3,29.4,2273,41.4,6281,0,1136,3670,3.27,132,66.6,0,17456,224,30.3,25.7,87.4,16395,41.4,38.9,411,0,0,30.3,595,0
2023-03-20 14:36:00,0,11489,35664,157967,0,1736,124,162,32.1,126,1824,66.1,424,0.389,6704,79.8,4.30,151,87.4,0,17575,1743,123,31.6,80.5,1443,66.7,19.4,352,0,0,122,156,0,11489,0,19311,77920,0,203,29.0,94.1,22.3,30.7,2246,41,6281,0,1131,3662,4.22,138,66.6,0,17464,216,29.0,25.5,75.5,16397,42.1,38.5,435,0,0,29.0,601,0
2023-03-20 14:38:00,0,12546,59604,191054,0,1953,130,163,32.1,132,2031,66.9,1720,0,7163,120,4.97,149,87.3,0,17568,1971,124,31.6,295,1620,66.2,322,416,0,0,117,21766,0,12546,0,23096,84066,0,209,30.3,95.5,22.3,31.6,2328,41.1,25613,0,1119,3678,5.27,139,66.2,0,17459,234,29.0,25.5,79.5,16384,41,549,546,0.389,0,27.7,24324,0
2023-03-20 14:40:00,0,12128,54178,177082,0,1937,136,159,32.9,132,1980,66.2,1501,0,7124,81.0,4.67,149,87.6,0,17589,1966,123,31.8,285,1621,66.0,322,381,0,0,127,16671,0,12128,0,22151,82266,0,194,31.6,90.1,22.7,31.6,2202,40.6,21097,0,1123,3642,5.04,132,68.0,0,17465,226,29.0,25.7,73.9,16390,41.1,549,487,0,0,30.3,18727,0
2023-03-20 14:42:00,0,10593,35599,156814,0,1726,130,160,31.9,126,1828,66.6,421,0,6694,78.5,6.50,147,88.0,0,17589,1752,129,31.8,79.0,1449,65.5,19,346,0.389,0,128,158,0,10593,0,18431,76937,0,182,30.3,97.9,21.6,30.3,2303,41,6285,0,1126,3586,13.3,134,67.7,0,17463,208,30.3,25.7,74.7,16384,40.7,38.5,427,0,0.389,35.3,597,0
2023-03-20 14:44:00,0,10530,36361,157635,0,1953,136,166,31.5,131,1979,66.8,419,0,7097,78.4,4.97,147,87.1,0,17576,1969,124,32.0,503,1613,66.1,19,333,0,0,128,159,0,10530,0,18339,76870,0,171,31.6,105,22.1,31.6,2276,41.7,6284,0,1089,3639,11.4,132,66.9,0.389,17465,189,29.0,26.0,85.1,16357,40.6,38.5,397,0,0,30.3,600,0
2023-03-20 14:46:00,0,11325,35664,157633,0,1727,136,161,34.3,126,1845,66.9,418,0,6688,79.1,3.97,148,87.7,0,17575,1789,135,32.7,362,1446,66.5,19,361,0,0,133,155,0,11325,0,19164,77617,0,165,31.6,93.4,26.5,30.3,2267,42.1,6284,0,1087,3633,3.97,134,67.7,0,17466,205,31.6,26.2,81.4,16364,41,38.5,449,0,0,31.6,598,0
2023-03-20 14:48:00,0,13016,59783,187357,0,1928,124,159,32.1,116,2020,66.4,1721,0,7109,120,3.97,147,87.9,0,17577,1960,140,32.3,585,1596,66.1,348,420,0,0,133,21876,0,13016,0,23584,84299,0.389,141,29.0,89.6,23.3,27.7,2354,41.4,25720,0,1100,3672,3.97,133,66.2,0,17458,184,32.9,26.2,90.0,16351,42.5,603,549,0,0,31.6,24445,0
2023-03-20 14:50:00,0,10455,59633,207377,0,1942,113,161,30.7,116,1980,65.6,1722,0,7158,80.6,6.40,148,87.2,0,17565,1965,123,32.3,285,1611,65.7,348,388,0,0,122,21871,0,10455,0,21020,81472,0.389,156,26.3,93.3,20.1,27.6,2212,40.7,25715,0,1152,3611,12.3,133,65.8,0,17454,188,29.0,26.2,73.5,16358,42.1,603,491,0,0,29.0,24442,0
2023-03-20 14:52:00,0,11911,35651,158560,0,1713,124,164,32.9,126,1830,66.1,420,0,6783,79,4.40,148,85.6,0,17570,1732,118,32.3,79.8,1436,66.2,19,345,0,0,117,163,0,11911,0,19741,78348,0,186,29.0,103,24.0,30.3,2295,41.7,6285,0,1112,3564,4.79,134,64.4,0,17456,201,27.7,26.2,74.7,16367,41.4,38.5,428,0,0,27.7,606,0
2023-03-20 14:54:00,0.389,11055,36368,159638,0,1932,130,163,32.3,132,1973,66.4,423,0,7174,79.4,3.13,147,86.5,0,17596,1954,123,32.3,295,1636,66.6,19,335,0,0,121,154,0,11055,0.389,18906,78074,0,195,30.3,95.9,22.5,31.6,2263,41.4,6282,0,1106,3588,3.13,133,65.9,0,17466,229,29.0,26.2,79.1,16378,42.1,38.5,409,0,0,29.0,599,0.389
2023-03-20 14:56:00,0.389,10290,35858,167897,0,1806,141,163,55.5,132,1892,66.0,418,0,6855,80.5,4.66,145,87.8,0,17602,1828,129,32.3,141,1477,65.8,19,334,0,0.389,122,151,0,10290,0.389,18113,76932,0,185,32.9,95.9,64.6,31.6,2251,40.6,6284,0,1092,3732,5.09,132,67.7,0,17481,221,30.7,26.2,70.2,16385,42.1,38.5,403,0,0,29.0,586,0.389
2023-03-20 14:58:00,0,10991,48684,173617,0,1865,136,161,35.1,131,1956,65.8,928,0,7099,121,5.34,148,88.1,0,17598,1902,140,32.3,224,1566,66.4,19,376,0,0.389,139,12099,0,10991,0,20046,79877,0,200,31.6,93.8,24.7,31.6,2325,41,16905,0,1192,3817,6.08,131,67.3,0,17474,239,33.3,26.2,77.7,16391,42.1,38.5,472,0,0,32.9,13707,0
2023-03-20 15:00:00,0,11630,59556,183405,0,1947,124,161,31.5,121,1973,66.2,1721,0,7135,83.8,4.31,149,87.9,0,17583,1962,135,31.8,1873,1635,66.9,374,376,0,0,139,21722,0,11630,0,22234,82626,0,209,29.0,99.9,20.9,29.0,2198,41.4,25573,0,1137,3742,4.69,133,67.3,0,17464,225,31.6,25.7,94.9,16393,42.1,657,471,0,0,32.9,24298,0
2023-03-20 15:02:00,0,10316,35733,156785,0,1719,118,167,32.3,115,1840,67.2,421,0,6674,81.7,5.33,148,87.8,0,17573,1726,124,31.6,2342,1470,66.5,19,341,0,0,122,157,0,10316,0,18177,76463,0,191,27.7,107,21.8,27.7,2308,42.2,6284,0,1069,3687,6.13,132,66.2,0,17453,208,29.0,25.5,95.2,16506,42.1,38.5,418,0,0,29.0,595,0
2023-03-20 15:04:00,0,11674,36534,159081,0,1938,124,163,32.1,121,1978,66.6,422,0,7095,81.9,6.37,147,88,0,17606,1962,112,31.6,3961,1687,66.4,19,354,0,0,117,175,0,11674,0,19581,78478,0,197,29.0,101,22.7,29.0,2273,41.5,6287,0.389,1084,3710,7.65,133,66.2,0,17465,232,26.3,25.5,123,16519,41.7,38.5,435,0,0,27.7,596,0
2023-03-20 15:06:00,0,12054,36142,187544,0,1873,130,160,32.9,121,1957,66.1,419,0,7052,80.5,2.90,147,87.5,0,17598,1893,124,31.6,721,1585,66.4,19,336,0,0,117,178,0,12054,0,19895,79694,0,191,36.1,91.7,23.2,29.0,2256,41.4,6289,0,1117,3653,2.90,132,66.6,0,17461,217,29.0,25.5,86.6,16386,43.9,38.5,404,0,0,27.7,599,0
2023-03-20 15:08:00,0,13153,36004,187218,0,1802,124,162,31.5,121,1914,66.1,420,0,6962,121,4.30,147,88.2,0,17594,1813,128,31.6,661,1502,66.0,19,376,0,0,121,177,0,13153,0,20980,80722,0,196,34.7,93.8,21.0,29.0,2335,42.5,6284,0,1154,3715,4.73,132,68.8,0,17478,208,30.3,25.5,90.8,16397,43.9,38.5,476,0,0,29.0,597,0
2023-03-20 15:10:00,0,12533,59843,183220,0,1945,119,163,33.5,121,1976,65.7,1725,0,7121,81.0,3.93,145,88.2,0,17597,1970,124,31.6,294,1615,66.0,375,387,0,0,122,22011,0,12533,0,23127,83553,0,194,27.7,96.7,29.1,29.0,2189,42.5,25845,0,1139,3642,4.36,134,68.0,0,17480,229,29.0,25.5,79.1,16396,41.4,669,494,0,0,29.0,24506,0
2023-03-20 15:12:00,0,9707,35589,156710,0,1728,130,164,32.1,121,1844,65.8,421,0,6748,78.2,5.47,146,87.5,0,17597,1756,117,31.6,70.6,1438,66.1,19,339,0,0,121,162,0,9707,0,17535,76516,0,196,30.3,103,27.7,29.0,2297,42.5,6285,0,1127,3569,6.23,133,68.0,0,17467,228,27.7,25.5,70.2,16368,41.1,38.5,408,0,0,29.0,600,0
2023-03-20 15:14:00,0,11502,36402,160303,0,1947,124,163,30.7,121,1979,66.3,420,0,7116,81.9,6.50,148,88.1,0,17578,1958,129,31.8,297,1652,66.1,19,354,0,0,128,157,0,11502,0,19351,79021,0,206,29.0,101,21.2,29.0,2264,42.6,6284,0,1149,3779,7.69,135,68.8,0,17472,224,35.8,25.7,86.6,16385,41.7,38.5,435,0,0,30.3,600,0
2023-03-20 15:16:00,0,13249,36433,162496,0,1947,119,164,32.9,116,2006,66.8,420,0,7112,81.2,3.27,149,88.5,0,17572,1959,124,32.3,286,1686,65.8,19,336,0,0,128,154,0,13249,0,21101,80745,0,204,27.7,97.5,23.1,27.7,2239,43.3,6286,0,1114,3733,3.27,134,68.4,0,17454,219,34.5,26.2,73.9,16398,41,38.5,411,0,0,30.3,591,0
2023-03-20 15:18:00,0,11920,35708,156673,0,1730,119,164,34.3,110,1839,65.8,421,0,6738,120,4.07,145,88,0,17595,1734,118,32.3,71.0,1441,66.7,19,361,0,0,122,157,0,11920,0,19766,78733,0,192,27.7,98.3,25.0,31.4,2308,42.9,6284,0,1125,3702,4.46,132,68.0,0,17480,214,27.7,26.2,70.2,16383,41,38.5,457,0,0,29.0,596,0
2023-03-20 15:20:00,0,11808,59880,183349,0,1959,119,158,32.1,115,1981,65.8,1720,0,7120,84.2,5.20,147,87.3,0,17579,1957,112,32.0,511,1623,66.1,375,389,0,0,117,21971,0.389,11808,0,22416,82814,0,212,27.7,90.3,22.7,27.7,2198,41.1,25816,0,1122,3719,5.96,134,68.4,0,17475,216,26.3,26.0,90.0,16376,41.4,669,499,0,0,27.7,24553,0
2023-03-20 15:22:00,0,11922,40639,164371,0,1721,130,162,31.5,132,1839,65.8,970,0,6748,80.4,3.60,146,86.6,0,17573,1747,118,31.8,287,1443,65.9,375,376,0,0,117,4281,0.389,11922,0,20739,79831,0,186,30.3,98.7,25.9,31.6,2311,41.4,10089,0,1119,3611,3.99,133,65.9,0,17466,220,27.7,25.7,80.0,16383,41.4,669,478,0,0,28.0,5146,0
2023-03-20 15:24:00,0,11126,36386,157998,0,1931,135,160,34.4,132,1988,66.6,417,0,7147,78.8,4.77,146,88.3,0,17574,1971,129,31.8,295,1604,66.4,19,342,0,0,122,160,0,11126,0,18922,77942,0,190,31.6,91.9,29.5,31.6,2271,41.4,6284,0,1117,3609,5.61,132,67.7,0,17464,232,30.3,25.7,78.8,16391,40.6,38.5,417,0,0,29.4,604,0
2023-03-20 15:26:00,0,13636,36510,162295,0.389,1951,136,163,32.2,132,2026,66.6,421,0,7146,78.1,3.97,148,87.8,0,17572,1970,135,32.3,294,1631,66.2,19,353,0,0,139,156,0,13636,0,21454,80667,0,210,32.0,94.5,21.3,31.6,2262,41.7,6287,0,1137,3586,3.97,139,67.7,0,17459,235,31.6,26.2,78.4,16389,40.6,38.5,440,0,0,32.9,601,0
2023-03-20 15:28:00,0,13474,35754,159133,0,1739,124,162,31.5,116,1844,66.5,420,0,6794,118,6.87,147,86.3,0,17585,1757,129,32.3,110,1454,66.2,19,379,0,0,128,152,0,13474,0,21310,80400,0,211,29.0,94.8,21.6,27.7,2319,42.6,6285,0,1141,3649,12.4,141,66.6,0,17466,233,30.3,26.2,85.0,16396,42.5,38.5,483,0,0,30.3,598,0
2023-03-20 15:30:00,0,10702,59725,210115,0,1938,124,162,32.9,121,1983,67.0,1719,0,7168,82.2,6.43,149,85.9,0.389,17581,1962,123,31.8,296,1625,66.0,375,386,0,0,121,21864,0,10702,0,21287,82032,0,192,29.0,94.0,23.9,29.0,2197,42.6,25721,0,1162,3658,11.3,131,65.1,0,17463,223,29.0,25.7,81.3,16407,41.4,669,498,0,0,34.7,24450,0
2023-03-20 15:32:00,0,9470,56688,180337,0,1721,119,160,33.5,116,1843,67.1,1632,0,6741,81.0,4.30,147,87.9,0,17565,1756,124,31.8,71.0,1448,66.0,375,378,0,0,117,19727,0,9470,0,19834,79635,0,191,27.7,96.9,25.6,27.7,2298,42.1,23817,0,1128,3654,4.73,132,68.0,0,17454,229,29.0,25.7,69.5,16406,41,669,485,0,0,33.4,22102,0
2023-03-20 15:34:00,0,10793,36368,159759,0,1947,124,160,32.9,116,1982,66.1,421,0,7112,82.3,4.40,148,88.2,0,17571,1961,117,31.8,287,1619,65.9,19,339,0,0,116,157,0,10793,0,18612,77709,0,202,29.0,91.8,23.8,27.7,2270,41.7,6284,0,1121,3733,9.93,132,68.4,0,17456,223,27.7,25.7,73.9,16396,41.7,38.5,408,0.389,0,27.7,594,0
2023-03-20 15:36:00,0,13390,36537,162549,0,1943,124,166,31.5,126,2008,66.1,419,0,7164,81.6,3.97,145,88.1,0,17564,1958,124,32.3,587,1633,66.5,19,357,0,0,117,153,0,13390,0,21213,80349,0,199,29.0,100.0,22.5,30.7,2277,41.7,6286,0,1143,3716,3.97,131,66.6,0,17454,213,29.0,26.2,91.1,16452,42.1,38.5,435,0,0,27.7,595,0
2023-03-20 15:38:00,0,12475,35762,161031,0,1733,119,165,32.9,121,1859,66.1,419,0,6802,122,4.90,147,88.4,0,17565,1754,124,32.3,362,1473,66.3,19,366,0,0,128,155,0,12475,0,20320,79243,0,193,27.7,100,24.3,29.4,2362,41.4,6283,0,1122,3702,5.36,134,67.4,0,17462,221,29.0,26.2,82.2,16460,42.8,38.9,454,0,0,30.3,592,0
2023-03-20 15:40:00,0,10208,59526,182879,0,1940,119,157,32.9,116,1977,66.4,1721,0,7132,80.7,3.93,147,88.3,0,17575,1951,129,31.8,294,1632,66.6,375,388,0,0,122,21678,0,10208,0,20820,80976,0,199,27.7,88.2,23.5,27.7,2205,42.1,25527,0,1119,3634,4.36,133,67.6,0,17456,217,30.3,25.7,78.8,16403,42.8,669,498,0,0,29.0,24256,0
2023-03-20 15:42:00,0,10267,58959,182111,0,1745,124,158,58.1,120,1832,66.0,1725,0.389,6742,80.0,3.93,148,87.8,0,17572,1750,124,31.6,77.9,1506,65.8,375,391,0,0,122,21681,0,10267,0,20922,80471,0,204,29.0,90.0,65.5,29.0,2292,40.6,25529,0,1113,3633,4.32,132,66.6,0.389,17460,208,29.0,25.5,73.6,16605,42.5,669,499,0,0,29.0,24264,0
2023-03-20 15:44:00,0,10596,36153,155874,0,1859,130,164,35.5,121,1927,66.2,422,0.389,6988,80.6,4.07,146,87.3,0,17577,1889,124,31.8,214,1604,66.7,19,335,0,0,117,158,0,10596,0,18452,77136,0,195,30.3,102,24.6,29.0,2261,41,6282,0,1122,3679,4.43,133,66.2,0.389,17457,220,29.0,25.7,72.8,16449,42.5,38.5,400,0,0.389,27.7,604,0
2023-03-20 15:46:00,0,11523,36450,160862,0,1939,124,166,30.7,120,2016,66.3,423,0,7164,80.6,5.09,146,87.5,0,17563,2019,124,32.3,2579,1625,66.3,19,367,0,0,122,153,0,11523,0,19359,78399,0,197,29.0,98.7,20.4,29.0,2269,41.8,6283,0,1143,3663,5.89,132,67.7,0,17466,247,29.0,26.2,103,16383,41.7,38.5,461,0,0.389,29.0,593,0
2023-03-20 15:48:00,0,11107,35659,158876,0,1724,119,160,31.5,110,1845,66.6,419,0,6743,120,3.27,150,87.5,0,17572,1739,124,32.3,2356,1458,66.3,19,355,0.389,0,122,151,0,11107,0,18951,77515,0,196,27.7,91.1,22.0,26.3,2339,41.4,6284,0,1105,3709,3.27,132,66.9,0,17463,213,29.0,26.2,95.2,16369,40.6,38.5,438,0,0,29.0,591,0
2023-03-20 15:50:00,0,11242,45505,169540,0,1940,129,160,33.7,121,1973,65.8,794,0,7091,82,4.67,147,87.5,0,17594,1945,112,31.8,1690,1620,66.7,19,336,0,0,117,8892,0,11242,0,19951,79372,0,206,30.3,91.9,25.2,29.0,2205,41.7,14044,0,1097,3688,5.08,132,66.2,0,17471,217,26.3,25.7,93.1,16376,41.7,38.5,403,0,0,27.7,10198,0
2023-03-20 15:52:00,0,11198,59263,220563,0,1792,119,163,32.9,116,1886,66.2,1719,0,6862,79.9,3.93,145,87.8,0,17590,1818,123,32.0,1556,1498,66.8,375,404,0,0,122,21852,0,11198,0,21814,82462,0.389,193,27.7,106,22.5,27.7,2309,41.4,25707,0,1104,3640,4.62,133,66.9,0,17467,225,29.0,25.5,101,16383,42.1,669,528,0,0,29.0,24441,0
2023-03-20 15:54:00,0,10114,35832,155972,0,1787,118,163,30.7,110,1866,66.0,422,0,6909,79.6,6.73,146,87.5,0,17601,1815,124,31.6,657,1538,66.7,19,337,0,0,128,168,0,10114,0,17965,76722,0,182,27.7,96.6,20.1,26.3,2263,40.6,6286,0,1117,3616,8.24,133,67.0,0,17468,224,29.0,25.5,92.2,16400,41.7,38.5,402,0,0,30.3,595,0
2023-03-20 15:56:00,0.389,12135,36443,160772,0,1940,124,158,32.3,121,1999,65.8,422,0,7148,78.9,3.70,147,87.7,0,17617,1955,117,31.6,294,1638,66.4,19,351,0,0.389,116,167,0,12135,0.389,19983,79001,0,200,33.9,95.0,21.4,29.0,2237,41,6284,0,1106,3593,4.09,136,66.2,0,17471,214,27.7,25.5,78.0,16381,41.7,38.5,428,0,0,27.7,592,0.389
2023-03-20 15:58:00,0,11720,35689,156588,0,1712,130,160,32.3,126,1830,65.8,422,0,6731,119,2.90,149,87.7,0,17612,1733,124,31.6,78.7,1424,66.3,19,367,0,0,117,179,0,11720,0,19563,78204,0,181,30.3,96.7,27.3,30.3,2307,42.5,6283,0.389,1102,3647,2.90,134,66.6,0,17476,215,29.4,25.5,74.4,16351,41.7,38.5,457,0,0,27.7,600,0
2023-03-20 16:00:00,0,10680,36365,159478,0,1927,124,163,30.7,126,1967,66.2,420,0,7126,81.9,5.33,147,87.6,0,17591,1953,128,31.6,1867,1624,65.8,19,335,0,0,127,160,0,10680,0,18505,77621,0,193,29.0,95.8,21.2,30.3,2192,41,6283,0,1124,3658,6.13,132,68.0,0,17470,217,30.3,25.5,92.2,16384,41.4,38.5,401,0,0,30.3,601,0
2023-03-20 16:02:00,0,10771,59583,185820,0,1873,136,167,54.4,137,1944,66.4,1721,0,7004,80.6,4.97,149,87.6,0,17574,1888,124,31.6,222,1564,66.7,375,404,0,0,122,21932,0,10771,0,21380,81888,0,188,31.6,102,62.4,32.9,2292,41.7,25783,0,1088,3663,5.78,133,66.9,0,17462,207,34.0,25.5,77.3,16378,43.2,669,526,0,0,29.0,24514,0
2023-03-20 16:04:00,0,10395,35591,153404,0,1719,124,159,57.5,126,1812,66.9,422,0,6674,80.2,4.67,148,87.5,0,17564,1729,140,31.6,71.0,1394,66.1,19,335,0,0,139,153,0,10395,0,18203,76382,0,173,29.0,90.9,65.7,30.3,2268,42.1,6289,0,1057,3656,5.03,133,66.2,0,17462,183,38.0,25.5,70.2,16347,43.2,38.5,400,0,0,32.9,591,0
2023-03-20 16:06:00,0,12491,36458,163014,0,1920,136,160,32.9,132,2015,66.4,422,0,7161,80.4,4.07,147,88.2,0,17573,1953,118,31.6,286,1560,67.0,19,347,0,0,122,161,0,12491,0,20288,79019,0,168,31.6,96.6,23.1,31.6,2260,42.1,6287,0,1133,3709,4.43,133,67.3,0,17469,199,27.7,25.5,74.2,16341,42.8,38.5,426,0,0,29.0,606,0
2023-03-20 16:08:00,0,12140,35723,161969,0,1679,135,163,31.5,126,1856,65.5,422,0,6729,117,4.30,147,87.2,0,17589,1715,129,31.6,295,1396,66.7,19,380,0,0,128,159,0,12140,0,19977,78777,0,142,31.6,100,21.7,35.9,2332,40.3,6284,0,1078,3654,4.73,131,68.0,0,17468,178,30.3,25.5,85.2,16339,42.1,38.5,484,0,0,30.3,596,0
2023-03-20 16:10:00,0,10967,36406,183513,0,1911,130,164,30.7,121,1973,65.5,419,0,7050,80.9,5.33,147,87.7,0,17582,1930,129,32.0,286,1580,65.8,19,322,0,0,128,149,0,10967,0,18769,78101,0,176,30.3,97.4,20.4,29.0,2204,40.3,6284,0,1055,3664,6.15,133,67.7,0,17467,188,30.3,26.0,74.2,16420,41.4,38.5,383,0,0,30.3,587,0
2023-03-20 16:12:00,0,10394,59675,188262,0,1923,118,161,32.9,116,2005,66.6,1728,0,7104,80.9,3.27,144,87.5,0,17561,1935,129,32.3,294,1593,66.6,375,400,0,0,128,21804,0,10394,0,20993,81266,0,184,27.7,93.8,27.8,27.7,2291,41.1,25650,0,1104,3680,3.27,133,66.9,0,17458,194,30.3,26.2,78.4,16437,42.2,669,518,0,0,30.3,24309,0
