"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-15 19:32:00,0,9884,35775,157823,0,1795,124,161,32.9,121,1878,66.5,419,0,6848,78.8,3.27,145,87.8,0,17628,1813,129,32.0,1533,66.3,19,332,0,0,128,173,0,9884,0,17713,75611,0,159,29.0,99.8,23.5,29.0,2289,42.1,6283,0,1085,3609,3.27,134,67.3,0,17506,192,30.3,26.0,16280,42.5,38.5,401,0,0,30.3,579,0
2023-03-15 19:34:00,0,11746,47898,170360,0,1931,136,159,31.5,126,1966,66.1,892,0,7115,80.2,4.67,146,87.4,0,17608,1964,129,32.3,1619,66.3,19,326,0,0,128,11275,0,11746,0,20645,79633,0,151,31.6,90.2,21.0,30.3,2197,42.5,16164,0,1110,3656,10.2,131,66.2,0.389,17499,194,30.3,26.2,16266,41,38.5,392,0,0,30.3,12767,0
2023-03-15 19:36:00,0,11474,59226,185840,0,1805,124,160,30.7,116,1904,66.1,1724,0,6907,81.0,4.30,149,87.5,0,17602,1823,129,32.0,1559,66.6,375,384,0,0,128,21929,0,11474,0,22082,81504,0,152,29.0,91.8,21.2,27.7,2327,42.1,25757,0,1102,3687,4.75,134,66.9,0,17497,184,30.3,26.0,16272,41.8,669,491,0,0,30.3,24484,0
2023-03-15 19:38:00,0,12811,36162,163880,0,1855,130,163,32.1,121,1955,65.9,421,0,7051,118,4.73,145,88.1,0,17610,1873,118,31.6,1541,66.8,19,364,0,0,122,176,0,12811,0,20619,79272,0,172,30.3,95.3,23.3,29.0,2327,40.3,6287,0,1083,3724,11.0,133,66.6,0,17501,190,27.7,25.5,16262,41.5,38.5,446,0,0,29.0,581,0
2023-03-15 19:40:00,0,12274,36103,155906,0,1865,124,166,32.9,121,1910,65.8,421,0,6930,79.9,4.73,144,88.6,0,17619,1885,123,31.6,1534,66.3,19,334,0,0,122,159,0,12274,0,20074,78373,0,175,29.0,105,23.4,29.0,2190,40.3,6285,0,1064,3671,11.0,133,68.3,0,17504,208,29.0,25.5,16259,42.2,38.5,398,0,0,29.4,579,0.389
2023-03-15 19:42:00,0,10797,35881,158295,0,1781,124,163,32.1,120,1878,65.4,418,0,6822,80.7,4.17,145,88.4,0,17661,1797,124,31.6,1490,66.1,19,338,0,0,122,169,0,10797,0,18654,76906,0,160,29.0,102,22.6,29.0,2310,41,6286,0,1060,3670,4.56,133,67.7,0,17537,192,29.0,25.5,16263,42.1,38.5,409,0,0,29.4,577,0.389
2023-03-15 19:44:00,0,12223,36369,157713,0,1909,124,157,30.7,121,1975,66.9,418,0,7040,80.7,3.97,148,87.3,0,17659,1923,123,31.6,1588,66.0,19,331,0.389,0,127,177,0,12223,0,20067,78661,0,161,29.0,87.9,20.1,29.0,2203,42.8,6287,0,1031,3663,3.97,134,67.3,0,17545,182,29.0,25.5,16253,41,38.5,390,0,0,30.3,585,0
2023-03-15 19:46:00,0,13236,59455,185490,0,1855,124,160,30.7,120,1964,66.5,1723,0,6968,80.4,4.53,145,87.8,0,17677,1926,129,31.8,1522,66.6,375,406,0.389,0,122,21840,0,13236,0,23858,83762,0,163,29.0,93.0,20.1,29.0,2331,42.5,25665,0,1066,3634,4.90,133,68.8,0,17562,200,30.3,25.7,16262,41,669,525,0,0,29.0,24302,0
2023-03-15 19:48:00,0,13346,36014,158494,0,1781,130,169,33.7,126,1894,67.2,421,0,6852,120,4.07,148,87.6,0,17686,1804,129,32.3,1469,66.4,19,363,0,0,127,179,0,13346,0,21205,79649,0,159,30.3,108,25.5,30.3,2321,42.8,6286,0,1041,3725,4.49,136,69.1,0,17575,193,30.3,26.2,16268,42.1,38.5,448,0,0,30.3,580,0
2023-03-15 19:50:00,0,11743,36154,156138,0,1848,129,161,30.7,126,1924,66.1,418,0.389,6939,81.4,5.46,145,87.7,0,17664,1862,129,32.3,1548,66.1,19,329,0,0,128,183,0,11743,0,19604,77996,0,175,30.3,99.8,20.8,30.3,2206,41.7,6287,0,1075,3671,6.28,137,66.6,0,17552,186,30.3,26.2,16321,41.7,38.5,389,0.389,0,30.3,589,0
2023-03-15 19:52:00,0,11757,35889,160263,0.389,1773,130,162,31.5,126,1883,66.1,419,0,6885,79.3,5.80,147,87.5,0,17659,1797,129,32.3,1494,66.3,19,342,0,0,122,180,0,11757,0,19621,78074,0,179,30.3,94.1,20.9,30.3,2306,42.1,6284,0,1088,3616,6.24,133,66.6,0,17550,191,30.3,26.2,16280,42.6,38.5,414,0,0,29.0,592,0
2023-03-15 19:54:00,0,12178,36374,158147,0,1938,130,162,35.0,121,1973,67.2,422,0,7148,79.6,3.03,147,88.4,0.389,17668,1957,129,32.3,1637,66.4,19,330,0,0,122,162,0,12178,0,20031,78952,0,199,30.3,94,25.0,29.0,2199,43.7,6282,0,1113,3639,3.03,133,67.7,0,17552,218,30.3,26.2,16305,42.1,38.5,390,0,0,29.0,582,0
2023-03-15 19:56:00,0,13901,59503,209223,0,1860,124,166,32.1,121,1952,66.8,1722,0,6971,79.9,3.13,146,89.1,0,17670,1880,124,32.0,1570,66.9,376,385,0,0,128,21794,0,13901,0,24540,85360,0,188,29.0,99.2,22.3,29.0,2322,43.7,25638,0,1092,3640,3.13,134,69.5,0,17554,209,29.0,26.0,16287,41.4,669,492,0,0,30.3,24363,0
2023-03-15 19:58:00,0,12364,40500,163678,0,1788,119,163,30.7,121,1890,65.7,960,0,6874,121,7.33,147,88.5,0,17694,1800,123,31.6,1490,66.6,376,410,0,0,117,3862,0,12364,0,21218,80278,0,186,32.6,100,21.2,29.0,2321,41.4,9684,0,1074,3655,8.52,133,67.3,0,17566,213,29.4,25.5,16287,42.1,669,531,0,0,27.7,4659,0
2023-03-15 20:00:00,0,11705,36136,156487,0,1878,124,177,30.7,121,1926,65.8,423,0,7026,79.6,4.17,148,87.9,0,17693,1901,124,31.6,1559,66.2,19,335,0,0,117,181,0,11705,0,19554,78245,0,205,33.9,110,20.4,29.0,2200,41,6282,0,1150,3565,4.53,136,66.6,0,17567,228,29.4,25.5,16300,41.4,38.9,397,0,0,27.7,586,0
2023-03-15 20:02:00,0,11007,35950,158517,0,1793,119,161,32.9,116,1878,66.6,421,0,6902,78.3,3.27,148,87.5,0,17682,1813,128,31.6,1513,66.0,19,345,0,0,121,175,0,11007,0,18885,77364,0,191,27.7,99.5,22.8,27.7,2287,42.9,6281,0,1132,3662,3.27,135,66.9,0,17575,216,30.3,25.5,16346,40.6,38.9,419,0,0,29.0,575,0
2023-03-15 20:04:00,0,10896,36361,167948,0,1953,118,160,32.9,120,1981,66.6,422,0,7138,81.9,3.27,147,87.4,0,17696,1978,118,31.6,1648,66.6,19,335,0,0,122,174,0,10896,0,18779,77702,0,203,27.7,92.7,22.7,29.0,2203,41.1,6279,0,1140,3726,3.27,132,67.0,0,17562,231,27.7,25.5,16316,41.4,38.5,400,0,0,29.0,577,0
2023-03-15 20:06:00,0,13546,60049,213250,0,2912,136,162,30.7,126,2029,66.0,1723,0,7120,81.6,5.13,149,87.6,0,17679,1908,123,32.2,1575,66.6,375,395,0,0,121,21920,0,13546,0,24180,86674,0,290,31.6,93.2,20.1,30.3,2603,41,25741,0,1162,3733,5.50,134,67.3,0,17556,237,29.0,25.7,16314,42.1,669,508,0,0,29.0,24406,0
2023-03-15 20:08:00,0,21281,57957,318017,0,3834,124,934,1768,120,2133,66.1,1635,0,22875,116,6.83,149,87.5,0,17679,2325,129,32.7,1889,66.0,375,415,0,0.389,128,19836,0,21281,0,31683,102693,0,316,29.0,126,132,29.0,3440,41.4,23887,0,2483,3683,8.02,135,66.6,0,17560,234,30.3,26.2,16329,40.6,669,541,0,0,30.3,22108,0
2023-03-15 20:10:00,0,10806,36120,156723,0,1885,124,170,35.4,126,1922,66.1,422,0,7052,79.7,3.73,147,87.9,0,17686,1903,118,32.3,1586,66.2,19,341,0,0.389,117,168,0,10806,0,18692,77332,0,179,29.0,101,30.3,35.2,2193,41,6282,0,1151,3648,3.73,133,67.3,0,17566,208,32.6,26.2,16302,41,38.5,407,0,0,27.7,583,0
2023-03-15 20:12:00,0,11299,35895,158609,0,1797,124,166,30.7,121,1879,66.6,419,0,6834,79.6,3.27,147,87.6,0,17682,1805,124,32.3,1515,66.6,19,341,0,0,128,175,0,11299,0,19190,77666,0,169,29.0,103,20.8,29.0,2298,41.7,6284,0,1087,3699,3.27,139,67.7,0,17563,184,29.0,26.2,16278,41,38.5,409,0,0,30.3,583,0
2023-03-15 20:14:00,0,12694,36404,158048,0,1951,130,160,32.9,116,1983,65.8,422,0,7123,82.0,5.47,150,87.3,0,17688,1957,124,32.3,1628,66.3,19.0,330,0,0,128,187,0,12694,0,20570,79421,0,174,30.3,91.4,28.0,27.7,2216,41.4,6282,0,1116,3783,6.27,138,67.7,0,17559,183,29.0,26.2,16267,41.4,38.5,391,0,0,30.3,590,0
2023-03-15 20:16:00,0,14931,59567,186149,0,1879,119,164,33.7,110,1967,65.9,1725,0,7046,82,4.87,148,85.6,0,17688,1898,124,32.3,1579,66.0,375,388,0,0,122,21981,0,14931,0,25590,85824,0,161,27.7,97.0,29.3,26.3,2321,41.4,25782,0,1110,3717,5.71,130,65.5,0,17556,182,29.0,26.2,16280,41,669,504,0,0,33.9,24441,0
2023-03-15 20:18:00,0,14719,59316,208033,0,1780,119,166,31.1,121,1883,66.5,1726,0,6895,120,3.27,147,85.9,0,17681,1813,118,31.8,1499,66.7,375,404,0,0,117,21974,0,14719,0,25367,85854,0,143,28.0,100,20.8,29.0,2306,41.7,25786,0,1094,3633,3.27,131,65.5,0,17559,184,27.7,25.7,16277,41.4,669,520,0,0,27.7,24427,0
2023-03-15 20:20:00,0,11784,36127,179868,0,1877,124,158,33.5,126,1923,66.1,422,0,6989,84.1,3.27,145,87.5,0,17677,1880,118,31.6,1547,67.5,19,334,0,0,117,178,0,11784,0,19640,78681,0,171,29.0,91.4,23.3,30.7,2195,40.6,6284,0,1081,3735,3.27,132,66.6,0,17571,174,27.7,25.5,16273,42.8,38.5,396,0,0,27.7,585,0
2023-03-15 20:22:00,0.389,11237,35604,159021,0,1717,130,159,34.9,121,1821,65.7,421,0,6733,79.4,6.89,147,88.0,0,17673,1740,124,31.6,1418,66.8,19,337,0,0,128,176,0,11237,0.389,19096,77243,0,165,30.3,95.6,25.2,29.0,2291,40.6,6286,0,1059,3662,13.2,136,66.6,0,17554,186,29.0,25.5,16265,42.5,38.5,410,0,0,30.3,581,0
2023-03-15 20:24:00,0.389,12201,36112,156711,0,1860,119,161,30.7,116,1910,66.0,420,0,7021,80.3,3.66,144,87.9,0,17693,1888,129,31.6,1556,67.1,19.4,328,0,0,128,172,0,12201,0.389,20067,78647,0.389,168,27.7,94.0,21.2,27.7,2198,41,6287,0,1104,3647,3.27,135,66.6,0,17560,195,30.3,25.5,16280,41.4,38.5,390,0,0,30.3,583,0
2023-03-15 20:26:00,0,12860,44816,169362,0,1872,130,162,30.7,127,1959,66.3,781,0,7011,79.6,3.27,148,87.5,0,17669,1884,124,31.6,1571,67.2,19.4,335,0,0,122,8472,0,12860,0,21563,80598,0.389,172,30.3,93.6,21.9,30.3,2308,40.6,13658,0,1106,3729,3.27,134,67.7,0,17545,191,29.0,25.5,16288,41.8,38.5,406,0,0,29.0,9695,0
2023-03-15 20:28:00,0,12584,59195,184152,0,1770,130,161,32.9,121,1886,66.5,1726,0,6886,116,5.47,148,87.8,0,17679,1778,134,32.0,1481,66.4,375,401,0,0,133,21858,0.389,12584,0,23220,82945,0,153,30.3,93.4,24.3,29.0,2317,41,25692,0.389,1069,3713,11.4,135,67.7,0,17557,171,31.6,26.0,16265,43.3,669,513,0,0.389,31.6,24363,0
2023-03-15 20:30:00,0,11384,36342,157370,0,1918,129,163,33.5,120,1980,65.5,421,0,7079,76.9,3.93,147,87.9,0,17668,1953,129,32.0,1590,66.9,19,334,0,0,128,164,0.389,11384,0,19237,77838,0,170,30.3,102,24.9,29.0,2229,41.0,6287,0.389,1100,3578,4.36,132,66.6,0,17553,207,30.3,26.0,16255,42.8,38.5,399,0,0.389,30.3,590,0
2023-03-15 20:32:00,0,11076,36104,160022,0,1835,130,163,32.1,121,1944,65.4,419,0,6914,79.8,4.17,149,87.5,0,17670,1862,129,31.8,1548,66.2,19,333,0,0,121,157,0,11076,0,18937,77488,0,145,30.3,101,23.0,29.0,2298,40.7,6289,0,1062,3656,4.59,133,66.2,0.389,17545,183,30.3,25.7,16251,41,38.5,397,0,0,29.0,582,0
2023-03-15 20:34:00,0,10327,35818,154623,0,1764,118,164,31.5,121,1842,65.8,419,0,6749,79.5,4.07,145,87.5,0,17663,1774,118,31.6,1478,66.4,19,333,0,0,122,169,0,10327,0,18189,76215,0,159,27.7,97.4,22.0,29.0,2199,40.3,6285,0,1035,3633,4.46,133,66.9,0.389,17547,178,27.7,25.5,16255,42.1,38.5,402,0,0,29.0,575,0
2023-03-15 20:36:00,0,13535,36197,161299,0,1851,119,161,32.1,116,1957,65.9,418,0,6934,80.1,3.93,148,87.7,0,17678,1850,118,31.6,1551,66.7,19,341,0,0,122,172,0,13535,0,21400,79943,0,164,27.7,93.7,22.7,27.7,2327,41,6286,0,1048,3663,4.36,133,66.6,0,17567,169,27.7,25.5,16259,41.4,38.5,411,0,0,29.0,576,0
2023-03-15 20:38:00,0,13398,59269,188245,0,1754,142,160,32.9,137,1897,66.0,1722,0,6891,120,4.97,149,87.5,0,17666,1783,118,31.6,1485,66.0,375,408,0,0,122,21834,0,13398,0,24041,84038,0,151,32.9,91.6,22.7,32.9,2321,41.7,25665,0,1070,3709,5.76,132,66.2,0,17557,195,27.7,25.5,16270,41.4,669,526,0,0,29.0,24380,0.389
2023-03-15 20:40:00,0,11139,36357,157344,0,1913,136,166,32.1,132,1977,65.8,424,0,7097,81.7,3.27,147,87.3,0,17667,1940,140,31.6,1582,65.9,19,339,0,0,139,177,0,11139,0,18988,77588,0,154,31.6,105,22.6,31.6,2207,41,6281,0,1074,3642,3.27,133,67.3,0,17551,189,32.9,25.5,16266,41.4,38.5,405,0,0,32.9,589,0
2023-03-15 20:42:00,0,10697,36107,183602,0,1862,124,162,32.1,121,1948,65.8,423,0,6981,78.2,5.70,146,87.3,0,17662,1870,135,31.6,1514,66.6,19,339,0,0,128,176,0,10697,0,18541,77612,0,179,29.0,99.0,22.0,29.0,2310,41,6281,0,1085,3586,6.59,133,68.4,0,17544,196,31.6,25.5,16259,42.5,38.5,412,0,0,30.3,582,0
2023-03-15 20:44:00,0,11336,35848,154875,0,1783,130,163,30.7,131,1835,66.7,424,0,6848,79.3,5.33,147,86.9,0,17679,1806,135,31.6,1473,67.2,19,337,0,0,128,178,0,11336,0,19191,77537,0,187,30.3,95.7,19.7,31.6,2190,42.1,6281,0,1111,3593,6.23,133,68.0,0,17563,219,31.6,25.5,16286,43.6,38.5,399,0,0,30.7,586,0
2023-03-15 20:46:00,0,13450,36207,159914,0,1864,130,159,30.7,126,1942,66.2,423,0,6983,80.5,4.31,148,87,0,17683,1937,128,31.8,1555,66.8,19,351,0,0,127,158,0,13450,0,21311,80154,0,174,30.3,89.9,20.4,30.3,2305,41.5,6283,0,1095,3663,4.67,132,66.2,0,17562,230,30.3,25.7,16275,42.8,38.5,435,0,0,30.3,577,0
2023-03-15 20:48:00,0,12856,59289,184395,0,1789,124,164,33.7,120,1891,66.5,1718,0.389,6887,119,6.50,146,87.5,0,17683,1813,124,32.3,1503,66.6,375,407,0.389,0,122,21835,0,12856,0,23507,83396,0,156,33.9,98.3,29.6,29.0,2316,41.8,25662,0,1107,3625,7.68,131,67.7,0,17568,193,29.0,26.2,16267,42.1,669,524,0,0,29.0,24387,0
2023-03-15 20:50:00,0,12699,44504,176648,0,1947,124,181,31.5,121,1979,67.3,1100,0.389,7130,83.0,4.06,149,86.5,0,17671,1961,118,32.3,1624,66.0,375,375,0.389,0,122,7276,0,12699,0,21864,81277,0,167,29.0,121,27.0,29.0,2217,42.9,12729,0,1117,3705,4.49,132,65.8,0,17561,193,27.7,26.2,16269,41.7,669,472,0.389,0,29.0,8400,0
2023-03-15 20:52:00,0,11341,36128,162184,0,1866,130,176,32.1,126,1947,66.3,423,0,7055,80.8,3.50,149,85.9,0,17665,1889,124,31.8,1562,66.7,19,333,0,0,128,172,0,11341,0,19194,77961,0,176,30.3,113,22.2,30.3,2301,42.9,6279,0,1125,3709,3.50,132,64.7,0,17552,204,29.0,25.7,16279,41,38.5,401,0.389,0,30.3,579,0
2023-03-15 20:54:00,0,12115,35859,155226,0,1771,119,160,33.5,121,1853,65.8,421,0,6875,78.3,3.60,145,87.0,0,17665,1802,124,31.6,1495,66.1,19,338,0,0,122,176,0,12115,0,19975,78617,0,173,27.7,91.9,25.2,29.0,2192,42.1,6282,0,1077,3662,3.60,132,66.6,0,17552,213,29.0,25.5,16284,41,38.5,407,0,0,29.0,582,0
2023-03-15 20:56:00,0,14751,36210,160023,0.389,1860,119,161,33.6,116,1966,65.8,420,0,6983,77.1,7.57,148,87.8,0,17665,1872,129,31.6,1574,66.2,19,334,0,0,122,175,0,14751,0,22615,81690,0,196,27.7,94.1,23.1,27.7,2330,41,6276,0,1091,3622,9.14,134,66.2,0,17545,198,30.7,25.5,16271,41,38.5,399,0,0,29.0,578,0
2023-03-15 20:58:00,0,12895,59239,208010,0.389,1793,124,164,33.0,121,1900,65.8,1719,0,6884,118,5.93,146,87.8,0,17679,1802,118,31.6,1524,66.5,375,407,0,0,111,21826,0,12895,0,23550,84220,0,198,29.0,97.2,21.8,33.9,2323,40.3,25655,0,1107,3579,7.14,131,66.2,0,17550,216,33.0,25.5,16292,41,669,521,0,0,26.3,24360,0
2023-03-15 21:00:00,0,11418,59643,206878,0,1944,130,163,31.5,121,1980,66.6,1722,0,7108,79.0,3.03,147,88.1,0.389,17681,1965,124,31.6,1608,66.0,375,382,0,0,122,21817,0,11418,0,22041,82756,0,196,30.3,101,21.3,33.9,2204,41.4,25658,0,1130,3594,3.03,132,66.9,0,17556,227,33.9,25.5,16292,41.4,669,480,0,0,29.0,24362,0
2023-03-15 21:02:00,0,13078,36180,160264,0,1884,124,156,32.1,120,1945,65.8,422,0,7020,79.9,3.03,148,87.8,0,17664,1915,124,31.6,1557,66.4,19,335,0,0,122,164,0,13078,0,20928,79794,0,193,29.0,93.3,27.7,29.0,2301,41,6283,0,1118,3646,3.03,132,66.2,0,17550,229,29.0,25.5,16283,41.4,38.5,409,0,0,29.0,586,0
2023-03-15 21:04:00,0,12769,35892,155074,0,1805,124,160,34.3,126,1853,65.9,421,0,6868,79.1,5.01,149,88.1,0,17664,1831,123,31.6,1521,66.9,19,331,0,0,121,178,0,12769,0,20634,79239,0,193,29.0,92.8,30.4,30.3,2203,41.7,6282,0,1129,3639,4.67,140,66.9,0,17549,223,29.0,25.5,16296,42.1,38.5,401,0,0,33.9,586,0
2023-03-15 21:06:00,0,14527,36202,161690,0,1869,124,164,31.5,115,1963,66.0,422,0,6999,78.5,5.10,147,87.4,0,17668,1880,124,32.0,1577,67.5,19,337,0,0,122,170,0,14527,0,22387,81363,0,198,29.0,97.4,21.4,27.7,2326,41,6281,0,1106,3593,6.27,133,66.6,0,17553,213,29.0,25.5,16299,43.2,38.9,404,0,0,29.0,578,0
2023-03-15 21:08:00,0,13119,59139,188365,0,1793,124,165,32.1,126,1900,66.3,1644,0,6883,117,3.70,147,87.6,0,17675,1797,112,31.6,1507,66.9,303,400,0,0,116,21858,0,13119,0,23653,83860,0,197,29.0,99.9,22.0,30.3,2327,41,25653,0,1082,3607,4.44,132,66.9,0,17555,206,26.3,25.5,16293,41.4,542,515,0,0,27.7,24397,0
2023-03-15 21:10:00,0,11591,59701,183372,0,1937,124,159,33.5,120,1972,66.0,1723,0,7126,81.4,4.30,147,87.7,0,17674,1961,124,31.6,1590,65.9,375,382,0,0,122,21882,0,11591,0,22210,82424,0,190,29.0,90.1,24.3,29.0,2202,41.4,25702,0,1099,3617,9.81,133,66.9,0,17549,228,29.0,25.5,16290,41.0,669,487,0,0,29.0,24422,0
2023-03-15 21:12:00,0,11353,36134,160073,0,1849,130,160,31.9,116,1962,66.1,421,0,6994,79.9,4.17,148,87.9,0,17676,1878,118,31.6,1562,66.1,19,337,0,0.389,117,177,0,11353,0,19213,77892,0,181,30.3,97.5,22.0,27.7,2311,40.6,6283,0,1124,3646,4.59,135,68.1,0,17553,216,27.7,25.5,16289,42.5,38.5,416,0,0,27.7,583,0
2023-03-15 21:14:00,0,11808,35849,154837,0,1790,136,164,31.1,132,1866,65.8,422,0,6820,81.3,5.80,146,87.6,0,17683,1804,124,31.6,1513,66.0,19,330,0,0.389,117,174,0,11808,0,19678,78081,0,202,32.0,98.8,20.8,31.6,2212,40.6,6282,0,1095,3687,11.8,133,66.2,0,17562,214,29.0,25.5,16285,41.7,38.5,391,0,0,27.7,585,0
2023-03-15 21:16:00,0,13014,36407,161265,0,1954,136,165,32.9,132,2025,66.0,421,0,7122,80.2,4.53,145,88.1,0,17670,1963,129,31.6,1657,65.8,19,331,0,0,133,175,0,13014,0,20886,80017,0,200,32.0,99.2,23.1,31.6,2342,41,6281,0,1091,3633,10.1,133,67.7,0,17547,210,30.3,25.5,16288,40.6,38.5,401,0,0,31.6,574,0
2023-03-15 21:18:00,0,12080,42707,167507,0,1859,130,161,34.3,132,1962,66.4,685,0,7001,121,5.10,146,88.2,0,17702,1887,135,31.6,1565,66.0,19.0,355,0,0,133,6429,0,12080,0,20599,79711,0,180,30.3,93.7,25.0,31.6,2355,41.5,11846,0,1111,3672,5.96,134,67.0,0,17574,222,31.6,25.5,16276,40.6,38.5,438,0,0,31.6,7423,0
2023-03-15 21:20:00,0,12195,59076,203825,0,1780,130,160,30.7,132,1856,66.3,1720,0,6879,83.4,4.07,146,87.9,0,17688,1802,130,31.6,1510,66.0,375,374,0,0,133,21833,0,12195,0,22847,83097,0,184,30.3,97.4,20.4,31.6,2213,42.2,25661,0,1130,3705,4.49,134,67.3,0,17566,209,30.3,25.5,16286,41.7,669,472,0,0,31.6,24280,0
2023-03-15 21:22:00,0.389,10966,36127,162142,0,1866,119,164,31.5,121,1948,66.2,419,0,7031,80.3,4.43,144,87.4,0,17706,1881,128,31.6,1574,66.1,19,337,0,0,132,167,0,10966,0.389,18871,77686,0.389,193,27.7,98.2,21.2,29.4,2302,41.7,6285,0,1052,3693,4.82,134,66.6,0,17568,215,30.3,25.5,16282,42.1,38.5,408,0,0,31.6,588,0
2023-03-15 21:24:00,0,10200,35801,155060,0,1794,129,160,32.9,126,1850,65.9,421,0,6848,79.7,4.07,143,87.5,0,17691,1801,129,31.6,1512,66.2,19,333,0,0,122,180,0,10200,0,18084,76485,0,198,30.3,92.1,22.9,30.3,2204,42.1,6285,0,1098,3686,4.46,133,66.9,0,17558,208,30.3,25.5,16301,40.6,38.5,399,0,0,29.0,584,0
2023-03-15 21:26:00,0,12566,36390,161153,0,1939,124,166,32.1,116,2020,66.0,419,0,7140,80.2,5.70,146,87.6,0,17673,1968,129,31.6,1601,66.0,19,326,0,0,128,172,0.389,12566,0,20397,79492,0,196,29.0,99.0,23.4,27.7,2337,41.7,6286,0.389,1164,3656,6.49,131,66.9,0,17551,233,30.3,25.5,16302,40.6,38.5,394,0,0,30.3,575,0
2023-03-15 21:28:00,0,12192,36167,160439,0,1872,136,163,31.5,132,1955,66.3,417,0,7022,121,5.72,147,86.7,0,17664,1901,124,31.6,1570,66.2,19,356,0,0,117,174,0,12192,0,20054,79073,0,193,31.6,101,22.4,31.6,2331,42.1,6287,0,1117,3685,6.12,135,65.1,0,17548,227,29.0,25.5,16300,40.3,38.5,441,0,0,27.7,579,0
2023-03-15 21:30:00,0,10913,59134,180570,0,1817,136,160,57.7,132,1846,66.1,1718,0,6854,83.1,3.93,146,86.4,0,17668,1836,135,31.6,1527,66.6,375,376,0,0,133,21886,0,10913,0,21570,81421,0,196,31.6,93.0,65.2,31.6,2191,41.4,25710,0,1087,3695,4.32,132,65.8,0.389,17555,218,31.6,25.5,16296,41.4,669,472,0,0,31.6,24380,0
2023-03-15 21:32:00,0,12229,36167,160577,0,1902,136,162,33.8,132,1946,65.9,421,0,7073,81.6,5.33,147,88.2,0,17659,1914,146,32.0,1590,66.2,19,333,0,0,139,180,0,12229,0,20090,79081,0,209,31.6,93.8,22.5,31.6,2298,41,6285,0,1118,3703,6.48,133,68.8,0,17555,228,34.2,26.0,16306,41.7,38.5,409,0,0.389,32.9,587,0
2023-03-15 21:34:00,0,10714,35843,155035,0,1795,130,163,32.1,126,1858,65.8,421,0,6887,78.8,3.27,148,87.7,0,17671,1817,140,32.3,1500,66.0,19,335,0,0,133,175,0,10714,0,18570,77072,0,191,30.3,95.6,22.3,30.3,2202,41,6279,0,1118,3632,3.27,134,67.7,0,17553,226,32.9,26.2,16304,41.4,38.5,406,0,0,31.6,581,0
2023-03-15 21:36:00,0,13345,36450,162989,0,1957,130,163,32.9,126,2014,65.5,422,0,7174,79.5,4.43,145,87.4,0,17676,1975,128,32.3,1647,66.6,19,332,0,0,127,160,0,13345,0,21211,80536,0,207,36.1,95.3,23.5,30.3,2317,41.4,6280,0,1135,3662,4.82,134,66.9,0,17556,240,30.3,26.2,16313,41.1,38.5,404,0,0,30.3,579,0
