"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc365bec88272f)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxce90b7b3404f6)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc365bec88272f)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxce90b7b3404f6)","Receive Total (lxcfc36a1177bf4)"
2023-03-23 18:56:00,0,85.9,18305,67132,270,0,9824,4750,4428,0,1170,1843,127,0,124,307,34.1,136,72981,4.13,0,32.0,66.1,65.8,0,103,0,449,20217,309,2583,1295,216,85.9,0,20735,138925,270,0,1936,1557,1460,0,663,233,30.3,0,29.0,376,22.5,31.6,2681,4.27,0,26.0,40.6,40.7,0,232,0,254,14475,436,1279,743,210
2023-03-23 18:58:00,0,85.1,17693,68066,270,0,10359,4770,4600,0,1170,1987,122,0,118,308,32.1,124,73086,4.13,0,31.6,66.1,65.4,0,187,38.3,447,21062,510,2613,1297,225,85.1,0,21806,140894,270,0,2053,1566,1485,0,663,235,29.0,0,27.7,375,21.6,29.0,2694,4.27,0,25.5,40.6,41.1,0,261,34.7,250,13703,582,1293,743,220
2023-03-23 19:00:00,0,83.3,16271,64570,270,0,9543,4345,4340,0,1172,1753,121,0,124,306,33.5,119,72953,4.13,0,31.6,65.7,65.3,0.389,9803,0,449,18104,310,2585,1294,222,83.3,0,18628,136659,270,0,1872,1486,1456,0,664,214,29.0,0,29.0,377,23.8,27.7,2694,4.27,0,25.5,40.3,41,0.389,299,0,258,12431,435,1281,742,217
2023-03-23 19:02:00,0,83.7,15638,64977,270,0,10024,4757,4476,0,1159,1919,128,0,135,307,33.5,124,73061,4.13,0,31.6,66.1,65.7,0,104,0.600,448,20985,310,2583,1282,221,83.7,0,21504,130844,270,0,1981,1505,1438,0,655,243,30.3,0,31.6,376,23.7,29.0,2700,4.66,0,25.5,41.1,41.7,0,231,0.600,253,11806,434,1278,737,215
2023-03-23 19:04:00,0,91.4,15541,65359,271,0,10080,4413,4519,0,1158,1912,134,0,135,308,30.7,129,73007,4.13,0,31.6,66.4,65.7,0,105,0.600,451,30574,306,2614,1283,222,91.4,0,31070,142057,270,0,1971,1478,1457,0,656,231,31.6,0,31.6,376,19.7,30.3,2670,4.27,0,25.5,41,41,0,229,0.600,255,11729,438,1294,737,221
2023-03-23 19:06:00,0,92.5,15865,64067,270,0,9764,4706,4414,0,1173,1824,128,0,124,306,32.1,130,72938,4.13,0,31.6,66.4,65.7,0,118,0,452,21011,305,2584,1293,223,92.5,0,21535,131162,269,0,1889,1514,1447,0,665,225,30.3,0,29.0,377,21.6,30.3,2664,4.27,0,25.5,41.4,40.6,0,247,0,257,12037,440,1279,743,223
2023-03-23 19:08:00,0,92.5,16958,67982,269,0,10329,4828,29400,0,1173,1975,139,0,140,306,34.3,124,73072,4.52,0,31.6,65.7,65.7,0,202,37.6,446,29316,510,2583,1296,225,92.5,0,30030,166942,269,0,1975,1552,2027,0,665,235,32.9,0,32.9,376,29.7,29.0,2668,4.27,0,25.5,40.3,41.4,0,277,34.7,250,13000,581,1277,747,220
2023-03-23 19:10:00,0,84.0,15020,63352,269,0,9862,4418,4468,0,1170,1849,121,0,128,308,32.9,119,72988,4.52,0,31.6,66.1,65.3,0,106,0,449,19105,312,2613,1295,223,84.0,0,19635,129269,269,0,1919,1487,1445,0,663,237,29.0,0,30.3,375,28.2,27.7,2694,4.27,0,25.5,40.7,40.3,0,235,0,253,11192,433,1298,746,219
2023-03-23 19:12:00,0,85.5,13300,62708,270,0,9819,4726,4426,0,1171,1824,117,0,124,314,30.7,130,72950,4.13,0,32.0,65.3,65.3,0,104,0.600,451,26835,305,2585,1296,223,85.5,0,27351,138930,270,0.389,1922,1513,1444,0,668,227,27.7,0.389,29.0,371,20.5,30.7,2677,4.27,0,26.0,39.9,41,0,231,0.600,257,9473,438,1284,743,219
2023-03-23 19:14:00,0,85.5,13972,63657,270,0,10043,4392,4498,0,1159,1901,121,0,129,307,34.3,130,73019,4.13,0,32.0,65.8,65.7,0,104,0.600,449,20775,306,2587,1282,226,85.5,0,21300,137089,270,0.389,1958,1471,1447,0,660,219,29.0,0.389,30.3,376,29.6,30.7,2668,4.27,0,26.0,40.4,41.4,0,231,0.600,253,10140,438,1282,735,228
2023-03-23 19:16:00,0,81.1,15274,63307,270,0,9885,4781,4470,0,1174,1870,128,0,135,302,32.1,136,73022,4.13,0,32.0,66.1,65.7,0,104,0,446,20955,309,2612,1294,223,81.1,0,21473,135710,270,0,1916,1537,1456,0,664,235,30.3,0,31.6,380,21.6,31.6,2694,4.27,0,26.0,40.7,40.6,0,230,0,249,11449,435,1293,741,224
2023-03-23 19:18:00,0,88.8,16176,65948,270,0,10338,4739,4569,0,1170,1988,128,0,129,306,30.7,124,73113,4.13,0,31.6,65.3,65.7,0,189,37.6,449,22686,507,2612,1294,223,88.8,0,23431,144097,270,0,2050,1514,1445,0,663,241,30.3,0,30.3,376,20.1,29.0,2692,4.27,0,25.5,39.9,41.0,0,262,34.7,259,12190,584,1293,745,219
2023-03-23 19:20:00,0,83.3,15038,63423,270,0.389,10029,4395,4498,0,1172,1895,122,0,129,306,30.7,119,73043,4.13,0.389,31.6,65.7,65.7,0,106,0,447,20971,308,2587,1294,218,83.3,0,21496,147775,270,0,1996,1483,1435,0,663,218,29.0,0,30.3,378,19.7,27.7,2687,4.27,0,25.5,40.3,41.4,0,236,0,251,11203,436,1283,743,213
2023-03-23 19:22:00,0,79.6,14754,63915,270,0,9840,4813,4453,0,1171,1835,117,0,124,306,32.1,124,72978,4.13,0,31.6,65.7,65.7,0,103,0.600,445,30635,310,2615,1294,223,79.6,0,31132,161636,270,0,1888,1549,1438,0,663,221,27.7,0,29.0,377,21.5,34.0,2674,4.27,0,25.5,40.3,41,0,233,0.600,249,10940,434,1295,741,219
2023-03-23 19:24:00,0,78.2,13537,63041,270,0,10077,4473,4526,0.389,1159,1896,122,0,123,303,34.3,130,73030,4.13,0,31.6,66.1,66.1,0,105,0.600,448,20943,309,2584,1281,223,78.2,0,21462,148563,270,0,1947,1512,1451,0,658,218,29.0,0,29.0,379,24.3,30.3,2653,4.27,0,25.5,40.7,41.4,0,231,0.600,252,9712,436,1279,734,229
2023-03-23 19:26:00,0,86.2,14077,62251,270,0,9833,4768,4457,0,1159,1844,128,0,129,304,30.7,124,73015,4.13,0,31.6,66.2,66.1,0,103,0,448,29056,311,2584,1282,225,86.2,0,29562,162551,270,0,1975,1541,1459,0.389,657,239,30.3,0,30.3,378,19.7,29.0,2682,4.27,0,25.5,41.1,41.7,0,232,0,253,10258,434,1279,737,231
2023-03-23 19:28:00,0,90.6,15966,65967,270,0,10319,4737,4571,0,1170,1982,127,0,134,303,30.7,124,73110,4.13,0,31.6,65.8,66.1,0,187,38.0,449,19014,510,2614,1296,222,90.6,0,19776,150679,270,0,2063,1545,1458,0,663,245,30.3,0,32.0,378,19.7,29.0,2690,4.27,0,25.5,41.1,41.4,0,261,34.7,258,11966,581,1296,743,218
2023-03-23 19:30:00,0,85.2,14122,63334,270,0,10043,4398,4491,0,1172,1897,122,0,124,304,32.9,130,73071,4.13,0,31.6,66.2,65.7,0,107,0,434,30552,308,2583,1295,225,85.2,0,31052,160196,270,0,2026,1513,1481,0,664,233,29.0,0,29.4,377,22.8,30.3,2674,4.27,0,25.5,41.1,40.3,0,236,0,242,10303,436,1278,742,220
2023-03-23 19:32:00,0,86.6,13186,62589,269,0,9877,4773,4454,0,1170,1839,128,0,124,307,32.3,124,72984,4.13,0,31.6,66.4,65.3,0,104,0.367,447,20420,308,2583,1296,222,86.6,0,20949,150668,269,0,1980,1552,1494,0,663,230,35.3,0,29.0,376,21.6,29.0,2648,4.27,0.389,25.5,41.4,40.3,0,232,0.367,252,9353,435,1283,743,216
2023-03-23 19:34:00,0,83.3,13827,63723,270,0,10093,4380,27260,0,1172,1910,128,0,124,308,31.5,136,73044,4.13,0,31.6,65.7,65.7,0,104,0.600,448,20901,309,2613,1296,221,83.3,0,21426,169053,270,0,1990,1460,1977,0,664,244,35.3,0,29.0,374,20.6,31.6,2664,4.27,0.389,25.5,40.3,40.3,0,231,0.600,252,10008,434,1293,742,222
2023-03-23 19:36:00,0,80,15637,64335,270,0,9813,4740,27179,0,1159,1838,128,0,135,309,32.1,136,72959,4.13,0,31.6,65.3,65.7,0,106,0.389,449,18674,311,2587,1281,222,80,0,19206,168089,270,0,1973,1513,1972,0,658,236,30.7,0,31.6,373,21.5,31.6,2692,4.27,0,25.5,39.9,40.6,0,231,0,254,11807,433,1282,734,222
2023-03-23 19:38:00,0,77.8,16315,66550,269,0,10359,4854,6662,0,1172,1981,122,0,124,310,30.7,141,73097,4.13,0,32.0,66.1,65.7,0,186,38.0,451,21049,508,2584,1295,225,77.8,0,21779,153654,268,0,2012,1556,1616,0,663,236,29.4,0,34.0,374,19.7,32.9,2689,4.27,0,25.5,40.6,41.4,0,263,35.1,255,12335,583,1277,742,220
2023-03-23 19:40:00,0,87.0,13784,62723,269,0,10111,4378,4502,0,1171,1895,122,0,124,308,32.2,124,73039,4.13,0,32.0,66.1,65.3,0,106,37.6,445,30475,512,2614,1294,226,87.0,0,31202,170531,269,0,1969,1450,1493,0,663,214,29.0,0,34.0,375,20.6,29.0,2664,4.27,0,25.5,41,41.4,0,236,35.1,248,9799,579,1294,744,222
2023-03-23 19:42:00,0,77.4,14972,64946,270,0,9868,4740,4408,0,1173,1844,117,0,117,305,32.5,113,72991,4.13,0,32.0,65.7,65.8,0,105,0,446,20984,309,2619,1296,221,77.4,0,21505,166456,270,0,1955,1512,1455,0,665,231,27.7,0,27.7,376,21.6,26.3,2675,4.27,0,26.0,41,41.1,0,231,0,249,11135,434,1294,743,215
2023-03-23 19:44:00,0,81.5,16038,66076,270,0,10343,4403,4601,0,1171,1984,117,0.389,118,306,33.5,118,73129,4.13,0,32.3,66.4,65.7,0,105,0.600,453,29254,309,2588,1295,227,81.5,0,29742,159745,270,0,2028,1476,1453,0,663,238,27.7,0,27.7,376,23.3,27.7,2699,4.27,0,26.2,41,40.6,0,230,0.600,258,12228,435,1278,742,229
2023-03-23 19:46:00,0,80.7,15927,64024,269,0,9606,4736,4367,0,1158,1802,122,0,123,306,32.9,136,72926,4.13,0,32.0,65.7,66.1,0,105,0,448,19125,309,2615,1283,223,80.7,0,19659,145079,270,0,1915,1514,1443,0,656,237,29.0,0,29.0,376,22.4,31.6,2687,4.27,0,26.0,40.6,41.7,0,231,0,252,12096,436,1295,734,218
2023-03-23 19:48:00,0,82.6,16118,66146,269,0,10315,4735,4571,0,1159,1972,128,0,129,308,31.5,141,73053,4.13,0,31.6,65.7,65.7,0,189,37.6,451,20861,508,2613,1284,218,82.6,0,21611,152658,270,0,2035,1508,1433,0,656,225,30.3,0,30.3,374,20.6,32.9,2667,4.27,0,25.5,41,42.1,0,259,34.7,260,12124,584,1293,735,213
2023-03-23 19:50:00,0.389,81.5,14824,63328,270,0,10008,4391,4526,0,1173,1912,121,0,128,309,31.5,136,72986,4.13,0,31.6,65.3,65.7,0,106,37.6,451,19715,507,2585,1292,219,81.5,0.389,20464,144956,270,0,1942,1457,1441,0,665,230,29.0,0,30.3,374,20.6,31.6,2655,4.27,0,25.5,40.3,40.6,0,235,34.7,260,10829,585,1281,742,213
2023-03-23 19:52:00,0,89.9,14943,65383,270,0,9873,4821,27211,0,1172,1835,128,0,129,307,30.7,130,72906,4.13,0,31.6,65.4,65.7,0,9781,0,449,20964,306,2615,1293,226,89.9,0,21491,178167,270,0,1966,1537,1928,0,664,211,30.3,0,30.3,376,19.7,30.3,2654,4.27,0,25.5,40.6,40.6,0,289,0,253,11111,438,1294,742,228
2023-03-23 19:54:00,0,81.5,13195,64092,269,0,10343,4446,27356,0,1170,1975,128,0,135,304,31.5,129,73102,4.13,0,31.6,65.0,66.1,0,9797,0.600,452,29656,307,2583,1294,222,81.5,0,30155,193516,269,0,2058,1524,1947,0,663,246,30.3,0,31.6,378,20.9,30.3,2687,4.27,0,25.5,39.9,41,0,304,0.600,257,9373,438,1279,742,222
2023-03-23 19:56:00,0,80.4,14875,63219,270,0,9808,4766,4469,0,1172,1830,117,0,124,306,32.3,124,72943,4.13,0,31.6,65.3,65.7,0,117,0,449,20969,310,2584,1296,219,80.4,0,21492,158087,270,0,1978,1554,1465,0,665,232,27.7,0,29.0,378,21.4,29.0,2668,4.27,0,25.5,39.9,40.6,0,248,0,254,11039,437,1279,744,213
2023-03-23 19:58:00,0,73.8,14679,64853,269,0,10113,4742,4542,0,1160,1915,122,0,118,308,32.9,118,73056,4.13,0,31.6,65.8,65.7,0,189,37.6,446,28780,509,2613,1285,223,73.8,0,29508,158795,270,0,2019,1540,1468,0,658,235,29.0,0,27.7,374,27.6,27.7,2671,4.27,0,25.5,40.3,41.4,0,262,34.7,250,10689,584,1293,743,218
2023-03-23 20:00:00,0,80.4,13685,62082,269,0,10087,4371,4497,0,1172,1891,133,0,124,305,30.7,119,73043,4.13,0,31.6,65.0,65.3,0,107,37.6,446,18649,507,2588,1296,222,80.4,0,19409,142047,270,0,2017,1494,1453,0,663,229,31.6,0,29.0,377,20.1,27.7,2684,4.27,0,25.5,39.5,40.6,0,236,34.7,250,9694,584,1289,742,217
2023-03-23 20:02:00,0,95.0,15889,65772,270,0,9883,4769,4469,0,1172,1844,122,0,124,305,32.1,124,72949,4.13,0,31.6,66.0,65.7,0,104,0,450,30010,307,2585,1296,223,95.0,0,30507,147755,270,0,1963,1554,1483,0,671,234,29.0,0,29.0,377,26.9,29.0,2674,4.66,0,25.5,40.6,41,0,232,0,254,12082,438,1280,742,223
2023-03-23 20:04:00,0,88.4,15617,65561,270,0,10352,4374,4605,0,1172,1984,128,0,134,306,31.5,136,73036,4.13,0,31.6,65.6,65.7,0,105,0.600,449,19920,307,2612,1295,221,88.4,0,20437,135469,269,0,2053,1489,1477,0,665,243,30.3,0,31.6,377,20.6,31.6,2662,4.66,0,25.5,40.3,41,0,231,0.600,254,11794,438,1293,743,220
2023-03-23 20:06:00,0,82.9,16110,64534,270,0,10027,4729,4495,0,1171,1891,122,0,124,307,32.1,124,73017,4.13,0,31.6,65.3,65.7,0.389,105,0,450,20936,306,2586,1295,224,82.9,0,21455,137532,270,0,2003,1540,1449,0,663,225,29.0,0,29.0,376,21.6,29.0,2687,4.27,0,25.5,39.9,40.6,0.389,230,0,253,12288,438,1282,741,221
2023-03-23 20:08:00,0,82.6,15236,65417,269,0,9913,4844,6547,0,1158,1844,121,0,123,309,33.5,124,72987,4.13,0,31.6,65.8,65.3,0,188,37.6,444,17856,507,2584,1282,221,82.6,0,18608,134599,268,0,2021,1578,1575,0,656,241,29.0,0,29.0,374,23.3,29.0,2690,4.27,0,25.5,40.3,39.9,0,262,34.7,247,11239,583,1277,734,214
2023-03-23 20:10:00,0,87.0,14193,62571,268,0,10017,4379,4504,0,1159,1911,134,0,129,304,31.5,119,73045,4.13,0,31.2,65.7,65.7,0,108,37.6,449,20935,506,2613,1284,221,87.0,0,21678,137817,268,0.389,2003,1498,1469,0,658,237,31.6,0,30.3,378,20.6,32.6,2685,4.27,0,25.5,40.6,41,0,234,34.7,258,10204,584,1293,737,215
2023-03-23 20:12:00,0,78.5,14131,63760,270,0,9807,4749,4415,0,1170,1834,122,0,135,303,32.9,119,72980,4.76,0,31.2,65.4,66.4,0,105,0,454,30437,305,2584,1296,226,78.5,0,30933,157644,270,0,1957,1538,1481,0,663,237,29.0,0,31.6,379,22.5,28.0,2691,4.50,0,25.5,40.3,42.1,0,230,0,265,10318,438,1280,744,227
2023-03-23 20:14:00,0,88.1,13297,63221,270,0,10328,4416,4592,0,1171,1978,122,0,118,305,30.7,124,73102,4.83,0,31.6,65.0,65.3,0,105,0.600,447,20899,306,2614,1295,223,88.1,0,21440,155662,270,0,2035,1483,1494,0,663,233,29.0,0,27.7,378,20.1,29.0,2674,4.97,0,25.5,39.9,41.4,0,230,0.600,257,9460,438,1294,742,229
2023-03-23 20:16:00,0,81.8,16271,65091,270,0,10068,4748,4486,0,1172,1900,133,0,135,306,31.5,136,73053,4.60,0,31.6,65.3,65.0,0,107,0.233,446,28620,307,2611,1295,219,81.8,0,29113,160520,270,0,2017,1520,1475,0,665,238,31.6,0,31.6,377,20.5,31.6,2674,4.73,0,25.5,39.9,40.3,0,229,0.233,255,12464,437,1290,741,213
2023-03-23 20:18:00,0,82.9,16349,66670,271,0,9871,4751,4416,0,1172,1874,122,0,129,307,32.9,141,72955,4.13,0,32.0,65.7,65.4,0,187,37.6,447,18522,510,2584,1295,223,82.9,0,19278,150611,271,0,1957,1528,1473,0,665,260,29.0,0.389,30.3,375,22.4,32.9,2668,4.27,0,26.0,40.3,40.4,0,262,34.7,251,12359,582,1280,743,219
2023-03-23 20:20:00,0,90.6,14401,63547,270,0,10062,4416,27236,0,1159,1911,122,0,129,306,32.1,136,73022,4.13,0,32.0,65.7,65.8,0,106,37.6,453,30595,513,2585,1287,221,90.6,0,31327,188277,270,0,1990,1484,1826,0,655,243,33.9,0.389,30.3,377,21.6,31.6,2664,4.27,0,26.0,40.3,41.5,0,237,34.7,256,10413,577,1286,734,216
2023-03-23 20:22:00,0,89.2,13783,62953,270,0.389,9932,4827,27165,0,1172,1826,121,0,123,308,32.9,136,72978,4.13,0,31.6,65.7,65.7,0,103,0,451,20475,309,2612,1294,222,89.2,0,21013,164338,270,0,1932,1548,1825,0,663,234,33.9,0,29.0,376,22.4,31.6,2675,4.27,0,25.5,40.3,41,0,232,0,254,9942,435,1292,742,216
2023-03-23 20:24:00,0,88.1,13621,63200,270,0.389,10381,4460,4579,0,1172,1975,128,0,124,307,32.1,136,73091,4.13,0,31.6,65.4,66.1,0,103,0.600,446,20952,304,2585,1295,219,88.1,0,21469,142543,270,0,1943,1503,1492,0.389,665,246,30.3,0,29.0,377,21.8,31.6,2696,4.27,0,25.5,39.9,41.4,0,233,0.600,249,9804,440,1280,741,218
2023-03-23 20:26:00,0,83.7,17065,65846,270,0,10093,4776,4521,0,1172,1917,132,0,129,306,32.1,124,73020,4.13,0,31.6,65.7,66.1,0,105,0.600,449,29520,305,2587,1296,222,83.7,0,30008,152174,270,0,1922,1555,1491,0.389,665,246,31.6,0,35.2,378,21.9,29.0,2684,4.27,0,25.5,40.6,41.4,0,232,0.600,254,13266,440,1277,743,216
2023-03-23 20:28:00,0,80.7,16860,66537,270,0,9847,4734,4411,0,1171,1824,128,0,124,308,32.1,119,73034,4.13,0.389,31.6,65.7,65.7,0,187,0,451,21023,305,2619,1295,226,80.7,0,21555,141799,270,0,1866,1536,1458,0,663,222,30.3,0,33.9,376,21.6,27.7,2684,4.27,0,25.5,40.6,42.1,0,261,0,257,13030,439,1295,743,222
2023-03-23 20:30:00,0,85.5,15565,64389,269,0,10021,4365,4491,0,1159,1894,122,0,129,307,31.5,124,73070,4.13,0,31.6,65.7,66.1,0,9826,37.6,450,30712,511,2585,1283,222,85.5,0,31439,163028,269,0,1900,1468,1444,0,657,238,29.0,0,30.3,376,20.6,29.0,2693,4.27,0,25.5,40.3,42.6,0,297,34.7,255,11585,580,1281,734,216
2023-03-23 20:32:00,0,82.2,15074,64798,270,0,9596,4766,4391,0.389,1160,1771,133,0,124,309,32.3,130,72930,4.13,0,31.6,65.7,66.1,0,9823,0,447,20987,313,2585,1282,221,82.2,0,21500,148905,270,0,1829,1513,1472,0,657,237,31.6,0,29.4,374,21.4,30.3,2682,4.27,0,25.5,40.7,41,0,293,0,252,11254,431,1280,735,215
2023-03-23 20:34:00,0,77.8,15261,65217,270,0,10375,4368,4597,0,1170,1976,128,0,135,310,32.1,118,73088,4.13,0,32.0,65.7,66.1,0,104,0.600,450,28873,310,2613,1295,222,77.8,0,29365,151280,270,0,1966,1482,1479,0,663,231,30.3,0,31.6,373,21.6,27.7,2690,4.27,0.389,25.5,40.6,41,0,231,0.600,259,11446,435,1293,745,225
2023-03-23 20:36:00,0,82.6,16059,64513,269,0,10062,4735,4497,0,1171,1897,122,0,124,308,32.1,119,73066,4.13,0,31.6,66.1,65.3,0,104,0.600,449,18782,310,2585,1293,223,82.6,0,19311,138694,269,0,1902,1554,1453,0,663,236,29.0,0,29.0,375,21.6,27.7,2699,4.27,0,25.5,41,41.4,0,233,0.600,259,12229,434,1279,741,224
2023-03-23 20:38:00,0,84.0,15515,65377,270,0,9957,4854,6570,0,1172,1857,133,0,129,304,57.0,130,72972,4.13,0,31.6,66.1,65.3,0,193,0,445,26754,310,2585,1295,223,84.0,0,27288,148846,270,0,1840,1589,1563,0,665,227,31.6,0,30.3,378,64.0,30.3,2672,4.27,0,25.5,40.6,40.3,0,260,0,249,11658,434,1279,740,218
2023-03-23 20:40:00,0,86.2,13882,62607,268,0,10331,4404,27325,0,1172,2006,121,0,128,303,58.7,119,73086,4.13,0,31.6,65.7,65.7,0,108,38.0,448,20569,510,2614,1296,222,86.2,0,21352,166686,268,0,1941,1494,1991,0,665,247,29.0,0,30.3,380,65.1,27.7,2672,4.27,0,25.5,40.3,41,0,233,34.7,251,9840,581,1293,743,216
2023-03-23 20:42:00,0,81.5,14843,64443,270,0,9598,4737,27064,0,1158,1758,128,0.389,129,306,32.5,130,72921,4.13,0,31.6,65.8,65.3,0,104,0.389,451,20990,310,2583,1282,223,81.5,0,21507,164800,270,0,1811,1538,1999,0,656,228,30.7,0,30.3,377,21.6,30.3,2677,4.27,0,25.5,41.4,41,0,232,0,256,11010,434,1277,735,218
2023-03-23 20:44:00,0,82.6,14640,64466,270,0,10152,4410,4530,0,1170,1917,116,0.389,124,309,31.9,130,73021,4.13,0,31.6,65.8,65.3,0,104,0.600,450,29397,307,2585,1294,225,82.6,0,29891,149930,270,0,1883,1513,1500,0,663,235,28.0,0,29.0,375,26.1,30.3,2669,4.27,0,25.5,40.7,41.0,0,232,0.600,255,10817,436,1280,742,227
2023-03-23 20:46:00,0,78.5,15823,64452,269,0,10048,4775,4524,0,1171,1964,117,0,124,306,32.3,130,72983,4.13,0,31.6,66.2,65.8,0,103,0.600,448,20976,308,2615,1294,221,78.5,0,21508,140325,269,0,1895,1561,1491,0,662,264,27.7,0,29.0,377,27.3,30.3,2674,4.27,0,25.5,40.7,41,0,233,0.989,252,11981,436,1295,748,215
2023-03-23 20:48:00,0,78.9,17123,67045,270,0,9855,4730,4418,0,1172,1822,122,0,118,306,33.6,124,72981,4.13,0,31.6,66.1,65.7,0,190,0,450,30993,306,2586,1295,220,78.9,0,31477,151243,270,0,1912,1545,1466,0,664,230,29.0,0,27.7,377,27.4,29.0,2687,4.27,0,25.5,40.6,41,0,262,0.389,254,13302,438,1285,744,215
2023-03-23 20:50:00,0,84.4,15107,63443,270,0,10364,4408,4612,0,1171,1987,122,0,129,307,30.7,119,73135,4.13,0,31.6,65.7,65.3,0,121,37.6,445,20955,509,2587,1296,222,84.4,0,21703,142043,270,0,1938,1515,1484,0,668,245,29.0,0,30.3,376,19.7,27.7,2697,4.27,0,25.5,40.3,40.6,0,251,34.7,250,11110,582,1287,743,217
2023-03-23 20:52:00,0.389,77.1,16183,65659,270,0,9893,4847,4489,0,1159,1837,117,0,118,307,31.5,129,72969,4.13,0,31.6,66.5,65.3,0,116,0,447,29100,308,2613,1282,221,77.1,0.389,29598,148703,270,0,1863,1561,1491,0,656,237,27.7,0,27.7,376,20.6,30.3,2667,4.27,0,25.5,41.1,41.7,0,245,0,251,12363,435,1292,733,217
2023-03-23 20:54:00,0,84.4,14087,63626,270,0,9906,4434,4436,0,1172,1830,128,0,129,305,34.3,124,72979,4.13,0,31.6,65.7,66.1,0,104,0.600,449,18966,305,2585,1294,222,84.4,0,19497,138976,270,0,1887,1477,1456,0,663,237,30.3,0,30.3,378,24.3,29.0,2677,4.27,0,25.5,40.3,42.1,0,231,0.600,258,10245,438,1280,743,222
2023-03-23 20:56:00,0,89.5,16524,64825,269,0,10085,4778,4528,0,1171,1905,117,0,124,306,33.5,124,72988,4.13,0,31.6,65.7,66.1,0,105,0.600,449,24595,308,2586,1296,223,89.5,0,25098,145541,269,0,1931,1528,1460,0,663,220,27.7,0,29.0,377,23.3,29.0,2664,4.27,0,25.5,40.6,41.4,0,231,0.600,258,12693,436,1282,745,219
2023-03-23 20:58:00,0,84.8,15402,64742,270,0,9858,4788,4466,0,1172,1848,128,0,128,306,30.7,130,72971,4.13,0,31.6,65.7,65.8,0,186,0,437,20600,306,2613,1295,225,84.8,0,21131,142304,270,0,1838,1544,1457,0,665,230,30.3,0,30.3,376,19.7,35.2,2683,4.27,0,25.5,41,40.4,0,263,0,246,11569,438,1295,744,220
2023-03-23 21:00:00,0,91.4,13487,61760,270,0,10270,4359,4555,0,1171,1968,122,0,129,310,33.5,136,73144,4.13,0,31.6,65.8,65.7,0,109,37.6,437,20929,505,2586,1295,219,91.4,0,21689,143413,270,0,1927,1458,1459,0,663,228,29.0,0,30.3,373,23.3,36.5,2706,4.27,0,25.5,41.1,41.0,0,235,34.7,246,9491,584,1276,743,213
2023-03-23 21:02:00,0,85.5,13684,62939,269,0,10148,4769,4513,0,1170,1931,132,0,135,308,75.7,136,73009,4.13,0,31.8,65.7,65.7,0,106,0,448,22931,308,2584,1294,220,85.5,0,23491,144056,269,0,1908,1532,1450,0,663,221,31.6,0,31.6,374,98.2,31.6,2696,4.27,0,25.7,41.0,41.4,0,230,0,252,9790,435,1278,741,220
