"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc02dbfd66bd6f)","Transmit Total (lxc0d143d0ba99e)","Transmit Total (lxc153109530daf)","Transmit Total (lxc3c1648ed71ce)","Transmit Total (lxc488524f8bfce)","Transmit Total (lxc6cba22569534)","Transmit Total (lxc6ebc350f0651)","Transmit Total (lxc74c7d809bd89)","Transmit Total (lxc760130ded1c3)","Transmit Total (lxc7e1190a2332a)","Transmit Total (lxc8ba1b419a272)","Transmit Total (lxc900840d1a2cf)","Transmit Total (lxc9a50aa63162c)","Transmit Total (lxc_health)","Transmit Total (lxca327a483a30e)","Transmit Total (lxcaaf68940a9c4)","Transmit Total (lxcaafd481abc96)","Transmit Total (lxcb3f105cadf2a)","Transmit Total (lxcbe0bb1263ddc)","Transmit Total (lxcc47e28ed5b21)","Transmit Total (lxcce714a0dc6d5)","Transmit Total (lxcd586d4ac8e9c)","Transmit Total (lxce4564b379957)","Transmit Total (lxce5886ad7efc3)","Transmit Total (lxcf01903596246)","Transmit Total (lxcf103eca4e84a)","Transmit Total (lxcf42f630ba735)","Transmit Total (lxcf63f552f00e3)","Transmit Total (lxcfaaebd4c3a78)","Transmit Total (lxcfeb8344ea4ca)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc02dbfd66bd6f)","Receive Total (lxc0d143d0ba99e)","Receive Total (lxc153109530daf)","Receive Total (lxc3c1648ed71ce)","Receive Total (lxc488524f8bfce)","Receive Total (lxc6cba22569534)","Receive Total (lxc6ebc350f0651)","Receive Total (lxc74c7d809bd89)","Receive Total (lxc760130ded1c3)","Receive Total (lxc7e1190a2332a)","Receive Total (lxc8ba1b419a272)","Receive Total (lxc900840d1a2cf)","Receive Total (lxc9a50aa63162c)","Receive Total (lxc_health)","Receive Total (lxca327a483a30e)","Receive Total (lxcaaf68940a9c4)","Receive Total (lxcaafd481abc96)","Receive Total (lxcb3f105cadf2a)","Receive Total (lxcbe0bb1263ddc)","Receive Total (lxcc47e28ed5b21)","Receive Total (lxcce714a0dc6d5)","Receive Total (lxcd586d4ac8e9c)","Receive Total (lxce4564b379957)","Receive Total (lxce5886ad7efc3)","Receive Total (lxcf01903596246)","Receive Total (lxcf103eca4e84a)","Receive Total (lxcf42f630ba735)","Receive Total (lxcf63f552f00e3)","Receive Total (lxcfaaebd4c3a78)","Receive Total (lxcfeb8344ea4ca)"
2023-03-12 07:04:00,0,66.3,15287,46604,0,0,0,1761,453,119,4297,65.0,32.8,143,0,4586,103,66.1,32.3,6728,298,18096,0,0,19,0,0,115,1611,421,448,256,0,38.5,38.5,66.3,0,19585,42266,0,0,0,167,253,20.0,1382,40.3,22.3,95.9,0,1439,232,42.1,26.2,1025,385,10191,0,0,38.5,0,0,27.7,1605,6288,251,120,0,19,19
2023-03-12 07:06:00,0,66.0,14855,46135,0,0.389,0,1828,453,130,4356,65.3,32.9,143,0,4582,102,66.8,32.3,6835,300,17644,0,0,19,0,0,126,2126,421,449,251,0,38.5,38.5,66.0,0,19664,42814,0,0,0,191,253,21.9,1388,40.6,23.5,96.3,0,1438,232,41.4,26.2,1012,384,9214,0,0,38.9,0,0,30.3,2128,6286,251,110,0,19,19
2023-03-12 07:08:00,0,66.3,34202,67849,0,0,0,1756,452,136,27064,65.7,32.1,143,0,4264,103,66.1,32.3,6694,300,18529,0,0,19,0,0,126,1600,1730,449,252,0,38.5,753,66.3,0,21738,68240,0,0,0,207,252,22.8,1992,42.5,22.3,96.3,0,1394,232,43.2,26.2,1033,384,9420,0,0,38.5,0,0,30.3,1606,25814,251,117,0,19,472
2023-03-12 07:10:00,0,66.4,15830,47996,0,0,0,1901,441,124,27250,66.1,31.5,143,0,4649,197,65.7,32.3,7079,300,23587,0,0,19.0,0,0,120,2654,421,436,250,0,38.5,38.5,66.4,0,26146,73728,0,0,0,195,247,20.9,2012,43.6,22.1,96.0,0,1452,266,42.5,26.2,1064,386,9670,0,0,38.5,0,0,29.0,2662,6290,244,116,0,19.0,19.0
2023-03-12 07:12:00,0,66.7,14916,46158,0,0,0,1829,455,124,4362,66.1,33.7,143,0,4264,106,66.4,32.3,6800,298,18041,0,0,19,0,0,121,2123,420,446,252,0,38.5,38.5,66.7,0,20062,42654,0,0,0,178,260,20.9,1372,42.8,24.8,96.3,0,1385,236,42.1,26.2,1038,385,9281,0,0,38.5,0,0,29.0,2126,6290,249,113,0,19,19
2023-03-12 07:14:00,0,66.0,15458,46803,0,0,0,1765,452,112,4296,65.3,32.1,143,0,4589,103,66.4,32.0,6732,298,26591,0,0,19,0,0,115,1603,422,446,253,0,38.5,38.5,66.0,0,28057,51160,0,0,0,186,252,19,1364,41,22.7,95.9,0,1444,232,42.1,26.0,998,385,10370,0,0,38.5,0,0,27.7,1601,6287,249,117,0.389,19,19
2023-03-12 07:16:00,0,65.6,15527,46975,0,0,0.389,1890,455,119,4440,66.1,32.1,143,0,4670,9712,66.4,31.6,7047,297,17306,0,0,19,0,0,115,2659,422,450,249,0,38.5,38.5,65.6,0,19858,53405,0,0,0,183,256,20.0,1369,42.5,22.3,96.3,0,1469,289,42.8,25.5,1044,385,9360,0,0,38.5,0,0,27.7,2654,6289,254,107,0,19,19.4
2023-03-12 07:18:00,0,66.7,33616,66712,0,0,0.389,1713,456,119,4244,66.1,32.1,143,0,4269,103,66.1,31.6,6600,297,25590,0.389,0,19.4,0,0,115,1081,1736,451,247,0,38.5,754,66.7,0,28257,51445,0,0,0,190,258,20.0,1369,43.2,22.7,96.3,0,1389,233,45.0,25.5,1061,385,9571,0.389,0,38.5,0,0,27.7,1074,25615,254,110,0,19,472
2023-03-12 07:20:00,0,67.1,15997,47574,0,0,0,1892,452,113,4431,65.7,32.3,143,0,4591,194,66.1,31.8,6976,296,17386,0.389,0,19.4,0,0.389,110,2658,810,446,256,0,38.5,754,67.1,0,20841,44480,0,0,0,177,252,19,1372,42.1,27.8,96.7,0,1425,266,43.9,25.7,1005,385,9213,0.389,0,38.5,0,0,26.7,2661,6668,254,122,0,19,472
2023-03-12 07:22:00,0,66.3,15672,47034,0,0,0,1846,454,113,4361,66.0,54.0,143,0.389,4269,106,66.4,32.3,6853,298,21113,0,0,19.0,0,0.389,110,2124,414,448,248,0,38.5,38.5,66.3,0,23131,46014,0,0,0,179,260,23.9,1363,42.4,61.4,97.0,0,1379,236,44.3,26.2,1055,385,10020,0,0.389,38.5,0.389,0,26.7,2130,6283,251,106,0,19.4,19.0
2023-03-12 07:24:00,0,66.7,15715,47097,0,0,0,1798,453,124,4312,66.1,57.4,143,0.389,4597,103,66.4,32.3,6796,299,18380,0,0,19,0,0,126,1599,417,446,250,0,38.5,38.5,66.7,0,19884,42510,0,0.389,0,192,259,25.9,1384,42.8,64.6,95.9,0,1443,232,43.6,26.2,1044,385,10575,0,0.389,38.5,0.389,0,30.3,1599,6286,249,114,0,19.4,19
2023-03-12 07:26:00,0,66.7,15503,46892,0,0,0,1888,453,136,4419,66.1,32.1,143,0,4586,103,66.4,32.3,7021,298,18390,0,0,19,0,0,132,2654,419,448,253,0,38.5,38.5,66.7,0,20931,44282,0,0.389,0,188,254,22.8,1368,42.8,27.2,96.3,0,1433,232,42.1,26.2,1064,385,9345,0,0,38.5,0,0,36.5,2655,6288,251,119,0,19,19
2023-03-12 07:28:00,0,66.7,33696,66667,0,0,0,1731,453,124,4286,66.8,32.9,143,0,4304,118,65.7,32.3,6620,298,17726,0,0,19,0,0,126,1073,1756,448,254,0,38.5,753,66.7,0,20429,42918,0,0,0,190,253,21.3,1379,42.5,28.8,96.3,0,1394,246,43.6,26.2,1018,385,9423,0,0,38.5,0,0,35.2,1074,25848,251,112,0,19,476
2023-03-12 07:30:00,0,66.7,20153,52554,0,0,0,1878,455,130,6505,66.4,31.9,142,0,4660,208,66.1,32.3,62388,299,18142,0,0,19,0,0,126,2657,980,448,249,0,38.5,753,66.7,0,21746,105321,0,0,0,173,255,21.9,1498,42.5,22.3,94.5,0.389,1462,279,43.6,26.2,1329,385,9814,0,0,38.5,0,0,30.3,2660,10252,251,112,0,19,476
2023-03-12 07:32:00,0,66.7,14929,46335,0,0,0,1826,453,124,6449,66.4,32.9,143,0,4343,106,66.4,32.3,6873,298,15899,0,0,19,0,0,120,2129,417,448,256,0,38.5,38.5,66.7,0,17924,42557,0,0,0,185,253,20.9,1494,42.1,23.2,96.3,0,1427,235,43.2,26.2,1064,385,9288,0,0,38.5,0,0,29.0,2133,6289,251,123,0,19,19
2023-03-12 07:34:00,0,66.7,15528,47468,0,0,0,1774,439,130,27044,66.1,32.9,143,0,4588,103,66.1,32.3,6760,297,17635,0,0,19,0,0,126,1598,419,434,250,0.389,38.5,38.5,66.7,0,19118,64940,0,0,0,193,245,21.9,1995,42.1,23.2,95.9,0,1448,232,42.8,26.2,1037,385,10423,0,0,38.5,0,0,30.3,1600,6292,242,108,0,19,19
2023-03-12 07:36:00,0,66.7,15154,47042,0,0,0,1878,455,130,27167,65.6,31.5,143,0,4577,103,66.8,32.3,6989,299,23574,0,0,19,0,0,120,2653,421,449,248,0,38.5,38.5,66.7,0,26103,73214,0,0,0,183,255,21.9,1995,42.1,21.2,95.9,0,1419,233,43.2,26.2,1022,385,9003,0,0,38.5,0,0,29.0,2652,6287,252,110,0,19,19
2023-03-12 07:38:00,0,66.7,33778,66750,0,0,0,1765,455,130,4296,66.4,30.7,143,0,4259,104,66.4,32.3,6725,298,18237,0,0,19,0,0,126,1606,1733,448,253,0,38.5,754,66.7,0,21450,44222,0,0,0.389,188,255,21.9,1372,43.9,20.1,96.3,0,1390,232,43.6,26.2,1031,385,9124,0,0,38.5,0,0,30.3,1600,25696,251,116,0,19,470
2023-03-12 07:40:00,0.389,66.0,23915,56228,0,0,0,1825,452,136,4359,66.1,32.9,143,0,4587,199,65.7,32.3,6935,301,27001,0,0,19,0,0,132,2128,1170,447,256,0,38.5,754,66.0,0.389,30227,54468,0,0,0,181,252,22.8,1385,43.2,23.6,95.9,0,1433,265,42.5,26.2,1076,385,10208,0,0,38.5,0,0.389,31.6,2126,14181,249,122,0,19,470
2023-03-12 07:42:00,0.389,66.3,15067,46292,0,0,0,1827,454,141,4364,65.7,32.9,143,0,4265,106,66.1,32.3,6843,299,17822,0,0,19,0,0,137,2127,421,449,248,0,38.5,38.5,66.3,0.389,19836,42409,0,0,0,212,254,23.8,1382,42.9,23.5,96.3,0,1387,235,43.6,26.2,1029,385,9429,0,0,38.5,0,0.389,32.9,2137,6288,252,112,0,19,19
2023-03-12 07:44:00,0,66.7,15491,46795,0,0,0,1773,455,124,4305,66.4,32.1,143,0,4589,102,66.9,32.3,6744,298,26163,0,0.389,19,0,0,121,1600,422,448,249,0,38.5,38.5,66.7,0,27621,50538,0,0,0,186,255,20.9,1366,42.5,22.3,96.3,0,1422,232,43.2,26.2,1017,385,10406,0,0,38.5,0,0,29.0,1602,6289,251,108,0,19,19
2023-03-12 07:46:00,0,66.3,14896,46245,0,0,0,1914,455,124,4496,66.4,32.1,143,0,4703,103,66.1,32.3,7122,299,16475,0,0.389,19,0,0,120,2657,423,448,249,0,38.5,38.5,66.3,0,19018,42498,0,0,0,185,255,20.9,1394,43.2,22.7,95.9,0,1464,232,42.1,26.2,1076,385,8733,0,0,38.5,0,0,29.0,2661,6290,251,106,0,19,19
2023-03-12 07:48:00,0,66.3,34300,67514,0,0,0,1830,453,135,4363,65.7,32.9,143,0,4267,9708,66.0,32.3,6866,298,20151,0,0,19.0,0.389,0,132,2124,1711,448,260,0,38.9,753,66.3,0,23851,57278,0,0,0,183,253,22.8,1370,41.7,23.8,96.3,0,1403,306,41.3,26.2,1083,385,9032,0,0,38.5,0,0,31.6,2129,25787,250,124,0,19.0,479
2023-03-12 07:50:00,0,66.0,25904,58355,0,0,0,1821,454,135,4300,65.6,32.9,143,0,4599,238,66.1,31.8,6789,299,18394,0,0,19,0.389,0,138,1599,1325,448,259,0,38.9,753,66.0,0,21279,44348,0,0,0,198,253,22.8,1367,42.1,22.7,95.9,0,1450,295,42.5,25.7,1008,385,9291,0,0,38.5,0,0,32.9,1599,17589,251,122,0,19,479
2023-03-12 07:52:00,0,66.7,15161,46426,0,0,0,1884,455,136,4359,66.0,31.5,143,0,4265,107,66.1,31.6,6820,299,18446,0,0,19,0,0,132,2132,425,448,253,0,38.5,38.5,66.7,0,20475,43094,0,0,0,210,255,22.8,1362,42.1,21.7,96.3,0,1384,237,43.6,25.5,1049,385,9538,0,0,38.5,0,0,31.6,2129,6290,250,117,0,19,19
2023-03-12 07:54:00,0,66.3,16092,47491,0,0,0,1761,453,136,4304,66.4,31.9,143,0,4588,103,66.1,31.8,6752,299,17441,0,0,19,0,0,126,1609,425,446,252,0,38.5,38.5,66.3,0,18936,41488,0,0,0,205,254,22.8,1390,43.6,22.1,96.3,0,1440,232,41.7,25.7,1050,385,10998,0,0,38.5,0,0,30.3,1602,6288,249,117,0,19,19
2023-03-12 07:56:00,0,66.3,15487,46861,0,0,0,1905,452,136,4468,66.0,32.1,143,0,4635,103,66.4,32.3,7042,298,18143,0,0,19,0,0,137,2652,422,449,252,0,38.5,38.5,66.3,0,20687,44089,0,0,0,203,252,22.8,1396,42.5,22.6,95.9,0,1452,232,42.8,26.2,1061,385,9325,0,0,38.5,0,0,32.9,2649,6288,252,111,0,19,19
2023-03-12 07:58:00,0,66.7,34789,67818,0,0,0,1834,441,130,4357,66.1,32.9,143,0,4264,103,66.8,32.3,6806,299,16965,0,0,19,0,0,126,2130,1739,435,253,0,38.5,755,66.7,0,20705,43733,0,0,0,178,246,21.9,1367,41.4,23.5,96.3,0,1397,233,43.9,26.2,1027,385,9528,0,0,38.5,0,0,30.3,2136,25770,244,117,0,19,471
2023-03-12 08:00:00,0,66.3,30617,63565,0,0,0,1769,443,118,6391,66.4,30.7,142,0,4660,193,66.1,32.2,6796,301,18523,0,0,19,0,0,120,1597,1523,434,259,0,38.5,755,66.3,0,21558,46920,0,0,0,187,253,20.0,1480,42.8,21.2,94.5,0,1462,265,42.5,25.7,1032,385,9919,0,0,38.5,0,0,29.0,1597,21714,242,124,0,19,471
2023-03-12 08:02:00,0,65.6,15765,47870,0,0,0,1917,453,124,29287,66.4,31.5,143,0,4343,106,66.1,31.6,7037,300,23593,0,0,19.0,0,0,121,2653,423,447,249,0,38.5,38.5,65.6,0,26116,75272,0,0,0,199,258,20.9,2064,42.9,22.1,96.0,0,1421,236,42.9,25.5,1044,385,9622,0,0,38.5,0,0,29.0,2654,6290,249,108,0,19.0,19.0
2023-03-12 08:04:00,0,66.0,15279,47257,0,0,0,1744,452,118,27057,65.7,32.9,143,0,4647,103,66.1,31.6,6737,298,17877,0,0,19.0,0,0,121,1072,420,449,250,0,38.5,38.5,66.0,0,18838,64674,0,0,0,210,252,20.0,1953,43.2,23.6,96.3,0,1456,232,43.2,25.5,1066,385,10697,0,0,38.5,0,0,29.0,1074,6290,252,112,0,19.0,19.0
2023-03-12 08:06:00,0,66.7,15501,46956,0,0,0,1885,455,130,4422,65.7,30.7,143,0,4595,103,66.4,31.6,7031,298,26314,0,0,19,0,0,126,2660,420,446,252,0,38.5,38.5,66.7,0,28837,52849,0,0,0,196,255,21.9,1365,43.6,20.8,95.9,0,1432,232,44.7,25.5,1044,385,9360,0,0,38.5,0,0,30.3,2666,6288,249,121,0,19,19
2023-03-12 08:08:00,0,66.3,34423,67454,0,0,0,1827,455,130,4360,66.1,32.8,143,0,4262,102,66.8,31.6,6868,298,16886,0,0,19,0,0,126,2131,1736,446,251,0,38.5,753,66.3,0,20626,43857,0,0,0,166,255,21.9,1365,42.1,27.2,96.3,0,1376,232,43.9,25.5,1062,385,9237,0,0,38.5,0,0,30.3,2130,25697,255,116,0,19,472
2023-03-12 08:10:00,0,66.3,32722,65709,0,0.389,0,1777,454,124,4307,66.0,33.6,143,0,4592,192,66.4,31.6,6803,298,19607,0,0,19.0,0,0,121,1603,1694,446,251,0,38.5,753,66.3,0,22809,46346,0,0,0,188,253,20.9,1375,41.7,29.1,96.3,0,1439,266,42.4,25.5,1018,385,8780,0,0,38.9,0,0,29.0,1596,24967,249,111,0,19.0,472
2023-03-12 08:12:00,0,66.3,14863,46197,0,0.389,0,1896,455,119,4423,66.7,32.3,143,0,4268,105,66.1,31.6,6991,299,18202,0.389,0,19,0,0,115,2662,418,448,257,0,38.5,38.5,66.3,0,20747,43783,0,0,0,208,261,24.9,1381,43.2,22.2,95.9,0,1392,235,43.2,25.5,1039,385,8711,0,0,38.9,0,0,27.7,2655,6283,251,119,0,19,19
2023-03-12 08:14:00,0,66.0,14784,46084,0,0,0,1729,453,124,4288,66.4,30.7,143,0,4640,102,66.1,31.8,6660,299,18425,0.389,0,19,0,0,121,1080,421,450,255,0,38.5,38.5,66.0,0,19373,41669,0,0,0,187,252,20.9,1390,42.8,20.5,96.3,0,1450,233,43.9,25.7,1020,385,10204,0,0,38.5,0,0,29.0,1074,6286,253,120,0,19,19
2023-03-12 08:16:00,0,66.7,15262,46634,0,0,0,1876,455,130,4448,66.4,30.7,143,0,4671,117,66.1,32.3,7043,299,17591,0,0,19.4,0,0,126,2658,419,446,253,0,38.5,38.5,66.7,0,20135,43577,0,0,0,178,256,21.9,1373,43.9,20.1,96.3,0,1465,247,43.2,26.2,1018,385,9106,0.389,0,38.5,0,0,35.2,2658,6287,249,112,0,19,19.4
2023-03-12 08:18:00,0,66.7,34325,68103,0,0,0,1832,453,124,27124,66.1,33.5,143,0,4268,118,65.8,32.3,6855,298,18231,0,0,19,0,0,120,2123,1737,446,251,0,38.5,753,66.7,0,21965,68803,0,0,0,187,253,20.9,1992,42.5,29.4,96.3,0,1382,246,41.7,26.2,1068,385,9051,0,0,38.5,0,0,29.4,2130,25779,249,114,0.389,19,472
2023-03-12 08:20:00,0,66.3,34131,67850,0,0,0.389,1769,453,119,27049,66.1,34.3,143,0,4591,196,65.7,32.3,6772,299,15898,0,0,19,0,0.389,121,1599,1737,448,254,0,38.5,753,66.3,0,19143,65678,0,0,0,186,253,20.0,1982,42.1,29.6,96.3,0,1436,266,42.1,26.2,1046,385,9360,0,0,38.5,0,0,29.0,1601,25785,251,118,0,19,472
2023-03-12 08:22:00,0,66.4,15539,46844,0,0,0,1893,441,129,4420,66.4,30.7,143,0,4265,106,66.4,32.3,6939,299,17600,0,0,19,0,0,126,2659,421,435,253,0,38.5,38.5,66.4,0,20148,42992,0,0,0,183,246,21.9,1371,42.1,19.7,95.9,0,1386,236,43.6,26.2,1049,385,9381,0,0,38.5,0,0,30.3,2656,6291,244,112,0,19,19
2023-03-12 08:24:00,0,66.7,15376,46772,0,0,0,1728,454,136,4299,66.4,30.7,143,0,4642,104,66.7,32.3,6678,301,23701,0,0,19.0,0,0,126,1081,422,441,252,0,38.5,38.5,66.7,0,24657,47376,0,0,0,202,253,23.2,1390,44.0,20.4,96.3,0,1450,231,44.3,26.2,1043,385,10801,0,0,38.5,0,0,30.3,1075,6292,243,116,0,19.0,19.0
2023-03-12 08:26:00,0,66.3,14828,46091,0,0,0,1830,455,124,4359,65.7,31.5,143,0,4583,104,66.4,32.3,6891,300,18170,0,0,19,0,0,121,2127,421,446,246,0,38.5,38.5,66.3,0,20190,43209,0,0,0,185,255,20.9,1374,42.1,21.2,95.9,0,1432,231,43.6,26.2,1059,385,9195,0,0,38.5,0,0,29.0,2127,6285,249,104,0,19.4,19
2023-03-12 08:28:00,0,66.0,34694,67890,0,0,0,1836,452,130,4362,66.1,32.9,143,0.389,4266,9718,66.1,32.3,6846,298,26852,0,0,19,0,0,126,2126,1735,448,255,0,38.5,753,66.0,0,30556,64370,0,0,0,182,252,21.9,1374,42.5,24.1,95.9,0.389,1388,297,42.5,26.2,1061,385,9609,0,0.389,38.5,0.389,0,30.3,2130,25604,251,122,0,19.4,472
2023-03-12 08:30:00,0,66.3,34291,67567,0,0,0,1769,454,130,6377,66.1,31.5,142,0.389,4665,9809,65.0,32.3,6785,299,17006,0,0,19,0,0,121,1599,1735,448,252,0,38.5,754,66.3,0,20226,55461,0,0,0,180,254,21.9,1482,44.7,23,94.9,0.389,1471,330,42.5,26.2,1040,385,9705,0,0.389,38.5,0.389,0,29.0,1606,25607,251,117,0,19,472
2023-03-12 08:32:00,0,66.7,17000,48577,0,0,0,1910,454,124,6553,66.4,30.7,143,0,4390,105,66.0,32.3,7070,298,20078,0,0,19.0,0,0,121,2647,423,447,248,0,38.5,38.9,66.7,0,22595,48036,0,0.389,0,183,255,20.9,1511,43.2,21.5,95.9,0,1436,236,43.9,26.2,1024,385,10872,0,0,38.5,0,0,29.0,2650,6284,250,108,0,19.0,19.0
2023-03-12 08:34:00,0,66.7,16370,48477,0,0,0,1861,456,119,27163,66.1,32.9,143,0,4638,102,67.1,32.3,7006,298,18401,0,0,19,0,0,115,2127,424,446,253,0,38.5,38.5,66.7,0,20407,67065,0,0.389,0,201,256,20.0,2011,42.1,23.8,96.3,0,1435,232,44.3,26.2,1071,385,10742,0,0,38.5,0,0,27.7,2130,6284,249,112,0,19,19
2023-03-12 08:36:00,0,66.0,14894,46860,0,0,0,1776,453,119,27049,65.7,32.9,143,0,4591,102,67.1,32.3,6794,298,18414,0,0,19,0,0,115,1605,421,448,251,0,38.5,38.5,66.0,0,19905,65954,0,0,0,188,253,20.0,1992,42.5,24.0,96.3,0,1440,232,44.7,26.2,1078,385,9779,0,0,38.5,0,0,27.7,1607,6291,251,113,0,19,19
2023-03-12 08:38:00,0,66.3,34415,67437,0,0,0,1817,453,124,4353,66.1,30.7,143,0,4267,103,66.8,32.3,6866,299,17687,0,0,19,0,0,121,2130,1747,448,255,0,38.5,753,66.3,0,21432,44596,0,0,0,175,253,20.9,1368,41.7,21.2,95.9,0,1401,233,43.6,26.2,1044,385,9202,0,0,38.5,0,0,29.0,2129,25728,251,114,0,19,472
2023-03-12 08:40:00,0.389,66.7,33521,66506,0,0,0,1770,454,118,4304,65.7,30.7,143,0,4591,193,66.4,32.0,6794,299,18080,0,0,19,0,0,115,1600,1748,447,253,0.389,38.5,753,66.7,0.389,21324,44477,0,0,0,193,253,20.0,1379,42.5,21.5,96.3,0,1439,266,43.9,26.0,1021,385,8818,0,0,38.5,0,0.389,27.7,1603,25726,249,118,0,19,472
2023-03-12 08:42:00,0,66.3,15379,46694,0,0,0,1896,453,124,4429,65.7,31.5,143,0,4269,106,66.1,31.6,7014,301,16098,0,0,19,0,0,121,2651,419,449,249,0,38.5,38.5,66.3,0,18651,41519,0,0,0,201,253,20.9,1382,41.4,22.0,95.9,0,1385,236,42.1,25.5,1052,385,9217,0,0,38.5,0,0,29.0,2649,6288,251,112,0,19,19
2023-03-12 08:44:00,0,66.3,16200,47683,0,0,0,1848,455,135,4355,65.6,34.3,143,0,4583,104,65.7,31.6,6914,300,17662,0,0,19,0,0,126,2126,422,448,252,0,38.5,38.5,66.3,0,19675,42653,0,0,0.389,213,255,22.8,1374,41.7,25.7,96.3,0,1434,232,41.7,25.5,1047,385,10569,0,0,38.5,0,0,30.3,2127,6284,251,112,0,19,19
2023-03-12 08:46:00,0,66.7,14605,46038,0,0,0,1797,441,124,4328,65.6,30.7,143,0,4672,117,65.7,31.6,6818,301,23606,0,0,19.0,0,0,127,1599,420,434,256,0,38.5,38.5,66.7,0,25091,48175,0,0,0,207,247,20.9,1384,41.8,20.1,96.3,0,1473,247,40.7,25.5,1038,385,9500,0,0,38.5,0,0,30.3,1597,6289,242,122,0,19.0,19.0
2023-03-12 08:48:00,0,66.7,33880,66758,0,0,0,1834,443,136,4360,65.7,31.5,143,0,4274,117,66.1,31.6,6833,301,18264,0,0.389,19,0.389,0,137,2130,1363,435,249,0,38.5,38.5,66.7,0,21130,44179,0,0,0,205,253,22.8,1370,42.5,23.4,95.9,0,1397,248,41.4,25.5,1029,385,9196,0,0,38.5,0,0,32.9,2133,25425,244,112,0,19,19
2023-03-12 08:50:00,0,66.7,33784,66915,0,0,0,1766,454,136,4287,65.7,32.9,143,0,4635,193,66.4,31.8,6689,298,26883,0,0,19,0,0,132,1074,1756,449,250,0,38.9,752,66.7,0,29602,53330,0,0,0,200,258,22.8,1385,41.4,24.9,96.3,0,1448,265,42.1,25.7,1014,385,9460,0,0,38.5,0,0,31.6,1075,25883,250,105,0,19,473
2023-03-12 08:52:00,0,66.7,16354,47805,0,0,0,1969,453,124,4477,66.1,32.9,143,0,4320,106,66.1,32.5,7035,300,17650,0,0,19.0,0,0,121,2653,418,447,262,0,38.9,38.5,66.7,0,20204,43356,0,0,0,233,254,20.9,1387,43.2,24.0,96.0,0,1394,235,44.0,26.4,1039,385,10192,0,0,38.5,0,0,29.0,2655,6291,249,126,0,19.0,19.0
2023-03-12 08:54:00,0,66.0,16199,47827,0,0,0,1869,453,119,4434,65.7,31.5,143,0,4671,102,67.1,32.7,7050,298,26286,0,0,19,0,0,115,2125,419,449,250,0,38.5,38.5,66.0,0,28263,52187,0,0,0,233,253,20.0,1407,42.8,21.7,96.3,0,1474,232,43.9,26.7,1093,385,10589,0,0,38.5,0,0,27.7,2126,6287,253,115,0,19,19
2023-03-12 08:56:00,0,66.0,14475,45772,0,0,0,1771,455,124,4321,65.7,32.9,143,0,4598,103,66.4,32.3,6850,298,16894,0,0,19,0,0,121,1600,421,448,251,0,38.5,38.5,66.0,0,18387,40909,0,0,0,211,256,20.9,1372,42.8,23.3,96.3,0,1436,232,42.8,26.2,1051,384,9364,0,0,38.5,0,0,29.0,1601,6287,256,115,0,19,19
2023-03-12 08:58:00,0,66.7,30983,63637,0,0,0,1877,453,129,4427,65.7,32.3,143,0,4259,103,66.8,32.3,6965,298,19761,0,0,19,0,0,126,2654,1171,446,248,0,38.5,38.5,66.7,0,22988,46375,0,0,0,197,254,21.9,1374,41.7,27.3,95.9,0,1383,232,43.6,26.2,1016,385,9405,0,0,38.5,0,0,30.3,2664,21776,254,106,0,19,19
2023-03-12 09:00:00,0,66.0,33799,67733,0,0,0,1700,455,130,29082,65.7,31.9,142,0,4671,194,65.7,32.3,6725,299,18462,0,0,19,0,0,126,1070,1734,446,251,0,38.5,753,66.0,0,21162,69859,0,0,0,211,260,21.9,2102,41.7,26.4,94.9,0,1467,266,42.8,26.2,1064,385,9458,0,0,38.5,0,0,30.3,1075,25896,249,110,0,19,478
2023-03-12 09:02:00,0,66.7,15896,48066,0,0,0,1950,453,124,29269,65.7,31.9,142,0,4351,105,66.1,32.3,7067,299,18463,0,0,19,0,0,121,2650,425,448,255,0,38.5,38.5,66.7,0,20993,69871,0,0,0,225,258,26.6,2109,42.1,27.5,94.9,0,1413,235,42.8,26.2,1053,385,9747,0,0,38.5,0,0,29.0,2652,6286,251,122,0,19,19
2023-03-12 09:04:00,0,66.7,16058,47449,0,0,0,1895,452,136,4418,66.4,32.1,143,0,4654,103,66.8,32.7,6978,300,17858,0,0,19,0,0,132,2128,423,449,246,0,38.5,38.5,66.7,0,19872,43105,0,0,0,195,252,22.8,1383,43.2,22.7,95.9,0,1451,232,42.8,26.2,1041,385,10422,0,0,38.5,0,0,36.9,2130,6284,252,106,0,19,19
2023-03-12 09:06:00,0,66.3,13723,44913,0,0,0,1777,455,136,4310,66.4,30.7,143,0,4597,104,66.1,32.3,6803,301,18279,0,0,19,0,0,132,1599,423,446,249,0,38.5,38.5,66.3,0,19771,42417,0,0,0,179,255,22.8,1386,42.8,21.9,96.3,0,1439,232,42.5,26.2,1050,385,8606,0,0,38.5,0,0,31.6,1600,6285,249,107,0,19,19
