"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc29fde128c3be)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc29fde128c3be)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-14 05:36:00,0,81.1,15758,49646,269,0,16137,4392,4457,0,139,1831,133,0,135,307,32.1,466,67561,4.13,0,31.8,65.7,65.7,0,104,37.6,120,28772,505,2615,222,81.1,0,29402,132772,269,0,3328,1480,1442,0,71.7,222,22.8,0,22.8,377,21.6,260,2488,4.27,0.389,25.7,40.6,40.6,0,230,34.7,20.9,12215,587,1301,223
2023-03-14 05:38:00,0,80.7,16197,51171,270,0,16955,4850,30210,0,220,1920,122,0,129,307,31.5,468,67640,4.13,0,31.6,65.8,65.7,0,187,0,132,20328,306,2614,221,80.7,0,20782,151276,270,0,3653,1567,2142,0,73.1,232,20.9,0,21.9,379,20.5,261,2499,4.27,0,25.5,40.4,40.6,0,262,0,22.8,12794,439,1295,215
2023-03-14 05:40:00,0,77.1,15867,50715,270,0,12184,4359,28183,0,297,1978,133,0,135,304,30.7,466,67695,4.13,0,31.6,66.1,65.7,0,126,0.600,132,28193,308,2581,222,77.1,0,28602,152559,270,0,3712,1455,2017,0,79.9,231,22.8,0.389,22.8,380,19.7,260,2483,4.27,0,25.5,40.6,41.4,0,258,0.600,22.8,12480,436,1278,216
2023-03-14 05:42:00,0,91.4,15122,48771,269,0,14124,4765,4389,0,71.3,1769,128,0,135,303,31.5,468,67581,4.13,0,31.6,65.7,66.1,0,9839,0.600,121,18446,306,2614,225,91.4,0,18901,129281,269,0,3139,1524,1439,0,70.2,220,21.9,0,22.8,380,20.6,261,2510,4.27,0,25.5,40.6,42.1,0,291,0.600,20.9,11718,437,1295,221
2023-03-14 05:44:00,0,85.1,13796,47949,270,0,12224,4777,4610,0,297,1993,122,0,124,304,30.7,468,67749,4.13,0,32.0,66.1,65.0,0,104,0,126,20166,305,2615,218,85.1,0,20635,120267,270,0,3696,1539,1449,0,79.9,234,20.9,0,20.9,378,19.7,261,2511,4.27,0,25.5,41.1,40.6,0,230,0,21.9,10390,438,1295,211
2023-03-14 05:46:00,0,77.8,14816,48652,269,0,14513,4363,4422,0,148,1870,128,0,124,304,32.9,467,67592,4.13,0,31.6,66.5,65.3,0,103,37.6,116,25781,505,2583,220,77.8,0,26441,127781,269,0,3350,1464,1430,0,75.8,238,21.8,0,20.9,380,27.4,261,2493,4.27,0,25.5,41.1,41.7,0.389,231,34.7,20.3,11264,585,1279,220
2023-03-14 05:48:00,0,77.4,14309,48398,270,0,15141,4773,4535,0,440,1911,122,0,117,305,30.7,467,67666,4.13,0,31.6,66.6,65.8,0,187,0,121,20264,302,2611,223,77.4,0,20721,123053,269,0,3591,1532,1451,0,84.3,228,20.9,0,20.0,379,19.7,260,2515,4.27,0,25.5,41.1,41.5,0,262,0,20.9,10906,442,1291,225
2023-03-14 05:50:00,0,79.6,14433,48596,270,0,12163,4397,4605,0,298,1975,128,0,129,304,31.5,466,67752,4.13,0,31.6,66.4,65.8,0,107,0.600,131,26975,303,2613,223,79.6,0,27406,127058,270,0,3673,1477,1456,0,79.5,220,21.9,0,21.9,379,21.0,260,2522,4.27,0,25.5,41,41.1,0,233,0.600,22.8,11037,441,1294,219
2023-03-14 05:52:00,0,78.9,14126,47653,268,0,15857,4809,4362,0,71.7,1761,133,0,135,306,32.1,467,67591,4.13,0,31.6,66.8,65.7,0,104,0.600,137,17323,303,2585,222,78.9,0,17776,119850,268,0,3191,1528,1428,0,70.2,228,22.8,0,22.8,379,21.5,261,2499,4.27,0,25.5,41.4,41,0,230,0.600,23.8,10720,440,1282,217
2023-03-14 05:54:00,0,74.5,14180,48411,270,0,12356,4856,4611,0,289,1979,128,0,124,306,32.9,468,67720,4.13,0,31.6,66.1,65.0,0,105,0,126,29733,303,2613,223,74.5,0,30147,130584,270,0,3700,1539,1465,0,76.1,225,21.9,0,20.9,379,27.5,260,2483,4.27,0,25.5,40.6,39.9,0,229,0,21.9,10796,440,1295,223
2023-03-14 05:56:00,0,77.8,16434,50312,270,0,14487,4396,4447,0,148,1828,122,0,129,304,31.5,468,67585,4.13,0,31.8,65.7,65.8,0,103,37.6,121,19046,506,2611,221,77.8,0,19706,120678,270,0,3312,1470,1438,0,76.9,224,20.9,0,21.9,379,25.7,261,2502,4.27,0,25.7,40.3,40.6,0,231,34.7,20.9,12873,585,1292,217
2023-03-14 05:58:00,0,81.1,15653,49786,269,0,15122,4729,4482,0,220,1893,122,0,124,308,32.1,456,67650,4.13,0,32.3,66.1,65.7,0,205,0,126,20303,305,2585,225,81.1,0,20760,122773,269,0,3616,1514,1427,0,73.5,217,20.9,0,20.9,376,21.6,254,2509,4.27,0,26.2,41,41,0,276,0,21.9,12244,439,1281,220
2023-03-14 06:00:00,0,80.7,13032,47627,269,0,12094,4349,28138,0,297,1969,133,0,135,308,32.1,454,67723,4.13,0,32.3,65.7,65.7,0,106,0,126,29430,306,2586,226,80.7,0,29849,153774,270,0,3648,1450,2024,0,79.9,234,22.8,0,27.7,376,21.6,253,2497,4.27,0,26.2,41,40.6,0,234,0,21.9,9647,439,1282,222
2023-03-14 06:02:00,0,84.8,14092,47714,269,0,14129,4768,4380,0,377,1810,121,0,123,308,32.9,468,67562,4.13,0.389,31.8,66.5,65.7,0,103,0.600,126,20264,303,2612,219,84.8,0,20710,121542,269,0,3157,1507,1448,0,88.2,238,20.9,0,25.8,377,22.4,267,2508,4.27,0,25.7,41.8,41,0,231,0.600,26.8,10707,440,1293,213
2023-03-14 06:04:00,0,80.4,15155,49127,269,0,11757,4726,4477,0,221,1914,122,0,129,309,33.5,469,67661,4.13,0,31.6,66.9,66.1,0,102,0,126,28778,305,2584,223,80.4,0,29197,128332,270,0,3483,1488,1440,0,72.8,227,20.9,0,21.9,377,23.4,267,2513,4.27,0,25.5,41.8,41,0,232,0,21.9,11775,439,1284,223
2023-03-14 06:06:00,0,82.6,15609,49447,270,0,16182,4406,4431,0,148,1842,127,0,128,310,32.5,468,67548,4.13,0,31.6,65.7,65.8,0,102,37.6,126,19076,503,2616,223,82.6,0,19743,122506,270,0,3357,1459,1455,0,76.2,237,21.9,0,21.9,375,21.6,261,2472,4.27,0,25.5,40.3,40.3,0,232,34.7,21.9,12043,586,1306,219
2023-03-14 06:08:00,0.389,80.4,16121,50530,269,0,17017,4843,6591,0,734,1899,128,0,129,307,31.5,469,67651,4.13,0,31.6,65.7,65.7,0,185,37.6,120,20287,505,2613,222,80.4,0.389,20968,127946,269,0,3627,1545,1563,0,98.2,219,21.9,0,22.2,377,20.6,261,2493,4.27,0,25.5,40.3,41,0,260,34.7,20.9,12552,585,1293,216
2023-03-14 06:10:00,0,77.1,13173,47204,269,0,12308,4345,4541,0,4359,1966,128,0,129,306,33.2,469,67718,4.13,0,31.6,66.1,66.1,0,107,0,132,28281,305,2583,220,77.1,0,28719,132565,270,0,3707,1439,1435,0,146,216,26.8,0,21.9,379,22.4,261,2496,4.27,0,25.5,40.7,42.1,0,234,0,22.8,9777,440,1277,215
2023-03-14 06:12:00,0,78.5,13123,46783,269,0,14581,4762,4430,0,1749,1831,133,0,135,304,31.5,468,67565,4.13,0,32.0,65.0,65.7,0,104,0.600,121,20229,303,2613,221,78.5,0,20684,123728,269,0.389,3322,1512,1463,0.389,103,224,22.8,0,22.8,380,21.0,260,2491,4.27,0,26.0,39.5,41.4,0,230,0.600,20.9,9713,441,1294,215
2023-03-14 06:14:00,0,82.6,13255,47169,269,0,11766,4758,4505,0,1820,1900,122,0,129,306,30.7,470,67664,4.13,0,32.3,65.3,65.7,0,104,0,121,27897,304,2612,228,82.6,0,28327,129078,269,0.389,3482,1525,1460,0.389,98.5,212,20.9,0,21.9,379,20.1,262,2513,4.27,0,26.2,39.9,41,0,230,0,20.9,9859,441,1293,230
2023-03-14 06:16:00,0,78.5,16463,50835,269,0,15445,4361,4543,0,297,1977,122,0,124,304,32.9,469,67738,4.13,0,32.0,65.7,66.1,0,103,37.6,127,18264,503,2585,224,78.5,0,18925,121335,269,0,3754,1459,1438,0,78.4,232,20.9,0,20.9,380,21.8,262,2510,4.27,0,26.0,40.3,40.6,0,231,35.1,21.9,12909,586,1281,220
2023-03-14 06:18:00,0,77.8,16159,49925,269,0,14211,4785,4376,0,80.1,1764,128,0,124,306,32.1,471,67563,4.52,0,31.6,65.8,66.1,0,190,37.6,126,22802,504,2613,220,77.8,0,23476,124376,270,0,3153,1529,1448,0,74.4,219,21.9,0,20.9,377,21.6,263,2490,4.27,0,25.5,40.6,40.6,0,261,35.1,21.9,12591,584,1293,214
2023-03-14 06:20:00,0,74.9,13431,47367,269,0,12136,4391,4597,0,289,1975,127,0,128,308,32.1,469,67745,4.52,0,31.6,65.8,65.7,0,107,0,126,17284,305,2614,222,74.9,0,17729,116555,270,0,3661,1468,1461,0,74.2,228,21.9,0,21.9,377,21.6,261,2505,4.66,0,25.5,40.6,41.7,0,234,0,21.9,10020,440,1295,216
2023-03-14 06:22:00,0,79.6,14197,48026,268,0.389,16350,4819,4438,0,149,1822,133,0,135,306,31.5,468,67590,4.60,0,32.0,65.7,65.7,0,103,0.600,126,20269,304,2585,227,79.6,0,20710,123992,268,0,3399,1549,1459,0,75.8,222,22.8,0,22.8,379,20.6,261,2491,5.12,0,26.0,40.6,42.1,0,232,0.600,21.9,10799,442,1280,229
2023-03-14 06:24:00,0,80.7,15155,49685,269,0.389,11923,4872,28203,0,221,1921,128,0,129,302,32.1,469,67665,4.83,0,32.3,65.7,65.7,0,104,0,126,28834,303,2611,223,80.7,0,29249,153088,270,0,3490,1567,1942,0,73.9,235,21.9,0,21.9,380,21.5,261,2504,4.97,0,26.2,40.3,41,0,232,0,21.9,11755,441,1291,219
2023-03-14 06:26:00,0,77.1,14840,49538,269,0,15466,4409,28237,0,289,1987,128,0,135,305,31.5,464,67717,4.37,0,32.3,65.7,66.1,0,104,37.6,126,19313,503,2613,222,77.1,0,19957,146777,269,0,3741,1483,1914,0,75.3,230,21.9,0,22.8,377,20.6,259,2514,4.50,0,26.2,40.3,41.5,0,232,34.7,21.9,11281,587,1295,217
2023-03-14 06:28:00,0,81.1,15284,48867,270,0,14170,4722,4324,0.389,80.5,1741,128,0,135,305,32.9,467,67508,3.90,0,32.3,66.1,66.5,0,185,37.6,132,29419,503,2585,221,81.1,0,30086,131282,270,0,3136,1498,1419,0,75.5,213,21.9,0,22.8,378,22.5,260,2487,4.03,0,26.2,40.6,41.5,0,264,34.7,22.8,11707,588,1281,216
2023-03-14 06:30:00,0,79.3,14344,48278,270,0,12113,4344,4534,0,288,1967,128,0.389,124,301,32.1,470,67695,4.13,0,32.3,66.1,65.7,0,105,0,121,19581,306,2585,225,79.3,0,20033,118959,270,0,3639,1450,1440,0,75.3,223,22.2,0,20.9,381,21.6,262,2515,4.27,0,26.2,41,41,0,235,0,20.9,10926,440,1281,220
2023-03-14 06:32:00,0,77.4,14854,48592,269,0,14535,4771,4442,0,148,1833,133,0,129,303,32.1,470,67587,4.13,0,31.8,65.8,66.1,0.389,104,0.600,132,20301,303,2613,223,77.4,0,20743,122140,269,0,3319,1515,1449,0,76.6,226,22.8,0,21.9,381,21.5,262,2496,4.27,0,25.7,40.4,41.1,0,230,0.600,22.8,11445,440,1293,223
2023-03-14 06:34:00,0,79.6,14573,48569,270,0,11732,4727,4481,0,229,1886,132,0,134,306,35.0,471,67665,4.13,0,31.6,65.7,66.9,0,9833,0.989,132,28913,304,2586,222,79.6,0,29341,138292,270,0,3500,1501,1444,0,78.4,214,22.8,0,22.8,379,29.7,262,2511,4.27,0,25.5,40.7,41.5,0,298,0.600,22.8,11173,439,1282,218
2023-03-14 06:36:00,0,81.5,14219,48337,269,0,17069,4371,4566,0,288,1974,122,0,124,307,31.5,468,67736,4.13,0,31.6,65.7,66.1,0,104,0,109,20256,308,2584,222,81.5,0,20696,124710,269,0,3779,1446,1464,0,75.0,229,20.9,0,20.9,378,25.7,261,2511,4.27,0,25.5,40.3,42.1,0,230,0,19,10815,437,1285,217
2023-03-14 06:38:00,0,78.9,16266,50208,270,0,15893,4852,6459,0,299,1767,110,0,112,307,30.7,466,67512,4.13,0,31.6,65.8,66.1,0,189,37.6,126,28748,505,2612,226,78.9,0,29409,134911,270,0,3173,1538,1553,0,87.4,226,19,0,19,379,19.7,260,2479,4.27,0,25.5,40.6,41.7,0,263,34.7,21.9,12707,586,1298,222
2023-03-14 06:40:00,0,81.8,16128,50230,270,0,12087,4351,4541,0,288,1968,128,0,129,307,30.7,468,67714,4.13,0,31.6,66.1,65.7,0,105,0,132,18963,303,2584,222,81.8,0,19406,118306,270,0,3656,1437,1435,0,75.0,232,21.9,0,21.9,378,19.7,261,2504,4.27,0.389,25.5,40.6,41.4,0,235,0,22.8,12729,442,1279,217
2023-03-14 06:42:00,0,90.3,14127,47788,269,0,14559,4721,4392,0,139,1812,133,0,129,304,32.9,466,67556,4.13,0,31.6,66.1,66.1,0,104,0.600,132,20209,304,2584,220,90.3,0,20658,121894,269,0,3366,1493,1446,0,71.7,216,22.8,0,21.9,379,27.4,260,2483,4.27,0.389,25.5,40.6,41.5,0,231,0.600,22.8,10727,440,1279,218
2023-03-14 06:44:00,0,84.8,13766,47647,270,0,11755,4774,4522,0,229,1917,133,0,135,303,32.9,468,67617,4.13,0,31.6,66.1,65.8,0,103,0.600,132,27849,307,2615,222,84.8,0,28290,127351,270,0,3472,1519,1470,0,77.3,237,22.8,0.389,22.8,379,22.4,261,2489,4.27,0,25.5,40.3,41.1,0.389,232,0.600,22.8,10366,438,1297,222
2023-03-14 06:46:00,0,83.7,18113,52482,269,0,15388,4348,4544,0,287,2005,128,0,130,306,31.5,468,67681,4.13,0,31.8,66.1,65.7,0,117,0,121,20352,303,2584,224,83.7,0,20785,123262,269,0,3738,1453,1423,0,74.2,235,21.9,0.389,21.9,377,20.6,261,2491,4.27,0,25.7,40.3,41.4,0.389,247,0,20.9,14723,442,1279,221
2023-03-14 06:48:00,0,78.2,18261,52256,269,0,14194,4726,4346,0,3968,1754,121,0,117,308,32.1,469,67536,4.13,0,31.8,65.4,65.7,0,203,37.6,110,27302,504,2584,220,78.2,0,27963,133144,269,0,3188,1513,1429,0,131,226,20.9,0,20.0,377,21.5,262,2495,4.27,0,25.7,39.9,41.4,0,275,34.7,19,14700,586,1279,215
2023-03-14 06:50:00,0,77.4,13499,47796,270,0,11683,4393,28180,0,229,1930,106,0,112,303,33.5,469,67666,4.13,0,32.4,66.1,65.7,0,108,0,105,17416,304,2615,227,77.4,0,17884,140124,270,0,3478,1482,2010,0,77.3,231,18.1,0,24.5,380,23.3,261,2493,4.27,0,26.0,40.6,41.4,0,234,0,23.4,10074,440,1297,229
2023-03-14 06:52:00,0,79.3,13764,48127,268,0,16242,4798,28073,0,142,1823,116,0,117,307,31.5,468,67630,4.13,0,32.0,66.1,65.8,0,104,0.367,126,26119,305,2582,222,79.3,0,26546,154462,268,0,3372,1545,1984,0,78.7,215,20.0,0,20.0,377,20.6,266,2503,4.27,0,26.0,40.6,41.5,0,230,0.367,27.6,10374,439,1282,222
2023-03-14 06:54:00,0,80.0,13969,47823,270,0,11851,4804,4516,0,749,1895,128,0,129,306,30.7,468,67696,4.13,0,32.3,65.7,66.2,0,103,0.600,126,18282,304,2583,221,80.0,0,18750,117846,270,0,3505,1535,1433,0,94.9,217,21.9,0,21.9,379,19.7,261,2501,4.27,0,26.2,40.6,41,0,231,0.600,21.9,10554,441,1284,215
2023-03-14 06:56:00,0,81.8,16433,50747,270,0,15476,4407,4608,0,808,1986,133,0,135,304,32.1,468,67740,4.13,0,32.0,66.1,66.2,0,103,0,137,20287,301,2613,222,81.8,0,20728,123924,270,0,3748,1480,1457,0,91.1,232,22.8,0,22.8,379,21.6,261,2490,4.27,0,26.0,40.6,42.2,0,232,0,23.8,13031,443,1293,218
2023-03-14 06:58:00,0,85.1,15819,49817,269,0,14601,4764,4439,0,431,1829,133,0,135,306,31.5,467,67545,4.13,0,31.6,66.4,66.2,0,185,37.6,126,29591,504,2610,223,85.1,0,30269,132845,269,0,3363,1519,1431,0,84.0,228,28.5,0,22.8,378,20.5,260,2479,4.27,0,25.5,41,41.9,0,263,34.7,21.9,12252,586,1296,218
2023-03-14 07:00:00,0,75.2,14255,48089,270,0,11687,4341,4461,0,522,1887,128,0,124,306,31.5,469,67615,4.13,0.389,31.6,66.4,66.5,0,107,37.6,121,20210,502,2584,221,75.2,0,20877,119186,270,0,3479,1437,1429,0,90.7,222,27.6,0,20.9,378,21.0,261,2486,4.27,0,25.5,41.4,41.1,0,234,34.7,20.9,10685,587,1278,221
2023-03-14 07:02:00,0,75.6,13870,47896,269,0,15072,4773,4518,0,1499,1912,117,0,118,306,33.3,469,67642,4.13,0.389,32.0,66.4,65.7,0,104,0,126,29513,303,2613,221,75.6,0,29915,134194,269,0,3537,1514,1439,0,89.1,227,20.0,0,20.0,379,22.9,262,2484,4.27,0,26.0,41,40.6,0,231,0,21.9,10493,441,1293,220
2023-03-14 07:04:00,0,78.2,14549,47986,270,0,10836,4765,4373,0,1360,1761,128,0,129,307,32.5,467,67514,4.13,0,31.8,66.1,65.7,0,103,0.600,126,19743,305,2612,223,78.2,0,20197,118486,270,0,3086,1536,1442,0,91.0,223,21.9,0,21.9,377,21.6,261,2468,4.27,0,25.7,41,40.3,0,232,0.600,21.9,11137,441,1293,219
2023-03-14 07:06:00,0.389,80.7,16492,50738,270,0,17064,4348,4550,0,297,1960,122,0,129,305,31.5,468,67720,4.13,0,31.6,65.7,65.7,0,105,0,132,20331,305,2586,225,80.7,0.389,20765,124928,270,0,3751,1463,1430,0,79.9,218,20.9,0,21.9,379,20.5,261,2499,4.27,0,25.5,40.6,40.3,0,231,0,22.8,13091,440,1282,221
2023-03-14 07:08:00,0.389,79.6,16392,50653,269,0,16577,4851,6532,0,140,1837,128,0,129,307,30.7,468,67570,4.13,0,31.6,66.1,65.3,0,185,37.6,126,28856,505,2613,221,79.6,0.389,29517,136047,269,0,3437,1561,1546,0,72.0,230,21.9,0,21.9,378,19.7,261,2481,4.27,0,25.5,40.6,39.9,0,260,34.7,21.9,12836,587,1293,215
2023-03-14 07:10:00,0,81.8,14285,48761,270,0,11895,4400,28097,0,229,1916,127,0,128,302,32.1,467,67630,4.13,0,31.6,65.8,65.3,0,107,37.6,126,20223,505,2613,223,81.8,0,20904,143582,270,0,3533,1479,1991,0,78.4,219,21.9,0,21.9,380,21.6,260,2480,4.27,0,25.5,41,39.9,0,235,34.7,21.9,10713,587,1293,218
2023-03-14 07:12:00,0,89.2,14201,48399,269,0,15515,4737,4566,0,287,1970,128,0,129,304,32.9,471,67723,4.60,0,31.6,65.8,65.7,0,103,0,120,28359,303,2585,223,89.2,0,28784,132220,269,0.389,3757,1514,1428,0.389,74.6,221,21.9,0,21.9,379,22.4,263,2508,4.73,0,25.5,40.7,40.6,0,231,0,20.9,10809,441,1280,223
2023-03-14 07:14:00,0,78.9,12791,46126,269,0,10861,4776,4386,0,290,1769,122,0,124,304,32.1,471,67502,4.60,0,31.6,65.7,65.7,0,103,0.600,132,18519,306,2613,221,78.9,0,18983,116086,269,0,3115,1520,1447,0,81.4,226,20.9,0,21.3,380,22.0,263,2465,4.73,0,25.5,40.3,41.7,0,231,0.600,22.8,9377,438,1294,219
2023-03-14 07:16:00,0,81.5,16735,51083,270,0,15424,4377,4576,0,516,1968,133,0,140,305,32.1,468,67669,4.37,0,31.6,65.3,65.7,0,9748,0,143,20305,305,2613,227,81.5,0,20743,133472,270,0,3731,1456,1450,0,90.7,222,22.8,0,23.8,378,21.6,261,2491,4.50,0,25.5,39.9,41.4,0,287,0,24.7,13346,440,1293,217
2023-03-14 07:18:00,0,84.4,16848,50968,269,0,14642,4739,4402,0,139,1818,139,0,140,307,32.1,467,67529,4.13,0,31.6,65.7,66.1,0,9828,37.6,132,28252,507,2587,219,84.4,0,28912,141107,269,0,3373,1504,1443,0,71.7,221,23.8,0,23.8,378,21.0,260,2468,4.27,0,25.5,40.3,40.6,0,318,35.1,22.8,13293,584,1282,213
2023-03-14 07:20:00,0,79.6,13876,47758,270,0,11765,4426,4538,0,229,1926,133,0,140,304,34.3,468,67622,4.13,0,31.6,66.1,66.1,0,106,37.6,132,20170,503,2611,225,79.6,0,20857,119221,270,0,3478,1473,1466,0,78.8,240,22.8,0,23.8,378,28.9,261,2475,4.66,0,25.5,40.6,41.7,0,234,34.7,22.8,10303,588,1291,224
2023-03-14 07:22:00,0,85.9,14054,48357,269,0,17252,4869,4622,0,297,1975,128,0,129,304,32.9,467,67721,4.13,0,31.6,66.4,66.1,0,103,0,121,27604,305,2611,226,85.9,0,28051,133540,269,0,3784,1545,1458,0,79.1,230,21.9,0,21.9,377,27.6,261,2493,4.27,0,25.5,41,42.1,0,231,0,20.9,10659,439,1291,227
2023-03-14 07:24:00,0,89.5,14605,48069,268,0,10928,4823,4365,0.389,71.7,1752,128,0,129,305,31.5,467,67546,4.52,0,31.6,66.1,66.2,0,104,0.600,132,17942,304,2586,219,89.5,0,18405,115331,268,0,3073,1523,1439,0,69.8,226,21.9,0,21.9,378,20.1,261,2494,4.27,0,25.5,41,40.7,0,230,0.600,22.8,11197,440,1286,213
2023-03-14 07:26:00,0,77.8,15706,49945,270,0,15450,4401,4589,0.389,297,1985,128,0,129,303,32.9,455,67705,4.52,0,31.6,66.1,66.2,0,104,0.600,120,26048,306,2583,222,77.8,0,26480,129426,270,0,3749,1450,1465,0,79.9,229,22.2,0,21.9,380,21.9,253,2498,4.27,0,25.5,41,41,0,230,0.600,20.9,12307,440,1278,218
2023-03-14 07:28:00,0,74.5,16514,50470,269,0,14623,4767,4439,0,142,1837,122,0,124,304,30.7,457,67579,4.13,0,31.6,65.3,66.2,0.389,190,0,132,17240,304,2613,220,74.5,0,17711,119064,269,0,3365,1510,1460,0,79.8,227,21.3,0,20.9,380,19.7,255,2495,4.27,0,25.5,40.3,41.7,0,261,0,22.8,13103,440,1295,214
2023-03-14 07:30:00,0,82.6,15914,50476,270,0.389,11668,4356,28161,0,2515,1897,128,0.389,129,308,31.5,472,67651,4.13,0,31.6,65.3,66.1,0.389,106,37.6,121,20247,503,2583,225,82.6,0,20908,145727,270,0,3442,1437,2010,0,111,220,21.9,0,21.9,378,20.6,263,2509,4.27,0,25.5,39.9,41.8,0,235,34.7,20.9,12349,587,1279,225
2023-03-14 07:32:00,0,82.2,14040,48882,270,0.389,15501,4749,28231,0,297,1967,122,0.389,124,305,32.1,472,67731,4.13,0,31.8,66.1,65.7,0,104,0.389,121,29613,303,2585,221,82.2,0,30042,157820,270,0,3750,1497,2030,0,79.9,217,20.9,0,20.9,379,26.5,263,2529,4.27,0,25.7,41.0,41.8,0,230,0,20.9,10649,440,1281,228
2023-03-14 07:34:00,0,80.4,13476,46913,269,0,10878,4786,4382,0,71.3,1772,122,0,124,304,32.1,468,67504,4.13,0,32.3,66.1,65.7,0,104,0.989,121,20173,303,2613,221,80.4,0,20633,117634,269,0,3124,1520,1444,0,70.2,227,20.9,0,20.9,379,22.0,261,2493,4.27,0,26.2,41.4,41,0,231,0.600,20.9,10077,441,1293,215
2023-03-14 07:36:00,0,80,16460,50830,270,0,17031,4354,4546,0,1889,1971,122,0,129,307,32.1,468,67722,4.37,0,32.3,65.7,65.7,0,103,0.600,126,29233,305,2585,221,80,0,29651,135984,270,0,3766,1459,1438,0,105,235,20.9,0,21.9,378,22.0,261,2495,4.50,0,26.2,41,40.6,0,232,0.600,21.9,13066,439,1280,214
2023-03-14 07:38:00,0,85.9,16371,50478,269,0,16335,4797,6482,0,148,1865,132,0,128,308,75.3,468,67609,4.37,0,32.3,66.1,65.8,0,198,0,121,19491,302,2583,224,85.9,0,20002,125487,269,0,3371,1537,1562,0,76.6,242,22.8,0,26.9,378,97.0,261,2498,4.50,0,26.2,40.6,41,0,275,0,26.2,12885,442,1280,218
2023-03-14 07:40:00,0,80.4,15395,49367,269,0,11665,4384,4503,0,220,1920,122,0,124,303,56.2,470,67665,4.37,0,32.3,66.1,65.7,0,106,37.6,109,20270,503,2612,223,80.4,0,20940,119229,269,0,3426,1467,1455,0,73.1,215,20.9,0,25.9,382,60.0,268,2511,4.50,0,26.2,40.3,41,0,235,34.7,24.3,11798,587,1294,218
2023-03-14 07:42:00,0,76.3,14635,48882,270,0,15440,4732,4549,0,296,1968,110,0,117,306,34.6,469,67714,4.13,0,32.0,65.7,65.7,0,102,0,110,28900,305,2587,221,76.3,0,29314,132753,270,0,3740,1517,1441,0,79.1,227,19,0.389,20.0,379,22.8,267,2501,4.27,0.389,26.0,40.3,40.6,0,232,0,19,11250,439,1290,221
2023-03-14 07:44:00,0,78.9,14717,48367,269,0,11252,4731,4407,0,138,1823,111,0,118,306,32.8,468,67557,4.13,0,31.6,65.7,66.1,0,104,0.600,126,20249,305,2584,219,78.9,0,20697,118549,269,0,3296,1496,1433,0,71.3,221,19,0,20.0,379,21.6,261,2472,4.27,0,25.5,40.3,41.7,0,230,0.600,21.9,11320,440,1278,213
2023-03-14 07:46:00,0,77.8,15331,49329,270,0,14936,4381,4520,0,220,1953,134,0,130,306,30.7,467,67663,4.13,0,31.6,65.7,65.7,0,103,0.600,132,28610,306,2611,223,77.8,0,29035,131240,270,0,3493,1459,1456,0,73.1,242,27.8,0,21.9,380,19.7,261,2491,4.27,0,25.5,40.6,41,0,231,0.600,22.8,11950,440,1291,218
