"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc05ccf7670ce1)","Receive Errors (lxc0e7fd83429f8)","Receive Errors (lxc2f196552a250)","Receive Errors (lxc351507ccd6de)","Receive Errors (lxc35a229aa328a)","Receive Errors (lxc44cc3d42073d)","Receive Errors (lxc64e81a3910f4)","Receive Errors (lxc69dc6236bed5)","Receive Errors (lxc807ae06edaa7)","Receive Errors (lxc8b0393b43750)","Receive Errors (lxc947f9c305662)","Receive Errors (lxc9854d7c0de90)","Receive Errors (lxc9d85bc894392)","Receive Errors (lxc9e1d6b31c79c)","Receive Errors (lxc_health)","Receive Errors (lxca4e4e80fd248)","Receive Errors (lxcb43abd09557c)","Receive Errors (lxcb9f2e6c9b4a1)","Receive Errors (lxcc89cc2f546a7)","Receive Errors (lxcc91b3dc073da)","Receive Errors (lxccdce074c39ef)","Receive Errors (lxce6f41a775b41)","Receive Errors (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc05ccf7670ce1)","Transmit Errors (lxc0e7fd83429f8)","Transmit Errors (lxc2f196552a250)","Transmit Errors (lxc351507ccd6de)","Transmit Errors (lxc35a229aa328a)","Transmit Errors (lxc44cc3d42073d)","Transmit Errors (lxc64e81a3910f4)","Transmit Errors (lxc69dc6236bed5)","Transmit Errors (lxc807ae06edaa7)","Transmit Errors (lxc8b0393b43750)","Transmit Errors (lxc947f9c305662)","Transmit Errors (lxc9854d7c0de90)","Transmit Errors (lxc9d85bc894392)","Transmit Errors (lxc9e1d6b31c79c)","Transmit Errors (lxc_health)","Transmit Errors (lxca4e4e80fd248)","Transmit Errors (lxcb43abd09557c)","Transmit Errors (lxcb9f2e6c9b4a1)","Transmit Errors (lxcc89cc2f546a7)","Transmit Errors (lxcc91b3dc073da)","Transmit Errors (lxccdce074c39ef)","Transmit Errors (lxce6f41a775b41)","Transmit Errors (lxcf877b9881be3)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc05ccf7670ce1)","Receive Dropped (lxc0e7fd83429f8)","Receive Dropped (lxc2f196552a250)","Receive Dropped (lxc351507ccd6de)","Receive Dropped (lxc35a229aa328a)","Receive Dropped (lxc44cc3d42073d)","Receive Dropped (lxc64e81a3910f4)","Receive Dropped (lxc69dc6236bed5)","Receive Dropped (lxc807ae06edaa7)","Receive Dropped (lxc8b0393b43750)","Receive Dropped (lxc947f9c305662)","Receive Dropped (lxc9854d7c0de90)","Receive Dropped (lxc9d85bc894392)","Receive Dropped (lxc9e1d6b31c79c)","Receive Dropped (lxc_health)","Receive Dropped (lxca4e4e80fd248)","Receive Dropped (lxcb43abd09557c)","Receive Dropped (lxcb9f2e6c9b4a1)","Receive Dropped (lxcc89cc2f546a7)","Receive Dropped (lxcc91b3dc073da)","Receive Dropped (lxccdce074c39ef)","Receive Dropped (lxce6f41a775b41)","Receive Dropped (lxcf877b9881be3)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc05ccf7670ce1)","Transmit Dropped (lxc0e7fd83429f8)","Transmit Dropped (lxc2f196552a250)","Transmit Dropped (lxc351507ccd6de)","Transmit Dropped (lxc35a229aa328a)","Transmit Dropped (lxc44cc3d42073d)","Transmit Dropped (lxc64e81a3910f4)","Transmit Dropped (lxc69dc6236bed5)","Transmit Dropped (lxc807ae06edaa7)","Transmit Dropped (lxc8b0393b43750)","Transmit Dropped (lxc947f9c305662)","Transmit Dropped (lxc9854d7c0de90)","Transmit Dropped (lxc9d85bc894392)","Transmit Dropped (lxc9e1d6b31c79c)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca4e4e80fd248)","Transmit Dropped (lxcb43abd09557c)","Transmit Dropped (lxcb9f2e6c9b4a1)","Transmit Dropped (lxcc89cc2f546a7)","Transmit Dropped (lxcc91b3dc073da)","Transmit Dropped (lxccdce074c39ef)","Transmit Dropped (lxce6f41a775b41)","Transmit Dropped (lxcf877b9881be3)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)"
2023-02-22 11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0.00556,10.1,73.8,0,0.00556,0.289,0,1.27,6.22,0.556,0.528,1.27,2.13,0.767,1.23,13.0,0.544,0,0.333,10.7,0.383,7.73,6.89,0.0722,2.27,0,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.622,9.13,57.5,0,0.00556,0.450,0,1.44,6.50,0.989,0.500,1.47,2.60,1.53,1.42,11.6,0.989,0.00556,0.400,12.1,0.256,10.4,7.86,0.0722,3.01,0,0.400
2023-02-22 11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,30.0,135,0,0.267,0.328,0,1.27,6.51,0.556,0.911,1.31,1.91,0.761,1.21,13.8,0.544,0,0.333,11.2,0.350,8.22,6.91,0.0722,2.43,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.1,109,0,0.500,0.489,0,1.46,6.90,0.994,0.944,1.50,2.98,1.52,1.40,12.4,0.994,0,0.400,12.4,0.233,10.8,7.87,0.0667,3.31,0,3.53
2023-02-22 11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,30.6,111,0,0.267,0.283,0,1.23,5.20,0.539,0.539,1.31,1.86,0.761,1.22,10.7,0.550,0,0.333,10.9,0.367,7.76,6.91,0.0667,2.32,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.4,105,0,0.500,0.450,0,1.43,5.33,0.994,0.633,1.51,2.81,1.52,1.41,10.3,0.994,0,0.400,11.8,0.244,9.79,7.86,0.0667,3.03,0,0.400
2023-02-22 11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.2,66.1,0,0,0.267,0.00556,1.18,6.04,0.544,0.917,1.26,1.91,0.767,1.21,13.8,0.550,0,0.333,11.0,0.350,8.89,6.91,0.0667,2.23,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,10.1,59.8,0,0.00556,0.433,0,1.37,6.31,0.994,0.944,1.45,2.71,1.54,1.39,12.4,0.994,0,0.400,11.7,0.233,11.9,7.86,0.0667,2.84,0,0.450
2023-02-22 11:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.5,65.4,0,0.0111,0.272,0,1.24,6.17,0.539,0.939,1.27,2.06,0.767,1.20,12.1,0.550,0.00556,0.333,11.1,0.400,7.19,6.98,0.0667,2.42,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.33,59.0,0,0.0111,0.439,0,1.41,6.43,0.989,0.950,1.46,2.89,1.53,1.39,11.1,1,0,0.400,12.0,0.267,9.74,7.95,0.0667,3.08,0,0.489
2023-02-22 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,10.2,61.5,0,0.0167,0.289,0,1.25,6.59,0.544,0.550,1.30,1.90,0.766,1.20,12.9,0.544,0,0.333,10.8,0.405,7.71,6.86,0.0666,2.25,0,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,9.01,56.8,0,0.0111,0.450,0.00555,1.43,6.36,0.983,0.622,1.50,2.74,1.53,1.40,11.8,0.994,0,0.400,11.7,0.272,10.6,7.83,0.0666,2.97,0,0.400
2023-02-22 11:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,29.6,110,0,0.172,0.272,0,1.23,6.87,0.544,0.978,1.29,2.26,0.772,1.23,12.6,0.550,0,0.333,10.9,0.367,6.93,6.86,0.0667,2.55,0,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,27.0,106,0,0.328,0.444,0,1.42,7.14,0.989,0.944,1.50,2.70,1.53,1.42,11.8,1,0,0.400,11.7,0.244,9.36,7.83,0.0667,2.93,0,0.433
2023-02-22 11:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,29.8,108,0,0.267,0.283,0,1.23,5.64,0.539,0.472,1.29,2.10,0.772,1.22,11.2,0.544,0,0.333,10.7,0.350,7.55,6.86,0.0667,2.41,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,27.4,105,0,0.517,0.450,0,1.42,5.82,0.989,0.461,1.49,2.72,1.53,1.41,10.7,1,0,0.400,11.4,0.233,9.62,7.83,0.0667,2.93,0,0.461
2023-02-22 11:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.6,68.3,0,0,0.283,0,1.25,5.21,0.550,0.950,1.29,2.02,0.767,1.22,10.3,0.544,0,0.333,12.6,0.350,7.48,6.88,0.0667,2.31,0,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.66,61.5,0,0,0.444,0,1.43,5.21,0.989,0.861,1.49,2.69,1.53,1.41,10.1,0.994,0,0.400,13.8,0.233,9.40,7.84,0.0667,2.98,0,0.444
2023-02-22 11:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.0,68.2,0,0.0111,0.289,0,1.24,5.26,0.544,0.967,1.29,2.21,0.767,1.23,10.2,0.550,0,0.333,12.0,0.383,6.89,6.91,0.0667,2.43,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.14,59.6,0,0.0111,0.444,0,1.43,5.24,0.989,0.861,1.49,2.63,1.53,1.42,9.81,0.994,0,0.400,13.1,0.256,8.93,7.87,0.0667,3.01,0,0.439
2023-02-22 11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,9.79,69.9,0,0.0111,0.289,0,1.21,5.84,0.544,0.506,1.30,2,0.767,1.22,11.7,0.544,0,0.333,10.9,0.383,7.12,6.88,0.0667,2.29,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.76,56.4,0,0.0111,0.444,0,1.41,6.14,0.989,0.478,1.50,2.65,1.53,1.41,11.1,0.989,0,0.400,11.4,0.256,9.21,7.84,0.0667,2.94,0,0.450
2023-02-22 11:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,25.2,149,0,0,0.344,0,1.23,6.79,0.550,1.21,1.29,2.54,0.767,1.22,12.5,0.533,0,0.333,14.0,0.367,7.64,7.05,0.0722,2.64,0,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,22.8,109,0,0,0.533,0,1.42,7.26,0.994,1.17,1.49,2.84,1.53,1.41,11.7,0.978,0,0.400,15.8,0.244,9.78,8.07,0.0722,3.02,0,9.97
2023-02-22 11:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,30.3,117,0,0.267,0.289,0,1.27,5.42,0.550,0.600,1.29,2.30,0.767,1.22,11.0,0.539,0,0.333,12.2,0.367,7.91,6.90,0.0833,2.63,0,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.5,108,0,0.444,0.461,0,1.46,5.62,0.994,0.600,1.49,2.59,1.53,1.41,10.4,0.989,0,0.400,13.4,0.244,9.92,7.86,0.0833,2.89,0,0.467
2023-02-22 11:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,11.2,140,0,0,0.472,0,1.25,5.69,0.550,1.14,1.28,2.79,0.767,1.22,11.8,0.539,0,0.333,12.9,0.383,8.46,7.17,0.0833,2.81,0,6.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,10.0,71.0,0,0,0.789,0,1.43,5.83,0.994,1.36,1.48,3.76,1.53,1.41,10.9,0.989,0,0.400,14.4,0.256,11.1,8.31,0.0833,3.13,0.00556,6.12
2023-02-22 11:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,10.5,127,0,0.0111,0.533,0,1.22,5.63,0.550,1.22,1.31,2.86,0.767,1.23,10.8,0.539,0,0.333,13.9,0.367,6.97,7.14,0.0833,2.82,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.41,67.4,0,0.0111,0.861,0,1.41,5.54,0.994,1.42,1.51,3.73,1.53,1.42,10.3,0.983,0.00556,0.400,15.9,0.244,9.53,8.27,0.0833,3.14,0,3.32
2023-02-22 11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,10.1,84.4,0,0.0111,0.394,0,1.18,5,0.539,0.678,1.28,2.32,0.767,1.18,10.3,0.544,0,0.333,15.0,0.367,7.33,6.99,0.0833,2.66,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.95,65.4,0,0.0111,0.572,0,1.37,4.75,0.983,0.706,1.47,2.83,1.53,1.37,9.96,0.994,0,0.400,17.8,0.244,9.61,7.96,0.0833,2.94,0,3.11
2023-02-22 11:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,20,93.4,0,0,0.261,0,1.25,6.30,0.550,0.989,1.28,2.16,0.767,1.22,13.2,0.544,0,0.333,13.4,0.367,7.64,6.88,0.0833,2.63,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,18.4,85.4,0,0,0.439,0,1.43,6.53,0.989,0.933,1.48,2.68,1.53,1.41,11.6,0.989,0,0.400,15.5,0.244,10.7,7.84,0.0889,3.04,0,0.489
2023-02-22 11:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,29.8,111,0,0.267,0.289,0,1.25,5.55,0.550,0.683,1.29,2.20,0.761,1.22,11.6,0.539,0,0.333,11.2,0.383,7.62,6.90,0.0889,2.48,0.00556,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,27.5,106,0,0.483,0.456,0,1.44,5.80,1,0.756,1.49,2.67,1.52,1.41,10.7,0.989,0,0.406,12.0,0.256,10,7.86,0.0833,2.86,0,0.444
2023-02-22 11:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.8,67.9,0,0,0.289,0,1.23,5.54,0.544,0.872,1.29,2.17,0.767,1.23,12.7,0.544,0,0.333,11.2,0.400,8.78,6.96,0.0833,2.29,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.74,60.1,0,0,0.444,0,1.42,5.50,0.994,0.911,1.49,2.79,1.53,1.42,11.6,0.994,0,0.400,12.0,0.267,11.8,7.93,0.0833,3.04,0,0.422
2023-02-22 11:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.00556,10.3,66.7,0,0.0111,0.278,0,1.23,5.44,0.544,0.933,1.31,2.11,0.767,1.22,11.1,0.544,0,0.333,10.9,0.383,6.84,6.86,0.0722,2.57,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.611,9.17,58.7,0,0.0111,0.439,0,1.42,5.46,0.994,0.972,1.52,2.68,1.53,1.41,10.4,0.994,0,0.400,11.8,0.256,9.46,7.83,0.0722,2.99,0,0.439
2023-02-22 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0.00556,9.97,61.4,0,0.0111,0.272,0.00556,1.23,5.47,0.550,0.528,1.28,1.93,0.767,1.21,13.1,0.556,0,0.333,10.6,0.400,8.07,6.86,0.0667,2.42,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.617,8.91,56.7,0,0.0167,0.439,0,1.42,5.47,1,0.617,1.49,2.58,1.53,1.41,11.4,1,0,0.400,11.3,0.267,11.4,7.83,0.0667,2.92,0,0.467
2023-02-22 12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,15.4,76.3,0,0,0.333,0.00556,1.26,6.52,0.550,0.983,1.29,1.94,0.767,1.22,11.9,0.550,0,0.333,11.1,0.417,7.11,6.90,0.0667,2.29,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,13.9,70.3,0,0.00556,0.506,0,1.44,6.36,0.994,0.961,1.49,2.78,1.54,1.42,11.3,0.994,0,0.400,11.8,0.278,9.82,7.86,0.0667,3.07,0,0.456
2023-02-22 12:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,30.6,111,0,0.267,0.333,0,1.20,5.78,0.550,0.972,1.29,2.15,0.766,1.23,12.4,0.550,0.00555,0.333,10.9,0.400,7.97,6.86,0.0666,2.52,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,27.6,106,0,0.494,0.500,0,1.40,5.72,0.994,0.888,1.49,2.68,1.54,1.43,11.2,0.999,0,0.400,11.6,0.267,11.1,7.83,0.0666,3.00,0,0.411
2023-02-22 12:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.3,63.5,0,0,0.267,0,1.25,6.31,0.550,0.494,1.29,2.03,0.767,1.23,11.1,0.550,0.00556,0.333,10.6,0.400,7.21,6.86,0.0667,2.41,0,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.11,57.4,0,0,0.433,0,1.43,5.96,0.989,0.500,1.49,2.51,1.53,1.42,11.0,1,0,0.400,11.3,0.267,9.53,7.83,0.0667,2.81,0,0.428
