"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)"
2023-02-23 05:16:00,0,69,16239,60571,0,37.6,32.3,0,450,1519,65.3,1071,467,1691,143,455,36683,66.4,0,32.7,6636,133,16539,2554,4.73,1718,0,240,69,0,39186,69232,0,30.6,21.5,0,256,15266,39.9,1071,260,142,96.3,255,16709,41,0,26.2,1040,31.6,10939,1265,4.60,182,0,109
2023-02-23 05:18:00,0,69,13757,33331,0,0,33.7,0,448,1668,66.4,2651,467,1870,143,455,36709,66.1,0,32.7,7034,127,16222,2553,4.27,1885,0,233,69,0,17991,44405,0,0,23.3,0,253,15277,40.6,2655,261,175,95.9,256,16497,41,0,26.2,1058,30.3,9189,1264,4.13,197,0,101
2023-02-23 05:20:00,0,69.4,13669,33274,0,0.600,30.7,0,445,1650,66.1,2656,467,1883,143,453,36674,65.7,0,32.3,6987,121,17171,2580,4.27,1890,0,249,69.4,0,18029,44368,0,0.600,20.1,0,249,15236,40.3,2654,261,199,96.3,253,17375,40.6,0,26.2,1002,29.0,9108,1281,4.13,197,0,123
2023-02-23 05:22:00,0,69.4,12050,31451,0,0.600,30.7,0,446,1531,66.4,1075,469,1686,143,452,36696,66.4,0,32.3,6573,122,16732,2553,4.27,1700,0,241,69.4,0,16432,41266,0,0.600,20.1,0,257,15278,41,1072,262,172,95.9,252,16979,41.4,0,26.2,1013,29.0,9059,1264,4.13,192,0,110
2023-02-23 05:24:00,0,68.6,16268,50551,0,0,34.3,0,449,1680,66.1,2660,468,1851,143,455,36722,66.4,0,32.8,6895,122,17798,2554,4.50,1877,0,240,68.6,0,31458,60343,0,0.389,30.1,0,259,15288,40.6,2658,262,146,95.9,260,17991,41.4,0,26.7,1068,29.0,10429,1266,4.37,191,0,113
2023-02-23 05:26:00,0,68.6,15873,60156,0,37.6,32.1,0,449,1535,66.4,1078,468,1688,143,455,36718,65.7,0,32.8,6614,111,18089,2552,4.27,1708,0,241,68.6,0,39200,69043,0,31.0,21.6,0.389,255,15281,41,1071,261,149,96.3,256,18255,41,0,26.7,1033,26.3,10621,1264,4.13,198,0,115
2023-02-23 05:28:00,0,69,13044,32583,0,0,30.7,0,431,1636,66.8,2133,456,1815,143,439,36703,66.1,0,32.6,6920,117,16757,2552,4.27,1812,0,241,69,0,17468,43325,0,0,19.7,0.389,241,15277,41.4,2127,255,189,95.9,245,17033,41,0,26.4,1034,27.7,9023,1264,4.13,191,0,115
2023-02-23 05:30:00,0,69.4,13585,33195,0,0.600,31.5,0,433,1594,66.8,2654,457,1873,143,446,36613,66.1,0,32.3,6945,122,17928,2583,4.27,1899,0,241,69.4,0,18011,44165,0,0.600,25.7,0,247,15186,41.4,2654,261,161,96.3,252,18070,40.6,0,26.2,1024,29.0,9041,1280,4.13,202,0,116
2023-02-23 05:32:00,0,68.6,12110,31542,0,0.600,32.3,0.389,449,1478,66.5,1075,468,1678,143,455,36671,66.1,0,32.3,6632,122,21883,2554,4.27,1718,0,245,68.6,0,16418,41330,0,0.600,26.9,0,255,15227,41,1083,261,149,96.3,256,22064,40.6,0,26.2,1025,34.7,9170,1265,4.13,204,0,114
2023-02-23 05:34:00,0,69,16045,46035,0,0,31.5,0,446,1667,66.8,2656,466,1857,143,452,36728,66.1,0,32.3,6959,122,17565,2554,4.27,1873,0,245,69,0,27511,55551,0,0,21.2,0,251,15293,41.4,2651,260,173,95.9,253,17753,40.6,0,26.2,1042,34.3,10603,1265,4.13,200,0,120
2023-02-23 05:36:00,0,69,16648,61103,0,37.6,30.7,0,446,1609,66.4,2130,466,1798,142,452,36795,66.1,0,32.3,6875,116,25913,2553,4.27,1804,0,235,69,0,40323,71041,0,30.6,19.7,0,251,15275,41.4,2121,260,188,94.9,252,26090,41,0,26.2,1059,27.7,10397,1264,4.13,191,0,105
2023-02-23 05:38:00,0,68.6,12802,32208,0,0,30.7,0,445,1569,66.4,1607,471,1734,143,456,36681,66.1,0,32.3,6694,127,16779,2553,4.27,1761,0,238,68.6,0,16963,42216,0,0,19.7,0,249,15263,41,1602,263,162,95.9,255,17023,40.6,0,26.2,992,30.3,9279,1264,4.13,186,0,106
2023-02-23 05:40:00,0,69.0,14001,33580,0,0.600,34.9,0,445,1660,66.0,2662,465,1870,143,452,36721,66.0,0,32.3,6973,133,21153,2582,4.26,1902,0,244,69.0,0,18038,44357,0,0.600,25.2,0,249,15256,41.0,2657,260,167,96.3,251,21352,40.6,0,26.2,1018,31.6,9498,1280,4.13,203,0,119
2023-02-23 05:42:00,0,69,12826,32288,0,0.600,32.1,0,453,1517,66.1,1079,468,1692,143,454,36666,66.4,0,32.3,6668,116,16561,2554,4.27,1699,0,241,69,0,16439,41529,0,0.600,22.2,0,259,15255,41,1077,261,168,96.3,253,16779,41.4,0,26.2,1036,27.7,9836,1266,4.13,209,0,111
2023-02-23 05:44:00,0,68.6,16204,41729,0,0.389,30.7,0,446,1673,66.8,2656,469,1867,143,452,36706,65.7,0,32.3,6987,122,16350,2554,4.27,1873,0,243,68.6,0,23424,50624,0,0,20.4,0,252,15282,41.7,2652,262,160,95.9,252,16544,41,0,26.2,1031,29.0,11129,1265,4.52,190,0,117
2023-02-23 05:46:00,0,69.4,17094,61534,0,40.6,30.7,0,445,1633,66.1,2132,469,1803,143,455,36715,66.1,0,32.3,6846,127,17078,2552,4.27,1827,0,240,69.4,0,40329,71069,0,30.6,19.7,0,249,15292,41,2128,262,152,96.3,255,17279,41,0,26.2,1018,30.3,10756,1264,4.52,177,0,114
2023-02-23 05:48:00,0,69,12551,32008,0,0,32.3,0,446,1534,66.1,1077,466,1704,143,455,36669,66.4,0,32.3,6657,127,16614,2584,4.27,1732,0,243,69,0,16428,41441,0,0,21.5,0,251,15269,41.4,1070,260,165,95.9,255,16859,41.4,0,26.2,1031,30.3,9549,1286,4.13,180,0,112
2023-02-23 05:50:00,0,68.6,14041,33686,0,0.600,32.8,0,448,1627,66.4,2655,465,1848,143,453,36673,66.8,0,32.3,6922,116,17712,2552,4.27,1923,0,238,68.6,0,18048,44105,0,0.600,21.4,0,258,15233,41.8,2656,260,174,96.3,253,17891,41.4,0,26.2,1045,27.7,9484,1268,4.13,226,0,106
2023-02-23 05:52:00,0,68.6,12251,31665,0,0.600,32.1,0,435,1518,66.1,1071,455,1687,143,441,36706,66.8,0,32.3,6634,127,18017,2553,4.27,1705,0,240,68.6,0,16433,41451,0,0.600,21.6,0,246,15261,41,1071,253,162,96.3,246,18261,41.4,0,26.2,1046,30.3,9283,1264,4.13,183,0,115
2023-02-23 05:54:00,0,69.4,15497,36346,0,0,32.9,0,435,1629,66.1,2651,455,1861,143,441,36677,66.1,0,32.3,6925,133,17244,2553,4.27,1877,0,246,69.4,0,19098,45521,0,0,22.5,0,246,15259,40.6,2656,254,170,96.3,246,17415,41.4,0,26.2,1045,31.6,10838,1264,4.13,183,0,120
2023-02-23 05:56:00,0,69.7,17860,62450,0,38.3,30.7,0,447,1656,66.4,2660,466,1855,143,453,36710,66.4,0,32.3,6966,127,18053,2553,4.27,1875,0,243,69.7,0,40936,72022,0,30.6,19.7,0,251,15287,41,2662,260,163,96.3,253,18211,41.7,0,26.2,1037,30.3,11004,1264,4.13,180,0,114
2023-02-23 05:58:00,0,69.0,12151,31533,0,0,32.5,0,449,1511,66.5,1078,466,1690,143,454,36720,66.4,0,32.3,6675,122,21508,2566,4.27,1716,0,235,69.0,0,16440,41372,0,0,21.5,0,254,15253,41.4,1071,260,150,96.3,254,21751,41.4,0,26.2,1036,29.0,9173,1272,4.14,178,0,109
2023-02-23 06:00:00,0,69.4,13514,33042,0,0.600,34.3,0,448,1654,66.4,2654,467,1851,143,453,36728,66.4,0,32.3,6944,127,17597,2554,4.27,1873,0.389,244,69.4,0,18027,44134,0,0.600,24.6,0,252,15245,41.4,2650,261,162,95.9,253,17833,41,0,26.2,1022,30.3,8964,1266,4.13,177,0,113
2023-02-23 06:02:00,0.389,69,12110,31592,0,0.600,32.1,0,445,1560,66.8,1079,466,1681,143,453,36807,65.7,0,32.3,6672,133,24988,2554,4.27,1703,0,240,69,0.389,16442,41499,0,0.600,21.6,0,249,15294,41.4,1073,260,169,96.3,253,25266,41,0,26.2,1044,31.6,9186,1265,4.13,192,0,108
2023-02-23 06:04:00,0,69,15162,34829,0,0,31.5,0,446,1672,66.4,2661,466,1846,143,452,36712,66.1,0.389,32.3,6944,122,17300,2552,4.73,1873,0,242,69,0,18065,44094,0,0,20.1,0,252,15263,41,2662,260,164,95.9,252,17470,41,0,26.2,1048,29.0,10611,1264,4.60,175,0,116
2023-02-23 06:06:00,0,69,17773,62308,0,37.6,30.7,0,445,1665,66.1,2660,470,1873,142,455,36787,66.1,0.389,32.3,7063,122,26478,2580,5.36,1900,0,235,69,0,40870,72147,0,30.6,20.1,0,249,15257,40.6,2659,262,163,94.9,255,26617,40.6,0,26.2,1063,29.0,10993,1276,4.83,197,0,103
2023-02-23 06:08:00,0,69,12427,31914,0,0,32.9,0,446,1543,65.3,1079,468,1688,142,453,36727,66.1,0,32.3,6649,122,17044,2554,5.36,1717,0,243,69,0,16438,41624,0,0,23.0,0,251,15274,40.3,1078,261,163,94.9,252,17326,41,0,26.2,1068,29.0,9437,1276,4.83,196,0,119
2023-02-23 06:10:00,0,68.2,14179,33870,0,0.600,32.9,0,448,1639,65.7,2662,466,1861,143,453,36719,66.4,0,32.3,6965,133,20459,2553,4.96,1875,0,246,68.2,0,18032,44461,0,0.600,22.6,0,258,15272,41.0,2665,260,168,95.9,258,20644,41.3,0,26.2,1099,31.6,9662,1266,4.83,188,0,121
2023-02-23 06:12:00,0,68.3,12801,32220,0,0.600,31.5,0,445,1554,66.4,1082,468,1694,143,453,36701,66.1,0,32.7,6633,133,17314,2553,4.73,1704,0,238,68.3,0,16443,41571,0,0.600,20.5,0,248,15294,41,1076,261,163,96.3,253,17554,41,0.389,26.2,995,31.6,9817,1264,4.60,180,0,107
2023-02-23 06:14:00,0,69,14977,34652,0,0,31.5,0,446,1665,66.4,2656,467,1855,143,456,36708,66.4,0,32.7,6999,133,17005,2551,4.27,1864,0,237,69,0,18060,44418,0,0,20.5,0,250,15277,41,2649,261,157,95.9,258,17174,41,0.389,26.2,1026,31.6,10459,1262,4.13,190,0,104
2023-02-23 06:16:00,0,69,17404,61940,0,39.4,32.1,0,437,1574,65.7,2651,457,1880,143,441,36652,66.8,0,32.3,7066,122,18056,2583,4.27,1899,0,240,69,0,40799,72364,0,30.6,26.6,0,247,15176,41,2649,255,169,96.3,246,18134,41.4,0,26.2,1069,29.0,10599,1280,4.13,208,0,114
2023-02-23 06:18:00,0,69.4,12161,31624,0,0,32.9,0,435,1497,66.1,1077,454,1687,143,439,36677,66.1,0,32.3,6603,111,17250,2557,4.27,1721,0,244,69.4,0,16437,41663,0,0,27.8,0,251,15233,41.4,1083,259,180,96.3,250,17458,41.4,0,26.2,1047,26.3,9182,1270,4.13,187,0.389,124
2023-02-23 06:20:00,0,68.6,13899,33518,0,0,31.5,0,448,1605,67.2,2655,469,1852,143,453,36633,66.1,0,32.3,6932,116,17502,2553,4.27,1883,0,245,68.6,0,18030,44959,0,0,25.9,0,252,15214,41.4,2660,262,178,95.9,253,17655,41.4,0,26.2,1018,27.7,9337,1264,4.13,198,0,115
2023-02-23 06:22:00,0,68.3,13438,32985,0,0.600,30.7,0,448,1491,66.4,2120,468,1795,143,456,36590,65.3,0,32.3,6872,122,17963,2552,4.27,1817,0,241,68.3,0,17484,43573,0,0.600,19.7,0,253,15147,41.4,2120,261,164,96.3,257,18076,40.6,0,26.2,1038,34.2,9406,1262,4.13,186,0,116
2023-02-23 06:24:00,0,68.3,13693,33215,0,0,33.5,0,446,1527,66.1,1599,467,1754,143,453,36669,65.3,0,32.3,6690,133,16889,2553,4.73,1776,0,241,68.3,0,17007,42294,0,0,23.3,0.389,249,15222,41.4,1600,261,158,96.3,253,17034,40.6,0,26.2,1004,31.6,10191,1264,4.60,183,0,116
2023-02-23 06:26:00,0,68.3,17100,61517,0,37.6,32.9,0,447,1690,66.4,2659,469,1871,143,452,36733,66.1,0,32.3,6977,127,17906,2578,4.97,1898,0,241,68.3,0,40793,72049,0,30.6,22.4,0,251,15286,41.4,2657,262,169,95.9,252,18111,41.4,0,26.2,1007,30.3,10252,1285,4.83,204,0,108
2023-02-23 06:28:00,0,68.6,12011,31438,0,0,30.7,0,450,1480,66.1,1079,468,1678,143,455,36694,66.4,0,32.3,6710,128,21047,2552,4.50,1696,0,242,68.6,0,16443,41635,0,0,19.7,0,255,15228,41.4,1077,261,158,96.3,254,21286,41,0,26.2,1066,30.3,9029,1264,4.37,183,0,116
2023-02-23 06:30:00,0,69,13548,33132,0,0,30.7,0.389,446,1628,66.4,2653,466,1853,143,456,36665,66.4,0,32.3,6940,128,17674,2552,4.27,1865,0,245,69,0,18028,44320,0,0,19.7,0,251,15239,41.4,2655,260,171,95.9,256,17859,41,0,26.2,1018,30.3,8995,1264,4.13,190,0,122
2023-02-23 06:32:00,0,69,13034,32577,0,0.600,34.3,0.389,446,1577,66.1,2127,469,1816,143,453,36727,66.4,0,32.3,6894,121,25130,2552,4.27,1835,0,244,69,0,17480,43479,0,0.989,24.3,0,251,15225,41,2131,261,180,96.3,254,25343,41,0,26.2,1034,29.0,9060,1264,4.13,208,0,113
2023-02-23 06:34:00,0,69,12005,31387,0,0,30.7,0,448,1438,66.1,1077,468,1733,143,452,36607,66.1,0,32.6,6623,127,17192,2582,4.27,1745,0,241,69,0,16432,41649,0,0.389,19.7,0,253,15177,40.6,1078,261,168,96.3,252,17352,41,0,26.4,1018,30.7,9013,1280,4.13,195,0,114
2023-02-23 06:36:00,0,69,16486,60876,0,39.4,32.1,0,448,1614,66.8,2652,469,1869,142,453,36732,66.4,0,32.6,7005,122,26386,2553,4.27,1877,0,244,69,0,40832,71931,0,30.6,22.2,0,253,15218,41.4,2650,262,161,94.5,253,26574,41.4,0,26.4,1032,29.4,9665,1265,4.13,203,0,113
2023-02-23 06:38:00,0,68.6,12371,31898,0,29.7,32.1,0,445,1488,66.9,1070,470,1684,142,455,36693,66.4,0,32.3,6628,127,17182,2554,4.27,1695,0,249,68.6,0,16517,41625,0,21.9,22.2,0,255,15270,41.5,1071,262,162,94.9,255,17402,41,0,26.2,1031,30.3,9284,1265,4.13,179,0,125
2023-02-23 06:40:00,0,69,13846,33424,0,0,32.3,0,437,1594,66.9,2651,455,1863,143,439,36672,66.4,0,32.3,6918,122,20775,2554,4.27,1875,0,241,69,0,18029,44308,0,0,21.5,0,254,15219,41.8,2661,254,158,95.9,245,20911,41,0,26.2,1037,29.0,9331,1265,4.13,183,0,116
2023-02-23 06:42:00,0,69,20533,42563,0,0.600,281,0,435,1847,66.4,5456,453,2318,143,441,36713,65.7,0,32.3,21084,133,16701,2780,4.27,2112,0,15406,69,0,18769,79485,0,0.600,69.6,0,246,15296,41.4,3411,253,192,96.3,246,16755,40.3,0,26.2,2298,31.6,15391,1275,4.13,203,0,566
2023-02-23 06:44:00,0,69,13645,33231,0,0.389,38.9,0,446,1479,65.7,1158,467,1703,143,453,36638,66.1,0,32.3,6669,127,16256,2558,4.27,1716,0,254,69,0,16455,42015,0,0,23.0,0,251,15234,40.6,1077,261,185,96.3,253,16407,41,0,26.2,1036,30.3,10653,1267,4.13,202,0,117
2023-02-23 06:46:00,0,68.6,19035,64215,0,39.8,291,0,449,1869,65.7,2998,466,2390,143,455,36715,66.1,0,32.3,8634,127,17036,2810,4.27,2155,0,15498,68.6,0,40916,91574,0,30.6,31.0,0,255,15297,40.3,2753,260,183,95.9,255,17173,40.6,0,26.2,1122,30.3,12090,1275,4.13,194,0,588
2023-02-23 06:48:00,0,68.6,12875,36469,0,39.8,34.7,0,446,1486,66.1,1078,469,1713,143,453,36664,66.4,0,32.3,6662,127,16355,2558,4.27,1730,0,239,68.6,0,20255,46267,0,30.6,20.8,0,251,15253,41,1075,262,155,96.3,252,16577,41,0,26.2,1061,30.3,9386,1268,4.13,181,0,108
2023-02-23 06:50:00,0,69,15224,35133,0,0,1282,0,444,1691,66.4,2651,467,2888,143,453,36747,65.3,0,32.3,6936,121,17722,2558,4.27,1936,0,242,69,0,18060,46647,0,0,125,0,247,15308,41.4,2655,261,252,96.3,253,17899,39.9,0,26.2,1027,29.0,10695,1267,4.52,211,0,107
2023-02-23 06:52:00,0,68.6,13934,33523,0,0.600,30.7,0,450,1678,66.1,2645,470,1886,143,453,36752,65.7,0,32.3,7035,116,17994,2587,4.27,1906,0,249,68.6,0,18000,44312,0,0.600,20.4,0,255,15296,41.0,2649,262,168,95.9,254,18229,40.3,0,26.2,1042,27.7,9376,1281,4.13,192,0,115
2023-02-23 06:54:00,0,69,13870,33436,0,0,32.1,0,449,1536,65.3,1073,470,1687,143,453,36728,66.4,0,32.3,6615,116,16880,2553,4.73,1704,0,252,69,0,16456,41483,0,0,22.3,0,255,15283,41.0,1074,262,164,96.3,254,17102,41.4,0,26.2,1043,27.7,10872,1269,4.60,190,0,122
2023-02-23 06:56:00,0,69,17874,62152,0,37.6,31.5,0,445,1678,66.4,2657,468,1864,143,455,36746,66.1,0,32.3,6970,116,18013,2553,4.97,1880,0,240,69,0,40572,71705,0,30.6,20.6,0,249,15285,41.4,2666,261,174,96.3,261,18206,41,0,26.2,1041,27.7,11012,1270,4.83,198,0,104
2023-02-23 06:58:00,0.389,69,13078,41421,0,37.6,33.6,0,445,1513,66.1,1074,469,1690,143,454,36741,66.4,0,32.1,6680,122,21187,2554,4.97,1719,0,240,69,0.389,24630,51502,0,30.6,22.7,0,255,15276,41.4,1084,261,155,96.7,253,21431,41,0,26.0,1039,29.0,9205,1270,4.83,185,0,108
2023-02-23 07:00:00,0.389,69.4,13611,33232,0,0,33.6,0,450,1591,65.3,2651,468,1876,143,452,36674,66.4,0,32.1,6938,122,17721,2564,4.97,1916,0.389,240,69.4,0.389,18032,44100,0,0,23.8,0,261,15221,40.3,2657,261,162,96.3,252,17878,40.6,0,26.0,1043,29.0,9064,1270,4.83,209,0,115
2023-02-23 07:02:00,0,69,13780,33465,0,0.600,30.7,0,450,1620,66.4,2654,469,1855,143,456,36749,66.1,0,32.1,6987,127,25104,2554,4.97,1882,0.389,245,69,0,18042,44181,0,0.600,20.1,0,255,15249,41,2656,262,168,95.9,257,25280,40.6,0,26.0,1074,30.3,9283,1266,4.83,192,0,121
2023-02-23 07:04:00,0,69,13227,32759,0,0,32.9,0,433,1474,66.8,1071,455,1692,143,444,36702,66.1,0.389,32.3,6553,122,17238,2554,4.50,1724,0,240,69,0,16462,41358,0,0,27.5,0,242,15229,41.4,1071,254,166,96.3,250,17428,40.6,0,26.2,1040,29.0,10254,1266,4.37,200,0,108
2023-02-23 07:06:00,0,69,17463,61832,0,37.6,33.3,0,434,1581,66.4,2648,456,1868,142,439,36714,65.7,0,32.3,6929,138,26410,2552,4.27,1881,0,234,69,0,40816,71865,0,30.6,22.4,0,249,15203,41,2651,259,158,94.5,245,26497,41,0,26.2,983,32.9,10685,1262,4.13,171,0,101
2023-02-23 07:08:00,0,69,14551,47513,0,37.6,31.5,0,449,1549,66.4,2125,469,1752,142,455,36697,66.1,0,32.3,6815,132,16996,2556,4.66,1775,0,244,69,0,29805,58104,0,30.6,20.9,0,260,15255,41,2132,267,158,94.9,260,17208,41.4,0,26.2,1033,31.6,9236,1267,4.13,199,0,117
2023-02-23 07:10:00,0,69,12919,32482,0,0,30.7,0,447,1542,66.4,1600,467,1771,143,456,36711,66.8,0,32.3,6746,127,20505,2580,4.27,1797,0,246,69,0,16993,42661,0,0,20.1,0,251,15228,41,1607,261,163,96.3,257,20670,41.4,0,26.2,1061,35.2,9441,1276,4.13,202,0,115
2023-02-23 07:12:00,0,69,14151,33795,0,0.600,33.5,0,445,1559,66.1,2649,467,1890,143,453,36592,66.8,0,32.3,7092,122,16435,2583,4.27,1897,0,237,69,0,18033,44350,0,0.600,28.4,0,249,15165,40.6,2652,261,173,96.3,253,16519,41.4,0,26.2,1048,33.9,9586,1280,4.13,188,0,110
2023-02-23 07:14:00,0,68.6,13444,32867,0,0,31.5,0,449,1414,66.4,1072,467,1673,143,453,36626,66.4,0,32.3,6614,116,16241,2554,4.50,1708,0,237,68.6,0,16465,41345,0,0,20.6,0,255,15178,41,1074,261,137,96.3,254,16351,41.4,0,25.7,1022,27.7,10467,1265,4.37,180,0,105
2023-02-23 07:16:00,0,69,17178,61624,0,37.6,30.7,0,446,1611,66.4,2651,467,1844,143,455,36691,66.4,0,31.6,6950,127,16930,2553,4.97,1875,0,247,69,0,40864,71834,0,30.6,19.7,0,251,15240,41,2654,261,148,95.9,256,17056,41,0,25.5,1031,30.3,10326,1265,4.83,191,0,115
2023-02-23 07:18:00,0,69,14615,51922,0,37.6,31.5,0,446,1627,66.8,2124,467,1799,143,454,36758,65.7,0,31.9,6871,133,16234,2553,4.73,1814,0,244,69,0,33789,63112,0,30.6,20.5,0,252,15298,41,2126,261,198,95.9,253,16505,40.3,0,25.7,1052,31.6,8900,1266,4.60,213,0,119
2023-02-23 07:20:00,0,68.6,11771,31180,0,0,32.9,0,450,1546,66.8,1072,468,1702,143,452,36741,66.1,0,32.3,6601,133,17579,2581,4.27,1718,0,237,68.6,0,16447,41439,0,0,22.5,0,257,15285,41.4,1078,261,188,96.3,252,17843,40.6,0.389,26.2,1032,31.6,8778,1278,4.13,203,0,103
2023-02-23 07:22:00,0,69.4,13651,33128,0,0.600,31.5,0,445,1627,66.4,2650,465,1849,143,452,36708,66.4,0,32.3,6924,127,17996,2554,4.27,1878,0,237,69.4,0,18017,44004,0,0.600,20.6,0,249,15266,41,2653,260,144,95.9,252,18207,41,0.389,26.2,1012,30.3,9097,1266,4.13,182,0.389,103
2023-02-23 07:24:00,0,69.4,13453,32945,0,0,31.5,0,446,1525,66.1,1078,467,1689,143,456,36713,66.8,0,32.3,6538,127,16776,2555,4.27,1706,0,242,69.4,0,16453,41262,0,0,20.8,0,250,15287,40.6,1079,260,144,96.3,256,17007,41.8,0,26.2,1027,30.3,10460,1273,4.13,185,0.389,116
2023-02-23 07:26:00,0,69,17671,62094,0,37.6,30.7,0,446,1648,66.1,2653,467,1858,143,454,36712,66.4,0,32.3,6994,116,17918,2553,4.27,1871,0,243,69,0,40786,71958,0,30.6,19.7,0,255,15262,41,2655,260,161,96.3,253,18094,41.4,0,26.2,1037,27.7,10801,1264,4.13,189,0,116
2023-02-23 07:28:00,0,69,15465,57130,0,37.6,33.5,0,437,1655,66.9,2649,457,1877,143,440,36753,66.1,0,32.3,7073,122,20923,2580,4.27,1888,0,241,69,0,38385,69087,0,30.6,24.2,0.389,248,15263,41.4,2649,255,165,95.9,245,21173,41.4,0,26.2,1024,29.0,8828,1276,4.13,170,0,110
2023-02-23 07:30:00,0,69,12227,31593,0,0,33.5,0,436,1534,66.1,1069,453,1691,143,439,36753,66.8,0,32.3,6546,122,17590,2556,4.27,1706,0,247,69,0,16455,41269,0,0,23.4,0,246,15290,41,1069,253,155,96.3,245,17808,41.4,0,26.2,1017,29.0,9252,1267,4.13,177,0,121
2023-02-23 07:32:00,0,69,14266,33928,0,0.600,31.5,0,445,1681,66.4,2658,467,1850,143,455,36814,66.4,0,32.3,7008,122,24759,2554,4.27,1878,0,242,69,0,18049,44158,0,0.600,20.5,0,249,15304,41.4,2662,261,156,95.9,255,24989,41,0,26.2,1036,29.0,9773,1266,4.13,198,0,109
2023-02-23 07:34:00,0,68.6,13480,32994,0,0,31.5,0,449,1431,66.7,1080,468,1692,143,455,36643,66.1,0,32.3,6571,117,16861,2551,4.27,1712,0,237,68.6,0,16463,41336,0,0.389,20.9,0,255,15197,41.7,1074,261,161,96.3,255,16986,40.6,0,26.2,1041,27.7,10501,1262,4.13,189,0,105
2023-02-23 07:36:00,0,68.3,17379,61818,0,41.3,32.1,0.389,446,1618,66.7,2657,468,1870,143,453,36755,66.1,0,32.3,6982,127,26277,2554,4.27,1876,0,244,68.3,0,40806,71807,0,30.6,21.9,0,251,15237,41.7,2654,261,177,96.3,253,26420,40.6,0,26.2,1015,30.3,10596,1265,4.13,190,0,119
2023-02-23 07:38:00,0,68.6,16139,60495,0,41.3,34.3,0,447,1688,66.8,2652,470,1871,142,455,36737,66.1,0,32.3,7030,133,17257,2582,4.27,1895,0,241,68.6,0,40746,71800,0,30.6,24.2,0,252,15304,41.4,2654,262,167,94.5,255,17532,40.6,0,26.2,1037,32.0,9274,1278,4.13,199,0,111
2023-02-23 07:40:00,0,68.6,12411,31855,0,0,32.9,0,448,1470,66.8,1073,469,1674,143,454,36752,66.8,0,32.3,6581,127,20736,2556,4.27,1704,0,242,68.6,0,16464,41294,0,0,22.8,0,254,15260,41.4,1076,262,158,96.3,254,20892,41.4,0,26.2,1043,30.7,9486,1267,4.13,205,0,117
2023-02-23 07:42:00,0,68.6,14652,34282,0,0.600,30.7,0,448,1636,66.4,2652,468,1854,143,453,36725,66.4,0,32.3,7058,116,16424,2554,4.27,1859,0,239,68.6,0,18033,44182,0,0.600,20.1,0,253,15287,41.4,2659,261,174,95.9,253,16599,41.4,0,26.2,1032,27.7,10096,1265,4.13,184,0,112
2023-02-23 07:44:00,0,69,13653,33202,0,0.389,32.1,0,448,1544,66.1,1070,468,1699,143,455,36755,66.5,0,32.3,6676,121,16143,2551,4.27,1707,0,243,69,0,16455,41493,0,0,21.8,0,258,15289,41.4,1069,261,162,95.9,260,16354,41,0,26.2,1055,29.0,10681,1267,4.13,183,0,113
2023-02-23 07:46:00,0,69,17198,61608,0,38.0,33.7,0,446,1694,66.8,2654,467,1883,143,453,36783,65.8,0,32.3,7090,122,17026,2582,4.27,1914,0,239,69,0,40760,72153,0,30.6,24.0,0,251,15289,41.8,2661,261,151,96.3,258,17227,40.3,0,26.2,1034,29.0,10351,1283,4.13,187,0,108
