"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc00d4707b4685)","Receive Errors (lxc11b7de99fee9)","Receive Errors (lxc1487b4f71a6a)","Receive Errors (lxc174762456bf8)","Receive Errors (lxc1f76b332c6b1)","Receive Errors (lxc29f19afa8424)","Receive Errors (lxc35e92b3d5977)","Receive Errors (lxc466f848c9cad)","Receive Errors (lxc4822e6a0695a)","Receive Errors (lxc554bb5d483ce)","Receive Errors (lxc6785802c60c2)","Receive Errors (lxc6d59e3d3f36b)","Receive Errors (lxc738ce238446a)","Receive Errors (lxc74f7a15366d8)","Receive Errors (lxc79995667619b)","Receive Errors (lxc836c011344a5)","Receive Errors (lxc91473471cede)","Receive Errors (lxc_health)","Receive Errors (lxca27e14829b96)","Receive Errors (lxca3ac3e7139b1)","Receive Errors (lxca7f6177f45fe)","Receive Errors (lxcd46667dfcb9b)","Receive Errors (lxcebc2a0c39b0e)","Receive Errors (lxcfe6ead5c1335)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc00d4707b4685)","Receive Total (lxc11b7de99fee9)","Receive Total (lxc1487b4f71a6a)","Receive Total (lxc174762456bf8)","Receive Total (lxc1f76b332c6b1)","Receive Total (lxc29f19afa8424)","Receive Total (lxc35e92b3d5977)","Receive Total (lxc466f848c9cad)","Receive Total (lxc4822e6a0695a)","Receive Total (lxc554bb5d483ce)","Receive Total (lxc6785802c60c2)","Receive Total (lxc6d59e3d3f36b)","Receive Total (lxc738ce238446a)","Receive Total (lxc74f7a15366d8)","Receive Total (lxc79995667619b)","Receive Total (lxc836c011344a5)","Receive Total (lxc91473471cede)","Receive Total (lxc_health)","Receive Total (lxca27e14829b96)","Receive Total (lxca3ac3e7139b1)","Receive Total (lxca7f6177f45fe)","Receive Total (lxcd46667dfcb9b)","Receive Total (lxcebc2a0c39b0e)","Receive Total (lxcfe6ead5c1335)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc00d4707b4685)","Transmit Errors (lxc11b7de99fee9)","Transmit Errors (lxc1487b4f71a6a)","Transmit Errors (lxc174762456bf8)","Transmit Errors (lxc1f76b332c6b1)","Transmit Errors (lxc29f19afa8424)","Transmit Errors (lxc35e92b3d5977)","Transmit Errors (lxc466f848c9cad)","Transmit Errors (lxc4822e6a0695a)","Transmit Errors (lxc554bb5d483ce)","Transmit Errors (lxc6785802c60c2)","Transmit Errors (lxc6d59e3d3f36b)","Transmit Errors (lxc738ce238446a)","Transmit Errors (lxc74f7a15366d8)","Transmit Errors (lxc79995667619b)","Transmit Errors (lxc836c011344a5)","Transmit Errors (lxc91473471cede)","Transmit Errors (lxc_health)","Transmit Errors (lxca27e14829b96)","Transmit Errors (lxca3ac3e7139b1)","Transmit Errors (lxca7f6177f45fe)","Transmit Errors (lxcd46667dfcb9b)","Transmit Errors (lxcebc2a0c39b0e)","Transmit Errors (lxcfe6ead5c1335)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc00d4707b4685)","Receive Dropped (lxc11b7de99fee9)","Receive Dropped (lxc1487b4f71a6a)","Receive Dropped (lxc174762456bf8)","Receive Dropped (lxc1f76b332c6b1)","Receive Dropped (lxc29f19afa8424)","Receive Dropped (lxc35e92b3d5977)","Receive Dropped (lxc466f848c9cad)","Receive Dropped (lxc4822e6a0695a)","Receive Dropped (lxc554bb5d483ce)","Receive Dropped (lxc6785802c60c2)","Receive Dropped (lxc6d59e3d3f36b)","Receive Dropped (lxc738ce238446a)","Receive Dropped (lxc74f7a15366d8)","Receive Dropped (lxc79995667619b)","Receive Dropped (lxc836c011344a5)","Receive Dropped (lxc91473471cede)","Receive Dropped (lxc_health)","Receive Dropped (lxca27e14829b96)","Receive Dropped (lxca3ac3e7139b1)","Receive Dropped (lxca7f6177f45fe)","Receive Dropped (lxcd46667dfcb9b)","Receive Dropped (lxcebc2a0c39b0e)","Receive Dropped (lxcfe6ead5c1335)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc00d4707b4685)","Transmit Dropped (lxc11b7de99fee9)","Transmit Dropped (lxc1487b4f71a6a)","Transmit Dropped (lxc174762456bf8)","Transmit Dropped (lxc1f76b332c6b1)","Transmit Dropped (lxc29f19afa8424)","Transmit Dropped (lxc35e92b3d5977)","Transmit Dropped (lxc466f848c9cad)","Transmit Dropped (lxc4822e6a0695a)","Transmit Dropped (lxc554bb5d483ce)","Transmit Dropped (lxc6785802c60c2)","Transmit Dropped (lxc6d59e3d3f36b)","Transmit Dropped (lxc738ce238446a)","Transmit Dropped (lxc74f7a15366d8)","Transmit Dropped (lxc79995667619b)","Transmit Dropped (lxc836c011344a5)","Transmit Dropped (lxc91473471cede)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca27e14829b96)","Transmit Dropped (lxca3ac3e7139b1)","Transmit Dropped (lxca7f6177f45fe)","Transmit Dropped (lxcd46667dfcb9b)","Transmit Dropped (lxcebc2a0c39b0e)","Transmit Dropped (lxcfe6ead5c1335)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc00d4707b4685)","Transmit Total (lxc11b7de99fee9)","Transmit Total (lxc1487b4f71a6a)","Transmit Total (lxc174762456bf8)","Transmit Total (lxc1f76b332c6b1)","Transmit Total (lxc29f19afa8424)","Transmit Total (lxc35e92b3d5977)","Transmit Total (lxc466f848c9cad)","Transmit Total (lxc4822e6a0695a)","Transmit Total (lxc554bb5d483ce)","Transmit Total (lxc6785802c60c2)","Transmit Total (lxc6d59e3d3f36b)","Transmit Total (lxc738ce238446a)","Transmit Total (lxc74f7a15366d8)","Transmit Total (lxc79995667619b)","Transmit Total (lxc836c011344a5)","Transmit Total (lxc91473471cede)","Transmit Total (lxc_health)","Transmit Total (lxca27e14829b96)","Transmit Total (lxca3ac3e7139b1)","Transmit Total (lxca7f6177f45fe)","Transmit Total (lxcd46667dfcb9b)","Transmit Total (lxcebc2a0c39b0e)","Transmit Total (lxcfe6ead5c1335)"
2023-03-04 14:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.59,98.0,0,0.383,0.00556,0,9.94,16.0,1,18.8,2.48,0.400,2.56,7.47,0.256,1.99,1.73,0,1.20,0,0.333,3.48,0.0667,0.539,0.539,0.928,0.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.07,74.6,0,0.256,0,0.00556,10.0,15.5,1.01,21.0,3.01,0.267,2.83,9.92,0.256,2.19,1.98,0,1.40,0,0.400,3.87,0.0667,0.983,0.989,0.961,0.650
2023-03-04 14:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.86,88.0,0,0.400,0.0111,0,10.6,7.92,1,21.0,2.33,0.400,2.59,7.80,0.267,2,1.72,0,1.22,0,0.328,3.47,0.0667,0.539,0.533,1.07,0.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.71,69.3,0,0.267,0.0167,0,10.2,9.74,1,23.1,3.07,0.267,2.94,10.3,0.267,2.23,2.02,0,1.41,0,0.394,3.94,0.0667,0.989,0.983,1.23,0.733
2023-03-04 14:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.29,86.0,0,0.367,0.0111,0,10.7,7.94,1,20.3,2.13,0.367,2.46,6.97,0.244,1.99,1.71,0,1.25,0,0.317,3.47,0.0667,0.539,0.539,1.10,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.23,67.1,0,0.244,0.0111,0,10.1,9.83,1.01,22.5,3.05,0.244,3,9.56,0.244,2.19,2.01,0,1.43,0,0.383,3.81,0.0667,0.989,0.989,1.24,0.689
2023-03-04 14:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,22.3,113,0,0.350,0,0,10.7,7.84,1,19.3,2.10,0.367,2.41,7.09,0.233,1.99,1.73,0,1.20,0,0.317,3.47,0.0667,0.539,0.556,1.01,0.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,20.7,98.1,0,0.233,0,0,10.3,9.70,1.01,21.5,3.07,0.244,2.91,9.66,0.233,2.16,1.96,0,1.40,0,0.383,3.83,0.0667,0.989,1,1.04,0.750
2023-03-04 14:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.8,136,0,0.383,0.267,0,10.3,7.97,1,21.0,2.51,0.400,2.71,6.99,0.256,2,1.74,0.00556,1.23,0,0.328,3.67,0.0667,0.544,0.544,1.06,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.0,117,0,0.256,0.444,0,10.4,9.82,1.01,23.4,3.23,0.267,2.91,8.96,0.256,2.22,1.95,0,1.42,0,0.394,4.02,0.0667,0.994,0.994,1.14,0.856
2023-03-04 14:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.4,83.0,0,0.389,0,0,11.4,7.93,1,18.7,2.31,0.383,2.61,7.90,0.261,2.01,1.73,0,1.19,0,0.339,3.42,0.0667,0.544,0.544,1.16,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.31,68.4,0,0.256,0,0,11.2,9.74,1.02,21.1,3.01,0.256,2.90,9.84,0.256,2.30,1.98,0,1.38,0,0.406,3.82,0.0667,0.994,0.983,1.39,0.617
2023-03-04 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.0,86.8,0,0.383,0.0111,0,11.7,7.96,1,20.2,2.16,0.367,2.40,7.56,0.256,1.99,1.74,0,1.20,0,0.328,3.44,0.0667,0.539,0.550,1.18,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.82,69.7,0,0.256,0.0111,0,11.2,9.73,1.01,22.6,3.07,0.244,2.99,10.2,0.256,2.24,1.98,0,1.40,0,0.394,3.82,0.0667,0.989,0.989,1.42,0.778
2023-03-04 15:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.11,85.4,0,0.367,0.0111,0,10.6,8.02,1.000,20.2,2.18,0.383,2.30,7.11,0.244,2.00,1.73,0,1.22,0,0.317,3.27,0.0667,0.544,0.544,0.872,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.07,66.6,0,0.244,0.0111,0,9.86,9.77,1.01,22.4,3.11,0.256,2.93,9.78,0.244,2.22,1.98,0,1.41,0,0.383,3.67,0.0667,0.994,0.989,0.917,0.839
2023-03-04 15:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.00556,19.2,105,0,0.383,0,0,11.9,7.94,1,20.1,2.52,0.383,2.66,7.53,0.256,2,1.74,0,1.24,0,0.317,3.45,0.0667,0.544,0.539,0.939,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.200,17.8,90.5,0,0.256,0,0,11.1,9.72,1.01,22.1,3.05,0.256,2.91,10.1,0.256,2.21,1.95,0,1.43,0,0.383,3.86,0.0667,0.994,0.989,0.956,0.778
2023-03-04 15:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.00556,29.7,136,0,0.383,0.267,0,11.4,8.58,1,21.3,2.52,0.383,3.04,7.43,0.256,1.99,1.74,0,1.21,0,0.322,3.49,0.0667,0.544,0.533,0.878,0.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.200,28.0,118,0,0.256,0.394,0,11.1,10.6,1.02,23.7,3.11,0.256,2.93,9.52,0.256,2.19,1.98,0,1.41,0,0.389,3.89,0.0667,0.994,0.983,0.906,0.772
2023-03-04 15:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.3,82.1,0,0.383,0,0,11.0,7.68,1,18.4,2.32,0.383,2.63,7.72,0.256,2,1.73,0,1.20,0,0.333,3.47,0.0667,0.550,0.539,0.917,0.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.34,67.1,0,0.256,0,0,10.6,9.71,1.02,21.0,3.03,0.256,2.88,10.0,0.256,2.21,1.98,0.00556,1.40,0,0.400,3.85,0.0667,0.994,0.989,0.933,0.667
2023-03-04 15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.6,86.1,0,0.367,0.0111,0,11.2,7.97,1,19.9,2.32,0.350,2.37,7.48,0.244,2,1.73,0,1.22,0,0.333,3.42,0.0667,0.544,0.533,0.983,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.56,68.5,0,0.244,0.0111,0,10.5,9.59,1.02,22.3,2.89,0.233,2.82,9.96,0.244,2.19,1.96,0.00556,1.41,0,0.400,3.85,0.0667,0.989,0.983,1.04,0.811
2023-03-04 15:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.42,104,0,0.350,0.0111,0.00556,10.7,16.0,1,19.9,2.38,0.333,2.38,7.06,0.233,2,1.73,0,1.23,0,0.322,3.53,0.0667,0.544,0.544,1.16,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.65,75.1,0,0.233,0.0111,0,10.3,15.6,1.02,22.3,3.06,0.222,3.11,9.26,0.233,2.18,1.98,0,1.42,0,0.389,3.82,0.0667,0.994,0.983,1.42,0.772
2023-03-04 15:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,14.5,112,0,0.367,0,0,10.8,15.8,1.00,19.3,2.38,0.367,2.83,7.76,0.244,2.00,1.73,0,1.22,0,0.317,3.48,0.0667,0.550,0.545,0.939,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,13.4,87.7,0,0.244,0,0,10.3,15.5,1.02,21.6,2.95,0.244,3.10,10.2,0.244,2.16,2.01,0,1.41,0,0.383,3.61,0.0667,1.00,0.989,0.989,0.861
2023-03-04 15:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.4,133,0,0.367,0.267,0,9.99,7.84,1,20.4,2.39,0.367,2.63,7.24,0.244,2,1.73,0,1.21,0,0.322,3.39,0.0667,0.544,0.550,0.944,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.4,114,0,0.250,0.461,0,9.81,9.69,1.01,22.5,3.08,0.244,2.97,9.51,0.244,2.13,1.98,0,1.42,0,0.389,3.67,0.0667,0.994,0.994,0.994,0.822
2023-03-04 15:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.62,84.4,0,0.400,0,0,10.1,7.94,0.994,19.0,2.23,0.383,2.38,7.87,0.267,2,1.71,0,1.23,0,0.333,3.49,0.0667,0.544,0.550,0.850,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.33,67.5,0,0.267,0,0,9.93,9.81,1.01,21.2,3.17,0.256,2.97,10.1,0.267,2.19,1.98,0,1.43,0,0.400,3.88,0.0667,0.989,1,0.883,0.739
2023-03-04 15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.2,88.1,0,0.383,0.0111,0,11.0,7.93,0.994,20.7,2.43,0.383,2.58,7.73,0.256,2,1.73,0,1.18,0,0.333,3.46,0.0667,0.544,0.539,0.944,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.07,69.8,0,0.256,0.0111,0,10.2,9.79,1.03,23.0,2.97,0.256,2.87,10.6,0.256,2.19,1.99,0,1.37,0,0.400,3.86,0.0667,0.983,0.983,0.983,0.822
2023-03-04 15:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.73,87.9,0,0.383,0.0111,0,11.6,7.76,0.994,20.7,2.48,0.383,2.69,7.25,0.256,2,1.73,0,1.23,0,0.333,3.47,0.0778,0.544,0.533,0.894,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.87,69.1,0,0.256,0.0111,0,10.4,9.91,1.03,23.2,3.19,0.256,3.02,10.3,0.256,2.19,2.01,0,1.42,0,0.406,3.83,0.0778,0.994,0.972,0.922,0.889
2023-03-04 15:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.7,84.2,0,0.372,0,0,10.9,7.73,0.994,19.2,2.24,0.367,2.32,7.31,0.250,2,1.73,0,1.23,0,0.333,3.46,0.0833,0.539,0.544,1.11,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.37,67.7,0,0.244,0,0,10.5,9.78,1.02,21.3,3.27,0.244,3.09,9.77,0.244,2.19,1.98,0,1.42,0,0.400,3.88,0.0833,0.989,0.983,1.24,0.606
2023-03-04 15:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.8,133,0,0.356,0.267,0,10.7,7.99,1,20.3,2.21,0.367,2.30,7.36,0.239,1.99,1.71,0,1.22,0,0.339,3.47,0.0778,0.539,0.544,1.13,0.850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.9,114,0,0.233,0.378,0,10.6,9.78,1.02,22.5,2.99,0.244,2.89,9.40,0.233,2.22,1.98,0,1.41,0,0.406,3.86,0.0778,0.989,0.983,1.27,0.839
2023-03-04 15:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.0,82.6,0,0.367,0,0,10.6,8.01,1,19.1,2.49,0.367,2.46,7.81,0.244,1.99,1.72,0,1.26,0,0.339,3.57,0.0667,0.544,0.539,0.850,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.79,67.0,0,0.244,0,0,10.2,9.98,1.01,21.4,3.01,0.250,2.88,10.2,0.244,2.24,1.98,0,1.43,0,0.406,4,0.0722,0.989,0.983,0.900,0.706
2023-03-04 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.3,87.1,0,0.367,0.0111,0,11.2,7.89,1,20.5,2.63,0.367,2.50,7.92,0.244,2,1.73,0,1.23,0.00556,0.333,3.48,0.0667,0.544,0.544,1.17,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.18,69.6,0,0.244,0.0111,0,10.5,9.73,1.02,22.8,3.21,0.250,2.94,10.5,0.244,2.22,1.96,0,1.42,0,0.400,3.91,0.0722,1,0.989,1.43,0.739
2023-03-04 15:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,9.41,88.3,0,0.383,0.0111,0,10.7,7.83,1,20.4,2.32,0.372,2.33,7.29,0.256,2.03,1.73,0,1.21,0.00556,0.333,3.44,0.0667,0.550,0.550,1.18,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,8.46,68.2,0,0.256,0.0111,0,10.2,9.71,1.02,22.8,3.19,0.244,3.02,9.53,0.256,2.26,1.95,0,1.41,0,0.400,3.92,0.0667,1,0.989,1.42,0.883
