"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-02-22 18:56:00,,,,,,0.0000628,,,,0.00175,0.00182,0.00139,,,,,,
2023-02-22 18:58:00,,,,,,0.0000550,,,,0.00167,0.00183,0.00168,,,,,,
2023-02-22 19:00:00,,,,,,0.0000744,,,,0.00169,0.00181,0.00135,,,,,,
2023-02-22 19:02:00,,,,,,0.0000550,,,,0.00183,0.00177,0.00139,,,,,,
2023-02-22 19:04:00,,,,,,0.0000711,,,,0.00166,0.00170,0.00137,,,,,,
2023-02-22 19:06:00,,,,,,0.0000566,,,,0.00176,0.00177,0.00157,,,,,,
2023-02-22 19:08:00,,,,,,0.0000681,,,,0.00171,0.00179,0.000986,,,,,,
2023-02-22 19:10:00,,,,,,0.0000591,,,,0.00169,0.00180,0.00135,,,,,,
2023-02-22 19:12:00,,,,,,0.0000787,,,,0.00156,0.00174,0.00145,,,,,,
2023-02-22 19:14:00,,,,,,0.0000537,,,,0.00173,0.00176,0.00130,,,,,,
2023-02-22 19:16:00,,,,,,0.0000597,,,,0.00177,0.00183,0.00149,,,,,,
2023-02-22 19:18:00,,,,,,0.0000618,,,,0.00162,0.00222,0.00145,,,,,,
2023-02-22 19:20:00,,,,,,0.0000622,,,,0.00188,0.00175,0.00157,,,,,,
2023-02-22 19:22:00,,,,,,0.0000686,,,,0.00178,0.00182,0.00138,,,,,,
2023-02-22 19:24:00,,,,,,0.0000627,,,,0.00173,0.00203,0.00143,,,,,,
2023-02-22 19:26:00,,,,,,0.0000578,,,,0.00173,0.00179,0.00149,,,,,,
2023-02-22 19:28:00,,,,,,0.0000616,,,,0.00168,0.00177,0.00145,,,,,,
2023-02-22 19:30:00,,,,,,0.0000615,,,,0.00174,0.00185,0.00144,,,,,,
2023-02-22 19:32:00,,,,,,0.0000491,,,,0.00183,0.00182,0.00125,,,,,,
2023-02-22 19:34:00,,,,,,0.0000533,,,,0.00174,0.00181,0.00126,,,,,,
2023-02-22 19:36:00,,,,,,0.0000550,,,,0.00174,0.00177,0.00159,,,,,,
2023-02-22 19:38:00,,,,,,0.0000637,,,,0.00172,0.00192,0.00144,,,,,,
2023-02-22 19:40:00,,,,,,0.0000616,,,,0.00173,0.00181,0.00130,,,,,,
2023-02-22 19:42:00,,,,,,0.0000617,,,,0.00168,0.00175,0.00143,,,,,,
2023-02-22 19:44:00,,,,,,0.0000602,,,,0.00175,0.00179,0.00131,,,,,,
