"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc658d02a437db)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc658d02a437db)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-21 06:36:00,0,85.9,15696,49728,270,0,13907,4352,27940,0,1742,122,0,124,595,303,32.9,469,68160,4.83,0,31.6,65.7,66.2,0,103,0,126,18860,302,2586,219,85.9,0,19335,147564,270,0,3049,1428,1988,0,179,29.0,0,29.0,91.6,380,22.5,262,2524,4.97,0,25.5,40.3,41.6,0,232,0,30.3,12291,442,1282,214
2023-03-21 06:38:00,0,83.3,15488,52868,270,0,17296,4834,6673,0,1970,122,0,124,287,305,31.5,470,68331,4.83,0,31.6,65.7,65.8,0,184,0.600,126,20290,305,2613,221,83.3,0,20783,253403,270,0,3723,1500,1527,0,168,29.0,0,29.0,75.3,378,20.6,267,2505,4.97,0,25.5,40.3,42.2,0,263,0.600,30.7,12076,440,1293,215
2023-03-21 06:40:00,0,87.0,14607,51205,269,0,11120,4342,4383,0,1811,128,0,129,142,304,33.5,468,68266,4.83,0,31.6,65.7,65.7,0,108,0,121,27798,302,2583,223,87.0,0,28262,250614,269,0,3155,1414,1388,0,199,30.3,0,30.7,71.3,378,23.6,266,2536,4.97,0,25.5,40.3,41.0,0,234,0,29.0,11216,441,1277,218
2023-03-21 06:42:00,0,86.6,15047,48876,270,0,14504,4710,4386,0,1800,128,0,129,152,302,31.5,471,68275,4.37,0,32.0,65.8,65.7,0,103,37.6,126,20312,505,2585,223,86.6,0,21010,123119,270,0,3274,1465,1410,0,212,35.3,0,30.3,76.6,381,21.0,263,2557,4.50,0,26.0,40.3,40.6,0,232,34.7,30.3,11477,586,1285,219
2023-03-21 06:44:00,0,90.6,14874,49302,269,0,13941,4762,4592,0,1974,116,0,117,585,303,33.6,470,68389,4.13,0,32.0,66.1,65.7,0,103,37.6,126,27430,502,2617,220,90.6,0,28099,131532,269,0,3699,1510,1434,0,213,32.6,0,27.7,88.1,380,22.4,262,2544,4.27,0,26.0,40.6,41,0,232,34.7,35.2,11324,589,1297,220
2023-03-21 06:46:00,0,85.1,15317,48732,269,0,12398,4389,4338,0,1803,128,0,129,378,305,32.2,471,68195,4.13,0,31.8,66.9,66.1,0,103,0,116,17697,305,2582,218,85.1,0,18185,118159,268,0,3070,1440,1407,0,201,30.3,0,30.3,88.2,379,20.5,263,2529,4.27,0,25.7,41.1,42.1,0.389,232,0,27.7,11901,441,1277,211
2023-03-21 06:48:00,0,86.6,16230,50555,269,0,15537,4726,4542,0,1971,121,0,123,295,307,32.8,471,68363,4.13,0,31.6,66.3,66.5,0,202,0.600,116,26189,306,2583,223,86.6,0,26669,131165,268,0,3735,1480,1404,0,210,29.0,0,33.9,80.2,379,22.5,263,2505,4.27,0,25.5,40.3,42.1,0.389,279,0.600,27.7,12823,439,1279,219
2023-03-21 06:50:00,0,80,14799,48768,269,0,11703,4406,4513,0,1913,111,0,112,1488,306,30.7,473,68280,4.13,0,31.6,66.1,65.8,0,9756,0,127,19183,305,2614,226,80,0,19650,131296,269,0,3441,1466,1447,0,212,26.3,0,26.3,87.9,377,19.7,263,2501,4.27,0,25.5,40.3,41.4,0,296,0,30.3,11397,439,1295,222
2023-03-21 06:52:00,0,90.3,14752,48740,270,0,16343,4851,4465,0,1843,128,0,129,1428,303,32.1,469,68253,4.13,0,31.8,65.7,66.1,0,9753,37.6,126,20296,506,2614,219,90.3,0,20999,137565,270,0,3380,1527,1438,0,205,30.3,0,30.3,90.6,380,21.5,262,2504,4.27,0,25.7,40.3,41.4,0,292,34.7,30.3,11168,584,1295,213
2023-03-21 06:54:00,0,85.1,14218,48429,270,0,13922,4791,4557,0,1944,128,0,129,286,305,32.1,467,68344,4.13,0,31.6,65.8,65.8,0,105,37.6,132,29541,507,2584,222,85.1,0,30207,133502,270,0,3699,1479,1410,0,187,30.3,0,30.3,75.0,378,21.5,261,2514,4.27,0,25.5,40.3,41.4,0,230,34.7,31.6,10656,584,1279,220
2023-03-21 06:56:00,0.389,77.8,14972,48332,269,0,12328,4386,4353,0,1747,139,0,140,71.2,306,32.3,468,68165,4.13,0,31.6,65.8,65.7,0,105,0,121,20329,304,2611,221,77.8,0.389,20780,120402,270,0,2952,1437,1421,0,191,32.9,0,32.9,70.6,379,21.5,261,2503,4.27,0,25.5,40.3,41.4,0,230,0.389,29.0,11574,440,1292,220
2023-03-21 06:58:00,0,81.1,15511,50308,270,0,15551,4717,28188,0,1965,128,0.389,129,298,304,32.9,468,68372,4.13,0,32.0,65.8,65.8,0,189,0.600,121,29157,303,2615,224,81.1,0,29614,159087,270,0,3715,1468,1919,0,185,30.3,0,30.3,87.3,379,22.4,262,2505,4.27,0,26.0,40.3,41,0,259,0.600,29.0,12108,441,1297,222
2023-03-21 07:00:00,0,81.5,13296,47406,269,0,11636,4338,28078,0,1881,122,0,124,214,304,30.7,469,68316,4.13,0,32.0,65.7,65.4,0,106,0.600,121,19227,302,2587,221,81.5,0,19701,143650,269,0,3421,1412,1899,0.389,188,29.0,0,29.0,73.1,380,19.7,261,2513,4.27,0,26.0,40.6,40.3,0,235,0.600,29.0,9880,441,1284,215
2023-03-21 07:02:00,0,75.6,14659,48073,270,0,14150,4748,4348,0,1761,116,0,117,80.0,307,31.5,468,68165,4.13,0,32.0,65.7,65.0,0,103,0,121,20345,304,2611,220,75.6,0,20808,122827,270,0,3080,1464,1406,0,182,27.7,0.389,27.7,75.5,378,20.7,261,2491,4.27,0,25.5,40.3,39.9,0,232,0,29.0,11251,442,1292,215
2023-03-21 07:04:00,0,82.6,13554,47646,270,0,13833,4713,4535,0,1965,122,0,124,296,306,30.7,466,68346,4.13,0,31.6,65.7,65.3,0.389,103,37.6,110,28507,503,2584,223,82.6,0,29176,132430,270,0,3672,1472,1412,0,206,29.0,0,29.0,80.2,376,19.7,260,2506,4.27,0,25.5,40.7,41.4,0,233,34.7,26.3,9989,589,1280,223
2023-03-21 07:06:00,0,79.3,14810,48270,269,0,13975,4347,4339,0,1753,121,0,123,71.2,304,32.1,469,68171,4.13,0,31.2,66.1,65.7,0,106,0,126,20275,306,2585,219,79.3,0,20741,122272,269,0,3106,1445,1417,0,225,29.0,0,29.0,70.2,378,21.6,261,2505,4.27,0,25.2,40.6,41.7,0,231,0,30.3,11404,439,1281,213
2023-03-21 07:08:00,0,81.5,14871,49498,270,0,17517,4844,6678,0,1987,128,0,129,296,302,31.5,467,68324,4.13,0.389,31.6,65.8,65.7,0,192,0.600,121,28076,309,2615,222,81.5,0,28558,137948,270,0,3847,1535,1568,0,232,30.3,0,30.3,80.2,381,25.9,261,2494,4.27,0,25.5,40.3,41.0,0,260,0.600,29.0,11466,438,1297,218
2023-03-21 07:10:00,0,78.6,13932,47961,269,0,12294,4397,4584,0.389,1969,139,0,140,505,303,31.5,467,68345,4.13,0.389,31.6,65.8,65.8,0,106,0.600,126,18299,307,2586,225,78.6,0,18778,119808,269,0,3641,1450,1442,0,204,32.7,0,32.9,86.5,379,21.0,260,2499,4.27,0,25.5,40.6,41.0,0,236,0.600,30.3,10517,437,1288,221
2023-03-21 07:12:00,0,78.6,15169,48659,270,0,14036,4728,4330,0.389,1754,122,0,124,1675,303,32.1,468,68178,4.37,0,32.0,65.7,65.7,0,103,0,116,20298,305,2583,220,78.6,0,20764,123890,270,0,3086,1467,1398,0,194,29.4,0,29.0,94.4,379,21.6,260,2516,4.50,0,26.0,40.6,41.4,0,231,0,27.7,11766,440,1284,220
2023-03-21 07:14:00,0,81.5,14707,48998,270,0,13940,4775,4590,0,1980,128,0,129,1898,303,32.1,468,68350,4.83,0,32.3,66.0,65.7,0,104,37.6,126,26873,506,2613,222,81.5,0,27552,132836,270,0,3727,1506,1416,0,184,30.3,0,30.3,104,379,21.6,260,2519,4.97,0,26.2,40.6,42.1,0,232,34.7,30.3,11151,586,1293,216
2023-03-21 07:16:00,0,71.6,16566,50075,268,0,12390,4393,4365,0,1761,117,0,118,70.8,305,30.7,468,68161,4.60,0,32.0,65.8,65.7,0,104,0,132,20317,306,2614,224,71.6,0,20769,120983,268,0,3036,1445,1421,0,191,27.7,0,27.7,70.6,379,19.7,260,2511,4.73,0,26.0,40.3,41.4,0,232,0,31.6,13172,439,1295,219
2023-03-21 07:18:00,0,82.9,16923,51601,269,0,15042,4719,28114,0,1895,133,0,135,225,305,32.9,467,68311,4.13,0,31.6,65.8,65.8,0,183,0.367,132,28076,306,2584,222,82.9,0,28549,157160,268,0,3516,1467,1950,0,192,31.6,0,31.6,78.8,378,27.8,261,2515,4.66,0,25.5,40.3,40.6,0,261,0.367,31.6,13521,438,1279,218
2023-03-21 07:20:00,0,81.8,14586,48589,270,0,12196,4403,4590,0,1980,133,0,135,296,307,30.7,470,68334,4.13,0,31.6,65.8,65.7,0,106,0.600,126,18258,302,2614,222,81.8,0,18732,119373,270,0.389,3646,1449,1421,0,193,31.6,0,31.6,80.2,378,19.7,262,2492,4.27,0,25.5,40.3,40.3,0,235,0.600,30.3,11167,441,1295,216
2023-03-21 07:22:00,0,82.2,15139,48770,269,0,15908,4869,4414,0,1767,128,0,129,71.2,304,31.5,470,68149,4.13,0,31.6,65.7,66.1,0,103,0,126,20269,305,2614,223,82.2,0,20727,124525,269,0,3176,1526,1425,0,181,30.3,0,30.3,70.6,380,20.6,262,2488,4.27,0,25.5,40.6,41,0,232,0,30.3,11741,440,1295,223
2023-03-21 07:24:00,0,91.0,14202,48391,270,0,13934,4806,4570,0,1959,127,0,128,2580,301,32.9,469,68282,4.13,0,31.6,65.7,66.1,0,103,37.6,121,21260,504,2583,225,91.0,0,21961,127527,270,0,3676,1506,1415,0,203,30.3,0,30.3,112,382,22.4,262,2504,4.27,0,25.5,41.0,41.0,0,233,34.7,29.0,10628,589,1278,220
2023-03-21 07:26:00,0,85.5,16875,50724,269,0,12833,4389,4406,0,1831,122,0,124,2426,302,32.9,469,68157,4.13,0,31.6,65.3,66.4,0,117,37.6,110,20367,504,2614,223,85.5,0,21041,123856,269,0,3236,1462,1421,0,216,29.0,0,29.0,104,381,22.4,261,2476,4.27,0,25.5,40.3,40.6,0,247,34.7,26.3,13304,588,1295,220
2023-03-21 07:28:00,0,89.5,16174,50392,270,0,15147,4756,4506,0,1898,111,0,112,215,303,31.1,470,68272,4.60,0,31.6,65.7,66.1,0,200,0,120,28148,303,2616,219,89.5,0,28616,133112,270,0,3562,1486,1437,0,205,26.3,0,26.3,73.9,380,19.7,268,2502,4.73,0,25.5,40.3,41,0,276,0,29.0,12765,441,1297,213
2023-03-21 07:30:00,0,80.4,13969,47813,270,0.389,12071,4332,4539,0,1958,117,0,118,295,302,32.9,470,68313,5.22,0,31.6,66.0,66.0,0,106,0.989,116,18395,305,2582,223,80.4,0,18876,119551,270,0,3612,1409,1406,0,181,33.4,0,27.6,79.1,381,22.4,262,2498,4.97,0,25.5,41.0,41.0,0,234,0.600,27.6,10544,439,1277,218
2023-03-21 07:32:00,0,75.6,14104,47570,269,0.389,14026,4716,4324,0,1741,128,0,129,587,307,32.9,467,68130,4.76,0,31.6,65.7,66.1,0,105,0.389,120,29558,307,2583,226,75.6,0,29990,132607,269,0,3060,1471,1405,0,172,36.0,0,30.3,86.4,377,22.4,260,2513,4.50,0.389,25.5,40.6,40.6,0,230,0,29.0,10712,438,1282,227
2023-03-21 07:34:00,0,74.9,14587,49408,270,0,13953,4762,28187,0,2013,117,0,118,1875,305,31.5,468,68331,4.13,0,31.6,65.7,65.7,0,104,37.6,126,18542,503,2614,223,74.9,0,19236,147867,270,0,3695,1484,2010,0,207,27.7,0,27.7,107,379,20.6,261,2518,4.27,0.389,25.5,40.6,40.3,0,231,34.7,36.0,11008,586,1295,218
2023-03-21 07:36:00,0,80,16022,49985,269,0,14845,4337,4458,0,1888,128,0,129,222,304,32.1,469,68330,4.13,0,31.6,65.7,65.0,0,104,37.6,126,20360,503,2587,219,80,0,21041,124453,269,0,3434,1425,1418,0,202,30.3,0,35.8,77.7,379,21.6,261,2540,4.27,0,25.5,40.3,39.9,0,231,34.7,30.7,12443,586,1284,213
2023-03-21 07:38:00,0,80.4,16976,51214,269,0,16396,4807,6482,0,1822,122,0,124,145,306,32.9,467,68266,4.13,0,31.6,66.1,65.3,0,189,0,126,29638,302,2584,223,80.4,0,30074,137306,270,0,3397,1529,1542,0,214,29.0,0,34.9,70.9,376,22.4,260,2537,4.27,0,25.5,40.7,39.9,0,263,0,30.3,13575,441,1279,219
2023-03-21 07:40:00,0,83.3,15393,49622,269,0,12181,4405,4590,0,1990,128,0,129,513,304,32.1,456,68367,4.13,0,31.6,65.8,65.7,0,107,0.600,121,20325,305,2613,222,83.3,0,20792,121589,270,0,3691,1468,1458,0,235,30.3,0,30.7,89.6,377,21.6,254,2527,4.27,0,25.5,40.3,40.6,0,234,0.600,29.0,11973,439,1293,217
2023-03-21 07:42:00,0,79.6,15180,48848,269,0,14082,4736,4340,0,1762,121,0,123,289,306,31.5,469,68226,4.13,0,31.6,65.8,66.0,0,105,0,121,28784,305,2584,222,79.6,0,29218,131503,269,0,3160,1505,1427,0,234,29.0,0,29.0,80.3,377,20.6,262,2527,4.27,0,25.5,40.3,41,0,232,0,29.0,11781,438,1279,222
2023-03-21 07:44:00,0,83.7,14709,49014,269,0,13905,4738,4557,0,1978,117,0,118,288,306,31.5,469,68391,4.13,0,31.6,65.7,65.7,0,104,37.6,132,19021,503,2584,220,83.7,0,19708,122128,270,0,3760,1519,1431,0,234,27.7,0,27.7,74.2,377,20.6,262,2533,4.27,0,25.5,40.3,40.6,0,232,34.7,31.6,11129,587,1279,214
2023-03-21 07:46:00,0,84.0,14880,48959,269,0,13325,4392,4518,0,1954,128,0,129,225,305,31.5,469,68269,4.13,0,31.6,66.8,66.1,0,104,37.6,120,20278,505,2613,223,84.0,0,20979,122861,270,0,3501,1476,1455,0,237,30.3,0,30.3,85.5,378,20.5,261,2505,4.27,0,25.5,41.4,41.4,0.389,233,34.7,29.0,11300,584,1295,218
2023-03-21 07:48:00,0,88.4,14874,48768,268,0,14561,4716,4391,0,1818,133,0,135,147,305,33.5,466,68213,4.13,0,31.8,65.7,66.1,0,183,0,116,28589,303,2583,220,88.4,0,29058,132344,268,0,3332,1507,1437,0,225,31.6,0,31.6,79.5,378,23.5,260,2494,4.27,0,25.7,40.3,42.5,0,261,0,27.7,11475,440,1279,216
2023-03-21 07:50:00,0,89.9,14652,48846,269,0,12163,4359,4556,0,1967,122,0,124,295,305,30.7,471,68335,4.13,0,31.8,65.7,66.0,0,9759,0.600,121,20321,304,2582,219,89.9,0,20794,131866,269,0,3702,1467,1446,0,219,29.0,0,29.0,79.9,379,19.7,262,2507,4.27,0,25.7,40.3,41.0,0,294,0.600,29.0,11244,440,1276,213
2023-03-21 07:52:00,0,85.5,14345,48018,269,0,15874,4846,4395,0,1757,122,0,124,79.6,306,31.5,467,68166,4.13,0,31.6,65.7,66.4,0,104,0.600,126,28326,305,2615,225,85.5,0,28777,133449,270,0,3168,1556,1437,0,222,29.0,0,29.0,75.5,378,20.5,260,2494,4.27,0,25.5,40.3,41,0,231,0.600,30.3,10940,440,1296,225
2023-03-21 07:54:00,0,77.1,14135,48291,269,0,13927,4799,4570,0,1957,117,0.389,118,288,306,33.6,468,68316,4.13,0,31.6,65.7,65.7,0,103,0,126,18519,302,2588,225,77.1,0,18985,121574,270,0,3708,1542,1439,0,224,27.7,0,27.7,76.1,377,22.4,261,2484,4.27,0,25.5,40.3,40.6,0,232,0.389,30.3,10722,442,1284,225
2023-03-21 07:56:00,0,77.8,16166,50428,269,0,13673,4345,4537,0,1964,128,0.389,129,296,304,32.1,467,68342,4.13,0,31.6,65.7,65.7,0,104,37.6,121,20191,504,2584,219,77.8,0,20879,123044,270,0,3668,1445,1417,0.389,229,30.3,0,30.3,80.6,379,26.6,260,2502,4.27,0,25.5,40.3,40.6,0,231,35.1,29.0,12601,589,1279,213
2023-03-21 07:58:00,0.389,81.1,15527,49816,269,0,14196,4773,27968,0,1759,122,0,124,72.0,305,31.5,466,68166,4.60,0,31.6,65.7,66.1,0,190,0,116,21664,304,2611,224,81.1,0.389,22152,148694,270,0,3153,1506,2022,0.389,205,29.0,0,29.0,70.2,379,20.8,260,2508,4.73,0,25.5,40.3,40.6,0,260,0,27.6,12129,441,1291,220
2023-03-21 08:00:00,0.389,78.5,13154,47745,269,0,12131,4395,28176,0,1975,122,0,123,287,305,32.9,470,68323,4.83,0,31.6,66.1,65.7,0.389,108,0.600,126,20216,305,2614,226,78.5,0.389,20692,146357,269,0,3660,1461,2034,0,220,29.0,0,29.0,74.6,378,22.7,263,2491,4.97,0,25.5,40.7,41,0,234,0.600,30.3,9749,440,1294,227
2023-03-21 08:02:00,0,73.4,15270,48912,269,0,14021,4715,4324,0,1750,122,0,124,80.4,305,32.1,470,68172,4.37,0,32.0,66.1,66.1,0.389,104,0.600,126,26920,304,2585,222,73.4,0,27371,129791,269,0,3119,1503,1419,0,229,29.0,0,29.0,75.1,377,21.6,262,2481,4.50,0,25.5,41.1,42.5,0,231,0.600,30.3,11880,440,1285,217
2023-03-21 08:04:00,0,77.8,15195,49460,269,0,13914,4772,4592,0,1990,121,0,123,1887,304,32.9,469,68306,4.13,0,32.0,65.8,66.1,0,103,0,116,17331,303,2613,223,77.8,0,17801,121579,270,0,3741,1506,1441,0,210,29.0,0,29.0,98.5,379,22.4,262,2493,4.27,0,25.5,40.7,41.7,0,231,0,27.7,11791,440,1293,218
2023-03-21 08:06:00,0,84.1,15305,49540,269,0,15420,4409,4600,0,1978,122,0,124,297,307,30.7,469,68374,4.13,0,31.6,65.8,66.1,0,104,37.6,110,29816,501,2613,222,84.1,0,30485,135387,269,0,3682,1446,1414,0,173,29.0,0,29.0,79.1,377,19.7,261,2521,4.27,0,25.5,40.3,41,0,231,34.7,26.3,11750,588,1293,216
2023-03-21 08:08:00,0,83.7,15407,49130,270,0,16014,4788,6398,0,1733,117,0,118,80.0,305,30.7,467,68188,4.60,0,31.6,65.7,65.7,0,190,0,120,20076,303,2587,221,83.7,0,20577,126503,270,0,3186,1500,1510,0,180,27.7,0,27.7,73.6,378,19.7,261,2506,4.73,0,25.5,40.3,40.3,0,261,0,29.0,11994,442,1282,216
2023-03-21 08:10:00,0,81.1,13758,47790,270,0,12365,4387,4567,0,1992,122,0,124,287,306,57.0,469,68332,4.83,0,31.6,65.8,65.7,0,107,0.600,121,20244,303,2613,222,81.1,0,20745,122118,270,0,3699,1438,1409,0,200,29.0,0.389,29.0,75.0,379,69.3,262,2489,4.97,0,25.5,40.4,41.4,0,235,0.600,29.0,10308,441,1295,221
2023-03-21 08:12:00,0,75.6,13454,47072,269,0,14542,4721,4377,0,1827,122,0,124,151,304,58.7,468,68201,4.37,0.389,31.6,65.7,66.0,0,103,0.600,131,29095,303,2583,223,75.6,0,29573,133404,269,0,3277,1482,1406,0,194,29.0,0,29.0,76.9,379,65.4,261,2479,4.50,0,25.5,40.3,42.1,0,232,0.600,31.6,10014,440,1279,218
2023-03-21 08:14:00,0,78.9,14647,48530,270,0,13366,4711,4449,0.389,1883,128,0,129,724,304,32.5,466,68273,4.13,0,31.6,66.1,66.1,0,117,0,126,20335,305,2583,219,78.9,0,20794,123265,270,0,3457,1474,1399,0,206,30.7,0,30.3,95.9,379,20.9,260,2490,4.27,0,25.5,40.6,41.1,0,247,0,30.3,11249,439,1277,214
2023-03-21 08:16:00,0,77.8,15376,49618,269,0,13777,4386,4574,0,1967,133,0,135,579,305,30.7,467,68342,4.13,0,31.6,65.7,65.8,0,117,37.6,126,28765,505,2615,226,77.8,0,29422,133993,269,0.389,3621,1426,1407,0,208,31.6,0,31.6,87.3,379,19.7,266,2503,4.27,0,25.5,40.3,40.4,0,247,34.7,30.3,11824,586,1297,224
2023-03-21 08:18:00,0,81.5,15217,48844,269,0,14233,4763,4362,0,1755,128,0,129,83.3,304,32.9,468,68172,4.13,0,31.6,65.8,66.1,0,184,0,126,19035,304,2613,222,81.5,0,19536,122257,268,0,3135,1481,1404,0,209,30.3,0,30.3,82.9,379,22.5,267,2505,4.66,0,25.5,40.3,41,0,262,0,30.3,11793,440,1294,222
2023-03-21 08:20:00,0,82.2,13829,47778,270,0,12071,4339,4547,0,1951,133,0,135,290,304,33.5,470,68374,4.13,0,31.6,65.3,66.5,0,106,0,121,20249,305,2585,217,82.2,0,20716,121607,270,0,3576,1405,1410,0,223,36.6,0,31.6,83.1,380,23.3,262,2522,4.66,0,25.5,39.9,41.5,0,235,0,29.0,10422,439,1285,211
2023-03-21 08:22:00,0,80.4,13831,47679,269,0,16331,4839,4474,0,1825,121,0,123,2437,303,32.1,467,68245,4.13,0,31.8,65.4,66.4,0,103,0.600,126,28302,303,2613,219,80.4,0,28761,136620,269,0,3326,1524,1441,0,199,29.0,0,29.0,109,380,21.5,260,2518,4.27,0,25.7,39.9,41.7,0,232,0.600,35.6,10439,441,1296,213
2023-03-21 08:24:00,0,74.5,13625,47298,270,0,13126,4840,4460,0,1823,122,0,124,2963,303,31.5,466,68220,4.13,0,32.0,65.8,66.1,0,103,0,126,20285,302,2614,225,74.5,0,20756,125076,270,0,3306,1514,1430,0,173,29.0,0,29.0,125,381,20.6,260,2510,4.27,0,26.0,40.3,41.7,0,232,0,30.3,10218,442,1295,220
2023-03-21 08:26:00,0,75.2,16258,50394,269,0.389,13657,4330,4514,0,1954,128,0,130,810,303,32.3,467,68357,4.13,0,32.0,66.1,66.2,0,103,37.6,120,28009,505,2585,227,75.2,0,28648,132347,269,0,3593,1420,1398,0,197,30.3,0,35.3,90.7,380,21.5,260,2503,4.27,0,26.0,40.6,41,0,232,34.7,29.0,12700,586,1281,225
2023-03-21 08:28:00,0,76.3,15076,49149,269,0.389,14190,4748,27918,0,1737,122,0,124,80.7,301,32.1,468,68175,4.13,0,31.6,66.1,65.8,0,187,37.6,121,18260,503,2613,221,76.3,0,18976,145759,269,0,3100,1492,1928,0,182,29.0,0,29.0,74.7,382,21.5,261,2495,4.27,0,25.5,40.6,40.6,0,262,34.7,29.0,11484,586,1293,220
2023-03-21 08:30:00,0,75.2,13702,47540,270,0,12048,4332,4527,0,1937,122,0,124,1565,303,32.9,469,68385,4.13,0,31.6,66.1,66.5,0,106,0,120,23138,303,2584,221,75.2,0,23592,125486,270,0,3559,1415,1402,0,198,29.0,0,29.0,89.8,381,22.4,261,2510,4.27,0.389,25.5,40.6,41.7,0,235,0,29.0,10298,440,1278,221
2023-03-21 08:32:00,0,82.2,13443,47222,269,0,14967,4716,4466,0,1881,122,0,124,213,306,31.9,470,68285,4.37,0,31.6,66.1,66.1,0,104,0.989,126,17276,303,2585,226,82.2,0,17755,120999,269,0,3510,1472,1413,0,203,29.0,0,29.0,73.5,379,20.6,262,2498,4.50,0,25.5,41.4,41.7,0,231,0.600,30.7,10027,442,1280,222
2023-03-21 08:34:00,0,80,13805,47447,270,0,13003,4763,4450,0,1838,128,0,129,153,306,31.5,470,68214,4.60,0,31.6,66.1,65.7,0,105,0,126,20310,303,2614,223,80,0,20785,121518,270,0,3301,1487,1433,0,194,30.3,0,30.7,76.6,378,20.6,262,2493,4.73,0,25.5,41,40.3,0,231,0,30.3,10385,441,1296,219
2023-03-21 08:36:00,0,76.0,15600,49737,270,0,15298,4337,4535,0,1956,128,0,129,1886,304,33.7,468,68340,4.52,0,31.6,66.1,65.8,0,104,37.6,121,28831,503,2584,222,76.0,0,29484,135797,270,0,3647,1414,1407,0,199,30.3,0,30.3,98.5,380,23.3,260,2493,4.27,0,25.5,40.6,41,0,231,34.7,29.0,12031,586,1279,217
2023-03-21 08:38:00,0,81.5,16009,49710,269,0,15858,4784,6403,0,1734,133,0,135,80.0,306,31.5,466,68143,4.13,0,31.6,66.2,65.7,0,192,37.6,116,19334,500,2585,225,81.5,0,20049,125633,269,0,3137,1484,1498,0,178,31.6,0,31.6,75.1,378,20.7,260,2481,4.27,0,25.5,40.6,41.7,0,263,34.7,27.7,12419,589,1281,226
2023-03-21 08:40:00,0,77.4,13388,47318,270,0,12163,4389,4581,0,1975,116,0,117,296,307,32.1,469,68349,4.13,0,31.6,65.8,65.7,0,107,0,132,29508,303,2613,221,77.4,0,29949,131381,270,0,3601,1428,1420,0,191,27.7,0,27.7,79.1,377,21.9,262,2487,4.27,0,25.5,40.3,41,0.389,234,0,31.6,9996,440,1293,215
2023-03-21 08:42:00,0,77.8,12426,46150,269,0,15037,4765,4481,0,1900,122,0,124,214,305,32.9,468,68283,4.13,0,31.8,65.8,66.1,0,104,0.600,121,19730,306,2585,222,77.8,0,20200,123841,269,0,3492,1498,1413,0,188,29.0,0,29.0,72.8,378,22.8,261,2494,4.27,0,25.7,40.3,41.4,0.389,231,0.600,29.0,9018,438,1281,216
2023-03-21 08:44:00,0,78.5,14394,47785,270,0,12481,4730,4311,0,1757,122,0,124,80.4,301,31.5,470,68175,4.13,0,32.3,66.1,66.1,0,9753,0.233,126,20330,304,2583,223,78.5,0,20799,130442,270,0,3080,1467,1394,0,191,29.0,0,29.0,75.1,382,20.6,263,2491,4.27,0,26.2,40.3,41.4,0,294,0.233,30.3,10984,440,1279,218
2023-03-21 08:46:00,0,76.0,16830,50953,270,0,13735,4389,4582,0,2023,122,0,124,286,303,31.5,470,68348,4.13,0,32.3,66.1,65.7,0,103,0,132,29216,304,2614,222,76.0,0,29655,132392,270,0,3579,1433,1417,0,194,29.0,0,29.0,75.0,379,20.5,262,2511,4.27,0,26.2,40.6,41.4,0,234,0,31.6,13434,441,1300,216
