"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-21 21:56:00,0,77.8,15245,47324,269,0,0,9345,4732,4527,0,1959,133,0,146,307,32.5,136,67710,4.13,0,31.6,65.7,66.0,0,104,0.389,446,28417,306,2585,226,77.8,0,28831,126306,269,0.389,0,1956,1493,1437,0,228,31.6,0,24.7,379,21.6,22.8,2497,4.27,0,25.5,40.6,41.4,0,232,0,250,11903,440,1281,232
2023-03-21 21:58:00,0,79.3,15029,47068,270,0,0,8678,4748,4326,0,1740,128,0,135,308,30.7,124,67536,4.37,0,32.0,65.7,65.7,0,190,37.6,447,20318,507,2585,219,79.3,0,20982,116572,270,0,0,1864,1498,1445,0,220,30.3,0,22.8,378,19.7,20.9,2471,4.50,0,26.0,40.3,40.6,0,262,34.7,257,11513,585,1280,219
2023-03-21 22:00:00,0,81.1,13311,45133,269,0,0.389,9063,4351,4459,0,1875,128,0,123,308,32.9,119,67658,4.83,0,32.3,66.1,65.7,0,109,0,447,27971,308,2587,219,81.1,0,28405,126091,269,0,0,1832,1439,1430,0,217,30.3,0,20.9,376,22.4,24.9,2492,4.97,0,26.2,40.3,40.6,0,234,0,251,9966,437,1287,213
2023-03-21 22:02:00,0,76.3,13323,45056,270,0,0,8873,4707,4390,0,1856,128,0,129,307,74.2,130,67587,4.99,0,32.0,65.7,65.7,0,104,0.600,452,18269,309,2584,222,76.3,0,18766,115261,270,0,0.389,1807,1480,1430,0,239,30.3,0,21.9,378,95.3,26.8,2481,4.73,0,26.0,40.3,40.6,0,232,0.989,256,9891,438,1279,216
2023-03-21 22:04:00,0,88.4,12926,45239,270,0,0,9112,4338,27301,0,1897,121,0,123,304,53.5,136,67704,4.13,0,31.6,65.8,65.7,0,117,0.600,449,20136,308,2584,224,88.4,0,20625,140965,270,0,0,1847,1456,2013,0,219,29.0,0,20.9,381,56.7,22.8,2493,4.27,0,25.5,40.3,41.4,0,248,0.600,252,9534,438,1278,220
2023-03-21 22:06:00,0,81.8,14727,47322,269,0,0,9306,4703,27358,0,1949,117,0,118,308,31.5,130,67728,4.13,0,31.6,65.8,66.4,0,118,0,447,26394,309,2588,222,81.8,0,26830,147899,269,0,0,1885,1506,1997,0,227,32.6,0,20.0,379,20.6,21.9,2502,4.27,0,25.5,40.3,41.7,0,244,0,252,11383,438,1289,222
2023-03-21 22:08:00,0,81.8,14401,46527,269,0,0,8866,4791,6493,0,1813,128,0,129,308,31.5,124,67562,4.13,0,31.6,66.1,65.7,0,184,37.6,448,20271,507,2585,220,81.8,0,20933,119302,268,0,0,1803,1535,1544,0,223,35.3,0,21.9,377,20.6,20.9,2510,4.27,0,25.5,41,41,0.389,262,34.7,263,10893,586,1281,220
2023-03-21 22:10:00,0,84.8,13307,45152,269,0,0,9080,4354,4491,0,1891,133,0,129,307,32.9,130,67631,4.13,0,31.6,66.1,65.7,0.389,107,0,448,27573,306,2585,223,84.8,0,28007,125035,270,0,0,1854,1458,1430,0,223,31.6,0,21.9,377,22.4,21.9,2497,4.27,0,25.5,40.6,40.3,0.389,236,0,252,9971,438,1279,219
2023-03-21 22:12:00,0,80.7,12864,44710,270,0,0,9118,4727,4477,0,1897,128,0,135,306,54.9,124,67636,4.13,0,32.2,66.1,65.7,0.389,104,0.367,449,17929,305,2585,228,80.7,0,18401,114851,270,0,0,1903,1513,1424,0,219,30.3,0,22.8,379,61.6,20.9,2491,4.27,0,25.7,40.6,41,0,231,0.367,255,9474,441,1280,224
2023-03-21 22:14:00,0.389,85.1,13269,45088,270,0,0,8900,4358,4426,0,1848,133,0,129,309,57.3,125,67570,4.13,0,32.7,66.1,65.7,0,105,0.600,450,25960,305,2587,223,85.1,0.389,26427,122906,270,0,0,1866,1461,1441,0,231,31.6,0,26.9,376,63.3,20.9,2483,4.27,0,26.2,41.4,41,0,231,0.600,255,9882,441,1282,219
2023-03-21 22:16:00,0.389,82.6,14619,46628,269,0,0,9336,4746,4567,0,1965,128,0,129,308,33.9,118,67702,4.13,0,32.3,65.7,65.7,0,105,0,446,17067,305,2614,221,82.6,0.389,17530,114426,269,0,0,1928,1515,1445,0,224,32.0,0,26.9,377,22.8,20.0,2509,4.27,0,26.2,40.6,41.4,0,231,0,250,11255,440,1294,220
2023-03-21 22:18:00,0,89.2,14396,46393,270,0,0,8857,4713,4368,0,1806,133,0,128,310,33.5,136,67644,4.13,0,31.8,65.7,65.7,0,189,37.6,447,20275,509,2583,225,89.2,0,20953,116707,270,0,0,1842,1503,1416,0.389,220,33.4,0,21.9,376,23.4,22.8,2512,4.27,0,25.7,40.3,41.7,0,261,34.7,257,10877,584,1277,228
2023-03-21 22:20:00,0,85.9,14263,46230,269,0,0,9095,4378,4481,0,1901,133,0,129,309,32.9,130,67698,4.13,0,31.6,65.7,66.7,0,109,0,452,28707,308,2587,225,85.9,0,29130,125646,269,0,0,1896,1482,1423,0,235,31.6,0,21.9,377,22.4,21.9,2501,4.27,0,25.5,40.6,41.7,0,235,0,256,10926,437,1282,220
2023-03-21 22:22:00,0,90.6,13094,45598,269,0.389,0,9167,4814,27314,0,1893,133,0,135,307,30.7,119,67640,4.13,0.389,31.6,65.7,65.7,0,104,0,451,19289,309,2584,220,90.6,0,19737,139353,269,0,0,1927,1555,2005,0,238,31.6,0,22.8,378,19.7,20.0,2502,4.27,0,25.5,40.3,41.0,0,232,0,256,9750,438,1279,214
2023-03-21 22:24:00,0,87.3,13348,45786,269,0,0,8688,4432,27162,0,1748,122,0,124,309,32.9,124,67544,4.13,0,31.6,66.1,65.8,0,107,0.600,447,29499,304,2584,222,87.3,0,29906,148897,270,0,0,1836,1492,2001,0,225,29.0,0,20.9,378,22.5,20.9,2502,4.27,0,25.5,40.6,40.6,0,231,0.600,252,10022,439,1280,220
2023-03-21 22:26:00,0,82.9,15530,47675,269,0,0,9319,4737,4573,0,1968,128,0,129,309,33.5,124,67675,4.13,0,31.6,65.8,66.2,0,9745,0,432,19740,302,2590,222,82.9,0,20186,127197,269,0,0,1927,1511,1457,0,236,30.3,0,21.9,378,23.4,20.9,2483,4.27,0,25.5,40.3,41.7,0,285,0,241,12185,442,1280,222
2023-03-21 22:28:00,0,86.2,15634,47639,269,0,0,8883,4730,4391,0,1815,122,0,129,306,32.2,124,67589,4.13,0,31.6,65.7,66.1,0,192,37.6,445,20288,509,2583,223,86.2,0,20964,116808,270,0,0,1847,1490,1424,0,207,29.0,0,21.9,380,20.8,20.9,2495,4.27,0,25.5,40.7,41.7,0,260,34.7,249,12108,583,1277,219
2023-03-21 22:30:00,0,79.6,13189,44880,270,0,0,9097,4391,4465,0,1886,122,0,124,307,33.6,124,67613,4.13,0,31.6,65.7,65.3,0,109,37.6,452,28773,512,2585,223,79.6,0,29425,126153,270,0,0,1825,1429,1391,0,177,29.0,0,20.9,378,22.6,20.9,2482,4.27,0.389,25.5,40.3,41,0,234,34.7,257,9670,583,1281,218
2023-03-21 22:32:00,0,77.4,12681,44365,270,0,0,9302,4722,4535,0,1949,128,0,117,304,32.1,130,67700,4.13,0,31.6,66.1,65.5,0,107,0,449,20218,305,2583,222,77.4,0,20660,117413,269,0,0,1859,1462,1413,0,184,30.3,0,20.0,379,21.5,22.2,2493,4.27,0.389,25.5,40.6,41,0,230,0,254,9328,440,1277,217
2023-03-21 22:34:00,0,76.3,13330,44946,270,0,0,8629,4346,4324,0,1750,122,0,124,309,31.5,130,67568,4.60,0,31.6,66.1,65.7,0,106,0.600,445,28381,306,2585,221,76.3,0,28793,123982,270,0,0,1745,1406,1397,0,188,29.0,0,20.9,376,25.7,22.2,2492,4.73,0,25.5,40.6,41,0,231,0.600,248,10002,440,1286,215
2023-03-21 22:36:00,0,83.7,14633,46466,269,0,0,9343,4729,4566,0,1952,121,0,117,306,31.5,130,67729,4.83,0,31.6,65.8,65.7,0,103,0,448,18695,304,2616,226,83.7,0,19141,116092,269,0,0,1855,1460,1404,0,170,29.0,0.389,20.0,378,25.7,21.9,2493,4.97,0,25.5,40.6,41,0,233,0,253,11289,440,1302,228
2023-03-21 22:38:00,0,83.3,15711,47778,269,0,0,8941,4807,6471,0,1815,117,0,118,307,33.5,113,67582,4.83,0,31.6,65.7,65.7,0,188,37.6,447,20280,506,2582,220,83.3,0,20943,119052,268,0,0,1827,1501,1495,0,188,27.7,0.389,20.0,379,23.3,19,2486,4.97,0,25.5,40.6,41,0,262,34.7,257,12194,586,1277,216
2023-03-21 22:40:00,0,77.1,13372,45077,270,0,0,9078,4392,4479,0,1884,121,0,123,307,32.1,130,67646,4.83,0,31.6,65.7,66.1,0,109,37.6,447,28007,511,2584,220,77.1,0,28658,125545,270,0,0,1804,1435,1421,0,179,29.0,0,20.9,377,21.5,21.9,2495,4.97,0,25.5,40.3,41.1,0,233,34.7,251,9858,583,1279,215
2023-03-21 22:42:00,0,84.8,12296,43931,269,0,0,9283,4722,4535,0,1953,133,0,135,306,32.1,119,67681,4.60,0,31.6,65.7,65.8,0,105,0,449,20197,307,2585,223,84.8,0,20645,117453,269,0,0,1837,1462,1406,0,185,31.6,0,22.8,378,26.7,20.0,2489,4.73,0,25.5,40.6,41.5,0,232,0,255,8946,440,1281,218
2023-03-21 22:44:00,0,78.9,13791,45477,270,0,0,8638,4340,4325,0,1745,133,0,135,307,32.9,124,67548,4.13,0,31.6,65.7,66.1,0,104,0.600,447,27802,306,2586,223,78.9,0,28231,123631,270,0,0,1767,1407,1391,0,179,31.6,0,22.8,377,27.6,20.9,2489,4.66,0,25.5,40.3,42.1,0,232,0.600,251,10453,438,1282,223
2023-03-21 22:46:00,0,77.8,15445,47394,269,0,0,9305,4720,4562,0,1994,122,0.389,129,304,32.9,124,67734,4.13,0,31.6,65.8,65.0,0,105,0,445,18165,307,2611,221,77.8,0,18629,115645,269,0,0,1862,1450,1412,0,180,29.0,0,21.9,380,22.4,20.9,2508,4.27,0,25.5,40.3,41,0,231,0,248,12095,438,1292,226
2023-03-21 22:48:00,0,79.6,16295,48318,270,0,0,8779,4722,4383,0,1803,117,0,112,305,32.1,130,67626,4.13,0,31.6,65.8,65.7,0,193,38.0,447,26176,506,2586,222,79.6,0,26823,122877,270,0,0,1762,1466,1412,0,181,27.7,0,19.0,378,21.5,26.8,2504,4.27,0,25.5,40.3,42.5,0,263,34.7,252,12795,585,1281,217
2023-03-21 22:50:00,0,84.4,13289,45058,270,0,0,9106,4384,4455,0.389,1885,128,0,129,308,30.7,136,67638,4.13,0,31.6,66.0,65.7,0,108,38.0,447,21182,504,2584,224,84.4,0,21857,118079,270,0.389,0,1831,1434,1416,0,181,30.7,0,22.2,378,19.7,27.7,2483,4.27,0,25.5,41.0,41.7,0,234,34.7,252,9779,586,1280,220
2023-03-21 22:52:00,0,80.7,13170,45532,269,0,0,9385,4804,27378,0,1966,122,0,124,307,33.7,129,67659,4.13,0,31.6,66.1,65.7,0,105,0,450,20192,306,2583,226,80.7,0,20648,141261,269,0,0,1917,1494,1985,0,189,29.0,0,20.9,380,23.6,21.9,2467,4.27,0,25.5,40.6,41.4,0,234,0,254,9824,440,1278,222
2023-03-21 22:54:00,0,78.2,14514,46299,270,0,0,8879,4428,4412,0,1811,128,0,123,305,31.5,130,67566,4.13,0,31.6,66.1,66.0,0,104,0.989,448,26558,305,2584,222,78.2,0,26991,122807,270,0,0,1797,1451,1408,0,181,30.3,0,20.9,378,20.9,21.9,2476,4.27,0,25.5,40.6,40.6,0,234,0.600,251,11180,441,1284,222
2023-03-21 22:56:00,0,79.3,14792,46593,270,0,0,9099,4725,4458,0,1870,133,0,124,305,30.7,130,67627,4.13,0,31.6,65.8,65.7,0,105,0.389,448,16985,307,2588,221,79.3,0,17456,113955,270,0,0.389,1820,1470,1402,0,175,36.6,0,20.9,378,19.7,21.9,2484,4.27,0,25.5,40.3,40.6,0,230,0,258,11435,439,1279,220
2023-03-21 22:58:00,0,81.8,15560,47621,270,0,0,8866,4731,4398,0,1850,121,0,123,307,59.1,119,67573,4.13,0,31.6,66.1,65.7,0,187,37.6,449,29636,508,2590,222,81.8,0,30312,126932,270,0,0.389,1797,1466,1425,0,192,29.0,0,20.9,378,65.0,20.0,2487,4.27,0,25.5,40.6,40.6,0,261,35.1,253,12025,587,1281,217
2023-03-21 23:00:00,0,83.7,14110,45965,270,0,0.389,8880,4342,4402,0,1831,117,0,118,308,35.9,124,67627,4.13,0,31.6,66.4,65.7,0,121,37.6,447,18817,506,2591,225,83.7,0,19498,115259,270,0,0,1837,1418,1422,0,204,27.7,0,20.0,378,24.9,20.9,2503,4.27,0,25.5,40.6,41,0,251,35.1,252,10590,589,1283,220
2023-03-21 23:02:00,0,82.2,13503,45332,269,0,0.389,9392,4726,4536,0,1981,127,0,124,309,32.1,119,67712,4.52,0,31.6,66.4,65.7,0,117,0,448,20229,306,2589,222,82.2,0,20682,117651,269,0,0,1904,1474,1410,0,206,30.3,0,25.9,375,21.9,20.0,2500,4.27,0,25.5,40.6,40.6,0,247,0,253,10149,441,1279,216
2023-03-21 23:04:00,0,81.5,13762,45463,270,0,0,8914,4354,4397,0,1847,133,0,135,308,32.1,124,67570,4.99,0,31.6,65.7,65.7,0,104,0.600,448,29576,307,2585,220,81.5,0,29984,125765,270,0,0,1760,1431,1406,0,184,31.6,0,27.8,376,21.6,20.9,2494,4.73,0,25.5,40.6,41.4,0,231,0.600,253,10440,439,1281,221
2023-03-21 23:06:00,0,78.9,15341,47233,270,0,0,9071,4715,4473,0,1879,122,0,124,308,33.7,124,67641,4.83,0,31.6,65.8,65.7,0,105,0,448,20291,306,2583,221,78.9,0,20729,117118,270,0,0,1834,1468,1417,0,176,29.0,0,20.9,376,23.3,20.9,2496,4.97,0,25.5,40.6,41.7,0,232,0,252,12007,440,1279,220
2023-03-21 23:08:00,0,74.9,16092,48341,268,0,0,9113,4802,6545,0,1885,122,0,124,306,31.5,130,67637,4.37,0,31.6,65.7,65.8,0,186,37.6,449,28640,508,2584,227,74.9,0,29268,128511,268,0,0,1856,1488,1519,0,189,29.0,0,20.9,378,20.5,21.9,2487,4.50,0,25.5,40.3,41,0,263,34.7,254,12608,585,1279,224
2023-03-21 23:10:00,0,78.2,13736,45303,270,0,0,8602,4359,4323,0,1743,117,0,118,306,32.1,129,67497,4.13,0,31.6,65.7,65.7,0,108,37.6,436,18801,508,2585,222,78.2,0,19474,114522,270,0,0,1735,1420,1395,0,182,27.7,0,20.0,381,21.6,21.9,2481,4.27,0,25.5,40.3,41.7,0,235,34.7,246,10212,585,1280,216
2023-03-21 23:12:00,0,78.5,12948,44864,269,0,0,9318,4739,4539,0,1946,133,0,129,309,32.9,136,67734,4.13,0,32.0,66.4,66.1,0,105,0,447,20217,305,2584,223,78.5,0,20655,117773,269,0,0,1942,1505,1443,0,207,31.6,0,21.9,379,22.5,22.8,2507,4.27,0,25.5,41,42.1,0.389,231,0,251,9596,440,1278,224
2023-03-21 23:14:00,0.389,80.7,13758,46305,270,0,0,8881,4362,27265,0,1821,128,0,135,308,31.5,130,67619,4.13,0,31.6,66.4,65.7,0.389,9784,0.600,448,28110,303,2585,223,80.7,0.389,28525,158207,270,0,0,1875,1468,2009,0,224,30.3,0,22.8,377,20.5,21.9,2502,4.27,0,25.5,41,40.6,0,298,0.600,258,10415,442,1280,224
2023-03-21 23:16:00,0,76.7,15491,48109,270,0,0,9079,4728,27325,0,1887,132,0,135,306,31.5,124,67583,4.13,0,31.6,66.1,66.1,0,9784,0,447,20297,307,2586,225,76.7,0,20732,150806,270,0,0,1896,1508,1991,0,225,31.6,0,22.8,379,20.5,20.9,2460,4.27,0,25.5,40.6,40.3,0,297,0,251,12138,439,1280,220
2023-03-21 23:18:00,0,89.2,16552,48751,269,0,0,9278,4721,4530,0,1951,133,0,135,308,32.1,125,67691,4.13,0,31.6,66.1,66.1,0,189,37.6,448,27938,509,2583,217,89.2,0,28572,125706,269,0,0,1877,1508,1442,0,226,31.6,0,22.8,379,21.6,20.9,2465,4.27,0,25.5,40.6,40.6,0,260,34.7,254,13043,583,1278,211
2023-03-21 23:20:00,0,88.4,13806,45553,270,0,0,8630,4346,4329,0,1748,122,0,129,310,32.9,136,67542,4.13,0,31.6,66.1,65.7,0,109,37.6,445,18062,506,2583,222,88.4,0,18744,113567,270,0,0,1787,1460,1444,0,218,29.0,0,21.9,376,22.5,22.8,2484,4.27,0,25.5,40.6,41.4,0,235,34.7,250,10279,586,1279,216
2023-03-21 23:22:00,0,78.9,12941,45002,270,0,0,9420,4816,4578,0,1964,117,0,124,311,32.1,130,67688,4.13,0,31.6,66.1,65.3,0,106,0,450,25976,303,2587,223,78.9,0,26404,124216,270,0,0,1961,1552,1475,0.389,234,27.7,0,20.9,374,26.5,21.9,2489,4.27,0,25.5,40.6,40.3,0,231,0,255,9606,442,1286,218
2023-03-21 23:24:00,0,87.7,13742,45579,269,0.389,0,8946,4446,4436,0,1827,133,0,129,309,32.9,141,67574,4.13,0,31.6,65.7,65.3,0,105,0.600,447,16790,306,2588,221,87.7,0,17246,112698,269,0,0,1845,1497,1470,0.389,230,31.6,0,21.9,377,27.5,23.8,2476,4.27,0,25.5,40.3,40.6,0,231,0.600,252,10390,439,1289,221
2023-03-21 23:26:00,0,80.7,14751,46697,270,0.389,0,9127,4729,4469,0,1881,128,0,129,308,31.5,136,67632,4.13,0,31.6,65.7,65.7,0,103,0,447,20267,305,2583,219,80.7,0,20713,117084,270,0,0,1873,1522,1450,0,213,30.3,0,21.9,379,20.7,22.8,2471,4.27,0,25.5,40.7,42.1,0,232,0,250,11405,442,1276,213
2023-03-21 23:28:00,0,77.8,13987,46188,269,0,0,9361,4736,4538,0,1956,122,0,124,310,30.7,124,67679,4.13,0,31.6,65.8,66.2,0,189,37.6,452,29768,503,2583,222,77.8,0,30412,127767,269,0,0,1983,1517,1456,0,227,29.0,0,20.9,375,19.7,20.9,2481,4.27,0,25.5,40.7,41.8,0,263,34.7,258,10480,588,1277,216
2023-03-21 23:30:00,0,79.3,13578,45446,270,0,0,8615,4356,4329,0,1760,132,0,140,308,33.5,119,67560,4.13,0.389,31.6,66.9,66.1,0,108,37.6,449,20209,504,2584,227,79.3,0,20882,115640,270,0,0,1808,1475,1449,0,232,31.6,0,23.8,377,29.1,20.0,2504,4.27,0,25.5,41.5,41.5,0,236,34.7,254,10055,586,1279,224
2023-03-21 23:32:00,0,75.2,13750,45769,270,0,0,9309,4729,4535,0,1961,128,0,124,305,32.9,119,67667,4.13,0,31.6,67.8,65.7,0,103,0,445,28568,310,2587,220,75.2,0,28984,126047,270,0,0,1915,1513,1448,0,231,30.3,0,20.9,380,22.7,20.3,2490,4.27,0.389,25.5,42.6,41.4,0,232,0,248,10418,437,1285,220
2023-03-21 23:34:00,0,80,12346,44082,269,0,0,8866,4352,4404,0,1816,133,0,129,308,31.5,119,67563,4.13,0,31.6,66.8,65.7,0,103,0.600,445,18743,307,2585,221,80,0,19203,114019,269,0,0,1854,1463,1457,0,217,31.6,0,21.9,378,20.6,20.0,2491,4.27,0,25.5,41.7,41,0,232,0.600,248,8994,440,1283,225
2023-03-21 23:36:00,0,75.6,14687,46631,269,0,0,9075,4726,4466,0,1882,139,0,129,308,34.2,136,67672,4.13,0,31.6,66.4,66.6,0,103,0,452,20271,306,2582,225,75.6,0,20706,117213,270,0,0,1864,1501,1428,0,201,32.9,0.389,21.9,376,23.4,22.8,2503,4.27,0,25.5,41,42.2,0,232,0,260,11339,441,1277,221
2023-03-21 23:38:00,0,76.7,16016,48981,265,0,0,9375,4815,29516,0,1971,128,0,135,304,34.2,130,67735,4.13,0,31.6,66.0,66.1,0,185,37.6,448,28178,513,2614,223,76.7,0,28807,152115,268,0,0,1890,1514,2101,0,203,30.3,0,22.8,380,23.4,26.8,2513,4.27,0,25.5,40.6,41.5,0,262,34.7,251,12530,585,1295,219
2023-03-21 23:40:00,0,78.9,13070,45432,264,0,0,8821,4353,27274,0,1828,128,0,134,307,31.5,119,67577,4.13,0,31.6,66.0,65.7,0,107,37.6,446,20201,509,2587,222,78.9,0,20862,140198,268,0,0,1820,1453,2012,0,220,30.3,0,22.8,379,20.6,20.0,2486,4.66,0,25.5,40.6,41.7,0,236,34.7,251,9561,587,1283,217
2023-03-21 23:42:00,0,85.5,13786,45741,265,0,0,9087,4733,4470,0,1879,133,0,140,310,32.3,136,67643,4.13,0,31.6,66.1,66.1,0,104,0,448,27803,305,2585,219,85.5,0,28224,125450,270,0,0,1857,1522,1461,0,209,31.6,0,23.8,377,21.4,22.8,2481,4.66,0,25.5,40.6,42.1,0,231,0,253,10453,439,1285,213
2023-03-21 23:44:00,0,82.6,13505,45334,265,0,0,8896,4359,4394,0,1819,127,0,129,308,32.9,130,67592,4.13,0,31.6,65.7,65.7,0,105,0.600,445,18059,306,2584,226,82.6,0,18509,113483,269,0,0,1885,1458,1438,0,229,36.0,0,21.9,377,22.4,21.9,2512,4.27,0,25.5,40.3,41.4,0,230,0.600,254,10150,440,1279,227
2023-03-21 23:46:00,0,82.2,14158,46157,265,0,0,9130,4751,4472,0,1936,128,0,130,309,30.7,129,67675,4.13,0,31.6,65.7,65.8,0,105,0,448,26078,306,2585,225,82.2,0,26516,123495,269,0,0,1914,1500,1443,0,244,36.4,0,21.9,377,19.7,21.9,2495,4.27,0,25.5,40.3,41.4,0,230,0,253,10806,440,1279,220
2023-03-21 23:48:00,0,81.1,15340,47485,265,0,0,9378,4753,4579,0,1962,122,0,130,309,30.7,119,67714,4.13,0,31.6,65.7,65.7,0,186,37.6,448,18272,507,2587,222,81.1,0,18945,115774,270,0,0,1941,1496,1455,0,227,29.4,0,21.9,377,19.7,20.0,2489,4.27,0,25.5,40.3,41.7,0,262,34.7,253,11819,588,1282,218
2023-03-21 23:50:00,0,76.0,14167,46039,265,0,0,8880,4380,4406,0,1821,128,0,129,306,32.1,119,67600,4.13,0,31.6,66.0,65.7,0,121,37.6,445,20286,507,2585,218,76.0,0,20930,116499,270,0,0,1851,1463,1456,0,223,30.3,0,21.9,379,21.6,20.0,2487,4.27,0,25.5,41,40.6,0,251,34.7,249,10652,586,1280,213
2023-03-21 23:52:00,0,82.2,13212,45275,265,0,0,9167,4829,4495,0,1888,117,0,118,309,34.3,124,67681,4.13,0,31.6,65.7,66.1,0,9812,0,438,29661,306,2587,226,82.2,0,30061,137503,269,0,0,1902,1536,1451,0,230,27.7,0,24.9,375,24.3,20.9,2495,4.27,0,25.5,40.3,41.4,0,308,0,248,9877,438,1282,227
2023-03-21 23:54:00,0,78.2,12906,45426,265,0,0,9162,4480,27337,0,1888,128,0.389,129,314,32.1,124,67659,4.37,0,32.0,65.7,66.1,0,9796,0.600,434,20226,305,2584,221,78.2,0,20660,150304,270,0.389,0,1934,1488,2011,0,228,30.3,0,22.2,376,21.5,20.9,2486,4.50,0,26.0,40.3,41.7,0,293,0.600,244,9566,440,1279,215
2023-03-21 23:56:00,0,80,14377,46631,267,0,0,8866,4747,15820,0,1819,117,0,124,307,30.7,130,67600,4.83,0,31.8,65.7,65.7,0,105,0.233,445,28566,308,2585,219,80,0,28985,137030,269,0,0,1839,1508,1764,0,224,27.7,0,20.9,378,19.7,21.9,2487,4.97,0,25.7,40.3,41.7,0,231,0.233,249,11044,436,1280,212
2023-03-21 23:58:00,0,84.0,14537,46580,269,0,0,9326,4739,4546,0.389,1957,121,0,123,308,33.9,130,67681,4.60,0,31.8,66.1,65.7,0,187,38.7,451,18849,510,2584,225,84.0,0,19527,116329,269,0,0,1907,1507,1451,0,216,29.0,0,20.9,378,23.4,21.9,2483,4.73,0,25.7,40.3,41.7,0,261,34.7,257,11017,582,1279,221
2023-03-22 00:00:00,0,79.3,13873,45635,270,0,0,8879,4347,4394,0,1817,128,0,124,307,32.9,136,67628,4.52,0,31.6,65.7,65.7,0,107,38.3,450,20198,507,2584,222,79.3,0,20867,116321,270,0,0,1832,1426,1405,0,194,30.3,0,20.9,377,22.4,22.8,2499,4.27,0,25.5,40.3,41,0,236,35.1,255,10361,586,1279,218
2023-03-22 00:02:00,0,87.0,13875,45709,269,0,0,9138,4727,4494,0,1907,116,0,117,307,30.7,130,67683,4.13,0,31.6,65.7,66.4,0,103,0,445,28383,307,2585,222,87.0,0,28795,126355,269,0,0.389,1850,1476,1405,0,182,27.7,0,20.0,377,20.1,21.9,2495,4.27,0,25.5,40.3,41.4,0,232,0,249,10544,440,1281,222
2023-03-22 00:04:00,0,81.5,14013,45723,270,0,0.389,9366,4344,4533,0,1970,122,0,124,310,30.7,129,67709,4.13,0,31.6,66.2,66.4,0,105,0.600,447,20205,307,2582,223,81.5,0,20655,117217,270,0,0,1865,1421,1406,0,174,29.0,0,20.9,376,19.7,21.9,2484,4.27,0,25.5,40.6,41,0,230,0.600,255,10664,439,1277,224
2023-03-22 00:06:00,0,76.0,14964,46664,270,0,0.389,8579,4715,4326,0,1729,110,0,112,307,30.7,124,67557,4.13,0,31.6,66.1,66.1,0,105,0.600,449,27845,306,2585,222,76.0,0,28277,124061,270,0,0,1709,1462,1410,0,164,26.3,0,19,379,19.7,20.9,2499,4.27,0,25.5,40.6,40.6,0,230,0.600,259,11625,438,1282,216
2023-03-22 00:08:00,0,83.3,15219,47321,268,0,0,9357,4799,6621,0,1966,122,0,118,309,34.3,124,67704,4.13,0,31.8,66.1,66.1,0,193,18.4,451,18186,404,2583,221,83.3,0,18747,117768,268,0,0,1895,1496,1525,0,190,29.0,0,20.0,376,24.4,20.9,2495,4.27,0,25.7,40.6,41,0,264,17.3,257,11799,514,1279,216
