"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05f9280b1f7d)","Transmit Total (lxc0ba74fa7007d)","Transmit Total (lxc25abdb9518a6)","Transmit Total (lxc2e15697085ba)","Transmit Total (lxc351b734952bf)","Transmit Total (lxc439d18cf1dfb)","Transmit Total (lxc455426f94f9c)","Transmit Total (lxc479ad4d1b42f)","Transmit Total (lxc48fb769fcb98)","Transmit Total (lxc51649e01d43c)","Transmit Total (lxc6652d1a74bef)","Transmit Total (lxc71c73856a325)","Transmit Total (lxc75487fceda84)","Transmit Total (lxc7de18daac863)","Transmit Total (lxc943bedc4eaa3)","Transmit Total (lxc958e3c40dcda)","Transmit Total (lxc9b6e428e64f8)","Transmit Total (lxc9c44d2cefee9)","Transmit Total (lxc_health)","Transmit Total (lxcf05a48dbfe36)","Transmit Total (lxcf1111066d3f9)","Transmit Total (lxcf6a76edb12f4)","Transmit Total (lxcfd79045a9c86)","Transmit Total (lxcffe99ab4c80b)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05f9280b1f7d)","Receive Total (lxc0ba74fa7007d)","Receive Total (lxc25abdb9518a6)","Receive Total (lxc2e15697085ba)","Receive Total (lxc351b734952bf)","Receive Total (lxc439d18cf1dfb)","Receive Total (lxc455426f94f9c)","Receive Total (lxc479ad4d1b42f)","Receive Total (lxc48fb769fcb98)","Receive Total (lxc51649e01d43c)","Receive Total (lxc6652d1a74bef)","Receive Total (lxc71c73856a325)","Receive Total (lxc75487fceda84)","Receive Total (lxc7de18daac863)","Receive Total (lxc943bedc4eaa3)","Receive Total (lxc958e3c40dcda)","Receive Total (lxc9b6e428e64f8)","Receive Total (lxc9c44d2cefee9)","Receive Total (lxc_health)","Receive Total (lxcf05a48dbfe36)","Receive Total (lxcf1111066d3f9)","Receive Total (lxcf6a76edb12f4)","Receive Total (lxcfd79045a9c86)","Receive Total (lxcffe99ab4c80b)"
2023-03-12 03:00:00,0,70.1,20796,49303,0,4.27,66.2,297,2557,0.601,116,0,1867,0,0,66.2,3.44,0,119,1623,116,38464,19.0,32.4,0,1884,0,118,17085,70.1,0,16603,51623,0,4.14,41.4,448,1271,0.601,20.0,0,165,0,0,40.7,3.57,0,20.0,15606,20.0,17947,38.6,26.2,0,183,0,27.7,4089
2023-03-12 03:02:00,0,69.3,26601,54190,0,4.27,66.1,296,2522,0.600,132,0,1787,0,0,66.1,3.43,0,136,1634,133,38489,17.9,32.3,0,1808,0,135,11515,69.3,0,16550,45556,0,4.13,41,447,1247,0.600,22.8,0,156,0,0,40.6,3.57,0,22.8,15649,22.8,23881,36.4,26.2,0,187,0,31.6,3514
2023-03-12 03:04:00,0,69.6,22306,63273,0,4.27,66.1,295,2554,0.389,126,0,1749,0,0,66.8,3.43,0,136,1543,132,38408,19,32.7,0,1775,0,135,14312,69.6,0,28776,62867,0,4.13,41,447,1265,0,21.9,0,158,0,0.389,41,3.57,0,22.8,15587,22.8,18319,38.5,26.2,0,185,0,31.6,3336
2023-03-12 03:06:00,0,69.6,32717,86335,0,4.27,65.7,498,2557,38.0,126,0,1805,62,0,66.8,3.43,0,130,1509,127,38439,375,32.7,0,1824,0,129,14841,69.6,0,39700,77375,0,4.13,41,596,1269,30.6,21.9,0,169,153,0.389,41,3.57,0,21.9,15545,21.9,26869,669,26.2,0,197,0,30.3,3632
2023-03-12 03:08:00,0,70.4,19960,47445,0,4.27,65.7,296,2553,0,126,0,1762,0,0,66.1,3.43,0,129,1532,127,38427,19.0,32.3,0,1774,0,128,11020,70.4,0,16527,44851,0,4.13,41.0,447,1264,0,21.9,0,166,0,0,41.0,3.57,0,21.9,15607,21.9,17158,38.5,26.2,0,178,0,30.3,3167
2023-03-12 03:10:00,0,69.6,22701,51305,0,4.27,66.4,296,2580,0.600,132,0,1903,0,0,66.0,3.43,0,136,1586,133,38357,19.0,32.3,0,1930,0,135,15570,69.6,0,16585,50327,0,4.13,41.4,447,1276,0.600,22.8,0,171,0,0,41.4,3.57,0,22.8,15541,22.8,19808,38.5,26.2,0,210,0,31.6,4025
2023-03-12 03:12:00,0,70,21473,49472,0,4.27,66.4,296,2553,0.600,132,0,1816,0,0,65.8,3.43,0,141,1522,138,38339,19,32.3,0,1848,0.389,140,11593,70,0,16524,45836,0,4.52,41.4,447,1264,0.600,22.8,0,172,0,0,41,3.57,0.389,23.8,15539,23.8,18616,38.5,26.2,0,204,0,32.9,3521
2023-03-12 03:14:00,0.389,70.7,22292,58920,0,4.27,66.4,296,2554,0,137,0,1759,0,0,66.1,3.43,0,136,1472,133,38372,19.0,32.3,0,1785,0,135,15880,70.7,0.389,24670,59653,0,4.13,41.4,448,1265,0,23.8,0.389,163,0.389,0,40.6,3.57,0,22.8,15528,22.8,18625,38.5,26.2,0,179,0,32.0,3392
2023-03-12 03:16:00,0,69.6,24096,77573,0,4.50,66.4,499,2552,37.6,121,0,1861,62.0,0,66.0,3.43,0,130,1632,127,38408,375,32.3,0,1882,0,129,17045,69.6,0,39720,79935,0,4.37,41.0,595,1263,31.0,20.9,0,175,154,0,40.6,3.57,0,21.8,15592,21.8,18283,669,26.2,0,193,0,30.3,4038
2023-03-12 03:18:00,0,68.9,21399,48688,0,4.97,66.1,296,2559,0,115,0,1698,0,0.389,66.4,3.43,0,118,1559,115,38470,19,32.3,0,1726,0,117,10450,68.9,0,16534,44162,0,4.83,41,447,1264,0,20.0,0,164,0,0,41.4,3.57,0,25.3,15644,20.0,18672,38.5,26.2,0,199,0,32.7,2866
2023-03-12 03:20:00,0,68.9,20191,48702,0,4.97,66.4,296,2582,0.600,115,0,1895,0,0.389,66.1,3.43,0,113,1674,111,38414,19,32.3,0,1932,0,112,15557,68.9,0,16566,50113,0,4.83,41.4,447,1278,0.600,20.0,0,169,0,0,41,3.57,0,19.4,15623,23.9,17390,38.5,26.2,0,212,0,31.4,4039
2023-03-12 03:22:00,0,69.3,21086,49225,0,4.97,66.0,296,2582,0.600,115,0,1839,0,0,66.4,3.67,0,118,1557,115,38369,19.0,32.3,0,1857,0,117,11712,69.3,0,16526,45797,0,4.83,40.6,447,1279,0.600,25.2,0,200,0,0,41.4,3.80,0,19.9,15587,25.2,18229,38.5,26.2,0,217,0,27.6,3606
2023-03-12 03:24:00,0,69.3,19336,51251,0,4.97,65.3,296,2554,0,121,0,1755,0,0,65.7,4.13,0,119,1489,116,38321,19.0,32.3,0,1768,0,118,14323,69.3,0,20536,52929,0,4.83,40.3,447,1266,0,20.9,0,168,0,0,40.6,4.66,0,19.9,15558,19.9,16076,38.5,26.2,0,170,0,27.6,3333
2023-03-12 03:26:00,0,69.3,23609,76955,0,4.97,65.3,499,2552,37.6,126,0,1874,62,0,65.7,4.13,0,129,1700,127,38459,375,32.3,0,1901,0,129,15416,69.3,0,39668,78091,0,4.83,40.3,595,1265,30.6,21.9,0,164,155,0,40.6,4.66,0,21.9,15646,22.2,17876,669,26.2,0,190,0,30.3,4015
2023-03-12 03:28:00,0,69.3,26578,54232,0,4.73,65.7,295,2552,0,121,0,1680,0.389,0,65.7,4.13,0,125,1426,122,38384,19,32.3,0,1702,0,124,10421,69.3,0,16548,43995,0,4.60,40.6,447,1264,0,20.9,0,165,0,0,40.3,4.27,0,20.9,15529,21.3,23742,38.5,26.2,0,195,0.389,29.0,2861
2023-03-12 03:30:00,0,68.9,20685,53920,0,4.50,66.4,296,3056,0.600,126,0,2863,0.389,0,66.4,4.13,0,130,2021,127,38402,19.0,32.3,0,2402,0,129,136394,68.9,0,16586,178012,0,4.36,41.3,447,1298,0.600,21.8,0,208,0,0,41.0,4.26,0,21.8,15627,21.8,17870,38.5,26.2,0,211,0.389,30.3,8692
2023-03-12 03:32:00,0,68.9,28999,57920,0,4.27,66.4,295,2810,0.600,121,0,2354,0,0,66.4,4.29,0,124,1802,122,38508,19,32.3,0,2131,0,123,14418,68.9,0,16596,50202,0,4.13,41.4,447,1274,0.600,20.9,0,171,0,0,41,4.03,0,20.9,15631,20.9,26239,38.5,26.2,0,218,0,29.0,3864
2023-03-12 03:34:00,0,69.3,19658,47230,0,4.27,66.7,296,2554,0,126,0,1762,0,0,66.4,3.43,0,130,1603,127,38468,19,32.3,0,1776,0,129,14336,69.3,0,16569,48298,0,4.13,41.7,447,1265,0,21.9,0,157,0,0,41,3.57,0,21.9,15661,21.9,16908,38.9,26.2,0,196,0,30.3,3348
2023-03-12 03:36:00,0,69.3,25449,78879,0,4.27,66.3,498,2554,37.6,126,0,1875,62.0,0,66.4,3.43,0,130,1621,127,38424,375,32.3,0,1887,0,129,15454,69.3,0,39711,78104,0,4.13,41.4,597,1265,30.6,21.8,0,164,153,0,41.4,3.57,0,21.8,15596,21.8,19633,669,26.2,0,172,0,30.3,4024
2023-03-12 03:38:00,0,68.5,21407,49107,0,4.73,66.4,296,2554,0,126,0,1749,0,0,66.1,3.90,0,124,1532,122,38422,19,32.3,0,1766,0,123,11023,68.5,0,16539,45038,0,4.60,41.4,447,1265,0,21.9,0,173,0,0,41,4.03,0,20.9,15608,20.9,18613,38.5,26.2,0,197,0,29.0,3206
2023-03-12 03:40:00,0,69.6,21536,49342,0,4.97,66.8,296,2560,0.600,120,0,1755,0,0,65.7,4.13,0,118,1612,116,38482,19.0,32.3,0,1780,0,117,14359,69.6,0,16575,48329,0,4.83,41.0,447,1267,0.600,20.9,0,170,0,0,40.3,4.27,0,20.0,15673,20.0,18784,38.5,26.2,0,204,0,27.7,3373
2023-03-12 03:42:00,0,69.3,20845,48779,0,4.50,66.8,297,2552,0.600,121,0,1806,0,0,65.3,3.90,0,124,1650,122,38484,19,32.3,0.389,1829,0,123,11562,69.3,0,16528,45683,0,4.37,41.4,447,1264,0.600,20.9,0,166,0,0,40.3,4.03,0,20.9,15667,20.9,18106,38.5,26.2,0,192,0,29.0,3537
2023-03-12 03:44:00,0,68.9,21265,49012,0,4.27,66.1,296,2554,0,137,0,1749,0,0,66.1,3.43,0.389,135,1617,133,38496,19,32.3,0.389,1760,0,134,15800,68.9,0,16574,49727,0,4.13,40.6,447,1265,0,23.8,0,182,0,0,41.0,3.57,0,22.8,15678,22.8,18530,38.5,26.2,0,193,0,31.6,3312
2023-03-12 03:46:00,0,69.3,22645,76033,0,4.27,66.1,500,2553,42.4,132,0,1873,62,0,66.4,3.43,0.389,130,1708,127,38480,381,32.3,0,1893,0,129,17090,69.3,0,39766,79996,0,4.13,40.6,596,1271,30.6,23.2,0,160,155,0,41,3.57,0,21.9,15675,21.9,16907,669,26.2,0.389,193,0,30.3,4061
2023-03-12 03:48:00,0,69.7,20787,48765,0,4.73,66.1,296,2581,0,126,0.389,1830,0,0,66.1,3.43,0,136,1669,133,38502,19,32.3,0,1860,0,135,11676,69.7,0,16549,46009,0,4.60,41,447,1284,0,22.2,0,166,0,0,40.6,3.57,0,22.8,15667,22.8,18043,38.5,26.2,0.389,204,0,31.6,3580
2023-03-12 03:50:00,0,69.7,20381,48059,0,4.97,66.4,296,2553,0.600,126,0.389,2782,0,0,66.1,3.43,0,130,1565,127,38438,19,32.3,0,1823,0,129,14264,69.7,0,16575,49149,0,4.83,41,447,1265,0.600,21.9,0,255,0,0,40.6,3.57,0,21.9,15627,21.9,17585,38.5,26.2,0,210,0,30.3,3341
2023-03-12 03:52:00,0,69.6,21203,49192,0,4.50,66.4,298,2554,0.600,115,0,2844,0,0,65.7,3.43,0,119,1546,116,38395,19,32.3,0,1876,0,118,11552,69.6,0,16551,46709,0,4.37,41,447,1265,0.600,20.0,0,249,0,0,40.3,3.57,0,20.0,15567,20.0,18366,38.5,26.2,0,186,0,27.7,3535
2023-03-12 03:54:00,0,69.3,29745,58162,0,4.27,65.3,297,2551,0,115,0,1745,0,0,65.3,3.43,0,119,1612,116,38571,19,32.3,0,1775,0,118,14329,69.3,0,16644,48305,0,4.13,39.9,447,1262,0,20.0,0,149,0,0,40.3,3.57,0,20.0,15677,20.0,27018,38.5,26.2,0,187,0,27.7,3358
2023-03-12 03:56:00,0,68.9,23809,76980,0,4.66,65.7,497,2555,38.3,115,0,1864,62.0,0,65.3,3.43,0,119,1631,116,38429,376,32.1,0,1891,0,118,15420,68.9,0,39578,77946,0,4.13,40.3,597,1267,30.6,19.9,0,156,152,0,40.6,3.57,0,19.9,15601,19.9,17987,669,26.0,0,188,0,27.6,3978
2023-03-12 03:58:00,0,69.3,29232,57796,0,4.73,66.1,296,2565,0,120,0,1817,0,0,66.1,3.90,0,124,1592,121,38535,19,31.6,0,1834,0,123,11590,69.3,0,16600,45896,0,4.60,40.6,447,1271,0,20.9,0,155,0,0,41,4.03,0,20.9,15638,20.9,26449,38.5,25.5,0,169,0,29.0,3545
2023-03-12 04:00:00,0,69.6,19575,47226,0,4.97,66.8,296,2554,0.600,126,0,1754,0,0,66.1,4.13,0,130,1537,127,38446,19.0,31.6,0,1777,0,129,15937,69.6,0,16572,49988,0,4.83,41.4,447,1265,0.600,21.9,0,150,0,0,40.6,4.27,0,21.9,15633,21.9,16754,38.5,25.5,0,178,0,30.3,3363
2023-03-12 04:02:00,0,69.6,19584,47755,0,4.50,66.1,297,2555,0.600,120,0,1871,0,0,66.1,3.90,0,129,1667,127,38454,19.0,32.1,0,1896,0,128,12221,69.6,0,16534,46567,0,4.37,40.6,446,1265,0.600,20.9,0,166,0,0.389,41.0,4.03,0,21.9,15645,21.9,16803,38.5,26.0,0,194,0,30.3,3829
2023-03-12 04:04:00,0,69.6,20913,48347,0,4.03,65.7,296,2553,0,121,0,1678,0,0,65.7,3.43,0,130,1486,127,38435,19,32.3,0,1697,0,129,13743,69.6,0,16582,47499,0,3.90,40.3,447,1265,0,20.9,0,168,0,0,40.3,3.57,0,21.9,15610,21.9,18092,38.5,26.2,0,197,0,30.3,3018
2023-03-12 04:06:00,0,70.7,24430,77762,0,4.27,66.1,497,2554,37.6,132,0,1864,62.0,0,66.1,3.43,0,130,1685,127,38500,375,32.7,0,1869,0,129,15412,70.7,0,39640,78063,0,4.13,40.6,597,1264,30.6,22.8,0,185,152,0,40.6,3.57,0,26.8,15652,21.9,18677,669,26.2,0,190,0,30.3,4004
2023-03-12 04:08:00,0,69.6,20602,48553,0,4.73,66.1,296,2552,0,137,0,1797,0,0,66.8,3.67,0,141,1656,138,38496,19,32.7,0,1828,0,140,11558,69.6,0,16538,45882,0,4.60,40.6,447,1264,0,23.8,0,145,0,0,41.4,3.80,0,23.8,15668,28.7,17883,38.5,26.2,0,193,0,37.8,3526
2023-03-12 04:10:00,0,70.7,21192,48911,0,4.97,66.0,296,2554,0,126,0,1751,0,0,66.8,4.13,0,124,1537,122,38419,19.0,32.6,0,1781,0,123,14285,70.7,0,16570,48356,0,4.83,41.0,447,1265,0,26.8,0,156,0.389,0,41.4,4.27,0.389,20.9,15618,25.8,18387,38.5,26.4,0,182,0,29.0,3319
2023-03-12 04:12:00,0,69.6,19751,47900,0,4.73,66.4,297,2556,0.989,121,0,1876,0,0,66.1,3.90,0,124,1679,121,38578,19.4,32.3,0,1881,0,123,12075,69.6,0,16521,46397,0,4.60,41.7,447,1273,0.600,25.9,0.389,185,0.389,0,40.6,4.03,0.389,20.9,15785,20.9,17002,38.5,26.2,0,198,0,29.0,3842
2023-03-12 04:14:00,0,68.9,21506,48895,0,4.27,66.8,298,2553,0.389,110,0,1677,0,0,66.1,3.43,0,119,1543,116,38474,19.4,32.3,0,1694,0,118,15229,68.9,0,16576,48770,0,4.52,41.8,446,1264,0.389,19,0.389,178,0,0,40.6,3.57,0,20.0,15653,20.0,18750,38.5,26.2,0,195,0,28.0,3061
2023-03-12 04:16:00,0,69.6,29521,83543,0,4.27,66.0,499,2580,38.3,120,0,1877,62.0,0,65.7,3.43,0,118,1727,115,38507,376,32.3,0,1906,0,117,17146,69.6,0,39839,80076,0,4.52,41.4,596,1276,31.0,20.9,0,180,154,0,40.3,3.57,0,19.9,15672,19.9,23798,669,26.2,0,216,0,28.0,4068
2023-03-12 04:18:00,0,69.3,21964,51947,0,4.50,66.1,498,2556,38.3,126,0,1807,62,0,65.7,3.43,0,130,1655,127,38493,376,31.9,0,1819,0,129,11550,69.3,0,18684,48590,0,4.37,41,597,1267,30.6,21.9,0,162,154,0,40.3,3.57,0,21.9,15672,21.9,18285,669,25.7,0,189,0,30.3,3496
2023-03-12 04:20:00,0.389,69.3,29549,57946,0,4.50,66.0,296,2555,0,126,0,1749,0,0.389,65.7,3.43,0,129,1571,127,38564,19.0,31.6,0,1766,0.389,128,14323,69.3,0.389,16650,48398,0,4.37,41.0,447,1267,0,21.8,0,168,0,0,40.3,3.57,0,22.2,15642,21.8,26783,38.5,25.5,0,184,0,30.3,3347
2023-03-12 04:22:00,0,69.3,19858,47992,0,4.27,66.4,296,2552,0.600,126,0,1877,0,0,65.7,3.43,0,130,1654,127,38461,19,31.9,0,1895,0,129,12102,69.3,0,16532,46324,0,4.13,41.4,447,1262,0.600,21.9,0,178,0,0,40.6,3.57,0,21.9,15633,21.9,17080,38.5,25.7,0,186,0,30.3,3833
2023-03-12 04:24:00,0,70.4,23513,51070,0,4.03,66.4,296,2583,0,126,0,1708,0.389,0,66.0,3.90,0,130,1578,127,38515,19.0,32.3,0,1723,0,129,13866,70.4,0,16609,47692,0,3.90,41.4,447,1280,0,21.8,0,159,0,0,41.0,4.42,0,21.8,15671,21.8,20770,38.5,26.2,0,185,0,30.3,3051
2023-03-12 04:26:00,0,70.0,24286,77285,0,4.27,66.4,497,2552,37.6,127,0,1809,62.0,0,66.4,4.13,0,124,1669,122,38492,375,32.3,0,1837,0,124,14893,70.0,0,39660,77212,0,4.13,41.4,596,1263,30.6,21.8,0,160,153,0,41.0,4.27,0,20.9,15680,20.9,18548,669,26.2,0,202,0,29.0,3669
2023-03-12 04:28:00,0,69.7,22755,57190,0,4.74,66.5,498,2557,37.6,121,0,1804,62.0,0,66.5,3.67,0,124,1645,122,38507,375,32.4,0,1831,0,124,11535,69.7,0,22700,53385,0,4.60,41.0,596,1268,30.6,20.9,0,183,153,0,41.0,3.80,0,20.9,15676,20.9,18676,669,26.2,0,188,0,29.0,3512
2023-03-12 04:30:00,0,70.0,20561,48284,0,4.97,66.4,297,2553,0,132,0,1735,0,0,66.8,3.43,0,130,1557,127,38428,19.0,32.3,0,1771,0,129,16092,70.0,0,16583,49996,0,4.83,41.4,447,1265,0,22.8,0,157,0,0,41.4,3.57,0,21.8,15626,22.2,17772,38.5,26.2,0,182,0,30.3,3400
2023-03-12 04:32:00,0,69.6,21100,49375,0,4.97,66.0,296,2551,0.600,121,0,1861,0,0,66.4,3.82,0,124,1653,122,38452,19.0,32.3,0,1884,0,123,12260,69.6,0,16530,46507,0,4.83,41.0,447,1262,0.600,20.9,0,153,0,0,41.0,3.57,0,20.9,15644,21.3,18322,38.5,26.2,0,181,0.389,29.0,3880
2023-03-12 04:34:00,0,70.7,19204,47237,0,4.50,66.1,295,2582,0,115,0,1825,0,0,66.4,3.82,0,124,1568,121,38372,19,32.3,0,1835,0,123,14968,70.7,0,16551,49222,0,4.37,40.6,447,1283,0,20.0,0,161,0,0,41,3.57,0,20.9,15583,20.9,16350,38.5,26.2,0,184,0.389,29.0,3719
2023-03-12 04:36:00,0,70,24443,77102,0,4.27,66.4,495,2555,37.6,121,0,1769,62,0,66.0,3.43,0,119,1514,116,38412,375,32.3,0,1773,0,118,14305,70,0,39638,76369,0,4.13,41.7,598,1272,30.6,20.9,0,172,151,0,41,3.57,0,20.0,15578,20.0,18603,669,26.2,0,201,0,27.7,3340
2023-03-12 04:38:00,0,69.6,28339,67689,0,4.50,66.8,495,2555,37.6,132,0,1800,62,0,66.0,3.67,0,135,1627,133,38520,375,32.3,0,1822,0,134,11546,69.6,0,26840,58435,0,4.37,41.4,598,1268,30.6,22.8,0,174,151,0,41.4,3.80,0,22.8,15643,22.8,23839,669,26.2,0,184,0,31.6,3503
2023-03-12 04:40:00,0,69.6,20949,48688,0,4.97,66.8,295,2554,0,132,0,1748,0,0,65.7,4.13,0,130,1611,127,38480,19,32.3,0,1765,0,129,14322,69.6,0,16573,48339,0,4.83,41,447,1265,0,22.8,0,153,0,0,40.7,4.27,0,21.9,15659,21.9,18191,38.9,26.2,0,181,0,30.3,3328
2023-03-12 04:42:00,0,69.6,29465,58366,0,4.73,66.4,296,2553,0.600,121,0,1873,0,0,65.8,4.13,0.389,124,1699,122,38573,19,32.3,0,1890,0,123,12110,69.6,0,16604,46649,0,4.60,41.4,447,1264,0.600,20.9,0,168,0,0,40.6,4.27,0,20.9,15674,20.9,26749,38.5,26.2,0,191,0,29.0,3835
2023-03-12 04:44:00,0,70.4,20008,48068,0,4.27,66.1,296,2578,0,121,0,1822,0,0,65.8,4.13,0,124,1634,122,38488,19,32.3,0.389,1854,0,123,16430,70.4,0,16590,50795,0,4.13,41.4,447,1280,0,20.9,0,151,0,0,41,4.27,0,20.9,15654,20.9,17228,38.5,26.2,0.389,193,0,29.0,3727
2023-03-12 04:46:00,0,70.0,25802,78457,0,4.27,66.0,499,2555,38.0,121,0,1753,62.0,0,65.7,4.13,0,124,1589,122,38534,376,32.3,0,1773,0,123,15945,70.0,0,39613,78035,0,4.13,41.4,596,1267,30.6,20.9,0,165,155,0,40.6,4.27,0,20.9,15652,20.9,20046,669,26.2,0,177,0,29.0,3380
2023-03-12 04:48:00,0,69.7,23598,66852,0,4.27,66.1,499,2551,38.0,126,0,1821,62,0,66.1,3.90,0,130,1648,127,38488,376,32.3,0,1835,0,129,11601,69.7,0,30848,63314,0,4.13,41,596,1262,30.6,21.9,0,158,155,0,41,4.03,0,21.9,15676,21.9,18710,669,26.2,0,179,0,30.3,3540
2023-03-12 04:50:00,0,70.0,21486,48831,0,4.27,66.1,296,2552,0,126,0,1695,0,0,66.4,3.43,0,124,1575,122,38492,19.0,32.1,0,1770,0,123,13753,70.0,0,16582,47433,0,4.13,41.4,447,1264,0,22.2,0,146,0,0,41.0,3.57,0,20.9,15673,20.9,18741,38.5,26.0,0,195,0,29.0,2975
2023-03-12 04:52:00,0,69.6,21064,49427,0,4.27,66.4,296,2553,0.600,131,0,1879,0,0,66.1,3.43,0,130,1707,127,38498,19,32.1,0,1950,0,129,12161,69.6,0,16557,46578,0,4.13,41.4,447,1265,0.600,22.8,0,165,0,0,41,3.57,0,21.9,15678,21.9,18324,38.5,26.0,0,211,0,30.3,3883
2023-03-12 04:54:00,0,69.6,21304,49541,0,4.89,66.4,295,2581,0,126,0.389,1851,0,0,65.7,3.43,0,130,1628,127,38497,19,32.3,0,1871,0,129,15043,69.6,0,16592,49554,0,4.37,41.4,447,1278,0,21.9,0,193,0,0,40.6,3.57,0,26.8,15646,21.9,18516,38.5,26.2,0,190,0,30.3,3726
2023-03-12 04:56:00,0,69.6,23111,75567,0,4.66,66.4,496,2552,37.6,132,0.389,1760,62.0,0,65.7,3.43,0,129,1593,127,38491,375,32.3,0,1774,0,128,14324,69.6,0,39626,76447,0,4.13,41.4,597,1264,30.6,22.8,0,167,152,0,40.6,3.57,0,21.9,15662,21.9,17361,669,26.2,0,187,0,35.2,3321
2023-03-12 04:58:00,0,70.4,23499,71772,0,4.50,66.8,496,2553,37.6,126,0,1866,62,0,65.7,3.43,0,130,1704,127,38508,375,32.3,0,1894,0,129,12116,70.4,0,35161,69324,0,4.37,41.4,597,1265,30.6,26.8,0,146,152,0,40.6,3.57,0,21.9,15669,26.8,18211,669,26.2,0,192,0,30.3,3841
2023-03-12 05:00:00,0,69.3,19341,46566,0,4.50,66.4,296,2555,0,121,0,1690,0,0,66.1,3.43,0,124,1542,122,38485,19,32.3,0,1713,0,123,15319,69.3,0,16576,48969,0,4.37,41,447,1272,0,25.8,0,160,0,0,40.6,3.57,0,20.9,15649,20.9,16589,38.5,26.2,0,181,0,29.0,3011
2023-03-12 05:02:00,0,69.3,21507,49902,0,4.27,66.8,296,2553,0.600,115,0,1882,0,0,66.1,3.43,0,119,1700,116,38484,19,32.3,0,1937,0,118,12221,69.3,0,16539,46514,0,4.13,41.4,447,1268,0.600,20.0,0,178,0,0,41,3.57,0,20.0,15673,20.0,18777,38.5,26.2,0,212,0,27.7,3884
2023-03-12 05:04:00,0,70.0,26620,55188,0,4.73,66.8,296,2583,0,126,0,1827,0,0,66.1,3.43,0,124,1664,122,38516,19.0,32.3,0,1879,0,123,14935,70.0,0,16609,49356,0,4.60,41.4,447,1280,0,21.9,0,163,0,0,40.6,3.57,0,20.9,15678,20.9,23883,38.5,26.2,0,199,0,29.0,3662
2023-03-12 05:06:00,0,68.9,24058,76601,0,4.97,66.4,498,2555,41.3,126,0,1755,62.0,0,66.4,3.43,0,130,1604,127,38463,379,32.3,0,1776,0,129,14320,68.9,0,39602,76353,0,4.83,41.0,596,1267,30.6,21.8,0,175,154,0,41.0,3.57,0,21.8,15653,21.8,18324,669,26.2,0,169,0,30.3,3344
2023-03-12 05:08:00,0,69.3,32613,86031,0,4.50,65.7,498,2554,41.3,132,0,1891,62.0,0,66.1,3.43,0,136,1714,133,38581,379,32.3,0,1906,0,135,12197,69.3,0,39268,74469,0,4.37,40.6,596,1265,30.6,22.8,0,191,154,0.389,40.6,3.57,0,22.8,15672,22.8,26933,669,26.2,0,203,0,31.6,3868
2023-03-12 05:10:00,0,69.3,20295,47620,0,4.03,66.4,295,2553,0,126,0,1691,0,0,65.7,3.43,0,129,1504,127,38465,19.4,32.3,0,1714,0,128,13780,69.3,0,16585,47588,0,3.90,41.4,447,1264,0,21.9,0,161,0.389,0,41.0,3.57,0,21.9,15619,21.9,17496,38.5,26.2,0,198,0,30.7,3023
2023-03-12 05:12:00,0,70.4,24758,52979,0,4.27,66.4,295,2553,0.600,126,0,1813,0,0,65.7,3.43,0,136,1652,133,38520,19,32.7,0,1824,0,135,11571,70.4,0,16561,45752,0,4.13,41,447,1264,0.600,21.9,0,156,0,0,41,3.57,0,22.8,15669,22.8,22034,38.5,26.2,0,196,0,31.6,3506
2023-03-12 05:14:00,0,71.5,20388,48430,0,4.73,66.1,295,2583,0,126,0,1828,0,0,65.7,3.43,0,136,1666,133,38478,19,32.3,0,1842,0,135,16469,71.5,0,16562,50878,0,4.60,41,447,1280,0.389,21.9,0,155,0,0,41,3.57,0,22.8,15666,22.8,17651,38.5,26.2,0,191,0,31.6,3691
2023-03-12 05:16:00,0,68.9,23367,76092,0,4.97,66.1,498,2554,37.6,121,0,1735,62,0.389,66.4,3.43,0,130,1614,127,38491,375,32.3,0,1765,0,129,15939,68.9,0,39754,78165,0,4.83,41.4,595,1265,30.6,20.9,0,160,154,0,41,3.57,0.389,21.9,15682,21.9,17616,669,26.2,0,196,0,30.3,3389
2023-03-12 05:18:00,0,69.6,24219,77547,0,4.50,66.4,499,2553,38.0,121,0,1869,62,0,66.4,3.43,0,124,1697,122,38508,375,32.3,0,1881,0,123,12150,69.6,0,39719,74882,0,4.37,41,595,1265,30.6,20.9,0.389,178,154,0,41.4,3.57,0,20.9,15671,20.9,18478,669,26.2,0,203,0,29.0,3850
2023-03-12 05:20:00,0,70.7,21389,49098,0,4.03,66.4,296,2551,0.389,121,0,1755,0,0,66.8,3.90,0,124,1572,122,38468,19.0,32.3,0,1759,0,123,14265,70.7,0,16573,48391,0,4.29,41.4,447,1263,0,20.9,0.389,159,0,0,41.4,4.03,0,21.3,15645,20.9,18605,38.5,26.2,0,197,0,29.0,3313
