"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc05f9280b1f7d)","Receive Errors (lxc0ba74fa7007d)","Receive Errors (lxc25abdb9518a6)","Receive Errors (lxc2e15697085ba)","Receive Errors (lxc351b734952bf)","Receive Errors (lxc439d18cf1dfb)","Receive Errors (lxc455426f94f9c)","Receive Errors (lxc479ad4d1b42f)","Receive Errors (lxc48fb769fcb98)","Receive Errors (lxc51649e01d43c)","Receive Errors (lxc6652d1a74bef)","Receive Errors (lxc71c73856a325)","Receive Errors (lxc75487fceda84)","Receive Errors (lxc7de18daac863)","Receive Errors (lxc943bedc4eaa3)","Receive Errors (lxc958e3c40dcda)","Receive Errors (lxc9b6e428e64f8)","Receive Errors (lxc9c44d2cefee9)","Receive Errors (lxc_health)","Receive Errors (lxcf05a48dbfe36)","Receive Errors (lxcf1111066d3f9)","Receive Errors (lxcf6a76edb12f4)","Receive Errors (lxcfd79045a9c86)","Receive Errors (lxcffe99ab4c80b)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05f9280b1f7d)","Receive Total (lxc0ba74fa7007d)","Receive Total (lxc25abdb9518a6)","Receive Total (lxc2e15697085ba)","Receive Total (lxc351b734952bf)","Receive Total (lxc439d18cf1dfb)","Receive Total (lxc455426f94f9c)","Receive Total (lxc479ad4d1b42f)","Receive Total (lxc48fb769fcb98)","Receive Total (lxc51649e01d43c)","Receive Total (lxc6652d1a74bef)","Receive Total (lxc71c73856a325)","Receive Total (lxc75487fceda84)","Receive Total (lxc7de18daac863)","Receive Total (lxc943bedc4eaa3)","Receive Total (lxc958e3c40dcda)","Receive Total (lxc9b6e428e64f8)","Receive Total (lxc9c44d2cefee9)","Receive Total (lxc_health)","Receive Total (lxcf05a48dbfe36)","Receive Total (lxcf1111066d3f9)","Receive Total (lxcf6a76edb12f4)","Receive Total (lxcfd79045a9c86)","Receive Total (lxcffe99ab4c80b)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc05f9280b1f7d)","Transmit Errors (lxc0ba74fa7007d)","Transmit Errors (lxc25abdb9518a6)","Transmit Errors (lxc2e15697085ba)","Transmit Errors (lxc351b734952bf)","Transmit Errors (lxc439d18cf1dfb)","Transmit Errors (lxc455426f94f9c)","Transmit Errors (lxc479ad4d1b42f)","Transmit Errors (lxc48fb769fcb98)","Transmit Errors (lxc51649e01d43c)","Transmit Errors (lxc6652d1a74bef)","Transmit Errors (lxc71c73856a325)","Transmit Errors (lxc75487fceda84)","Transmit Errors (lxc7de18daac863)","Transmit Errors (lxc943bedc4eaa3)","Transmit Errors (lxc958e3c40dcda)","Transmit Errors (lxc9b6e428e64f8)","Transmit Errors (lxc9c44d2cefee9)","Transmit Errors (lxc_health)","Transmit Errors (lxcf05a48dbfe36)","Transmit Errors (lxcf1111066d3f9)","Transmit Errors (lxcf6a76edb12f4)","Transmit Errors (lxcfd79045a9c86)","Transmit Errors (lxcffe99ab4c80b)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc05f9280b1f7d)","Receive Dropped (lxc0ba74fa7007d)","Receive Dropped (lxc25abdb9518a6)","Receive Dropped (lxc2e15697085ba)","Receive Dropped (lxc351b734952bf)","Receive Dropped (lxc439d18cf1dfb)","Receive Dropped (lxc455426f94f9c)","Receive Dropped (lxc479ad4d1b42f)","Receive Dropped (lxc48fb769fcb98)","Receive Dropped (lxc51649e01d43c)","Receive Dropped (lxc6652d1a74bef)","Receive Dropped (lxc71c73856a325)","Receive Dropped (lxc75487fceda84)","Receive Dropped (lxc7de18daac863)","Receive Dropped (lxc943bedc4eaa3)","Receive Dropped (lxc958e3c40dcda)","Receive Dropped (lxc9b6e428e64f8)","Receive Dropped (lxc9c44d2cefee9)","Receive Dropped (lxc_health)","Receive Dropped (lxcf05a48dbfe36)","Receive Dropped (lxcf1111066d3f9)","Receive Dropped (lxcf6a76edb12f4)","Receive Dropped (lxcfd79045a9c86)","Receive Dropped (lxcffe99ab4c80b)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc05f9280b1f7d)","Transmit Dropped (lxc0ba74fa7007d)","Transmit Dropped (lxc25abdb9518a6)","Transmit Dropped (lxc2e15697085ba)","Transmit Dropped (lxc351b734952bf)","Transmit Dropped (lxc439d18cf1dfb)","Transmit Dropped (lxc455426f94f9c)","Transmit Dropped (lxc479ad4d1b42f)","Transmit Dropped (lxc48fb769fcb98)","Transmit Dropped (lxc51649e01d43c)","Transmit Dropped (lxc6652d1a74bef)","Transmit Dropped (lxc71c73856a325)","Transmit Dropped (lxc75487fceda84)","Transmit Dropped (lxc7de18daac863)","Transmit Dropped (lxc943bedc4eaa3)","Transmit Dropped (lxc958e3c40dcda)","Transmit Dropped (lxc9b6e428e64f8)","Transmit Dropped (lxc9c44d2cefee9)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcf05a48dbfe36)","Transmit Dropped (lxcf1111066d3f9)","Transmit Dropped (lxcf6a76edb12f4)","Transmit Dropped (lxcfd79045a9c86)","Transmit Dropped (lxcffe99ab4c80b)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05f9280b1f7d)","Transmit Total (lxc0ba74fa7007d)","Transmit Total (lxc25abdb9518a6)","Transmit Total (lxc2e15697085ba)","Transmit Total (lxc351b734952bf)","Transmit Total (lxc439d18cf1dfb)","Transmit Total (lxc455426f94f9c)","Transmit Total (lxc479ad4d1b42f)","Transmit Total (lxc48fb769fcb98)","Transmit Total (lxc51649e01d43c)","Transmit Total (lxc6652d1a74bef)","Transmit Total (lxc71c73856a325)","Transmit Total (lxc75487fceda84)","Transmit Total (lxc7de18daac863)","Transmit Total (lxc943bedc4eaa3)","Transmit Total (lxc958e3c40dcda)","Transmit Total (lxc9b6e428e64f8)","Transmit Total (lxc9c44d2cefee9)","Transmit Total (lxc_health)","Transmit Total (lxcf05a48dbfe36)","Transmit Total (lxcf1111066d3f9)","Transmit Total (lxcf6a76edb12f4)","Transmit Total (lxcfd79045a9c86)","Transmit Total (lxcffe99ab4c80b)"
2023-03-12 10:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,7.91,66.8,0,0.0722,0.550,3.33,6.84,0,0.256,0,2.21,0,0,0.539,0.0500,0,0.256,5.65,0.256,11.2,0.100,0.333,0,2.47,0,0.383,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.46,72.2,0,0.0722,0.994,3.34,7.82,0,0.256,0,2.54,0,0,0.989,0.0500,0,0.256,5.44,0.261,11.6,0.200,0.400,0,2.92,0,0.256,21.4
2023-03-12 10:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.19,72.1,0,0.0833,0.544,3.33,6.86,0.0111,0.244,0,2.20,0,0,0.544,0.0500,0,0.244,6.12,0.244,12.4,0.100,0.333,0,2.28,0,0.367,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.23,78.5,0,0.0889,0.989,3.33,7.83,0.0111,0.244,0,2.61,0,0,0.994,0.0500,0,0.244,6.01,0.250,12.4,0.200,0.400,0,2.94,0,0.244,23.5
2023-03-12 10:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,7.39,71.1,0,0.0833,0.550,3.33,6.91,0.0111,0.256,0,2.07,0,0,0.544,0.0500,0,0.256,6.36,0.256,12.0,0.100,0.333,0,2.56,0,0.383,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.28,72.9,0,0.0889,0.989,3.33,7.87,0.0111,0.256,0,2.64,0,0,0.989,0.0500,0,0.256,6.60,0.256,11.7,0.200,0.400,0,2.82,0,0.256,22.9
2023-03-12 10:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.53,69.9,0,0.0667,0.550,3.33,6.96,0,0.267,0,2.10,0,0,0.539,0.0500,0,0.267,6.30,0.267,13.9,0.100,0.333,0,2.63,0,0.400,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,10.1,78.2,0,0.0667,0.989,3.34,7.93,0,0.267,0,2.75,0,0,0.983,0.0500,0,0.267,6.54,0.267,12.9,0.200,0.400,0,2.89,0,0.267,21.7
2023-03-12 10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0,29.9,122,0,0.0667,0.556,4.25,6.85,0.272,0.256,0,2.08,0.406,0,0.539,0.0500,0,0.256,6.75,0.256,12.9,1.95,0.334,0,2.47,0,0.384,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,29.0,122,0,0.0667,0.989,4.31,7.83,0.317,0.256,0,2.60,0.334,0,0.989,0.0500,0,0.256,6.96,0.256,12.2,2.09,0.400,0,2.89,0,0.256,23.1
2023-03-12 10:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.70,68.1,0,0.0722,0.550,3.33,6.89,0.00556,0.244,0,2.15,0,0,0.533,0.0500,0,0.233,6.02,0.233,13.2,0.100,0.333,0,2.50,0,0.350,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.61,74.1,0,0.0722,0.994,3.36,7.86,0.00556,0.244,0,2.51,0,0,0.983,0.0500,0,0.233,6.24,0.233,11.9,0.200,0.400,0,2.87,0,0.233,21.6
2023-03-12 10:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,7.59,72.9,0,0.0833,0.533,3.33,6.89,0,0.233,0,2.11,0,0,0.539,0.0500,0,0.244,5.83,0.244,11.8,0.1000,0.333,0,2.56,0,0.372,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.63,74.7,0,0.0833,0.983,3.34,7.85,0,0.233,0,2.78,0,0,0.989,0.0500,0,0.244,6.13,0.244,11.4,0.200,0.400,0,2.86,0,0.244,23.8
2023-03-12 10:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7.74,73.2,0,0.0833,0.533,3.33,6.86,0.0111,0.244,0,2.25,0,0.00556,0.550,0.0500,0,0.233,6.76,0.233,12.7,0.100,0.333,0,2.68,0,0.350,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.50,74.4,0,0.0833,0.978,3.33,7.83,0.0111,0.244,0,2.59,0,0,1,0.0500,0,0.233,7.06,0.233,12.5,0.200,0.400,0,2.82,0,0.233,23.4
2023-03-12 10:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.46,68.5,0,0.0667,0.533,3.32,6.84,0,0.278,0,2.09,0,0,0.544,0.0556,0,0.278,6.62,0.278,12.4,0.100,0.333,0,2.33,0,0.417,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.17,71.0,0,0.0667,0.983,3.35,7.82,0,0.278,0,2.51,0,0,0.983,0.0556,0,0.278,6.92,0.278,12.2,0.200,0.400,0,2.95,0,0.278,21.3
2023-03-12 10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0,29.8,121,0,0.0668,0.551,4.29,6.90,0.267,0.256,0,1.97,0.390,0,0.540,0.0668,0,0.267,6.75,0.267,12.8,1.95,0.334,0,2.30,0,0.401,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,29.3,123,0,0.0668,1.00,4.29,7.87,0.334,0.256,0,2.62,0.334,0.00557,0.986,0.0668,0,0.267,6.84,0.267,12.4,2.12,0.401,0,2.88,0,0.267,22.9
2023-03-12 10:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.3,69.6,0,0.0667,0.550,4.28,6.85,0.267,0.256,0,1.98,0.389,0,0.544,0.0722,0,0.256,6.35,0.256,11.9,1.94,0.333,0,2.36,0,0.383,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.4,73.4,0,0.0667,1.000,4.29,7.83,0.333,0.256,0,2.67,0.339,0,0.989,0.0667,0,0.256,6.48,0.256,11.5,2.12,0.406,0,2.88,0,0.256,21.4
2023-03-12 10:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7.43,71.4,0,0.0722,0.550,3.33,6.84,0,0.267,0.00556,2.18,0,0,0.544,0.0667,0,0.267,6.68,0.267,12.6,0.100,0.344,0,2.53,0,0.400,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.51,73.8,0,0.0667,0.994,3.34,7.82,0,0.267,0,2.68,0,0,0.989,0.0667,0,0.267,7.07,0.267,12.0,0.200,0.411,0,2.93,0,0.267,23.6
2023-03-12 10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.11,72.5,0,0.0723,0.545,3.34,6.94,0.0111,0.267,0.00556,2.38,0.00556,0,0.539,0.0667,0.00556,0.256,5.95,0.256,12.5,0.100,0.345,0,2.71,0,0.384,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.31,78.3,0,0.0667,0.984,3.35,7.93,0.0111,0.267,0,2.46,0,0,0.989,0.0667,0,0.256,6.16,0.256,11.9,0.200,0.411,0,2.90,0,0.256,23.2
2023-03-12 10:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,7.22,67.0,0,0.0667,0.544,3.33,6.89,0,0.244,0,2.16,0.00556,0,0.544,0.0667,0.00556,0.244,6.73,0.244,12.7,0.100,0.339,0,2.44,0,0.367,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.46,71.6,0,0.0667,0.983,3.33,7.86,0,0.244,0,2.57,0,0,0.989,0.0667,0,0.244,6.98,0.244,12.0,0.200,0.406,0,2.89,0,0.250,21.5
2023-03-12 10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0,30.5,123,0,0.0667,0.551,4.24,6.90,0.267,0.234,0,1.89,0.400,0,0.540,0.0667,0,0.234,6.71,0.234,14.5,1.95,0.328,0,2.31,0,0.350,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,30.9,130,0,0.0667,0.996,4.30,7.87,0.323,0.234,0,2.67,0.334,0,0.990,0.0667,0,0.234,7.04,0.234,13.1,2.09,0.395,0,2.97,0,0.239,23.9
2023-03-12 10:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,13.8,76.7,0,0.0667,0.550,4.24,6.84,0.267,0.267,0,2.11,0.400,0,0.539,0.0611,0,0.272,5.56,0.267,11.6,1.94,0.333,0,2.44,0,0.400,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,14.6,82.2,0,0.0667,1.000,4.29,7.82,0.322,0.272,0,2.55,0.333,0,0.989,0.0611,0,0.267,5.80,0.267,11.0,2.09,0.400,0,2.79,0,0.267,20.9
2023-03-12 10:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.23,71.8,0,0.0667,0.550,3.33,6.86,0,0.256,0,2.41,0,0,0.545,0.0500,0,0.272,6.74,0.267,13.1,0.100,0.333,0,2.67,0,0.400,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,9.05,76.0,0,0.0667,0.995,3.33,7.83,0,0.261,0,2.56,0,0,0.995,0.0500,0,0.267,7.07,0.267,12.7,0.200,0.400,0,2.89,0,0.267,23.4
2023-03-12 10:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627,0,8.23,72.8,0,0.0666,0.544,3.33,6.97,0.0111,0.255,0,2.17,0,0,0.544,0.0500,0,0.266,5.82,0.266,11.6,0.0999,0.333,0,2.51,0,0.400,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627,8.55,74.5,0,0.0666,0.994,3.33,7.95,0.0111,0.255,0,2.53,0,0,0.994,0.0500,0,0.266,5.97,0.266,11.8,0.200,0.400,0,2.91,0,0.266,23.5
2023-03-12 10:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.76,67.9,0,0.0667,0.544,3.33,6.86,0,0.278,0,2.25,0,0,0.539,0.0500,0,0.278,4.71,0.278,10.8,0.100,0.333,0,2.33,0,0.417,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.66,71.9,0,0.0667,0.994,3.34,7.83,0,0.278,0,2.52,0,0,0.989,0.0556,0,0.278,4.78,0.278,10.6,0.200,0.400,0,2.88,0.00556,0.278,21.5
2023-03-12 10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,29.5,122,0,0.0667,0.544,4.24,6.84,0.267,0.267,0,2.12,0.411,0,0.544,0.0500,0,0.278,5.02,0.278,11.0,1.94,0.333,0,2.34,0,0.417,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,28.9,123,0,0.0667,0.994,4.30,7.82,0.311,0.267,0,2.67,0.333,0,0.994,0.0500,0,0.278,5.23,0.278,10.8,2.09,0.400,0,2.91,0,0.278,23.3
2023-03-12 10:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,17.5,86.1,0,0.0722,0.544,4.24,6.85,0.267,0.244,0,2.30,0.411,0,0.544,0.0500,0,0.244,6.67,0.244,13.0,1.94,0.333,0,2.49,0,0.367,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,18.1,91.2,0,0.0722,0.994,4.32,7.82,0.311,0.244,0,2.46,0.333,0,0.983,0.0500,0,0.244,6.89,0.244,12.2,2.09,0.400,0,2.79,0,0.244,20.9
2023-03-12 10:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.35,72.0,0,0.0722,0.544,3.33,6.99,0,0.256,0,2.13,0,0,0.544,0.0500,0,0.256,4.67,0.256,10.1,0.100,0.328,0.00556,2.34,0,0.383,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.27,72.7,0,0.0722,0.994,3.34,7.96,0,0.256,0,2.59,0,0,0.989,0.0500,0,0.256,4.87,0.256,9.72,0.200,0.394,0,3.03,0,0.256,23.5
2023-03-12 10:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0.00556,7.58,73.4,0,0.0667,0.545,3.33,6.88,0.0111,0.267,0,2.08,0,0,0.539,0.0500,0,0.267,5.58,0.272,11.0,0.100,0.322,0,2.39,0,0.400,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.633,8.79,73.1,0,0.0667,1.00,3.34,7.85,0.0111,0.267,0,2.64,0,0,0.989,0.0500,0,0.267,5.18,0.267,11.0,0.200,0.389,0,2.90,0,0.267,23.4
