"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)"
2023-03-11 11:42:00,0,69,12459,42117,0,0,66.1,115,0,7649,467,1159,1351,18624,38.5,1779,0,32.6,1576,333,449,66.1,40254,107,453,0,69,0,17914,44421,0,0,40.6,20.0,0,1125,260,657,1345,9173,19,184,0,26.4,17379,96.5,251,41,18865,236,253,0
2023-03-11 11:44:00,0,68.6,13504,44956,0,0,66.0,115,0,7991,468,1159,1877,18964,754,1972,0,33.0,1697,350,448,65.7,40263,104,451,0,68.6,0,19119,46636,0,0.389,41.4,19.9,0,1118,261,655,1872,9266,477,219,0,26.9,17392,100,251,41.0,19215,232,251,0
2023-03-11 11:46:00,0,69.3,13646,45202,0,0,65.6,115,0,7717,467,1164,1344,18744,38.5,1835,0,32.8,1654,337,446,66.0,40237,108,453,0,69.3,0,17951,44468,0,0,41.0,19.9,0,1146,260,661,1338,10361,19.0,224,0,26.7,17392,97.8,249,40.6,18989,239,253,0
2023-03-11 11:48:00,0,70.5,13076,42522,0,0,65.7,115,0,7775,468,1161,1617,17923,38.5,1850,0,32.3,1700,332,448,66.4,40265,98.1,453,0,70.5,0,18179,44965,0,0,40.6,20.0,0,1147,261,657,1615,9525,19,205,0.389,26.2,17398,96.9,251,41,18217,224,253,0
2023-03-11 11:50:00,0,69.4,13565,44956,0,0.389,66.4,104,0,7877,465,1160,1612,23919,38.5,1887,0.389,32.3,1709,350,450,66.5,40287,197,454,0,69.4,0,18204,45122,0,0,41.4,18.1,0,1130,259,657,1617,10026,19,190,0,26.2,17400,100,253,41,24215,265,255,0
2023-03-11 11:52:00,0,69.4,13187,43390,0,0,66.1,115,0,7669,466,1159,1350,19051,38.5,1822,0,32.3,1646,338,449,65.8,40264,101,451,0,69.4,0,17917,53009,0,0,40.6,19.4,0,1101,259,655,1347,9915,19,193,0,26.2,17391,97.8,251,40.3,19339,228,251,0
2023-03-11 11:54:00,0,69.4,13581,44538,0,0,65.7,120,0,7972,467,1159,1879,18345,754,1941,0,32.7,1767,355,449,66.4,40287,103,453,0.389,69.4,0,19112,46547,0,0,40.6,20.9,0,1130,260,655,1875,9361,477,179,0,26.2,17401,102,251,41,18661,232,253,0.389
2023-03-11 11:56:00,0.389,69.4,14262,46169,0,0,66.1,126,0.389,7706,457,1158,1342,17820,754,1821,0,32.7,1647,339,436,66.1,40253,104,455,0.389,69.4,0.389,18628,45332,0,0,40.6,21.9,0,1092,255,655,1341,10554,477,177,0,26.2,17380,97.8,244,41.4,18066,232,255,0.389
2023-03-11 11:58:00,0.389,69,13076,43128,0,0,65.3,132,0.389,7928,469,1159,1611,17101,38.5,1894,0,32.3,1714,333,449,65.7,40225,104,453,0,69,0.389,18166,45369,0,0,40.3,22.8,0,1141,262,657,1616,9515,19,178,0,26.2,17395,96.5,253,40.6,17386,232,253,0
2023-03-11 12:00:00,0,69.4,13039,44340,0,0,65.7,126,0,8008,467,1158,1883,18812,38.5,1923,0,32.3,1674,361,450,66.1,40196,195,440,0,69.4,0,18467,46145,0,0,41.4,21.9,0.389,1140,260,660,1883,9218,19,205,0,26.2,17325,108,251,41.1,19017,265,246,0
2023-03-11 12:02:00,0,69.7,12328,42588,0,0,66.4,110,0,7537,468,1159,1086,19000,38.5,1752,0,32.1,1509,349,448,66.1,40200,107,439,0,69.7,0,17653,43598,0,0,41.0,19,0.389,1115,260,655,1081,9311,19,214,0,26.0,17327,106,251,41.1,19198,236,244,0
2023-03-11 12:04:00,0,69.7,13887,44947,0,0,67.1,121,0,7967,467,1158,1878,18409,755,1913,0,31.6,1707,343,448,65.6,40190,109,454,0,69.7,0,19100,46473,0,0,41.3,20.9,0,1169,260,656,1872,9658,479,191,0,25.5,17330,99.0,251,41.3,18667,240,255,0
2023-03-11 12:06:00,0,69.4,14587,45683,0,0,66.4,126,0,7780,470,1158,1348,18459,756,1808,0,31.6,1620,344,447,65.7,40207,104,455,0,69.4,0,18631,45456,0,0,41.4,21.9,0,1159,262,655,1344,10879,479,193,0,25.5,17346,99.1,250,40.6,18668,232,255,0
2023-03-11 12:08:00,0,69.4,13057,42791,0,0,65.7,120,0,7757,469,1158,1616,17950,38.5,1840,0,32.6,1699,349,451,65.7,40228,104,452,0,69.4,0,18168,45054,0,0,41,20.9,0,1123,261,655,1618,9488,19,199,0,26.4,17392,100,254,41,18260,232,251,0
2023-03-11 12:10:00,0,69,13246,45229,0,0,65.7,121,0,7965,467,1157,1874,19061,38.5,1932,0,33.0,1676,344,450,66.1,40179,9809,452,0,69,0,18461,56077,0,0,40.6,20.9,0,1139,260,656,1878,9419,19,189,0,26.9,17326,99.1,252,41,19277,323,252,0
2023-03-11 12:12:00,0,69,12397,42070,0,0,66.4,115,0,7508,468,1158,1077,19145,38.5,1717,0,32.8,1582,320,447,65.8,40248,121,455,0,69,0,17644,43696,0,0,41,20.0,0,1108,260,655,1078,9384,19,181,0,26.7,17378,93.9,249,40.3,19434,251,261,0
2023-03-11 12:14:00,0,69.4,13624,45279,0,0,66.4,115,0,8051,469,1160,1876,21818,754,1916,0,32.3,1757,343,448,66.9,40294,119,455,0,69.4,0,19113,46772,0,0,41.0,25.2,0,1170,267,657,1879,9427,483,180,0,26.2,17393,99.1,256,41.4,22133,249,260,0
2023-03-11 12:16:00,0,69.7,14565,46250,0,0,65.7,121,0,7937,468,1163,1608,18021,754,1877,0,32.3,1645,355,447,66.4,40185,104,454,0,69.7,0,18882,46150,0,0,40.6,26.2,0,1172,266,655,1611,10589,482,203,0,26.2,17329,101,249,41.4,18219,232,253,0
2023-03-11 12:18:00,0,69,13375,42898,0,0,66.1,121,0,7665,469,1163,1350,18464,38.5,1778,0,32.3,1514,349,448,66.1,40149,104,454,0,69,0,17901,44480,0,0,41,20.9,0,1176,261,655,1347,10076,19,195,0,26.2,17271,100,251,41,18662,232,255,0
2023-03-11 12:20:00,0,70.1,13757,45231,0,0,66.1,126,0,7903,456,1159,1873,19072,38.5,1917,0,32.3,1655,326,436,66.1,40172,190,453,0,70.1,0,18457,45799,0,0,41,21.9,0,1132,254,656,1873,9928,19,193,0,26.2,17308,95.2,244,41,19286,258,253,0
2023-03-11 12:22:00,0,69.7,12329,42360,0,0,66.1,121,0,7656,469,1160,1342,19152,38.5,1782,0,32.3,1573,331,448,65.3,40208,107,452,0,69.7,0,17910,44268,0,0,41.4,21.3,0,1124,262,656,1342,9049,19.0,163,0,26.2,17339,96.5,251,40.3,19387,235,252,0
2023-03-11 12:24:00,0,70.5,13801,44898,0,0,65.7,115,0,7911,468,1176,1608,20587,756,1878,0,32.3,1703,338,449,66.1,40278,109,455,0,70.5,0,18854,46128,0,0,41.4,20.3,0,1148,262,662,1606,9837,501,176,0,26.2,17377,97.8,251,40.6,20898,239,256,0
2023-03-11 12:26:00,0,69,14543,46298,0,0,65.7,137,0,7843,468,1162,1610,18162,756,1876,0,32.3,1695,344,447,66.1,40249,104,456,0,69,0,18887,45998,0,0,40.6,23.8,0,1120,261,655,1614,10571,501,178,0,26.2,17384,99.1,250,41.4,18399,231,256,0
2023-03-11 12:28:00,0,69.7,12931,42901,0,0,66.1,137,0,7663,468,1157,1343,18678,38.5,1775,0,32.6,1632,327,449,66.4,40241,104,453,0,69.7,0,17914,53011,0,0,41,23.8,0,1156,260,655,1350,9641,19,177,0,26.4,17386,95.2,251,41.4,18964,232,254,0
2023-03-11 12:30:00,0,70.1,12939,44473,0,0,66.4,137,0,7998,467,1159,1877,18384,38.5,1905,0,32.6,1737,349,447,66.4,40249,195,452,0,70.1,0,18447,45903,0,0,41.4,23.8,0,1136,260,656,1874,9108,19,180,0,26.4,17386,100,249,41,18688,265,252,0
2023-03-11 12:32:00,0,69,12974,42666,0,0,66.4,126,0,7697,468,1158,1348,18374,38.5,1776,0,32.6,1634,343,448,66.0,40260,107,453,0,69,0,17918,44203,0,0,41.4,21.9,0,1134,261,655,1343,9680,19,181,0,26.4,17375,99.1,251,41,18672,235,253,0
2023-03-11 12:34:00,0,70.5,13502,44656,0,0,66.8,132,0,7813,469,1160,1613,26988,754,1840,0,32.3,1690,344,448,66.4,40324,104,456,0,70.5,0,18852,45916,0,0,41.4,22.8,0,1109,261,657,1609,9586,488,178,0,26.2,17389,98.8,251,41.4,27285,232,257,0
2023-03-11 12:36:00,0,70.1,14631,46063,0,0,66.0,132,0,7830,466,1160,1611,18685,754,1848,0,32.3,1644,344,447,66.0,40259,105,453,0,70.1,0,18889,45981,0,0,41.0,22.8,0,1124,260,657,1609,10669,488,181,0,26.2,17372,98.8,249,41.0,18880,232,252,0
2023-03-11 12:38:00,0,69.7,12937,42641,0,0,65.7,126,0,7697,468,1159,1347,19061,38.5,1778,0,32.3,1591,332,448,66.4,40253,105,452,0,69.7,0,17914,44528,0,0,40.3,21.9,0,1172,261,656,1346,9658,19,206,0,26.2,17369,96.5,251,41,19295,232,252,0
2023-03-11 12:40:00,0,70.1,13165,44584,0,0,66.1,126,0,8000,468,1159,1883,18594,38.5,1930,0,32.3,1741,327,448,66.4,40263,194,453,0,70.1,0,18457,45983,0,0,40.6,21.9,0,1148,261,656,1883,9323,19,191,0,26.2,17382,95.2,251,41,18899,266,253,0
2023-03-11 12:42:00,0,69.4,12646,42404,0,0,66.1,121,0,7670,469,1160,1345,17820,38.5,1778,0,32.1,1649,333,449,66.8,40247,105,456,0,69.4,0,17918,44414,0,0,41,20.9,0,1129,262,657,1344,9363,19,185,0.389,26.0,17390,96.5,252,41.4,18102,235,257,0
2023-03-11 12:44:00,0,69.4,13325,44521,0,0,66.1,126,0,7860,455,1160,1609,26403,755,1883,0,32.1,1690,339,437,66.4,40350,103,452,0,69.4,0,18869,46146,0,0,41.0,21.9,0,1159,254,656,1608,9415,477,217,0.389,26.0,17388,97.8,245,41.4,26715,232,252,0
2023-03-11 12:46:00,0,69.4,14908,47204,0,0,65.3,132,0,7970,455,1159,1878,18631,755,1974,0,32.3,1637,344,436,65.7,40188,9723,442,0,69.4,0,19172,56958,0,0.389,39.9,22.8,0,1119,254,656,1875,10673,477,216,0,26.2,17304,99.1,244,40.6,18777,297,246,0
2023-03-11 12:48:00,0,69,12237,41946,0,0,65.7,126,0,7558,468,1159,1079,19016,38.5,1723,0,32.1,1541,355,448,66.4,40224,9722,444,0,69,0,17641,53773,0,0.389,40.3,21.9,0,1135,261,656,1086,9214,19,185,0,26.0,17371,101,256,41,19246,297,250,0
2023-03-11 12:50:00,0.389,68.6,12910,44599,0,0,66.4,115,0,7948,469,1160,1876,18424,38.5,1919,0,31.9,1756,343,447,66.1,40277,193,453,0,68.6,0.389,18450,45822,0,0,41,20.0,0,1125,262,663,1881,9084,19,201,0,25.7,17384,103,254,40.6,18737,265,253,0
2023-03-11 12:52:00,0.389,68.6,12532,42454,0,0,66.1,126,0.389,7658,468,1161,1351,18477,38.5,1801,0,31.6,1612,338,449,65.0,40230,112,453,0,68.6,0.389,17918,44235,0,0,41.4,21.9,0,1149,262,658,1348,9246,19,207,0,25.5,17364,103,251,39.5,18729,243,254,0.389
2023-03-11 12:54:00,0,68.6,13243,44490,0,0,66.1,120,0.389,7819,468,1159,1613,27286,755,1867,0,31.6,1678,332,449,65.3,40318,103,455,0,68.6,0,18857,45987,0,0,41.4,20.9,0,1190,261,655,1606,9342,476,219,0,25.5,17387,96.9,251,40.6,27560,232,261,0.389
2023-03-11 12:56:00,0,69.4,14672,46120,0,0.389,66.0,121,0,7978,467,1159,1873,18687,755,1936,0.389,32.0,1659,333,449,66.1,40181,104,455,0,69.4,0,19166,46714,0,0,41.4,20.9,0,1182,261,656,1872,10434,476,224,0,25.5,17339,96.5,252,41.7,18831,232,260,0
2023-03-11 12:58:00,0,70.1,12881,42781,0,0,66.4,115,0,7571,469,1159,1076,19115,38.5,1724,0,31.6,1534,345,451,66.1,40226,103,454,0,70.1,0,17665,43717,0,0,41.4,20.0,0,1179,262,656,1077,9859,19.0,212,0,25.5,17377,98.8,253,40.6,19332,232,254,0
2023-03-11 13:00:00,0,69.4,13080,44513,0,0,67.2,121,0,8037,469,1160,1872,17229,38.5,1937,0,31.6,1761,339,449,65.7,40267,196,453,0.389,69.4,0,18464,45881,0,0,42.1,20.9,0,1177,262,658,1881,9244,19,230,0,25.5,17411,97.5,250,40.7,17540,266,253,0
2023-03-11 13:02:00,0,69.5,12810,43105,0,0,66.2,114,0,7921,467,1156,1604,16466,38.4,1927,0,31.5,1725,337,447,65.5,40142,112,453,0,69.5,0,18130,45047,0,0,41.6,24.8,0,1209,261,654,1611,9266,18.9,217,0,25.4,17368,97.5,254,40.5,16763,243,260,0
2023-03-11 13:04:00,0,70.8,13110,44234,0,0,65.3,115,0,7782,470,1159,1342,24015,756,1824,0,31.6,1644,338,448,65.7,40295,103,453,0,70.8,0,18584,45408,0,0,40.6,24.9,0,1254,268,656,1347,9441,476,224,0,25.5,17421,97.8,257,41.0,24331,232,259,0
2023-03-11 13:06:00,0,70.1,14875,46490,0,0,65.7,116,0,8004,470,1159,1874,18928,756,1920,0,31.6,1758,333,447,65.7,40289,118,453,0,70.1,0,19150,46883,0,0,40.3,20.0,0,1135,262,656,1875,10642,476,198,0,25.5,17408,96.5,249,40.3,19221,248,253,0
2023-03-11 13:08:00,0,70.1,12572,41943,0,0,65.7,127,0,7479,467,1160,1078,19033,38.5,1703,0,32.3,1579,361,436,65.7,40289,118,453,0,70.1,0,17641,43583,0,0,40.6,21.9,0.389,1078,261,658,1080,9560,19,172,0,26.2,17374,103,244,40.3,19341,247,253,0
2023-03-11 13:10:00,0,69.4,12984,44872,0,0,66.0,126,0,7825,455,1160,1608,17503,38.9,1860,0,32.6,1717,355,435,66.1,40270,197,442,0,69.4,0,18188,45311,0,0,40.6,21.9,0.389,1137,254,658,1609,9403,19,189,0,26.4,17398,102,243,40.6,17834,266,248,0
2023-03-11 13:12:00,0,69.7,12915,43262,0,0,65.3,121,0,7808,457,1160,1615,16826,38.9,1858,0,32.6,1721,339,448,65.7,40261,107,441,0,69.7,0,18199,53488,0,0,40.3,20.9,0,1155,255,656,1609,9346,19,213,0,26.4,17403,97.8,250,40.3,17125,236,247,0
2023-03-11 13:14:00,0,69.7,12621,43300,0,0,66.0,126,0,7646,468,1159,1349,23782,38.5,1783,0,32.3,1625,339,450,65.7,40302,103,453,0,69.7,0,17915,44325,0,0,40.6,21.9,0,1091,261,656,1350,9355,19.0,188,0,26.2,17390,97.8,253,40.3,24105,232,252,0
2023-03-11 13:16:00,0,68.6,15016,46574,0,0,65.3,131,0,7968,468,1160,1874,18912,756,1923,0,32.3,1677,344,448,65.7,40284,105,455,0,68.6,0,19159,46780,0,0,39.9,22.8,0,1115,262,658,1872,10798,482,198,0,26.2,17412,99.1,251,40.3,19088,232,256,0
2023-03-11 13:18:00,0,68.3,12846,42364,0,0,65.3,121,0,7670,466,1160,1349,19163,38.5,1780,0,32.6,1560,344,447,66.1,40275,98.5,453,0,68.3,0,17924,44302,0,0,40.6,20.9,0,1130,260,658,1345,9558,19.4,164,0,26.4,17419,99.1,249,41.4,19367,225,253,0
2023-03-11 13:20:00,0,69.7,13102,45008,0,0,67.0,115,0,7853,469,1159,1616,18543,38.5,1855,0,32.8,1699,344,447,65.3,40255,195,454,0,69.7,0,18191,45293,0,0,41.8,20.0,0,1163,262,656,1611,9537,19,191,0,26.7,17395,99.1,249,40.6,18850,266,254,0
2023-03-11 13:22:00,0,70.1,13183,43366,0,0,66.2,132,0,7814,469,1158,1615,18567,38.5,1868,0,32.6,1713,349,450,65.8,40299,108,453,0,70.1,0,18191,45036,0,0,41.4,22.8,0,1104,262,656,1610,9648,19,189,0,26.4,17391,100,253,40.4,18867,235,253,0
2023-03-11 13:24:00,0,69.4,12517,43026,0,0,65.4,126,0,7678,467,1159,1349,27202,38.5,1770,0,31.9,1633,362,449,66.5,40353,105,456,0,69.4,0,17901,44446,0,0,40.3,21.9,0,1117,261,656,1348,9302,19.0,184,0,25.7,17382,103,252,41.1,27527,232,256,0
2023-03-11 13:26:00,0,69.4,14567,46351,0,0,66.1,121,0,7983,468,1161,1879,18695,755,1905,0,31.6,1686,339,449,66.1,40247,104,455,0,69.4,0,19158,46698,0,0,40.6,20.9,0,1145,261,658,1875,10330,481,199,0,25.5,17392,97.5,250,41,18870,232,256,0
2023-03-11 13:28:00,0,68.6,12775,42612,0,0,66.4,121,0,7724,467,1158,1352,19061,38.5,1787,0,31.9,1575,338,448,65.7,40254,105,452,0,68.6,0,17931,44326,0,0,41,20.9,0,1154,261,656,1347,9497,19,195,0,25.7,17386,97.8,250,41.4,19259,232,251,0
2023-03-11 13:30:00,0,69.4,13295,44747,0,0,66.4,137,0,7906,467,1158,1612,18448,38.5,1854,0,32.3,1704,338,448,66.0,40287,196,455,0,69.4,0,18209,45538,0,0,41.4,24.1,0,1146,260,656,1609,9718,19,170,0,26.2,17386,97.8,251,41,18770,265,255,0
2023-03-11 13:32:00,0,69.7,13406,43338,0,0,66.1,126,0,7908,468,1160,1876,18459,38.5,1952,0,32.3,1725,332,449,66.4,40259,108,456,0,69.7,0,18442,45701,0,0,41,22.2,0,1104,261,657,1873,9581,19,207,0,26.2,17393,96.5,252,41,18738,236,257,0
2023-03-11 13:34:00,0,69.4,12266,43344,0,0,66.0,126,0,7495,453,1159,1087,23475,38.5,1725,0,31.9,1592,332,435,66.4,40277,103,439,0,69.4,0,17648,43663,0,0,41,21.9,0,1114,253,655,1087,9249,19,196,0,25.7,17390,96.5,243,41.4,23783,233,245,0
2023-03-11 13:36:00,0,69,14933,47201,0,0,66.7,132,0,7898,455,1160,1880,18817,754,1922,0,31.6,1690,338,436,66.4,40209,9719,442,0,69,0,19175,56876,0,0,41.4,22.8,0,1113,254,658,1882,10691,477,212,0,25.5,17351,97.8,243,41.4,19002,293,248,0
2023-03-11 13:38:00,0,69,12533,42145,0,0,66.1,121,0,7632,467,1160,1350,19102,38.5,1782,0,31.9,1567,339,450,66.8,40207,9719,452,0,69,0,17924,54303,0,0,40.6,20.9,0,1125,260,663,1345,9238,19,212,0,25.7,17327,97.8,252,41.4,19331,292,252,0
2023-03-11 13:40:00,0,70.1,12779,44352,0,0,65.7,121,0,7823,470,1160,1614,18622,38.5,1846,0,32.3,1705,332,448,67.2,40246,196,455,0,70.1,0,18195,45273,0,0,40.6,20.9,0,1081,262,656,1610,9213,19,217,0,26.2,17389,101,251,41.4,18932,266,254,0
2023-03-11 13:42:00,0,69.0,13267,43668,0,0,65.4,132,0,8043,469,1159,1879,17861,38.5,1947,0,32.3,1785,332,447,66.4,40280,112,455,0,69.0,0,18449,45907,0,0,40.7,22.8,0,1158,262,655,1880,9453,19.0,201,0,26.2,17405,96.1,249,41.7,18164,243,255,0
2023-03-11 13:44:00,0,68.6,12336,43103,0,0,66.1,126,0,7679,467,1159,1081,23494,38.5,1806,0,32.3,1577,356,449,66.1,40274,102,457,0,68.6,0,17660,43886,0,0.389,41.5,21.9,0,1112,261,655,1086,9317,19.0,209,0,26.2,17361,101,251,41.0,23788,232,262,0
2023-03-11 13:46:00,0,69.3,14724,46665,0,0,66.4,126,0,7980,468,1160,1872,18699,755,1985,0,32.3,1671,349,450,66.4,40213,103,452,0,69.3,0,19168,46874,0,0,41.0,21.8,0,1136,261,657,1875,10489,477,220,0,26.2,17329,100,253,41.3,18876,232,252,0
2023-03-11 13:48:00,0,69,12963,42511,0,0,66.4,126,0,7656,467,1159,1348,19064,38.5,1787,0,32.3,1567,333,448,65.7,40235,104,452,0,69,0,17925,44266,0,0,41.7,21.9,0,1125,261,658,1342,9675,19,189,0.389,26.2,17355,96.9,249,41,19280,232,252,0
2023-03-11 13:50:00,0.389,69.4,12668,43817,0,0,65.7,126,0,7717,468,1159,1350,18553,38.5,1771,0,32.3,1613,333,447,65.4,40282,195,455,0,69.4,0.389,17934,44568,0,0,40.6,26.8,0,1158,261,655,1347,9359,19,187,0,26.2,17380,96.1,254,40.6,18870,266,261,0
2023-03-11 13:52:00,0,69.4,13129,43290,0,0.389,66.4,132,0.389,8014,468,1159,1874,18582,38.5,1943,0,32.3,1759,339,447,65.7,40269,108,455,0,69.4,0,18453,45817,0,0,41,27.7,0,1122,266,655,1873,9322,19,198,0,26.2,17388,97.5,254,41,18863,235,261,0.389
2023-03-11 13:54:00,0,69.7,12193,42732,0,0,66.4,126,0,7508,468,1164,1084,27224,38.5,1720,0.389,32.3,1567,361,450,66.1,40337,105,453,0,69.7,0,17641,43554,0,0,41.0,21.9,0,1077,261,656,1079,9242,19.0,179,0,26.2,17381,103,253,40.6,27535,232,253,0
2023-03-11 13:56:00,0,69.7,13854,45206,0,0,65.7,115,0,7895,468,1161,1607,18607,754,1861,0.389,32.3,1602,355,450,66.1,40205,105,453,0,69.7,0,18889,46173,0,0,40.3,20.0,0,1194,261,657,1604,9881,480,207,0,26.2,17330,102,253,40.6,18781,232,253,0
2023-03-11 13:58:00,0,70.5,13548,43503,0,0,66.4,115,0,7815,455,1160,1610,18877,38.5,1850,0,32.7,1631,332,435,65.7,40220,105,442,0.389,70.5,0,18192,44824,0,0,41.0,19.9,0,1137,254,655,1609,10007,19.0,176,0,26.2,17338,96.5,242,40.3,19073,232,248,0
2023-03-11 14:00:00,0,70.1,13056,44216,0,0,66.7,121,0,7684,457,1147,1346,18645,38.5,1776,0,32.5,1640,332,437,65.7,40276,189,440,0.389,70.1,0,17940,44415,0,0,41.4,20.9,0,1077,255,648,1345,9745,19,192,0,26.0,17392,96.5,244,40.7,18954,258,245,0
2023-03-11 14:02:00,0,69.4,13381,43459,0,0,66.0,126,0,7960,469,1160,1876,17793,38.5,1960,0,32.1,1709,327,450,67.0,40227,107,456,0,69.4,0,18459,45708,0,0,41.8,21.9,0,1094,261,657,1878,9555,19,211,0,26.0,17350,95.2,252,42.5,18035,236,256,0
2023-03-11 14:04:00,0,68.6,12326,43350,0,0,66.1,126,0,7700,466,1161,1343,26527,38.5,1804,0,32.1,1585,351,448,66.7,40277,103,455,0,68.6,0,17909,44304,0,0,41.4,21.9,0,1124,260,658,1348,9084,19,191,0,26.0,17333,100,252,41.4,26787,233,256,0
2023-03-11 14:06:00,0,68.6,14494,46552,0,0,66.7,126,0,7852,470,1159,1611,18817,757,1845,0,31.6,1670,338,447,66.1,40261,117,453,0,68.6,0,18900,53886,0,0,41.4,21.9,0,1167,262,656,1616,10527,475,186,0,25.5,17385,97.8,250,41.4,19046,247,253,0
2023-03-11 14:08:00,0,68.7,12587,42639,0,0,66.8,121,0,7787,467,1159,1608,19096,38.5,1855,0,31.7,1675,338,449,66.2,40293,99.0,456,0,68.7,0,18201,53456,0,0,41.8,20.9,0,1129,260,656,1610,9039,19.0,215,0,25.5,17396,97.9,251,40.7,19362,225,257,0
2023-03-11 14:10:00,0,69.7,11805,42966,0,0,65.7,120,0,7692,468,1164,1341,18698,38.9,1776,0,31.6,1643,344,450,66.1,40265,198,456,0,69.7,0,17926,44707,0,0,41.4,20.9,0,1107,261,659,1342,8517,19,209,0,25.5,17380,98.8,253,41,19009,266,256,0
2023-03-11 14:12:00,0,69.1,12917,43136,0,0,66.1,121,0,7972,471,1162,1878,18060,38.5,1911,0,31.7,1749,333,448,66.1,40310,102,452,0,69.1,0,18469,46038,0,0,41.0,20.9,0,1145,263,658,1884,9093,19.4,191,0,25.5,17404,95.9,249,41.4,18342,229,252,0
2023-03-11 14:14:00,0,69.7,12514,43636,0,0,65.3,115,0,7768,466,1164,1345,26650,38.5,1794,0,32.1,1651,338,447,66.4,40351,103,454,0,69.7,0,17915,44550,0,0,39.9,20.0,0.389,1105,260,657,1349,9299,19.0,173,0,26.0,17399,97.1,249,41.0,26957,232,253,0
2023-03-11 14:16:00,0,69.7,14551,45918,0,0,66.6,126,0,7857,467,1160,1607,18980,755,1852,0,32.3,1628,344,447,66.4,40233,109,455,0,69.7,0,18915,46147,0,0,41.4,21.8,0,1116,261,655,1609,10612,472,179,0,26.2,17327,99.1,249,41.4,19130,239,255,0
2023-03-11 14:18:00,0,69.7,13183,43101,0,0,66.3,126,0,7966,467,1160,1873,19114,38.5,1955,0,32.3,1704,349,450,66.0,40206,109,454,0,69.7,0,18463,46013,0,0,41.3,21.8,0,1137,260,655,1875,9375,19.0,204,0,26.2,17332,100,253,41.3,19303,239,255,0
2023-03-11 14:20:00,0,69,12210,43815,0,0,66.1,121,0,7627,465,1148,1078,18636,38.5,1753,0,32.3,1617,344,447,65.7,40282,9813,453,0,69,0,17673,54071,0,0,41,20.9,0,1114,260,651,1080,9164,19,192,0,26.2,17394,98.8,249,41.4,18956,333,253,0
2023-03-11 14:22:00,0,69.4,13072,43167,0,0,66.1,126,0,7999,456,1160,1875,17991,38.5,1951,0,32.3,1754,366,435,65.7,40293,112,439,0,69.4,0,18492,45828,0,0,41,21.9,0,1145,254,656,1876,9251,19,186,0,26.2,17398,104,242,41,18240,243,245,0
2023-03-11 14:24:00,0,68.6,12438,42865,0,0,66.7,126,0,7653,463,1159,1345,23550,38.5,1781,0,31.9,1590,356,443,65.7,40254,105,453,0,68.6,0,17923,44170,0,0,41.7,21.9,0,1102,255,655,1343,9167,19,216,0,25.7,17335,102,246,41.4,23810,232,253,0
2023-03-11 14:26:00,0,68.6,14874,46839,0,0,66.4,132,0,7832,467,1159,1607,18779,754,1845,0,31.6,1572,332,450,66.1,40193,104,455,0,68.6,0,18911,46237,0,0,41.4,22.8,0,1127,261,661,1614,10916,473,197,0,25.5,17301,96.1,252,41.4,18906,232,255,0
2023-03-11 14:28:00,0,68.6,13592,43357,0,0,66.1,120,0,7991,469,1160,1873,19041,38.5,1920,0,31.9,1691,338,450,65.3,40239,104,455,0,68.6,0,18464,45761,0,0,41,20.9,0,1153,262,658,1875,9786,19,192,0,25.7,17363,102,251,40.6,19249,232,261,0
