"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc24a55b6118f2)","Receive Errors (lxc2620cdf5014d)","Receive Errors (lxc27c8bfb255bc)","Receive Errors (lxc2e928844a56f)","Receive Errors (lxc3300f810e11f)","Receive Errors (lxc573a43e1f8d2)","Receive Errors (lxc57952e484e48)","Receive Errors (lxc6a491f057ac7)","Receive Errors (lxc6cffc9e65af3)","Receive Errors (lxc769c27b82d9e)","Receive Errors (lxc7eb535e15136)","Receive Errors (lxc8928d6f5d0b3)","Receive Errors (lxc_health)","Receive Errors (lxca81d0fc879aa)","Receive Errors (lxcafe47d984b50)","Receive Errors (lxccddc051f6a29)","Receive Errors (lxccf3cdc47b0c9)","Receive Errors (lxce6f24bb6c275)","Receive Errors (lxcefae8cd05c83)","Receive Errors (lxcefb8e72134a6)","Receive Errors (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc24a55b6118f2)","Transmit Errors (lxc2620cdf5014d)","Transmit Errors (lxc27c8bfb255bc)","Transmit Errors (lxc2e928844a56f)","Transmit Errors (lxc3300f810e11f)","Transmit Errors (lxc573a43e1f8d2)","Transmit Errors (lxc57952e484e48)","Transmit Errors (lxc6a491f057ac7)","Transmit Errors (lxc6cffc9e65af3)","Transmit Errors (lxc769c27b82d9e)","Transmit Errors (lxc7eb535e15136)","Transmit Errors (lxc8928d6f5d0b3)","Transmit Errors (lxc_health)","Transmit Errors (lxca81d0fc879aa)","Transmit Errors (lxcafe47d984b50)","Transmit Errors (lxccddc051f6a29)","Transmit Errors (lxccf3cdc47b0c9)","Transmit Errors (lxce6f24bb6c275)","Transmit Errors (lxcefae8cd05c83)","Transmit Errors (lxcefb8e72134a6)","Transmit Errors (lxcfed393d703a1)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc24a55b6118f2)","Receive Dropped (lxc2620cdf5014d)","Receive Dropped (lxc27c8bfb255bc)","Receive Dropped (lxc2e928844a56f)","Receive Dropped (lxc3300f810e11f)","Receive Dropped (lxc573a43e1f8d2)","Receive Dropped (lxc57952e484e48)","Receive Dropped (lxc6a491f057ac7)","Receive Dropped (lxc6cffc9e65af3)","Receive Dropped (lxc769c27b82d9e)","Receive Dropped (lxc7eb535e15136)","Receive Dropped (lxc8928d6f5d0b3)","Receive Dropped (lxc_health)","Receive Dropped (lxca81d0fc879aa)","Receive Dropped (lxcafe47d984b50)","Receive Dropped (lxccddc051f6a29)","Receive Dropped (lxccf3cdc47b0c9)","Receive Dropped (lxce6f24bb6c275)","Receive Dropped (lxcefae8cd05c83)","Receive Dropped (lxcefb8e72134a6)","Receive Dropped (lxcfed393d703a1)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc24a55b6118f2)","Transmit Dropped (lxc2620cdf5014d)","Transmit Dropped (lxc27c8bfb255bc)","Transmit Dropped (lxc2e928844a56f)","Transmit Dropped (lxc3300f810e11f)","Transmit Dropped (lxc573a43e1f8d2)","Transmit Dropped (lxc57952e484e48)","Transmit Dropped (lxc6a491f057ac7)","Transmit Dropped (lxc6cffc9e65af3)","Transmit Dropped (lxc769c27b82d9e)","Transmit Dropped (lxc7eb535e15136)","Transmit Dropped (lxc8928d6f5d0b3)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca81d0fc879aa)","Transmit Dropped (lxcafe47d984b50)","Transmit Dropped (lxccddc051f6a29)","Transmit Dropped (lxccf3cdc47b0c9)","Transmit Dropped (lxce6f24bb6c275)","Transmit Dropped (lxcefae8cd05c83)","Transmit Dropped (lxcefb8e72134a6)","Transmit Dropped (lxcfed393d703a1)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)"
2023-03-11 09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.60,94.0,0,0,0.550,0.256,0,12.3,1.30,3.23,0.650,7.32,0.200,2.47,0,0.333,7.26,1.22,1.21,0.556,13.9,1.87,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.42,78.9,0,0,0.989,0.256,0,13.9,1.50,3.76,0.739,9.85,0.100,3.22,0,0.400,7.59,0.939,1.41,0.994,12.6,2.27,1.41,0
2023-03-11 09:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.4,78.7,0,0,0.556,0.244,0,12.5,1.24,3.22,0.822,8.27,3.17,2.44,0,0.333,7.04,1.13,1.22,0.556,15.4,1.17,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,11.4,77.0,0,0,0.989,0.244,0.00556,14.0,1.44,3.76,0.889,11.8,2.77,3.23,0,0.400,7.37,0.872,1.41,0.994,13.5,1.18,1.42,0.00556
2023-03-11 09:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.00556,11.2,77.6,0,0,0.556,0.256,0,12.3,1.26,3.22,0.550,7.33,3.17,2.53,0,0.333,6.59,1.12,1.22,0.528,12.8,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.611,11.3,76.9,0,0,1,0.256,0,13.7,1.45,3.76,0.633,10.1,2.77,3.13,0,0.400,6.41,0.856,1.41,0.978,11.8,1.13,1.42,0
2023-03-11 09:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,9.30,78.5,0,0,0.550,0.244,0,12.2,1.30,3.21,0.667,7.63,0.200,2.40,0,0.333,6.61,1.13,1.18,0.533,12.4,1.11,1.21,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.92,75.0,0,0.00556,1,0.244,0,13.5,1.50,3.74,0.733,10.3,0.100,3.18,0,0.400,6.68,0.878,1.37,0.978,11.6,1.15,1.41,0
2023-03-11 09:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.77,76.3,0,0,0.544,0.233,0.00556,12.3,1.30,3.22,0.633,7.19,0.200,2.28,0,0.333,7.11,1.17,1.20,0.544,13.4,1.11,1.22,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.57,71.4,0,0.00556,1,0.233,0,13.7,1.50,3.76,0.639,9.63,0.100,3.19,0,0.400,7.64,0.900,1.40,0.983,12.3,1.14,1.42,0
2023-03-11 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.64,83.4,0,0,0.539,0.256,0.00556,16.7,1.29,3.22,0.606,7.24,0.200,2.29,0,0.333,7.11,1.17,1.22,0.550,13.8,1.47,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.69,78.7,0,0,0.994,0.256,0,20.5,1.49,3.76,0.550,9.97,0.100,3.15,0,0.400,7.54,0.906,1.42,0.989,12.3,1.46,1.43,0
2023-03-11 10:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,11.4,83.1,0,0,0.544,0.244,0,14.3,1.30,3.23,0.800,7.92,3.28,2.37,0,0.333,7.07,1.18,1.20,0.544,14.7,1.17,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,11.7,78.4,0,0,0.989,0.244,0,17.0,1.50,3.76,0.800,11.2,2.79,3.21,0,0.400,7.34,0.922,1.41,0.989,12.9,1.18,1.40,0
2023-03-11 10:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,11.1,80.5,0,0,0.544,0.267,0,12.9,1.30,3.22,0.606,7.24,3.28,2.38,0,0.333,7.20,1.15,1.22,0.539,13.7,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,11.3,77.2,0,0,0.989,0.272,0,14.4,1.50,3.76,0.600,9.87,2.79,3,0,0.400,7.61,0.894,1.41,0.989,12.5,1.15,1.41,0
2023-03-11 10:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.12,80.0,0,0,0.550,0.267,0,13.0,1.29,3.22,0.661,7.70,0.200,2.77,0,0.333,7.30,1.17,1.22,0.550,13.9,1.12,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.90,77.2,0,0,0.994,0.272,0,14.5,1.51,3.77,0.672,10.6,0.100,3.09,0,0.400,7.67,0.906,1.41,0.989,12.5,1.13,1.38,0
2023-03-11 10:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.59,76.7,0,0,0.550,0.278,0,12.6,1.30,3.23,0.667,7.08,0.200,2.47,0,0.333,7.13,1.15,1.20,0.544,13.2,1.13,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.37,71.9,0,0,0.989,0.278,0,13.8,1.52,3.78,0.656,9.32,0.100,3.06,0,0.400,7.55,0.889,1.40,0.989,12.4,1.13,1.39,0
2023-03-11 10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.34,77.9,0,0,0.544,0.267,0,12.3,1.30,3.23,0.639,6.86,0.200,2.66,0,0.333,7.14,1.20,1.22,0.539,13.3,1.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.23,74.3,0,0,0.989,0.267,0,13.3,1.50,3.77,0.606,9.19,0.106,2.94,0,0.400,7.41,0.922,1.41,0.989,12.3,1.48,1.41,0
2023-03-11 10:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.3,81.3,0,0,0.544,0.267,0,12.1,1.29,3.21,0.750,7.27,3.09,2.50,0,0.333,6.54,1.16,1.22,0.539,12.2,1.15,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,11.4,76.4,0,0,0.989,0.267,0,13.2,1.49,3.76,0.761,9.52,2.78,3.04,0,0.400,6.42,0.900,1.41,0.989,11.6,1.19,1.41,0
2023-03-11 10:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.3,78.2,0,0,0.550,0.267,0,12.2,1.30,3.21,0.583,7.17,3.09,2.34,0,0.333,7.24,1.19,1.22,0.539,13.5,1.16,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.3,76.6,0,0,0.989,0.267,0,13.5,1.50,3.75,0.656,9.34,2.78,3.02,0,0.400,7.66,0.928,1.41,0.989,12.6,1.21,1.43,0
2023-03-11 10:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.23,78.7,0,0,0.550,0.256,0,12.4,1.29,3.23,0.728,8.41,0.200,2.41,0,0.333,7.12,1.20,1.23,0.539,14.1,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.13,75.9,0,0,0.989,0.256,0,13.4,1.49,3.76,0.739,10.7,0.1000,3.05,0,0.400,7.50,0.933,1.42,0.983,13.0,1.15,1.42,0
2023-03-11 10:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.74,76.6,0,0,0.544,0.261,0,12.0,1.26,3.23,0.661,7.23,0.206,2.49,0,0.333,7.07,1.13,1.18,0.539,12.7,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.63,71.6,0,0,0.989,0.256,0,12.9,1.45,3.77,0.678,9.27,0.100,2.94,0,0.400,7.13,0.883,1.37,0.989,12.2,1.13,1.42,0
2023-03-11 10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.58,76.5,0,0,0.544,0.244,0,12.1,1.28,3.22,0.472,7.26,0.200,2.57,0,0.333,7.08,1.15,1.17,0.539,13.2,1.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.51,74.1,0,0,0.989,0.244,0,13.1,1.48,3.75,0.572,9.21,0.100,2.84,0,0.400,7.47,0.894,1.36,0.989,12.5,1.46,1.41,0
2023-03-11 10:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,11.5,79.5,0,0,0.550,0.244,0,12.6,1.29,3.23,0.739,7.36,3.12,2.59,0,0.344,6.53,1.23,1.20,0.539,13.0,1.22,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,11.6,77.2,0,0,0.994,0.244,0,13.6,1.50,3.76,0.767,9.91,2.81,3.13,0,0.411,6.85,0.950,1.40,0.989,11.8,1.23,1.41,0
2023-03-11 10:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.2,87.5,0,0,0.550,0.244,0,12.0,1.27,3.23,0.617,7.20,3.12,2.46,0,0.350,6.50,1.23,1.23,0.539,12.3,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.4,79.8,0,0,0.994,0.244,0,13.2,1.48,3.77,0.622,9.31,2.81,3.14,0,0.417,6.67,0.944,1.42,0.983,11.6,1.14,1.42,0
2023-03-11 10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.33,87.6,0,0,0.556,0.278,0,12.1,1.29,3.22,0.700,9,0.200,2.85,0,0.350,7.11,1.19,1.22,0.550,15.3,1.12,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,9.03,79.7,0,0,1,0.278,0,13.3,1.49,3.76,0.744,12.2,0.100,2.97,0,0.417,7.60,0.928,1.41,0.983,13.5,1.13,1.42,0
2023-03-11 10:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,9.16,84.6,0,0,0.544,0.256,0,12.2,1.29,3.22,0.744,7.78,0.200,2.76,0,0.350,6.57,1.20,1.20,0.550,12.4,1.46,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.91,73.8,0,0,0.983,0.256,0,13.5,1.49,3.76,0.794,9.61,0.100,2.94,0,0.417,6.61,0.928,1.40,0.994,12.4,1.99,1.43,0
2023-03-11 10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.74,82.9,0,0,0.539,0.256,0,12.2,1.29,3.22,0.550,7.91,0.200,2.46,0,0.344,6.53,1.17,1.22,0.544,12.6,1.78,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.86,76.0,0,0,0.983,0.256,0,13.4,1.49,3.76,0.528,9.96,0.100,2.96,0,0.411,6.41,0.906,1.41,0.994,12.2,2.31,1.41,0
2023-03-11 10:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,9.01,75.3,0,0,0.544,0.233,0,11.8,1.28,3.23,0.772,7.55,0.200,2.43,0,0.333,7.21,1.20,1.22,0.539,13.5,1.11,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.08,72.4,0,0,0.983,0.233,0,13.2,1.48,3.76,0.700,9.96,0.100,3.13,0,0.400,7.60,0.928,1.41,0.989,12.3,1.12,1.37,0
2023-03-11 10:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.0,77.4,0,0,0.550,0.256,0,11.7,1.29,3.23,0.606,7.11,2.96,2.38,0,0.333,7.04,1.15,1.20,0.544,13.2,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.1,74.4,0,0,0.989,0.256,0,13.0,1.49,3.76,0.583,9.17,2.63,2.89,0,0.400,7.45,0.900,1.40,0.989,12.4,1.13,1.41,0
2023-03-11 10:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.92,77.9,0,0,0.550,0.244,0,12.4,1.28,3.22,0.583,8.06,0.200,2.73,0,0.339,5.92,1.15,1.22,0.544,12.8,1.11,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.73,75.9,0,0,0.994,0.244,0,13.3,1.48,3.75,0.600,10.9,0.100,2.94,0,0.406,5.97,0.900,1.41,0.994,11.4,1.14,1.44,0
2023-03-11 10:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.83,77.6,0,0.00556,0.550,0.233,0,12.9,1.29,3.22,0.772,7.27,0.200,3.01,0,0.339,5.52,1.16,1.21,0.550,11.2,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.52,74.9,0,0,0.994,0.233,0,13.4,1.49,3.76,0.761,9.92,0.100,3.27,0,0.406,5.22,0.906,1.41,1,10.5,1.13,1.42,0
2023-03-11 10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,8.70,77.7,0,0,0.550,0.267,0,12.7,1.30,3.23,0.522,7.04,0.200,2.84,0,0.339,6.17,1.13,1.22,0.556,11.7,1.39,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.34,75.8,0,0,0.994,0.267,0,13.4,1.50,3.76,0.522,9.68,0.100,3.09,0,0.406,5.93,0.889,1.41,0.994,11.0,1.41,1.40,0
2023-03-11 10:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.81,78.5,0,0,0.550,0.267,0,12.8,1.28,3.21,0.761,6.96,0.200,2.94,0,0.328,6.77,1.16,1.17,0.544,12.1,1.22,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.49,75.7,0,0,0.994,0.267,0,13.5,1.48,3.76,0.744,9.32,0.100,3.16,0,0.394,6.78,0.900,1.36,0.994,11.4,1.23,1.43,0
