"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ca4eb0f903)","Transmit Total (lxc0e4aa2e5ee9a)","Transmit Total (lxc0f98788fb31e)","Transmit Total (lxc13467604ff43)","Transmit Total (lxc13aeaa26d776)","Transmit Total (lxc1f39d9927cdc)","Transmit Total (lxc2368609f7bd1)","Transmit Total (lxc2988b84f3fbb)","Transmit Total (lxc3029f3c52bb4)","Transmit Total (lxc3bd8d7d2aadc)","Transmit Total (lxc4d23d98e0c91)","Transmit Total (lxc52b2b28bbcc8)","Transmit Total (lxc5851cf07f3be)","Transmit Total (lxc6ed88b62a826)","Transmit Total (lxc75fbef30a752)","Transmit Total (lxc8c4c70aed681)","Transmit Total (lxc92de70f2a832)","Transmit Total (lxc9495fc49f853)","Transmit Total (lxc976dc02abaa0)","Transmit Total (lxc_health)","Transmit Total (lxcacaa9500f437)","Transmit Total (lxcaec49258d85b)","Transmit Total (lxcb3eb82635d42)","Transmit Total (lxcbe13c37cde77)","Transmit Total (lxcc071ea49a929)","Transmit Total (lxcc48a5d2d0f1b)","Transmit Total (lxccceb9198d51d)","Transmit Total (lxcd42ff77fa34a)","Transmit Total (lxcde1fff6244fb)","Transmit Total (lxcf62cc55180bf)","Transmit Total (lxcfec0ac61d5e2)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ca4eb0f903)","Receive Total (lxc0e4aa2e5ee9a)","Receive Total (lxc0f98788fb31e)","Receive Total (lxc13467604ff43)","Receive Total (lxc13aeaa26d776)","Receive Total (lxc1f39d9927cdc)","Receive Total (lxc2368609f7bd1)","Receive Total (lxc2988b84f3fbb)","Receive Total (lxc3029f3c52bb4)","Receive Total (lxc3bd8d7d2aadc)","Receive Total (lxc4d23d98e0c91)","Receive Total (lxc52b2b28bbcc8)","Receive Total (lxc5851cf07f3be)","Receive Total (lxc6ed88b62a826)","Receive Total (lxc75fbef30a752)","Receive Total (lxc8c4c70aed681)","Receive Total (lxc92de70f2a832)","Receive Total (lxc9495fc49f853)","Receive Total (lxc976dc02abaa0)","Receive Total (lxc_health)","Receive Total (lxcacaa9500f437)","Receive Total (lxcaec49258d85b)","Receive Total (lxcb3eb82635d42)","Receive Total (lxcbe13c37cde77)","Receive Total (lxcc071ea49a929)","Receive Total (lxcc48a5d2d0f1b)","Receive Total (lxccceb9198d51d)","Receive Total (lxcd42ff77fa34a)","Receive Total (lxcde1fff6244fb)","Receive Total (lxcf62cc55180bf)","Receive Total (lxcfec0ac61d5e2)"
2023-03-11 15:28:00,0,2657,42981,116237,0,68375,270,67.5,0,1917,211,0,32.1,1996,1890,132,4.73,16302,164,218,67.9,0,89.2,133,31.6,135,7042,0,135,87.4,475,155,0,18679,123,21783,2657,0,49608,112661,0,2399,81.2,41.5,0,192,229,0,22.0,2270,163,31.6,5.54,16236,97.7,221,42.6,0,95,31.6,25.5,22.8,1044,0,22.8,66.4,596,135,0,7725,3558,24471
2023-03-11 15:30:00,0,1076,32386,91994,0,68220,71.7,66.8,0,1714,212,0,32.1,1833,1696,126,3.27,16327,157,221,66.1,0,89.9,128,31.6,130,6661,0,129,87.7,439,154,0,21280,78.4,13503,1076,0,42447,103416,0,2396,71.0,41.4,0,182,229,0,22.0,2202,163,30.3,3.27,16260,88.1,223,41.4,0,95,30.3,25.5,21.9,1002,0,21.9,65.9,548,135,0,8347,3623,15324
2023-03-11 15:32:00,0,2656,19297,74328,0,68370,1556,66.4,0,1900,211,0,32.2,2017,1875,126,3.27,16315,159,225,66.1,0,89.6,128,31.9,130,6953,0,129,87.3,382,154,0,17540,77.6,153,2656,0,27069,87046,0,2407,96.2,41,0,199,229,0,20.5,2302,162,30.3,3.27,16248,89.9,233,41,0,95,30.3,25.7,21.9,1023,0,21.9,66.2,436,135,0,8969,3622,565
2023-03-11 15:34:00,0,2656,19324,78067,0,68367,3009,65.7,0,1896,211,0,32.9,2002,1878,120,5.33,16315,167,225,66.8,0.389,89.9,127,31.3,129,7033,0,128,87.6,378,155,0,18289,77.1,153,2656,0,27857,87981,0,2419,104,40.6,0,186,229,0,27.5,2274,159,29.0,11.3,16255,117,237,41.7,0,95,30.3,25.1,21.9,1069,0,21.9,66.2,438,134,0,7894,3563,565
2023-03-11 15:36:00,0,1077,17735,69720,0,68203,1727,64.6,0,1710,210,0,32.1,1825,1687,121,4.17,16300,163,218,65.0,0,89.9,127,31.9,130,6552,0,129,87.2,398,155,0.389,18307,76.8,153,1077,0,26336,85288,0,2409,96.5,39.8,0,172,229,0,21.6,2177,177,29.0,4.53,16232,101,223,40.9,0,95,30.3,25.7,21.9,998,0,21.9,66.2,455,142,0,7953,3569,569
2023-03-11 15:38:00,0,2657,43083,104726,0,68370,460,66.8,0,1948,213,0,32.1,2005,1877,121,4.07,16313,156,226,65.7,0,89.6,122,32.3,123,7000,0,123,87.2,496,155,0,17889,123,21870,2657,0,48902,111978,0,2407,99.5,41.4,0,202,229,0,21.4,2272,174,29.0,4.81,16250,86.3,229,40.6,0.389,95,29.0,26.2,20.9,1023,0,20.9,66.2,629,134,0,7792,3558,24560
2023-03-11 15:40:00,0,1076,36703,94789,0,68237,599,66.1,0,1716,211,0,32.9,1816,1694,121,5.10,16328,164,226,66.1,0,89.6,122,32.3,124,6640,0,124,86.5,422,154,0,19230,78.6,17505,1076,0,44388,105713,0,2400,91.9,41,0.389,172,228,0,22.3,2165,144,29.0,6.21,16256,97.2,229,41,0.389,95,29.0,26.2,20.9,1058,0,20.9,65.5,519,134,0,7723,3541,19743
2023-03-11 15:42:00,0,2130,18774,74384,0,68321,459,65.7,0.389,1859,211,0,32.9,1964,1835,121,5.20,16322,166,219,66.1,0,89.9,127,31.5,130,6887,0,129,85.7,378,153,0,18910,77.8,158,2130,0,27918,87761,0,2404,91.7,40.7,0.389,190,229,0,22.5,2309,164,29.0,5.99,16257,99.0,220,41.4,0,95,30.3,25.4,21.9,1074,0,21.9,64.7,436,136,0,8885,3563,569
2023-03-11 15:44:00,0,2700,19426,80459,0,68373,270,66.4,0.389,1924,209,0,30.7,2004,1890,126,3.23,16337,163,223,66.8,0,89.9,127,31.6,130,7070,0,129,87.2,413,153,0,27536,78.5,157,2700,0,37134,98212,0,2400,81.2,41.8,0,219,229,0,19.7,2285,180,35.3,3.23,16268,95.9,231,41.7,0,95,35.2,25.5,26.8,1031,0,21.9,66.2,491,137,0,7802,3564,572
2023-03-11 15:46:00,0,1078,17716,68951,0,68216,72.4,68.3,0,1717,213,0,30.7,1824,1694,126,5.13,16313,162,224,67.9,0,89.6,133,31.9,135,6642,0,135,87.2,373,155,0,18498,77.3,151,1078,0,26519,85538,0,2399,70.6,41.8,0,177,229,0,19.7,2179,165,35.6,5.89,16246,99.7,233,42.2,0,95,31.6,25.7,27.8,1015,0,27.7,66.2,423,135,0,7857,3540,567
2023-03-11 15:48:00,0,2656,43250,129045,0,68380,271,64.6,0,1903,211,0,32.9,2006,1885,121,5.09,16320,161,222,64.2,0,89.6,116,32.3,119,7026,0,118,87.2,467,156,0,21009,123,22033,2656,0,52158,116035,0,2408,81.6,39.8,0,184,229,0,27.4,2270,161,29.4,6.24,16251,93.5,223,40.5,0,94.6,27.7,26.2,20.0,1042,0,20.0,66.2,585,135,0,7911,3582,24732
2023-03-11 15:50:00,0,1603,41615,100637,0,68293,137,66.1,0,1788,211,0,33.3,1875,1772,116,3.27,16320,163,222,66.1,0,89.6,116,32.0,119,6804,0,118,86.5,424,155,0,17250,78.3,21536,1603,0,46908,108916,0,2402,71.7,40.6,0,216,229,0,22.5,2173,181,27.7,3.27,16262,95.3,223,41,0,95,27.7,25.8,20.0,1064,0.389,20.0,66.2,521,136,0,7829,3541,24190
2023-03-11 15:52:00,0,2130,18763,73378,0,68338,191,66.1,0,1848,212,0,31.5,1961,1824,120,4.07,16315,164,223,66.1,0,89.6,116,32.3,118,6900,0,117,86.5,372,155,0,18053,77.6,158,2130,0,27063,86732,0,2401,72.8,40.6,0,199,229,0,20.6,2295,188,29.0,4.49,16254,98.1,225,41,0,95,27.7,26.2,20.0,1018,0,20.0,65.5,423,136,0,8521,3539,577
2023-03-11 15:54:00,0,2657,19301,78181,0,68380,270,65.7,0,1899,212,0,30.7,1996,1869,126,4.07,16306,163,223,66.4,0,89.2,128,32.3,130,7044,0,129,87.3,404,155,0,18279,77.3,166,2657,0,27840,87994,0,2402,81.2,40.3,0,187,229,0,19.7,2263,176,30.3,4.46,16246,95.9,231,41,0,95,30.3,26.2,21.9,1042,0,21.9,66.2,479,135,0,8094,3539,563
2023-03-11 15:56:00,0,1076,17693,68364,0,68224,1587,67.1,0,1709,211,0,33.5,1822,1687,120,5.67,16302,162,225,67.5,0,89.6,116,32.3,118,6627,0,117,87.3,374,154,0,17639,76.7,168,1076,0,25649,84581,0,2405,84.4,41.5,0,217,229,0.389,23.7,2171,187,29.0,5.76,16235,99.2,233,42.2,0,94.6,27.7,26.2,20.0,1055,0,20.0,66.2,423,135,0,7969,3539,564
2023-03-11 15:58:00,0,2657,43115,108208,0,68406,271,65.7,0,1897,213,0.389,34.3,2020,1893,121,5.68,16306,161,221,66.4,0,90.0,122,32.3,124,7055,0,123,87.2,461,156,0,23530,122,21911,2657,0,54565,118251,0,2418,81.6,40.7,0,202,228,0,25.0,2290,180,29.0,5.76,16246,97.8,221,42.1,0,94.7,29.0,26.2,20.9,1043,0,20.9,66.2,577,136,0,7692,3583,24596
2023-03-11 16:00:00,0,2129,42542,106938,0,68335,208,64.6,0,1837,213,0,31.5,1941,1803,126,3.27,16313,161,224,65.7,0,89.2,121,32.3,123,6913,0,123,87.2,448,157,0,18836,78.9,21882,2129,0,49350,112144,0,2407,80.1,39.8,0,195,229,0,20.6,2188,166,30.3,3.27,16240,93.0,226,41.3,0,95,29.4,26.2,21.3,1021,0,21.3,66.2,560,135,0,7899,3564,24581
2023-03-11 16:02:00,0,1076,17758,70591,0,68239,73.5,66.1,0,1742,212,0,55.7,1868,1711,121,3.93,16331,161,222,66.4,0,89.9,127,31.9,130,6669,0.389,129,87.2,358,155,0,27438,76.8,159,1076,0,35364,94907,0,2402,70.6,40.6,0,187,228,0,62.9,2290,181,29.0,4.36,16257,93.6,224,41,0,95,30.3,25.7,21.9,1068,0,21.9,66.2,401,134,0,8265,3539,568
2023-03-11 16:04:00,0.389,2658,19321,80998,0,68376,270,66.4,0,1920,210,0,58.8,2014,1892,121,5.10,16318,163,223,66.4,0,90.3,122,31.6,124,7053,0.389,123,87.2,406,155,0,18451,76.1,155,2658,0.389,28028,88298,0,2416,81.2,41.4,0,192,229,0,65.4,2276,194,29.0,5.94,16247,96.2,231,41.4,0,95,29.0,25.5,20.9,1053,0,20.9,66.2,483,135,0,7712,3540,567
2023-03-11 16:06:00,0.389,1076,17716,68277,0,68223,72.4,66.1,0,1715,213,0,32.9,1832,1683,126,4.07,16330,164,222,65.7,0,90.0,127,31.6,130,6568,0,129,87.2,375,155,0,17655,76.4,152,1076,0.389,25662,84459,0,2402,70.6,41.4,0,200,229,0,22.5,2168,175,30.3,4.49,16267,102,224,40.3,0,95,30.3,25.5,21.9,1010,0,21.9,66.2,424,134,0.389,8026,3539,571
2023-03-11 16:08:00,0,2656,42950,104414,0,68360,257,65.3,0,1900,212,0,30.7,2005,1872,121,4.53,16301,163,223,64.6,0,89.5,122,32.3,124,7008,0,123,87.2,458,155,0,16995,121,21788,2656,0,47903,110723,0,2407,74.2,40.5,0,216,229,0,19.7,2269,177,29.0,4.96,16248,100,225,39.8,0,95.0,29.0,26.2,20.9,1036,0,20.9,66.2,567,137,0.389,7917,3556,24472
2023-03-11 16:10:00,0,2657,42981,128831,0,68386,457,66.4,0,1912,211,0,31.5,1977,1890,115,5.20,16311,162,220,66.1,0,89.6,116,33.0,119,7043,0,118,87.2,455,155,0,17932,77.4,21807,2657,0,48897,112606,0,2401,91.7,41,0,199,229,0,20.6,2172,172,27.7,6.01,16250,94.0,221,40.6,0,95.4,27.7,26.4,20.0,1060,0,20.0,66.2,566,134,0,7637,3541,24489
2023-03-11 16:12:00,0,1076,17703,92402,0,68223,259,66.1,0,1710,211,0,32.9,1874,1704,121,5.10,16316,160,221,66.1,0,89.6,122,32.5,124,6572,0,123,87.2,350,153,0,18474,76.1,181,1076,0,26412,85829,0,2406,80.7,40.6,0,171,229,0,22.3,2302,161,29.0,11.0,16243,91.8,221,40.6,0,95.4,29.0,26.0,20.9,1012,0,20.9,66.2,391,135,0,8495,3539,577
2023-03-11 16:14:00,0,2658,19374,81324,0,68390,523,66.4,0,1900,209,0,31.5,2005,1880,115,5.10,16333,161,228,66.1,0,89.6,122,31.3,124,7078,0,123,87.2,401,155,0,17686,76.4,160,2658,0,27249,87405,0,2412,92.5,41,0,198,228,0,20.6,2269,172,27.7,11.0,16307,93.8,237,40.6,0,95,29.0,25.1,20.9,1035,0,20.9,66.2,478,136,0,8231,3539,571
2023-03-11 16:16:00,0,1077,17781,70140,0,68269,85.3,66.4,0,1723,211,0,32.9,1827,1694,121,3.27,16337,163,222,66.8,0,89.2,122,31.6,124,6654,0,124,86.5,399,155,0,23545,76.7,157,1077,0,31560,90961,0,2408,78.0,41.0,0,191,228,0,22.0,2174,172,29.0,3.27,16272,95.9,223,41.4,0,95.0,29.0,25.5,20.9,1017,0,20.9,65.5,465,135,0,7970,3541,563
2023-03-11 16:18:00,0,2658,43139,105989,0,68392,257,65.7,0,1898,211,0,30.7,2017,1879,126,4.30,16316,159,223,66.7,0,90.3,127,32.1,129,7003,0,128,85.7,436,154,0,18902,121,21957,2658,0,49979,113193,0,2413,74.2,40.6,0,198,227,0,19.7,2305,182,30.3,9.82,16239,96.9,225,42.1,0,95,30.3,26.0,21.9,1036,0,21.9,64.7,541,135,0,7866,3558,24682
2023-03-11 16:20:00,0,2658,43231,106171,0,68385,3030,65.7,0,1904,212,0,32.9,1978,1892,132,5.49,16313,161,223,66.1,0,89.6,127,32.3,130,7024,0,129,86.5,457,155,0,27553,77.8,21958,2658,0,58641,122509,0,2416,112,40.6,0,200,228,0,22.4,2191,185,31.6,11.3,16238,94.1,225,41.4,0,95,30.3,26.2,21.9,1044,0,21.9,65.5,572,135,0,8117,3541,24683
2023-03-11 16:22:00,0,1076,17687,68510,0,68199,1539,67.1,0,1710,212,0,31.5,1863,1685,126,3.27,16315,163,223,67.5,0,89.5,133,32.1,135,6545,0,135,87.2,353,155,0,18582,77.1,154,1076,0,26499,85306,0,2412,86.4,41.8,0,184,229,0,20.6,2280,153,30.3,3.27,16242,101,230,42.2,0,94.6,31.6,26.0,22.8,1012,0,22.8,66.2,394,135,0,8739,3561,570
2023-03-11 16:24:00,0,2655,19339,88241,0,68368,255,67.8,0,1906,214,0,32.1,2004,1880,126,4.06,16325,159,220,67.5,0,89.5,133,32.1,135,7054,0,135,87.2,409,153,0,20694,77.8,153,2655,0,30257,90731,0,2421,73.8,42.2,0,176,230,0,21.4,2258,144,30.3,4.49,16264,95.7,227,41.8,0,94.6,31.6,26.0,22.8,1081,0,22.8,66.2,481,134,0,7571,3584,570
2023-03-11 16:26:00,0,1076,17744,78648,0,68231,84.6,66.4,0,1730,213,0,32.1,1827,1711,121,4.07,16324,162,223,66.4,0,89.6,128,32.3,130,6616,0,129,87.2,406,154,0,17061,76.4,151,1076,0,25094,83933,0,2404,77.6,41,0,188,229,0,21.4,2170,159,29.0,3.98,16258,93.8,226,41.4,0,94.6,30.3,26.2,21.9,1050,0,21.9,66.2,468,135,0,7633,3539,562
2023-03-11 16:28:00,0,2129,41765,103460,0,68318,712,66.4,0,1823,211,0,32.9,1960,1807,115,3.71,16325,169,223,66.4,0,89.2,116,31.9,119,6881,0,118,86.5,397,155,0,18061,123,21247,2129,0,47879,110510,0,2405,87.7,41,0,199,229,0,27.5,2274,176,27.7,4.08,16239,103,225,41.7,0,95,27.7,25.7,20.0,1005,0,20.0,65.5,467,142,0,7727,3558,23869
2023-03-11 16:30:00,0,2656,43108,109329,0,68368,794,66.8,0,1925,211,0,33.7,1994,1899,126,4.97,16301,160,223,66.4,0,89.2,127,31.3,130,7143,0,129,87.2,461,154,0,18379,77.4,21900,2656,0,49442,112911,0,2413,103,41.7,0,217,229,0,28.3,2181,184,30.3,5.80,16235,92.4,225,41.7,0,95,30.3,25.1,21.9,1045,0,21.9,66.2,578,135,0,7841,3496,24613
2023-03-11 16:32:00,0,1076,17715,68671,0,68210,86.4,66.8,0,1743,210,0,31.5,1881,1702,126,5.57,16304,160,223,66.4,0,89.2,127,31.9,130,6647,0,129,87.2,380,153,0,18042,76.3,156,1076,0,25982,84721,0,2399,77.9,41.7,0,188,229,0,20.5,2313,143,35.2,6.44,16238,97.8,231,41.7,0,95,36.0,25.7,21.9,1072,0,21.9,66.2,438,135,0,8430,3494,570
2023-03-11 16:34:00,0,2656,19313,79775,0,68363,257,65.0,0,1903,210,0,30.7,2014,1878,121,5.93,16312,163,221,64.6,0,89.2,122,32.3,124,7055,0,123,87.2,371,153,0,18481,76.5,156,2656,0,28053,88249,0,2395,74.2,40.5,0,184,228,0,19.7,2287,161,34.3,6.75,16244,101,227,40.5,0,95,34.7,26.2,26.4,1066,0,26.4,66.6,435,135,0,7465,3539,569
2023-03-11 16:36:00,0,1603,18270,71922,0,68265,151,67.9,0,1769,212,0,34.2,1896,1763,120,3.60,16321,164,222,67.5,0,89.2,121,32.3,123,6685,0,123,87.2,402,155,0,18863,77.4,156,1603,0,27411,86812,0,2406,79.0,42.2,0,181,228,0,28.8,2184,175,29.0,3.60,16244,97.0,223,41.8,0,95,29.0,26.2,20.9,993,0,26.4,66.6,468,135,0,7774,3570,567
2023-03-11 16:38:00,0,2131,37526,121467,0,68304,192,66.4,0,1888,213,0,35.0,1962,1816,132,4.90,16321,163,225,66.1,0,89.9,133,31.9,135,6862,0,135,87.2,427,154,0,27733,123,17362,2131,0,53696,117005,0,2406,72.8,41,0,218,229,0,29.7,2277,168,31.6,5.33,16250,95.3,227,42.1,0,95,31.6,25.7,22.8,1020,0,22.8,66.2,514,135,0,7985,3588,19491
2023-03-11 16:40:00,0,2658,43001,130795,0,68362,1780,66.4,0,1916,211,0,31.5,1976,1886,121,6.50,16313,160,222,66.1,0,89.9,122,31.6,123,7096,0,123,87.6,445,154,0,18670,77.1,21905,2658,0,49729,113374,0,2405,88.8,41,0.389,209,229,0,20.6,2173,153,29.0,7.68,16247,91.8,224,41.4,0,95,29.0,25.5,20.9,1058,0,20.9,66.2,551,134,0,7808,3541,24507
2023-03-11 16:42:00,0,1076,17743,70464,0,68188,86.0,66.8,0.389,1704,212,0,32.1,1880,1694,126,5.56,16297,162,219,66.0,0.389,89.5,127,31.9,130,6582,0,129,87.2,385,154,0.389,21211,76.9,160,1076,0,29150,88259,0,2398,77.9,41.0,0,188,229,0,21.6,2302,183,30.3,6.32,16230,101,220,41.3,0,95.0,30.3,25.7,21.8,1013,0,21.8,66.2,447,134,0,8627,3538,574
2023-03-11 16:44:00,0,2658,19313,80226,0,68397,257,66.4,0,1898,213,0,30.7,2012,1879,126,3.97,16303,164,225,65.7,0,89.9,127,32.3,130,7071,0,129,87.2,378,156,0,17364,76.9,171,2658,0,26930,87125,0,2409,74.2,41.4,0,189,229,0,19.7,2278,166,30.7,3.97,16249,103,232,41,0,95,30.3,26.2,21.9,1024,0,21.9,66.2,439,137,0,8243,3562,568
2023-03-11 16:46:00,0,1604,18273,70491,0,68280,150,66.4,0,1788,212,0,33.9,1881,1769,121,4.63,16328,163,226,66.1,0,89.2,116,32.0,119,6782,0,118,87.2,400,155,0,18121,77.2,170,1604,0,26669,85859,0,2399,79.0,41.4,0,186,229,0,23.3,2173,153,29.0,5.39,16263,95.3,229,41.4,0.389,95,27.7,25.8,20.0,1054,0,20.0,66.2,468,137,0,7818,3592,571
2023-03-11 16:48:00,0,1603,32260,91986,0,68286,148,67.1,0,1789,211,0,32.1,1912,1768,126,7.20,16305,159,222,67.5,0,90.3,122,32.3,124,6843,0,123,87.2,413,153,0,18530,122,13122,1603,0,39796,100896,0,2417,79.0,42.6,0,180,229,0,21.6,2277,165,30.3,8.38,16233,89.9,224,41.8,0,95,29.0,26.2,20.9,1025,0,20.9,66.2,496,135,0,7966,3557,14768
2023-03-11 16:50:00,0,2658,42973,105824,0,68402,258,66.1,0,1897,211,0,30.7,1985,1871,132,5.93,16325,161,222,66.4,0,89.6,127,32.3,130,7029,0,129,87.2,422,153,0,18120,77.9,21990,2658,0,49244,112141,0,2393,73.9,41,0,204,228,0,19.7,2180,163,31.6,6.74,16256,93.6,223,41.4,0,95,30.3,26.2,21.9,1030,0,21.9,66.2,519,135,0,7723,3570,24528
2023-03-11 16:52:00,0,1076,17723,68483,0,68233,85.3,66.1,0,1705,213,0,34.3,1888,1690,126,4.40,16326,166,223,66.4,0,89.2,133,32.1,135,6571,0,135,86.5,382,156,0,18536,75.3,159,1076,0,26472,85269,0,2403,77.9,40.6,0,182,229,0.389,24.2,2322,153,30.3,4.77,16267,106,231,41.4,0,95,31.6,26.0,22.8,1028,0,22.8,65.5,438,136,0,8725,3569,568
2023-03-11 16:54:00,0,2656,19308,77895,0,68360,257,66.1,0,1891,212,0.389,31.5,2019,1871,115,3.27,16306,160,222,66.4,0,89.2,116,32.1,118,6967,0,117,86.0,379,156,0,18926,76.8,162,2656,0,28490,88599,0,2406,74.2,40.6,0,175,229,0.389,21.0,2283,146,27.7,3.27,16234,92.9,223,41.4,0,95,27.7,26.0,20.0,1008,0.389,20.0,65.1,437,136,0,7809,3539,576
2023-03-11 16:56:00,0,2656,19390,74967,0,68379,444,66.1,0,1922,213,0.389,30.7,1985,1901,121,4.30,16320,159,220,66.1,0,89.6,122,32.1,124,7016,0,123,86.0,400,154,0,26761,77.4,160,2656,0,36349,97270,0,2409,84.3,40.6,0,190,228,0,20.1,2178,157,29.0,4.73,16250,91.8,221,41.4,0,95,29.4,26.0,20.9,1054,0.389,20.9,65.1,461,135,0,7824,3539,570
2023-03-11 16:58:00,0,1076,27292,85843,0,68239,271,65.7,0,1701,212,0,32.9,1863,1683,132,6.50,16300,164,222,66.4,0,89.6,132,32.3,135,6633,0,134,87.2,418,156,0,18734,119,8917,1076,0,35364,95784,0,2409,87.7,40.6,0,199,228,0,22.4,2276,171,31.6,7.68,16237,97.2,223,41.4,0,95,32.0,26.2,23.2,1005,0,22.8,66.2,498,134,0,8028,3557,10245
2023-03-11 17:00:00,0,2656,42970,108135,0,68412,511,65.7,0,1896,210,0,31.5,2003,1880,132,4.30,16309,164,223,65.7,0,89.6,133,32.3,136,7087,0,135,87.2,431,156,0,21143,77.0,21819,2656,0,52050,115381,0,2419,85.8,41,0,184,229,0,20.5,2191,166,31.6,4.67,16238,97.0,226,41,0,95,31.6,26.2,23.2,1034,0,22.8,66.2,527,137,0,8479,3541,24486
2023-03-11 17:02:00,0,1076,17720,68297,0,68243,339,64.7,0,1707,211,0,32.1,1883,1688,137,4.53,16340,160,222,64.2,0,90.3,133,32.0,135,6574,0.389,135,87.2,382,154,0,17365,75.8,181,1076,0,25296,83869,0,2410,89.2,40.3,0,178,229,0,21.6,2306,156,32.9,10.1,16264,97.1,228,40.2,0,95,31.6,25.8,22.8,1004,0,22.8,66.2,435,135,0,9258,3569,579
2023-03-11 17:04:00,0,2657,19327,102113,0,68373,270,66.5,0,1890,211,0,30.7,2005,1885,126,5,16337,163,221,67.1,0,89.9,133,32.3,135,7013,0,135,86.6,407,156,0,18107,76.7,173,2657,0,27664,88267,0,2406,81.6,41.1,0,180,229,0,19.7,2275,168,30.3,10.6,16249,102,221,42.1,0,95,31.6,26.2,22.8,1027,0,23.2,65.5,481,135,0,8771,3569,571
2023-03-11 17:06:00,0,2657,19277,74403,0,68378,257,67.5,0,1908,211,0,30.7,1986,1879,121,5.47,16331,164,222,67.8,0,89.6,122,32.3,124,7003,0,123,87.2,376,155,0,18439,77.5,155,2657,0,28033,88128,0,2406,73.9,41.8,0,200,229,0,19.7,2184,147,29.0,5.25,16244,97.4,223,42.6,0,95,29.0,26.2,20.9,1067,0,20.9,66.2,431,134,0,7933,3569,575
2023-03-11 17:08:00,0,1076,23134,89559,0,68227,1376,66.4,0,1707,211,0,34.3,1863,1683,137,4.53,16324,160,222,65.3,0,89.9,133,32.1,135,6678,0,135,87.2,421,156,0,18143,122,5129,1076,0,31030,90717,0,2397,92.9,41.4,0,190,229,0,24.2,2296,153,32.9,10.3,16247,91.6,223,40.6,0,94.6,31.6,26.0,22.8,1028,0,22.8,66.2,504,135,0,8572,3587,6035
2023-03-11 17:10:00,0.389,2656,43110,114474,0,68369,257,66.4,0,1897,213,0,30.7,1979,1879,137,4.30,16317,161,222,66.1,0,89.6,139,32.0,141,7015,0,140,87.2,423,155,0,18661,77.8,22048,2656,0.389,49837,112787,0,2416,73.9,41.4,0,183,229,0,19.7,2178,160,32.9,10.1,16245,104,224,41,0,95,32.9,25.8,23.8,1039,0,23.8,66.2,518,135,0,8402,3541,24639
2023-03-11 17:12:00,0,1076,17723,68427,0,68229,594,66.4,0,1707,211,0,32.9,1869,1681,126,4.53,16301,163,223,66.4,0,89.2,127,32.1,130,6609,0,129,87.3,372,153,0,17775,77.5,155,1076,0,25717,84676,0,2418,85.2,41.4,0,212,229,0,22.4,2301,177,30.3,5.02,16238,107,236,41,0,95,30.3,26.0,21.9,1059,0,21.9,66.2,424,135,0.389,8916,3540,566
2023-03-11 17:14:00,0,2131,18873,80174,0,68322,727,64.2,0,1836,212,0,34.3,1950,1827,115,6.03,16308,162,221,65.0,0,89.6,122,32.0,124,6986,0,123,87.3,412,156,0,25760,76.6,156,2131,0,34779,95325,0,2401,94.3,39.4,0,186,229,0,29.2,2278,160,27.7,6.91,16246,93.8,224,40.9,0,95.4,29.0,25.5,20.9,1047,0,20.9,66.2,491,142,0.389,7984,3540,576
2023-03-11 17:16:00,0,2697,19321,76206,0,68374,1728,65.7,0,1930,213,0,30.7,1981,1896,126,5.16,16317,161,219,66.4,0,89.6,122,32.0,124,7010,0,123,87.2,373,155,0,18754,76.9,155,2697,0,28376,88522,0,2404,89.7,40.3,0,211,228,0,19.7,2177,177,30.3,5.16,16252,98.6,221,42.1,0,95.4,29.0,25.5,20.9,1026,0,20.9,66.2,421,133,0,7890,3539,570
2023-03-11 17:18:00,0,1120,18662,75160,0,68239,84.9,67.9,0,1757,213,0,32.9,1865,1712,126,5.96,16306,161,220,67.1,0,89.9,127,31.7,130,6631,0,129,87.2,422,154,0,21253,122,941,1120,0,30039,89582,0,2401,77.9,41.8,0,214,229,0,22.8,2276,167,30.3,6.36,16245,93.4,221,41.8,0,95,30.3,25.6,21.9,1004,0,21.9,66.2,507,135,0,7962,3558,1435
2023-03-11 17:20:00,0,2657,43065,104651,0,68394,271,66.4,0,1898,212,0,32.3,1973,1870,126,3.57,16310,164,223,65.7,0,90.3,122,32.3,124,7072,0,123,87.2,453,155,0,17304,78.0,21884,2657,0,48355,111284,0,2407,81.6,41.4,0,194,229,0,21.6,2176,156,30.3,3.99,16245,98.4,225,41,0,95,33.9,26.2,20.9,1092,0,20.9,66.2,565,134,0,7714,3541,24587
2023-03-11 17:22:00,0,1603,18216,71452,0,68287,137,66.1,0,1799,213,0,30.7,1924,1771,120,4.67,16325,159,222,65.3,0,89.6,116,32.3,119,6833,0,118,87.2,354,157,0,18159,75.9,161,1603,0,26632,85958,0,2410,71.7,41.4,0,183,229,0,19.7,2298,162,34.3,5.03,16254,90.2,223,39.9,0,95,32.6,26.2,25.0,1055,0,20.0,66.2,393,136,0,8354,3540,578
