"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf4214ee191c8)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf4214ee191c8)","Receive Total (lxcf97c652df312)"
2023-03-13 13:40:00,0,81.5,32398,60880,0,0,0,0,0,176,284,119,454,65.7,447,38.5,0,589,31.6,0,38.5,1931,4.27,448,0,66.4,41733,19,1961,7080,297,1874,81.5,0,36191,61578,0,0,0,0,0,223,102,27.7,254,40.3,251,19,0,699,25.5,0,19,149,4.13,250,0,41.8,27044,38.5,190,1056,80.2,1861
2023-03-13 13:42:00,0,85.5,24819,52718,0,0,0,0,0,174,291,124,454,65.7,445,38.5,0,590,31.6,0,38.5,1746,4.27,449,0,66.1,41656,19,1757,6791,71.0,1083,85.5,0,35326,59494,0,0,0,0,0,225,116,29.0,254,40.7,255,19,0,697,25.5,0,19,160,4.13,251,0,40.6,20234,38.5,182,1082,70.6,1082
2023-03-13 13:44:00,0,84.0,23373,51276,0,0,0,0,0,174,296,130,455,65.7,449,38.5,0,588,32.0,0,38.5,1937,4.27,450,0,66.1,41660,19,1966,7138,297,1872,84.0,0,36121,61573,0,0,0,0,0,224,122,30.3,256,40.7,261,19,0,699,26.0,0,19,165,4.13,253,0,41,17987,38.9,200,1098,79.9,1869
2023-03-13 13:46:00,0,82.9,34024,77654,0,0,0,0,0,173,289,129,456,65.7,447,38.5,0,585,32.3,0,38.5,1791,4.50,448,0,65.8,41714,19,1849,6858,1480,1338,82.9,0,49460,78180,0,0,0,0,0,226,114,30.3,261,40.6,251,19.4,0,701,26.2,0,19,188,4.37,249,0,41,27852,38.9,217,1118,89.1,1336
2023-03-13 13:48:00,0,83.3,27761,80542,0,0,0,0,62,172,282,136,455,65.7,447,740,0,585,32.3,0,38.5,1878,4.50,448,0,65.7,41659,19,1903,7046,2502,1601,83.3,0,59097,91471,0,0,0,0,152,226,105,31.6,260,40.3,252,471,0.389,702,26.2,0,19,188,4.37,250,0,40.6,19837,38.5,216,1119,104,1602
2023-03-13 13:50:00,0,76.0,34939,63683,0,0,0,0,0,172,292,118,455,66.1,447,38.5,0,586,32.3,0,38.5,1936,4.50,449,0,65.7,41772,19,1956,7148,2577,1876,76.0,0,36210,64088,0,0,0,0.389,0,225,113,27.7,255,40.6,257,19,0.389,700,26.2,0,19,165,4.37,255,0.389,41.4,29599,38.5,194,1105,111,1866
2023-03-13 13:52:00,0,73.8,24890,52809,0,0,0,0,0,173,290,124,455,66.1,450,38.5,0,587,32.3,0,38.5,1728,4.03,449,0,65.3,41683,19,1749,6844,71.3,1084,73.8,0,35349,59530,0,0,0,0.389,0,224,117,33.9,255,40.6,254,19,0,699,26.2,0,19,165,3.90,256,0.389,40.3,20311,38.5,185,1075,70.6,1078
2023-03-13 13:54:00,0.389,77.1,24921,52893,0,0,0,0,0,171,283,130,454,65.7,448,38.9,0,588,31.8,0,38.5,1943,4.50,449,0,65.3,41681,19,1971,7157,516,1869,77.1,0.389,36139,61848,0,0,0,0,0,226,103,30.3,254,40.3,252,19,0,699,25.7,0,19,172,4.37,251,0,41,19544,38.5,193,1059,91.4,1861
2023-03-13 13:56:00,0,82.6,34781,63455,0,0,0,0,0,172,285,124,455,65.7,445,38.5,0,585,31.6,0,38.5,1785,4.97,448,0,66.0,41715,19,1813,6849,150,1336,82.6,0,35638,60099,0.389,0,0,0,0,225,105,29.0,256,40.3,249,19,0,700,25.5,0,19,171,4.83,249,0,41.7,29956,38.5,192,1079,84,1337
2023-03-13 13:58:00,0,82.2,27012,79843,0,0,0,0,62,173,291,130,455,65.7,452,752,0,586,31.8,0,38.5,1857,4.97,450,0,66.0,41674,19,1883,7099,738,1597,82.2,0,59263,89853,0,0,0,0,152,225,110,30.3,254,40.6,259,471,0,700,25.7,0,19,162,4.83,252,0,41.7,19091,38.5,194,1130,89.3,1602
2023-03-13 14:00:00,0,80,34139,62805,0,0.389,0,0,0,174,290,124,455,65.7,447,38.5,0,588,32.3,0,38.5,1969,5.36,452,0,65.7,41728,19,1980,7196,1108,1865,80,0,36182,62651,0,0,0,0,0,225,116,29.0,254,40.6,252,19,0,699,26.2,0,19,173,4.83,252,0,41.4,28776,38.5,191,1103,108,1865
2023-03-13 14:02:00,0,76.7,25084,52971,0,0,0,0.389,0,172,285,119,459,66.1,444,38.5,0,587,32.7,0,38.5,1834,4.97,454,0,65.8,41666,19,1867,6942,431,1335,76.7,0,35594,60411,0,0,0,0,0,225,106,27.7,255,40.6,248,19,0,700,26.2,0,19,186,4.83,250,0,41,20236,38.5,215,1073,83.6,1336
2023-03-13 14:04:00,0,85.1,24058,51992,0,0,0,0,0,173,290,130,454,66.1,434,38.5,0,588,31.8,0,38.5,1873,4.97,451,0,66.1,41603,19,1900,7049,220,1600,85.1,0,35832,60959,0,0,0,0,0,224,115,30.3,255,41,243,19,0,699,25.7,0,19,175,4.83,254,0,41.4,18933,38.5,211,1135,73.9,1599
2023-03-13 14:06:00,0,80.4,28876,58587,0,0,0,0,0,173,292,130,456,65.7,442,38.5,0,584,31.6,0,38.5,1803,4.97,447,0,65.7,41703,19,1829,64360,149,1341,80.4,0,35656,117832,0,0,0,0,0,225,117,30.3,257,40.6,248,19,0,701,25.5,0,19,166,4.83,249,0,41,24032,38.5,204,2561,76.9,1337
2023-03-13 14:08:00,0,77.8,26104,80043,0,0,0.389,0,62,172,290,129,454,66.1,449,751,0,583,31.6,0,38.5,1787,4.97,450,0,65.7,41640,19.4,1802,64320,142,1346,77.8,0,58838,145732,0,0,0.389,0,152,225,111,30.3,254,40.6,258,472,0,698,25.5,0,19,168,5.22,252,0,40.3,18440,38.5,188,2563,72.0,1343
2023-03-13 14:10:00,0,77.4,33499,62141,0,0,0.389,0,0,173,286,119,452,66.2,446,38.5,0,586,31.6,0,38.5,1948,4.73,453,0,65.7,41693,19.4,1955,7120,297,1869,77.4,0,36149,61677,0,0,0.389,0,0,225,112,27.7,252,40.4,250,19,0,700,25.5,0,19,179,4.99,255,0,40.6,28151,38.5,217,1107,79.5,1869
2023-03-13 14:12:00,0,88.4,24933,52944,0,0,0,0,0,173,289,124,455,66.9,447,38.5,0,586,31.6,0,38.5,1822,4.27,450,0,65.7,41712,19,1829,6932,148,1342,88.4,0,35665,60261,0,0,0,0,0,226,117,29.0,255,41.5,251,19,0,699,25.5,0,19,173,4.13,252,0,40.3,20072,38.5,228,1111,75.5,1334
2023-03-13 14:14:00,0,84.4,31989,60575,0,0,0,0,0,172,287,130,456,65.7,449,38.5,0,587,31.8,0,38.5,1898,4.27,448,0,65.7,41805,19,1917,7066,220,1609,84.4,0,35992,61157,0,0,0,0,0,226,108,30.3,255,40.6,255,19,0,700,25.7,0,19.4,186,4.13,250,0,41.0,26888,38.5,233,1109,73.9,1598
2023-03-13 14:16:00,0,81.5,25660,53742,0,0,0,0,0,172,293,124,454,66.1,450,38.5,0,589,32.3,0,38.5,1931,4.03,448,0,65.8,41699,19,1954,7157,297,1876,81.5,0,36162,61538,0,0,0,0,0,225,117,29.0,253,40.7,255,19,0,698,26.2,0,19.4,175,3.90,249,0,41.0,20292,38.5,206,1128,79.9,1865
2023-03-13 14:18:00,0,78.9,26455,79174,0,0,0,0,62,171,289,124,452,66.1,446,752,0.389,583,32.3,0,38.5,1728,4.27,450,0,65.8,41679,19,1741,6756,1672,1079,78.9,0,58718,94159,0,0,0,0,151,226,111,29.0,252,41.1,250,472,0,702,26.2,0,19,160,4.13,253,0,41,19075,38.5,172,1063,95.9,1070
2023-03-13 14:20:00,0,78.5,36326,80065,0,0,0,0,62,172,289,124,455,65.3,452,752,0,583,32.3,0,38.5,1928,4.27,450,0,65.8,41682,19,1946,7076,289,1875,78.5,0,50642,79238,0,0,0,0,151,224,116,29.0,255,40.3,257,472,0,704,26.2,0,19,158,4.13,253,0,41.7,29010,38.5,180,1087,75.0,1869
2023-03-13 14:22:00,0,79.6,24449,52295,0.389,0,0,0,0,173,286,141,455,65.3,451,38.5,0,584,32.3,0,38.9,1778,4.27,447,0.389,65.8,41600,19,1804,6883,148,1344,79.6,0,35576,60005,0,0,0,0,0,224,110,32.9,256,39.9,257,19,0,702,26.2,0,19,154,4.13,249,0,40.6,19598,38.5,195,1068,76.9,1334
2023-03-13 14:24:00,0,73.4,34391,63045,0,0,0,0,0,174,291,124,454,66.1,445,38.5,0,587,32.3,0,38.5,1873,4.27,449,0,66.0,41679,19,1900,7046,220,1610,73.4,0,35871,60960,0,0,0,0,0,224,110,29.0,255,40.6,248,19,0,699,26.2,0,19,163,4.13,251,0,40.6,29312,38.5,198,1129,72.8,1601
2023-03-13 14:26:00,0,82.9,25617,53565,0,0,0,0,0,173,294,130,454,66.4,448,38.5,0,587,32.3,0,38.5,1936,4.27,451,0,66.4,41631,19,1960,7169,297,1866,82.9,0,36101,61595,0,0,0,0,0,224,119,30.3,254,41,253,19,0,699,26.2,0,19,159,4.13,253,0,41.7,20241,38.5,186,1090,78.4,1865
2023-03-13 14:28:00,0,77.4,26526,79105,0,0,0,0,62,171,288,130,455,65.7,451,752,0,586,32.3,0,38.5,1713,4.27,447,0,65.9,41664,19,1737,6770,80.5,1068,77.4,0,58638,87597,0,0.389,0,0,153,226,107,30.3,260,40.3,262,474,0,700,26.2,0,19,160,4.13,249,0,40.3,19116,38.5,182,1096,75.1,1070
2023-03-13 14:30:00,0,73.8,38379,91888,0,0,0,0,62,174,289,124,456,66.0,447,752,0,585,32.3,0,38.5,1928,4.27,447,0,66.1,41761,19,1957,7061,291,2132,73.8,0,59746,90135,0,0.389,0,0,153,224,111,29.0,261,40.6,251,474,0,702,26.2,0,19,175,4.13,249,0,40.6,29960,38.5,196,1062,83.5,2133
2023-03-13 14:32:00,0,81.1,23604,51421,0,0,0,0,0,178,292,124,441,66.0,445,38.5,0,586,32.3,0,38.5,1767,4.27,437,0,66.0,41641,19,1789,6810,148,1338,81.1,0,35568,59852,0,0,0,0,0,222,118,29.0,246,41,249,19,0,700,26.2,0,19,165,4.13,244,0,40.6,18758,38.5,194,1073,76.6,1340
2023-03-13 14:34:00,0,80.7,33543,62088,0,0,0,0,0,178,288,141,456,65.7,449,38.5,0,584,32.3,0.389,38.5,1835,4.50,449,0,65.8,41732,19,1857,6918,513,1601,80.7,0,35903,61338,0,0,0,0,0,222,107,33.3,256,40.6,255,19,0,703,26.2,0.389,19,150,4.37,252,0,40.6,28450,38.5,171,1071,86.6,1600
2023-03-13 14:36:00,0,79.6,25624,53664,0,0,0,0,0,175,281,141,456,65.8,445,38.5,0,586,32.3,0.389,38.5,1918,4.97,450,0,66.1,41693,19,1937,7117,581,1874,79.6,0,36140,62073,0,0,0,0,0,225,107,33.3,261,40.6,249,19,0,701,26.2,0.389,19,165,4.83,251,0,41.7,20253,38.5,187,1068,88.0,1866
2023-03-13 14:38:00,0,78.6,30677,79013,0,0,0,0,0,175,292,124,459,65.7,448,38.5,0,584,32.3,0,38.5,1719,4.97,450,0,66.1,41726,19.0,1727,6788,80.2,1082,78.6,0,53820,81693,0,0,0,0,0,225,112,29.0,254,40.6,257,19.0,0,698,26.2,0,19.0,179,4.84,263,0,41.7,24333,38.5,189,1099,75.1,1071
2023-03-13 14:40:00,0,72.3,28444,81359,0,0,0,0,62,177,291,129,454,65.8,447,751,0,588,32.3,0,38.5,1941,4.97,452,0,65.8,41693,19,1949,7126,289,1866,72.3,0,59509,89806,0,0,0,0,152,222,108,36.0,254,41,257,471,0,701,26.2,0,19,203,4.83,265,0,40.3,20263,38.5,221,1114,76.1,1861
2023-03-13 14:42:00,0,74.1,22843,50727,0,0,0,0,0,174,288,124,457,66.1,449,38.5,0,591,32.3,0,38.5,1783,4.97,448,0,66.1,41653,19,1798,6891,2436,1338,74.1,0,35583,62375,0,0,0,0,0,225,114,34.6,258,41,254,19,0,698,26.2,0,19,190,4.83,250,0,40.3,17988,38.5,206,1121,110,1345
2023-03-13 14:44:00,0,86.6,32793,61426,0,0,0,0,0.389,174,289,130,454,66.1,448,38.5,0,593,32.0,0,38.5,1885,4.73,452,0,65.4,41716,19,1908,7039,3853,1600,86.6,0,35901,64821,0,0,0,0,0,225,108,30.3,254,41.4,253,19,0,694,26.0,0,19,174,4.60,254,0,40.3,27711,38.5,205,1132,130,1600
2023-03-13 14:46:00,0,80,25538,53514,0,0,0,0,0,176,293,136,452,66.4,447,38.5,0,589,31.6,0,38.5,1946,4.50,451,0,65.5,41692,19,2015,7131,1625,1868,80,0,36148,62966,0,0,0,0,0,224,110,31.6,252,40.6,251,19,0,698,25.5,0,19,175,4.37,253,0,40.3,20173,38.5,201,1060,93.4,1865
2023-03-13 14:48:00,0,71.6,31679,62363,0,0,0,0,0,177,288,130,454,66.0,447,38.5,0,587,31.6,0,38.5,1708,4.27,447,0,65.7,41751,19,1738,6738,297,1081,71.6,0,37466,62086,0,0,0,0,0,223,114,30.3,254,41,251,19.4,0.389,699,25.5,0,19,186,4.13,249,0,40.6,26902,38.5,203,1113,84.1,1070
2023-03-13 14:50:00,0,76.0,28173,81212,0,0,0,0,62,178,290,124,456,66.2,449,751,0,587,31.6,0,38.5,1856,4.03,449,0,65.8,41683,19,1892,7001,438,1612,76.0,0,59335,89561,0,0,0,0,151,223,113,29.0,255,41,254,472,0,700,25.5,0,19,184,3.90,250,0,40.7,20241,38.5,218,1169,83.6,1604
2023-03-13 14:52:00,0.389,79.6,22778,50659,0,0,0,0,0,179,289,124,456,66.1,450,38.9,0,588,31.6,0,38.5,1781,4.27,450,0,65.3,41597,19,1797,6969,656,1342,79.6,0.389,35549,60611,0,0,0,0,0,222,114,29.0,256,41,254,19,0,700,25.5,0,19,181,4.13,252,0,40.3,17928,38.9,207,1145,88.2,1337
2023-03-13 14:54:00,0.389,71.9,32764,61284,0,0,0,0,0,180,287,130,454,65.8,447,38.9,0,586,31.8,0,38.5,1795,4.27,450,0,66.1,41661,19,1815,6881,150,1343,71.9,0.389,35616,60048,0.389,0,0,0,0,221,107,30.3,253,40.3,252,19,0,700,25.7,0,19,194,4.13,253,0,40.6,27926,38.9,215,1123,76.6,1335
2023-03-13 14:56:00,0,78.2,25302,53375,0,0,0,0,0,179,290,124,454,65.3,447,38.5,0,588,32.3,0,38.5,1962,4.27,448,0,65.7,41653,19,1964,7142,288,1864,78.2,0,36118,61553,0.389,0,0,0.389,0.389,222,112,29.0,254,39.9,251,19,0,700,26.2,0,19,220,4.13,249,0.389,40.3,19925,38.5,229,1113,74.2,1862
2023-03-13 14:58:00,0,80,34492,63284,0,0,0,0,0,179,288,124,455,65.3,434,38.5,0,588,32.3,0,38.5,1791,4.27,449,0,65.4,41736,19,1806,6900,149,1333,80,0,35673,60173,0,0,0,0.389,0.389,224,114,29.0,255,39.9,250,19,0,700,26.2,0,19,196,4.13,251,0.389,39.9,29660,38.5,214,1149,75.8,1339
2023-03-13 15:00:00,0,81.1,28230,81041,0,0.389,0,0,62,178,286,119,454,66.2,449,752,0,589,31.8,0,38.5,1876,4.27,451,0,65.9,41686,19,1899,7054,229,1602,81.1,0,59128,89192,0,0,0,0,151,224,105,27.7,254,41.5,254,472,0,700,25.7,0,19,196,4.13,254,0,40.6,20315,38.5,231,1165,78.8,1601
2023-03-13 15:02:00,0,78.2,24762,52740,0,0.389,0,0,0,178,285,118,457,65.8,447,38.5,0,587,31.6,0,38.5,1899,4.66,450,0,65.7,41636,19,1927,7078,217,1603,78.2,0,35835,60960,0,0,0,0,0,223,103,27.7,256,40.6,251,19,0,701,25.5,0,19,196,4.13,252,0,41,19654,38.5,222,1110,73.1,1602
2023-03-13 15:04:00,0,78.9,34588,63210,0,0,0,0,0,175,297,130,442,65.8,448,38.5,0,587,31.6,0,38.5,1746,4.89,437,0,65.7,41773,19,1784,6754,79.4,1071,78.9,0,35429,59567,0,0,0,0,0,225,119,30.3,248,41,253,19,0,700,25.5,0,19,161,4.37,244,0,41,30024,38.5,201,1067,75.1,1073
2023-03-13 15:06:00,0,76.3,24712,52616,0,0,0,0.389,0,178,294,119,444,66.3,448,38.5,0,593,32.0,0,38.5,1933,4.97,437,0,65.5,41658,19.4,1950,7194,288,1872,76.3,0,36113,61547,0,0,0,0,0,223,110,27.7,250,40.7,252,19,0,696,25.5,0,19,151,5.22,245,0,40.3,19351,38.5,179,1111,75.7,1867
2023-03-13 15:08:00,0,81.5,33859,62420,0,0,0,0,0,177,286,124,454,65.3,448,38.5,0,589,31.6,0,38.5,1785,4.97,450,0,65.5,41714,19,1808,6950,140,1343,81.5,0,35627,60207,0,0,0,0,0,222,103,29.0,254,39.9,253,19,0,696,25.5,0,19,155,4.83,257,0,40.3,29053,38.5,182,1091,71.7,1341
2023-03-13 15:10:00,0,85.1,28208,81036,0,0,0.389,0,62,177,288,130,453,65.3,447,752,0,588,32.0,0,38.5,1878,4.73,449,0,65.8,41683,19,1894,6994,233,1611,85.1,0,59365,89257,0,0,0,0,151,224,112,30.3,252,40.3,251,471,0,699,26.0,0,19,164,4.60,251,0,40.6,20298,38.5,186,1064,86.2,1605
2023-03-13 15:12:00,0,75.2,26146,69780,0,0,0,0,62,178,292,119,452,65.7,449,752,0,586,32.3,0,38.5,1939,4.50,449,0,65.8,41668,19,1954,7168,288,1867,75.2,0,51229,79815,0,0,0,0,151,224,113,27.7,252,40.6,254,471,0,701,26.2,0,19,159,4.37,251,0,40.3,18767,38.5,178,1068,75.0,1861
2023-03-13 15:14:00,0,76.3,28629,56840,0,0,0,0,0,177,290,124,456,65.7,448,38.5,0,584,32.3,0,38.5,1715,4.27,450,0,66.0,41759,19.0,1735,6706,1677,1070,76.3,0,35416,61045,0,0,0.389,0,0,223,109,29.0,262,40.6,253,19.0,0,701,26.2,0,19.4,169,4.13,253,0,41.0,24068,38.5,191,1085,100,1070
2023-03-13 15:16:00,0,79.6,24096,52100,0,0,0,0,0,176,291,130,454,65.7,445,38.5,0,586,32.3,0,38.5,1951,4.03,450,0,66.1,41734,19,1966,7185,2187,1875,79.6,0,36182,63577,0,0,0,0,0,224,115,30.3,259,40.3,249,19,0,701,26.2,0,19,182,3.90,252,0,41,18735,38.5,205,1110,117,1867
2023-03-13 15:18:00,0,74.5,33279,61756,0,0,0,0,0,177,287,124,452,65.7,447,38.5,0,587,32.3,0,38.5,1785,4.27,447,0,65.8,41731,19,1807,6883,432,1349,74.5,0,35647,60350,0,0,0,0,0,224,103,29.0,252,40.3,257,19,0,700,26.2,0,19,148,4.13,249,0,40.3,28465,38.5,176,1045,84.0,1345
2023-03-13 15:20:00,0,81.9,28229,80993,0,0,0,0,62,179,285,124,456,65.7,449,751,0.389,587,31.8,0,38.5,1874,4.50,450,0,65.7,41787,19,1876,6978,230,1605,81.9,0,59384,89340,0,0,0,0,153,223,103,29.0,256,40.3,253,472,0,700,25.7,0,19,159,4.37,252,0,41,20306,38.5,177,1058,78.4,1603
2023-03-13 15:22:00,0,80.7,36015,89391,0,0,0,0,62,176,289,119,457,65.3,449,751,0.389,590,31.6,0,38.5,1934,4.27,449,0,65.7,41751,19,1946,7217,288,1863,80.7,0,59591,90084,0,0,0,0,153,225,115,27.7,258,39.9,254,472,0,698,25.5,0,19,156,4.13,251,0,41,27846,38.5,172,1067,75.0,1863
2023-03-13 15:24:00,0,78.2,24868,52815,0,0,0,0,0,174,285,118,452,65.7,447,38.5,0,589,31.6,0,38.5,1715,4.27,449,0,66.0,41720,19,1744,6741,71.0,1073,78.2,0,35367,59450,0,0.389,0,0,0,224,109,27.7,257,40.6,251,19,0,698,25.5,0,19,150,4.13,252,0,41,20298,38.5,186,1095,70.6,1075
2023-03-13 15:26:00,0,75.6,22641,50402,0,0,0,0,0,176,285,124,452,65.8,449,38.5,0,587,31.6,0,38.5,1935,4.73,449,0,66.0,41671,19,1958,7182,297,1866,75.6,0,36129,61586,0,0.389,0,0,0,224,104,29.0,252,40.3,254,19,0,701,25.5,0,19,158,4.60,251,0,40.6,17273,38.5,182,1102,80.2,1862
2023-03-13 15:28:00,0,80.7,31986,60400,0.389,0,0,0,0,176,286,141,455,65.8,449,38.5,0,586,31.6,0,38.9,1802,4.97,449,0.389,65.8,41757,19,1805,6887,139,1339,80.7,0,35668,60200,0,0,0,0,0,223,105,32.9,255,40.3,258,19,0,700,25.5,0,19,166,4.83,257,0,40.3,27169,38.5,176,1081,71.7,1334
2023-03-13 15:30:00,0,78.5,26959,71124,0,0,0,0,0,175,288,130,455,65.7,445,38.5,0,583,32.0,0,38.5,1881,4.27,449,0,65.7,41676,19,1879,7001,229,1863,78.5,0,51053,79251,0,0,0,0,0,225,113,35.4,254,40.3,249,19,0,701,26.0,0,19,170,4.13,251,0,41.7,20161,38.5,179,1083,78.8,1868
2023-03-13 15:32:00,0,80,36342,89706,0,0,0,0,62,175,282,136,457,66.1,447,751,0,586,32.3,0,38.5,1938,4.27,450,0,66.1,41763,19,1956,7156,1643,2131,80,0,59834,91715,0,0,0,0,153,224,101,31.6,258,40.6,251,471,0,702,26.2,0,19,155,4.13,252,0,41.7,27914,38.5,174,1079,97.3,2133
2023-03-13 15:34:00,0,80.7,24896,52772,0,0,0,0,0,177,290,136,454,66.0,447,38.5,0,590,32.4,0,38.5,1715,4.50,450,0,65.7,41709,19,1746,6737,289,1083,80.7,0,35375,59600,0,0,0,0,0,223,114,31.6,254,40.6,251,19,0,699,26.3,0,19,153,4.37,252,0,40.6,20329,38.5,190,1091,81.0,1081
2023-03-13 15:36:00,0,80.7,25103,53010,0,0,0,0,0,177,294,130,453,65.8,435,38.5,0,589,31.6,0.389,36.4,1876,4.97,447,0,65.3,41667,17.9,1880,7077,230,1609,80.7,0,35876,61026,0,0,0,0,0,223,117,30.3,252,40.3,245,19,0,699,25.5,0,17.9,169,4.83,249,0,40.6,19980,36.4,179,1093,78.0,1599
2023-03-13 15:38:00,0,76.3,34819,63457,0,0,0,0,0,176,290,124,454,65.4,447,38.5,0,583,31.6,0,38.5,1787,4.97,449,0,65.4,41734,19,1812,6973,139,1345,76.3,0,35649,60202,0,0,0,0,0,223,110,29.0,254,40.6,251,19,0,700,25.5,0,19,145,4.83,252,0,40.6,29995,38.5,181,1098,71.3,1334
2023-03-13 15:40:00,0,77.1,23934,51785,0,0,0,0,0,177,288,124,441,65.3,449,38.5,0,585,32.0,0,38.5,1795,4.97,436,0,66.1,41674,19,1811,6852,2429,1350,77.1,0,35599,62256,0,0,0,0,0,223,115,29.4,247,39.9,254,19,0,698,26.0,0,19,159,4.83,243,0,41.8,19096,38.5,182,1078,103,1337
2023-03-13 15:42:00,0,80.4,36983,90490,0,0,0,0,62.4,178,289,124,442,66.1,449,752,0,588,32.3,0,38.5,1942,4.97,435,0,65.7,41777,19,1957,7188,810,1874,80.4,0,59664,90520,0,0,0,0,151,224,112,29.4,247,40.6,254,471,0,699,26.2,0.389,19,162,4.83,242,0,40.6,28820,38.5,187,1088,89.7,1864
2023-03-13 15:44:00,0,80.8,25136,53038,0,0,0,0,0.389,178,292,130,454,66.1,447,38.5,0,588,32.3,0,36.4,1793,4.74,451,0,66.2,41717,18.0,1808,6848,139,1344,80.8,0,35653,60059,0,0,0,0,0,225,108,30.3,254,40.3,252,19.0,0,700,26.2,0.389,18.0,160,4.60,254,0,40.3,20284,36.4,174,1065,71.7,1336
2023-03-13 15:46:00,0,80.7,24262,52165,0,0,0,0,0,178,287,147,455,65.8,447,38.5,0,590,32.3,0,38.5,1864,4.27,448,0,66.2,41707,19,1938,7031,229,1611,80.7,0,35935,61067,0,0,0,0,0,224,113,34.2,255,40.3,252,19,0,697,26.2,0,19,163,4.13,250,0,40.6,19146,38.5,213,1074,78.8,1608
2023-03-13 15:48:00,0,80.4,29144,57379,0,0,0,0,0,178,290,136,455,65.4,445,38.5,0,591,32.3,0,38.5,1866,4.27,448,0,65.8,41743,19,1893,7033,226,1611,80.4,0,35946,61054,0,0,0,0,0,222,109,31.6,255,40.3,249,19,0.389,697,26.2,0,19,165,4.13,250,0,41,24049,38.5,202,1080,78.4,1600
2023-03-13 15:50:00,0,80.7,23168,50833,0,0,0,0,0,180,295,136,455,65.3,448,38.5,0,590,32.3,0,38.5,1798,4.73,451,0,65.7,41640,19,1807,6829,142,1348,80.7,0,35596,59934,0,0,0,0,0,220,115,31.6,254,40.3,258,19,0.389,698,26.2,0,19,162,4.60,254,0,40.6,18310,38.5,175,1044,72.0,1337
2023-03-13 15:52:00,0,89.9,36263,89528,0,0,0,0,62,178,288,118,455,65.7,447,752,0,587,32.3,0,38.5,1940,4.97,448,0,65.8,41725,19,1968,7309,589,1872,89.9,0,59456,90334,0,0,0,0,152,224,112,27.7,254,40.6,257,472,0,702,26.2,0,19,167,4.83,249,0,41,28081,38.5,193,1140,92.2,1860
2023-03-13 15:54:00,0,80.4,25802,54656,0,0,0,0,62,179,293,124,454,65.8,448,752,0,588,32.0,0,38.5,1793,4.73,447,0,65.9,41673,19,1815,6874,139,1348,80.4,0,37027,61895,0,0,0,0,152,223,113,29.0,254,40.6,252,472,0,700,26.0,0,19,170,4.60,249,0,40.3,20248,38.5,195,1072,71.7,1337
2023-03-13 15:56:00,0,78.5,32910,61350,0,0,0,0,0,177,290,124,456,66.1,447,38.9,0,585,31.6,0,38.5,1850,4.27,448,0,65.8,41733,19,1857,6964,220,1616,78.5,0,35914,61014,0,0,0,0,0,223,108,29.0,256,40.6,252,19,0,701,25.5,0,19,162,4.13,249,0,40.6,27831,38.9,186,1046,73.9,1609
