"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-17 17:46:00,0,79.3,22929,50155,0,0,0,0,0.389,180,278,118,461,65.7,448,38.5,0,584,32.3,0,38.5,1792,4.27,447,0,65.8,40730,19,1872,6902,1345,79.3,0,34661,58779,0,0,0,0,0,220,108,27.7,257,40.3,253,19,0,697,26.2,0,19,183,4.13,249,0,41,18179,38.5,245,1139,1337
2023-03-17 17:48:00,0,79.6,35487,88145,0,0,0,0,62,177,283,130,457,65.4,448,752,0,587,32.3,0,38.5,1857,4.27,447,0,65.8,40813,19,1886,7039,1609,79.6,0,58219,87774,0,0,0,0,151,223,115,30.3,252,40.3,253,471,0,700,26.2,0,19,189,4.13,249,0.389,40.7,27675,38.5,229,1155,1601
2023-03-17 17:50:00,0,78.9,24483,51799,0,0,0,0,0,177,279,135,452,65.3,445,38.5,0,587,32.3,0,38.5,1818,4.27,449,0,66.0,40716,19,1824,6859,1343,78.9,0,34652,58742,0,0,0,0,0,224,105,31.6,252,40.3,249,19.4,0,700,26.2,0,19,214,4.13,251,0,41,19736,38.5,225,1139,1342
2023-03-17 17:52:00,0,76.0,31948,59856,0,0,0,0,0,178,284,119,443,65.7,447,38.5,0,586,32.3,0,38.5,1877,4.27,451,0,66.0,40732,19,1897,7057,1605,76.0,0,34919,59638,0,0,0,0,0,225,118,27.7,248,40.6,251,19,0.389,701,26.2,0,19,211,4.13,253,0,40.6,26956,38.5,238,1131,1606
2023-03-17 17:54:00,0,79.6,25022,52373,0,0.389,0,0,0,178,276,124,445,65.7,447,38.5,0,586,32.3,0,38.5,1930,4.27,449,0,65.3,40695,19,1953,7139,1873,79.6,0,35162,60139,0,0,0,0,0,224,108,29.0,250,40.6,251,19,0,701,26.2,0,19,193,4.13,251,0,41.0,19742,38.5,215,1127,1859
2023-03-17 17:56:00,0,74.9,21814,48936,0,0,0.389,0,0,179,282,130,455,65.8,447,38.5,0,588,31.8,0,38.5,1796,4.27,447,0.389,65.8,40696,19,1819,6910,1349,74.9,0,34618,58915,0,0,0,0,0,223,110,30.3,255,39.9,256,19,0,700,25.7,0.389,19,193,4.52,249,0,41,17070,38.5,218,1140,1339
2023-03-17 17:58:00,0,75.6,34422,87035,0,0,0.389,0,62,179,276,136,454,66.7,449,751,0,590,31.6,0,38.5,1863,4.27,437,0.389,66.1,40792,19,1887,7039,1609,75.6,0,58300,87918,0,0,0,0,151,222,103,31.6,259,41.7,254,472,0,699,25.5,0.389,19,189,4.52,244,0,41,26625,38.5,217,1136,1598
2023-03-17 18:00:00,0,76.3,25046,53142,0,0,0,0,62,181,283,130,455,66.3,451,751,0,590,31.6,0,38.5,1802,4.27,437,0,66.1,40743,19,1814,6811,1346,76.3,0,35944,60417,0,0,0,0,151,222,117,30.3,260,41.4,257,472,0,697,25.5,0,19,190,4.13,245,0,41,19609,38.5,210,1125,1335
2023-03-17 18:02:00,0,77.1,34089,62074,0,0,0,0,0,177,282,113,456,65.8,445,38.5,0,588,32.0,0,38.5,1887,4.27,448,0,65.7,40865,19,1932,7075,1611,77.1,0,35020,59832,0,0,0,0,0,223,109,26.3,256,40.6,249,19,0,699,26.0,0,19,166,4.13,249,0,40.6,29129,38.5,217,1118,1602
2023-03-17 18:04:00,0,75.2,24807,52040,0,0,0,0,0,176,287,130,455,65.8,436,38.5,0,588,32.3,0,38.5,1854,4.27,449,0,66.8,40733,19,1874,6967,1611,75.2,0,34916,59492,0,0,0,0,0,223,119,30.3,255,40.6,246,19,0,700,26.2,0,19,165,4.13,251,0,41.5,19805,38.9,199,1094,1602
2023-03-17 18:06:00,0,72.7,23463,50591,0,0,0,0,0,177,275,124,452,65.7,452,38.5,0,587,32.3,0,38.5,1789,4.50,449,0,66.1,40702,19,1809,6913,1349,72.7,0,34631,58773,0,0,0,0,0,224,103,29.0,252,40.6,256,19,0,701,26.2,0,19,167,4.37,251,0,41,18703,38.9,190,1107,1337
2023-03-17 18:08:00,0,78.9,37049,89787,0,0,0,0,62,176,276,124,454,66.1,447,751,0,587,32.3,0,38.5,1868,4.97,450,0,65.4,40813,19,1891,7054,1609,78.9,0,58338,87942,0.389,0,0,0,154,224,104,29.0,255,41,251,472,0,700,26.2,0,19,164,4.83,252,0,40.6,29246,38.5,189,1087,1599
2023-03-17 18:10:00,0,80.4,25236,70607,0,0,0,0,62,178,285,130,456,65.8,446,751,0,587,32.0,0,38.9,1800,4.97,449,0,66.0,40784,19,1812,6829,1344,80.4,0,52066,79722,0,0,0,0,154,223,120,30.3,257,40.6,250,472,0,699,26.0,0,19,174,4.83,252,0,41,18245,38.5,189,1091,1333
2023-03-17 18:12:00,0,76.0,32726,60622,0,0,0,0,0,176,285,141,452,65.3,450,38.5,0,587,31.6,0,38.5,1865,4.27,449,0,66.2,40896,19,1878,7030,1610,76.0,0,35067,59709,0,0,0,0,0,225,120,32.9,252,39.9,261,19,0,700,25.5,0,19,165,4.13,251,0,41.4,27726,38.5,193,1106,1597
2023-03-17 18:14:00,0,74.1,24756,52188,0,0,0,0,0,176,282,130,454,65.7,450,38.5,0,586,31.6,0,38.5,1877,4.27,448,0,65.8,40762,19,1889,7021,1614,74.1,0,34944,59655,0,0.389,0,0,0,224,111,30.3,254,40.3,261,19,0,702,25.5,0,19,191,4.13,250,0,40.6,19743,38.5,219,1149,1609
2023-03-17 18:16:00,0,74.5,22931,50143,0,0,0,0,0,177,281,124,459,65.7,447,38.5,0,583,32.0,0,38.5,1792,4.27,450,0,65.8,40681,19,1819,6850,1340,74.5,0,34619,58776,0,0,0,0,0,224,115,29.0,258,40.3,251,19,0,699,26.0,0,19,184,4.13,252,0,40.6,18184,38.5,215,1113,1344
2023-03-17 18:18:00,0,75.2,31219,83468,0,0,0,0,62,174,276,124,453,66.0,447,750,0.389,584,32.7,0,38.5,1840,4.27,449,0,65.8,40750,19,1852,6944,1599,75.2,0,58276,87739,0,0,0,0,153,226,104,33.9,252,41.4,252,471,0,703,26.2,0,19,164,4.13,251,0,40.6,23408,38.5,182,1055,1595
2023-03-17 18:20:00,0,73.4,25611,77451,0,0,0,0,62,174,278,124,452,65.7,445,750,0.389,588,32.7,0.389,38.5,1851,4.27,447,0,66.0,40712,19,1865,6935,1612,73.4,0,58241,87418,0,0,0,0,153,225,106,33.9,252,41.4,249,471,0,698,26.2,0,19,167,4.13,249,0,40.6,17768,38.5,198,1061,1606
2023-03-17 18:22:00,0.389,74.9,32280,60131,0,0,0,0,0,174,284,124,456,65.7,448,38.9,0,587,32.3,0.389,38.5,1844,4.73,449,0,65.7,40816,19,1866,7055,1603,74.9,0.389,34971,59741,0,0,0,0,0,224,116,29.0,263,40.6,253,19,0,699,26.2,0,19,170,4.60,252,0,40.6,27284,38.5,198,1082,1604
2023-03-17 18:24:00,0.389,79.6,24741,52053,0,0,0,0,0,176,275,124,454,65.7,452,38.5,0,587,32.3,0,38.5,1841,4.97,448,0,66.1,40726,19,1854,6977,1603,79.6,0.389,34915,59518,0,0,0,0,0,225,102,29.0,254,41,257,19,0,700,26.2,0,19,185,4.83,250,0,41.7,19724,38.5,203,1120,1602
2023-03-17 18:26:00,0,77.4,31620,59449,0,0,0,0.389,0,174,281,129,452,65.7,449,38.5,0,588,31.8,0,38.5,1784,5.36,449,0,66.9,40791,19,1792,6791,1349,77.4,0,34704,58823,0,0,0,0,0,225,116,30.3,252,40.3,258,19,0,699,25.7,0,19,189,4.83,256,0,41.5,26888,38.5,204,1068,1337
2023-03-17 18:28:00,0,75.2,25884,65399,0,0,0,0.389,0,177,275,124,443,66.1,446,38.5,0,588,31.6,0,38.5,1855,5.36,449,0,66.4,40773,19,1872,6997,1614,75.2,0,46227,73071,0,0,0,0,0,224,102,29.0,248,40.6,250,19,0,699,25.5,0,19,191,4.83,251,0,41.4,19775,38.5,213,1063,1609
2023-03-17 18:30:00,0,78.2,24885,76759,0,0,0,0,62,183,282,124,446,66.1,447,750,0,589,31.6,0,38.5,1930,4.97,449,0,65.6,40682,19,1947,7142,1867,78.2,0,58458,88281,0,0,0,0,152,221,117,29.0,251,40.6,252,470,0,699,25.9,0,19,191,4.83,251,0,40.6,16779,38.5,221,1155,1866
2023-03-17 18:32:00,0,78.2,31118,58935,0,0,0,0,0,181,280,130,455,66.1,456,38.5,0,589,32.0,0,38.5,1793,4.73,450,0,65.8,40740,19,1799,6889,1343,78.2,0,34681,58802,0,0,0,0,0,221,115,30.3,253,41.0,258,19,0,699,26.0,0,19.4,195,4.60,252,0,41.4,26376,38.5,202,1110,1334
2023-03-17 18:34:00,0,80,24689,51947,0,0,0,0,0,177,279,124,454,65.9,448,38.5,0,586,32.3,0,38.5,1844,4.50,450,0,65.8,40776,19,1868,6947,1612,80,0,34967,59495,0,0,0,0,0,224,106,29.0,254,40.3,253,19,0,700,26.2,0,19,180,4.37,252,0,41.4,19680,38.5,209,1078,1601
2023-03-17 18:36:00,0,74.5,32042,59889,0,0,0,0,0,175,276,124,456,65.7,445,38.5,0,586,32.3,0,38.5,1792,4.50,437,0,66.1,40883,19.4,1823,6931,1347,74.5,0,34788,58925,0,0,0,0,0,224,109,29.0,255,40.3,249,19,0,699,26.2,0,19,194,4.37,245,0,41.7,27300,38.5,230,1094,1337
2023-03-17 18:38:00,0,80.0,24824,52195,0.389,0,0,0,0,174,283,130,454,66.0,454,38.5,0,588,32.3,0,38.5,1853,4.27,448,0,65.9,40783,19,1872,7096,1614,80.0,0,34971,59594,0,0,0,0,0,225,117,30.3,254,40.6,259,19,0,699,26.2,0,19,194,4.13,250,0,41.4,19822,38.5,211,1112,1609
2023-03-17 18:40:00,0,80.4,27417,79560,0,0,0,0,62,178,281,130,455,66.0,447,751,0,588,32.3,0,38.5,1928,4.27,450,0,65.7,40705,19,1934,7113,1874,80.4,0,58578,88412,0,0,0.389,0,152,223,110,30.3,255,40.6,252,472,0,699,26.2,0,19,198,4.13,253,0,41,19340,38.5,207,1116,1861
2023-03-17 18:42:00,0,77.1,33951,61859,0,0,0,0,0,178,281,136,455,65.7,434,38.5,0,587,31.8,0,38.5,1782,4.27,448,0,66.4,40785,19,1811,6876,1349,77.1,0,34705,58883,0,0,0,0,0,222,116,31.6,255,40.3,244,19,0,699,25.7,0,19,184,4.13,251,0,41.4,29230,38.5,215,1088,1337
2023-03-17 18:44:00,0,73.8,23625,50869,0,0,0,0,0,176,282,129,453,65.8,448,38.5,0,589,31.6,0,38.5,1848,4.27,449,0,66.0,40751,19,1883,6993,1610,73.8,0,34933,59508,0,0,0,0.389,0.389,223,117,30.7,252,40.6,252,19,0,699,25.5,0,19,187,4.13,251,0,40.6,18615,38.5,226,1115,1597
2023-03-17 18:46:00,0,79.3,32825,60710,0,0,0,0,0,177,282,124,455,65.4,445,38.5,0,582,31.8,0,38.5,1810,4.27,447,0,65.8,40770,19,1866,6934,1347,79.3,0,34696,58905,0,0,0,0.389,0.389,224,109,29.4,254,39.9,249,19.4,0,698,25.7,0,19,201,4.13,249,0,40.6,28099,38.5,228,1123,1337
2023-03-17 18:48:00,0,77.8,24779,52124,0,0,0,0,0.389,178,281,124,454,65.7,451,38.5,0,587,32.3,0,38.5,1870,4.27,450,0,65.5,40697,19,1877,7072,1611,77.8,0,34887,59600,0,0,0,0,0,221,115,29.0,254,40.3,260,19.4,0,699,26.2,0,19,203,4.13,251,0.389,40.6,19776,38.5,217,1147,1601
2023-03-17 18:50:00,0,78.5,26658,78710,0,0,0,0,62.4,180,281,124,458,65.7,446,751,0,586,32.3,0,38.5,1934,4.27,449,0,65.8,40687,19,1967,7115,1876,78.5,0,58455,88282,0,0,0,0,155,222,109,29.0,258,40.3,250,472,0,702,26.2,0,19,193,4.13,251,0.389,41,18550,38.5,231,1114,1872
2023-03-17 18:52:00,0,74.5,29090,61325,0,0.389,0,0,62.0,179,278,124,456,66.1,447,751,0,587,31.8,0,38.5,1793,4.03,449,0,66.2,40720,19.0,1832,6932,1344,74.5,0,39447,64830,0,0,0,0,155,222,104,29.0,256,41.1,250,471,0,701,25.7,0.389,19.0,191,4.29,251,0,42.2,23313,38.5,234,1137,1334
2023-03-17 18:54:00,0,70.8,22725,49939,0,0.389,0,0,0,178,284,124,455,66.2,448,38.5,0,590,31.6,0,38.5,1886,4.27,447,0,66.4,40701,19,1917,7028,1605,70.8,0,34890,59481,0,0,0,0,0,223,118,29.0,254,41.1,253,19,0,700,25.5,0.389,19,209,4.52,249,0,43.3,17708,38.5,243,1143,1597
2023-03-17 18:56:00,0,73.8,31998,59819,0,0,0,0,0,176,286,124,453,66.0,448,38.5,0,590,31.8,0,38.5,1803,4.50,450,0,65.6,40741,19,1831,6915,1347,73.8,0,34662,58858,0,0,0,0,0,225,115,29.0,252,41,253,19,0.389,698,25.7,0,19,184,4.37,253,0,41.7,27272,38.5,224,1116,1337
2023-03-17 18:58:00,0,71.6,24982,52308,0,0,0,0,0,178,279,130,454,65.7,448,38.5,0,585,32.3,0,38.5,1939,4.50,449,0,65.3,40650,19,1957,7157,1878,71.6,0,35114,60072,0,0,0,0,0,222,112,30.3,254,40.3,253,19,0,701,26.2,0,19,202,4.37,251,0,40.3,19707,38.5,225,1135,1866
2023-03-17 19:00:00,0,75.2,34917,87716,0,0,0,0,62,177,280,136,457,65.7,448,751,0,584,32.3,0,38.5,1897,4.27,454,0.389,65.7,40792,19,1907,6981,1614,75.2,0,58366,88012,0,0,0,0,151,222,108,31.6,263,39.9,253,472,0,704,26.2,0,19,211,4.13,251,0,40.3,27115,38.5,231,1138,1603
2023-03-17 19:02:00,0,81.1,27149,77180,0,0,0.389,0,62,178,285,124,455,65.7,449,751,0,587,32.3,0,38.5,1807,4.50,454,0,65.3,40779,19,1816,6922,1342,81.1,0,56105,84716,0,0,0,0,151,223,119,29.0,261,40.3,252,472,0,699,26.6,0,19,196,4.37,251,0,40.3,19796,38.5,219,1140,1336
2023-03-17 19:04:00,0,80,21801,48941,0,0,0,0,0,177,280,113,453,65.7,446,38.5,0,587,32.3,0,38.5,1864,4.97,452,0,65.4,40721,19,1897,7059,1612,80,0,34919,59531,0,0,0,0,0,225,114,26.3,252,41,249,19,0,699,26.2,0,19,199,4.83,253,0,39.9,16780,38.5,238,1160,1600
2023-03-17 19:06:00,0,74.9,31372,59273,0,0,0,0,0,177,278,129,441,65.7,450,38.5,0,589,32.0,0,38.9,1878,4.97,450,0,65.7,40732,19,1902,7097,1610,74.9,0,34922,59489,0,0,0,0,0,224,107,35.9,247,40.6,259,19,0,698,26.0,0,19,202,4.83,252,0,40.3,26376,38.5,241,1159,1599
2023-03-17 19:08:00,0,72.7,24594,51938,0,0,0,0,0,178,281,136,455,65.7,447,38.5,0,589,31.6,0,38.9,1871,4.97,448,0,66.1,40811,19,1879,7072,1600,72.7,0,34983,59613,0.389,0.389,0,0,0,223,117,31.6,255,40.3,257,19,0,700,25.5,0,19,204,4.83,249,0,41,19595,38.9,225,1144,1598
2023-03-17 19:10:00,0,73.8,34842,87544,0,0,0,0,62,177,275,136,454,65.7,448,751,0,589,31.6,0,38.5,1859,4.97,449,0,66.1,40810,19,1882,6955,1608,73.8,0,58383,87876,0.389,0.389,0,0,152,223,107,31.6,254,40.3,253,472,0,699,25.5,0,19,191,4.83,251,0,41.7,27051,38.9,220,1095,1602
2023-03-17 19:12:00,0,72.3,27320,79569,0,0,0,0,62,177,280,124,453,65.7,448,751,0,586,32.0,0,38.5,1808,4.27,439,0,66.0,40759,19,1828,6938,1346,72.3,0,58093,87186,0,0,0,0,152,224,108,29.0,257,40.6,253,472,0,700,26.0,0,19,195,4.13,247,0,41,19767,38.5,219,1150,1340
2023-03-17 19:14:00,0,76.3,24261,51670,0,0,0,0,0,177,288,130,455,65.7,445,38.5,0,583,32.7,0,38.5,1871,4.27,450,0,65.6,40867,19,1889,7013,1616,76.3,0,35063,59759,0,0,0,0,0,222,121,30.3,255,40.6,255,19,0,703,26.2,0,19,206,4.13,257,0,40.3,19248,38.5,231,1135,1607
2023-03-17 19:16:00,0,76.7,34201,62233,0,0,0,0,0,175,279,130,455,66.5,447,38.9,0,586,32.7,0,38.5,1872,4.50,449,0,65.7,40845,19,1894,7009,1609,76.7,0,35005,59474,0,0,0,0,0,225,109,30.3,255,41.8,257,19,0,698,26.2,0,19,203,4.37,251,0,40.6,29210,38.5,231,1126,1598
2023-03-17 19:18:00,0,74.5,23581,50834,0,0,0,0,0,178,277,130,454,66.1,448,38.9,0,584,32.3,0,38.5,1873,4.50,449,0,65.8,40702,19,1890,7032,1600,74.5,0,34867,59568,0,0,0,0,0,225,110,30.3,254,41.1,252,19,0,697,26.2,0,19,195,4.37,251,0,40.6,18577,38.5,225,1138,1604
2023-03-17 19:20:00,0,74.9,33949,71826,0,0,0,0,0,179,277,124,452,65.7,450,38.5,0,587,32.3,0.389,38.5,1870,4.27,450,0,65.5,40812,19,1897,6997,1607,74.9,0,44099,70584,0,0,0,0,0,225,111,29.0,252,40.3,254,19,0,699,26.2,0,19,196,4.13,251,0,39.9,28082,38.5,222,1160,1605
2023-03-17 19:22:00,0,74.9,27353,79336,0,0,0,0,62,177,284,124,456,65.8,433,751,0.389,589,32.3,0,38.5,1810,4.03,449,0,65.8,40736,19,1829,6944,1346,74.9,0,57939,86989,0,0,0,0,152,225,111,29.0,257,40.3,243,472,0,699,26.2,0,19,194,3.90,251,0,40.3,19786,38.5,221,1122,1335
2023-03-17 19:24:00,0,79.3,28646,56239,0,0,0,0,0,176,282,136,455,65.8,438,38.5,0,591,32.3,0,38.5,1861,4.27,449,0,66.1,40851,19,1880,6944,1609,79.3,0,35035,59590,0,0,0,0,0,223,116,31.6,253,41,249,19,0,696,26.2,0,19,194,4.13,251,0,41,23646,38.5,216,1104,1601
2023-03-17 19:26:00,0.389,74.5,28677,56332,0,0,0,0,0,177,280,141,454,65.7,452,38.5,0,589,32.3,0,38.5,1940,4.03,451,0,65.7,40768,19,1964,7129,1873,74.5,0.389,35193,60212,0,0,0,0,0,224,114,32.9,254,41,252,19,0,699,26.2,0,19,203,3.90,254,0,40.6,23432,38.5,231,1120,1862
2023-03-17 19:28:00,0,78.5,22489,49602,0,0,0,0,0,176,281,124,455,65.7,451,38.5,0,588,32.3,0,38.5,1802,4.03,450,0,65.8,40656,19,1820,6912,1345,78.5,0,34594,58701,0,0,0,0,0,225,110,29.0,255,40.6,250,19,0,700,26.2,0,19,204,3.90,252,0,41.4,17742,38.5,221,1144,1335
2023-03-17 19:30:00,0,80.7,32241,60075,0,0,0,0.389,0,175,288,130,457,65.7,461,38.5,0,588,32.3,0,38.5,1860,4.66,447,0,65.4,40748,19,1883,6969,1613,80.7,0,34938,59553,0,0,0,0,0,225,120,30.3,257,41.4,257,19,0,700,26.2,0,19,187,4.13,249,0,41,27248,38.5,220,1105,1607
2023-03-17 19:32:00,0,73.4,27293,79354,0,0,0,0.389,62,178,280,136,454,65.8,447,751,0,589,31.8,0,38.5,1796,4.89,447,0,66.1,40713,19,1824,6897,1346,73.4,0,57995,87067,0,0,0,0,152,221,110,31.6,254,41.0,258,472,0,698,25.7,0,19,193,4.37,249,0,40.6,19728,38.5,224,1112,1335
2023-03-17 19:34:00,0,77.1,31627,59453,0,0,0,0,0,178,279,135,454,65.8,444,38.5,0,585,31.6,0,38.5,1872,4.97,451,0,66.0,40754,19.4,1880,6979,1609,77.1,0,34942,59628,0,0,0,0,0,222,107,31.6,254,40.7,248,19,0,701,25.5,0,19.4,201,4.83,254,0,40.3,26636,38.5,215,1132,1599
2023-03-17 19:36:00,0,80.4,25052,52445,0,0,0,0,0,180,281,130,454,66.2,447,38.5,0,588,31.6,0,38.5,1939,4.73,451,0,65.7,40723,19.4,1953,7205,1864,80.4,0,35180,60127,0,0,0,0,0,221,116,30.3,254,41.1,251,19,0,699,25.5,0,19.4,199,4.60,253,0,41,19781,38.5,223,1145,1862
2023-03-17 19:38:00,0,80.0,21727,48860,0.389,0,0,0,0,178,279,119,460,66.1,449,38.5,0,589,32.0,0,38.5,1811,4.27,450,0,66.0,40720,19,1830,7001,1338,80.0,0,34647,58834,0,0,0,0,0,224,106,27.7,255,41.1,255,19,0,697,26.0,0,19,205,4.13,252,0,40.6,16980,38.5,232,1135,1332
2023-03-17 19:40:00,0,77.1,31504,59393,0.389,0,0,0,0,178,285,119,457,65.3,445,38.5,0,590,32.3,0,38.5,1872,4.03,449,0,65.7,40811,19,1890,6995,1610,77.1,0,34986,59607,0,0,0,0,0,223,118,27.7,257,40.3,249,19,0,698,26.2,0,19,213,3.90,251,0,40.3,26506,38.5,229,1111,1598
2023-03-17 19:42:00,0,85.9,27224,79387,0,0,0,0,62,175,285,130,440,65.3,447,751,0,586,32.3,0,38.5,1805,3.80,450,0,65.3,40713,19,1825,6949,1344,85.9,0,57987,87084,0,0,0.389,0.389,152,223,119,30.3,245,39.9,251,471,0,702,26.2,0,19,204,3.67,253,0,39.9,19670,38.5,230,1152,1343
2023-03-17 19:44:00,0,78.9,33526,70043,0,0,0,0,62,174,282,136,441,65.7,447,751,0,586,32.3,0,38.5,1880,3.80,451,0,65.5,40759,19,1888,7000,1602,78.9,0,43415,69901,0,0,0,0,152,225,110,31.6,245,40.3,252,471,0,700,26.2,0,19,196,3.67,254,0,41,27145,38.5,220,1142,1600
2023-03-17 19:46:00,0,79.3,24763,52056,0,0,0,0,0,178,278,124,456,65.7,449,38.5,0,586,32.3,0,38.5,1864,4.03,442,0,65.7,40688,19,1929,7016,1606,79.3,0,34883,59585,0,0,0,0,0.389,224,112,29.0,256,40.3,254,19,0,696,26.2,0,19,195,3.90,249,0,41,19747,38.5,232,1125,1597
2023-03-17 19:48:00,0,77.1,24084,51251,0,0,0,0,0,180,279,130,455,66.0,450,38.5,0,587,32.3,0,38.5,1786,4.50,436,0,66.6,40752,19,1812,6873,1349,77.1,0,34682,58761,0,0,0,0,0,223,111,30.7,255,40.6,255,19,0,695,26.2,0,19,182,4.37,243,0,41.8,19329,38.5,213,1123,1337
2023-03-17 19:50:00,0,77.4,34216,62312,0,0,0,0,0,179,275,124,453,65.7,449,38.5,0,588,32.3,0,38.5,1860,4.73,451,0,66.9,40852,19,1889,6989,1609,77.4,0,35030,59675,0,0,0,0,0,222,101,29.0,252,40.3,259,19,0,699,26.2,0,19,193,4.60,253,0,41.8,29222,38.5,233,1130,1599
2023-03-17 19:52:00,0,85.1,26067,78129,0,0,0,0,62,180,283,124,452,65.8,448,752,0,587,31.8,0,38.5,1802,4.50,449,0,65.8,40671,19,1819,6951,1344,85.1,0,57970,86980,0,0,0,0,152,222,109,29.0,252,40.3,258,472,0.389,702,25.7,0,19,190,4.37,251,0.389,40.6,18505,38.5,220,1152,1341
2023-03-17 19:54:00,0,82.6,35781,88588,0,0.389,0,0,62.4,177,286,130,454,65.7,446,752,0,586,31.6,0,38.5,1883,4.73,451,0,65.4,40751,19,1894,7032,1602,82.6,0,58302,87977,0,0,0,0,152,225,120,35.4,259,40.6,250,472,0,701,25.5,0.389,19,212,4.60,253,0,40.3,27966,38.5,218,1160,1599
2023-03-17 19:56:00,0,75.2,24754,52057,0,0.389,0,0,0.389,178,281,124,455,65.8,449,38.5,0,588,31.8,0,38.5,1859,4.73,450,0,66.1,40713,19,1886,6973,1606,75.2,0,34905,59494,0,0,0,0,0,225,107,34.0,255,41,255,19,0,700,25.7,0.389,19,199,4.60,252,0,41.8,19743,38.5,226,1098,1597
2023-03-17 19:58:00,0,80,23059,50209,0,0,0,0,0,177,280,124,455,65.8,449,38.5,0,590,32.3,0,38.5,1774,4.50,449,0.389,66.1,40694,19,1807,6864,1348,80,0,34640,58626,0,0,0,0,0,223,114,29.0,255,40.3,255,19,0,698,26.2,0,19,181,4.76,251,0,41.4,18310,38.5,220,1107,1337
2023-03-17 20:00:00,0,75.9,28426,55990,0,0,0,0,0,179,282,130,452,64.9,447,38.5,0,584,32.3,0,38.5,1860,4.27,449,0.389,66.4,40714,19.0,1869,6959,1607,75.9,0,34914,59495,0,0,0,0,0,222,117,30.3,257,39.9,252,19.0,0,702,26.2,0,19.0,202,4.52,251,0,41.4,23425,38.5,210,1111,1597
2023-03-17 20:02:00,0,78.9,25539,76539,0,0,0.389,0,0,176,281,130,456,66.0,436,38.5,0,586,31.8,0,38.5,1876,4.03,450,0,66.3,40716,19,1904,7013,1608,78.9,0,56795,85710,0,0,0,0,0,224,113,30.3,255,40.3,249,19,0,702,25.7,0,19,201,3.90,257,0,41.4,18437,38.5,232,1103,1599
2023-03-17 20:04:00,0,74.9,35725,88464,0,0,0.389,0,62,177,280,130,454,66.4,448,751,0,589,31.6,0,38.5,1851,4.03,450,0,66.1,40811,19,1884,6955,1600,74.9,0,58315,87896,0,0,0,0,153,224,112,30.3,253,40.6,258,472,0,699,25.5,0,19,182,3.90,257,0,41.4,27924,38.5,223,1103,1605
2023-03-17 20:06:00,0,79.3,24794,52099,0,0,0,0,0,178,282,141,455,66.0,452,38.5,0,585,31.6,0,38.5,1856,4.03,447,0,66.2,40729,19,1888,7046,1605,79.3,0,34918,59614,0,0,0,0,0,222,112,32.9,256,41.4,258,19,0,701,25.5,0,19,190,3.90,249,0,41.4,19789,38.9,228,1107,1604
2023-03-17 20:08:00,0,78.2,28324,55902,0,0,0,0,0,177,282,130,454,65.4,445,38.5,0,587,31.6,0,38.5,1809,3.80,449,0,65.8,40757,19.0,1817,6928,1341,78.2,0,34681,58836,0.389,0,0,0,0,224,114,30.3,254,40.3,248,19.0,0,701,25.5,0,19.0,206,3.67,251,0,40.7,23583,38.5,223,1103,1343
