"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6237b799514f)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd39cb2af2558)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6237b799514f)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd39cb2af2558)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-24 04:56:00,0,12633,41713,197383,0,1889,470,163,32.9,115,1969,65.7,583,0,10545,81.0,5.10,342,147,87.2,0,18386,1905,444,32.5,1565,65.7,19,337,0,0,452,143531,3998,0,12633,0,21222,106988,0,216,262,95.4,22.5,27.7,2315,41,9698,0,2830,3693,5.92,104,130,66.2,0,18274,238,248,26.4,17087,41,38.5,395,0,0,254,6409,4816,0
2023-03-24 04:58:00,0,11717,60789,217313,0,1810,472,162,31.5,132,1923,65.7,1718,0,13542,120,5.33,355,148,87.2,0,18383,1830,448,32.5,1563,66.1,375,402,0,0,452,147843,21832,0,11717,0,22735,111865,0,201,263,94.4,21.3,31.6,2322,41.4,25674,0,2756,3673,6.09,101,128,66.2,0,18265,226,252,26.4,17093,42.1,669,517,0,0,253,6823,24418,0
2023-03-24 05:00:00,0,12017,37963,170197,0,1959,470,162,32.3,132,1987,65.4,417,0,10960,80.8,3.50,360,148,87.2,0,18381,1999,460,31.8,1650,66.0,19,332,0,0,453,143032,156,0,12017,0,20235,105255,0,220,268,93.7,22.1,31.6,2198,41.5,6288,0,3030,3612,3.50,103,131,66.2,0,18268,258,264,25.7,17083,41,38.5,401,0,0,253,6252,616,0
2023-03-24 05:02:00,0.389,9808,37155,166794,0.389,1766,469,161,56.2,137,1850,65.5,415,0,13184,81.9,4.53,360,149,87.2,0,18370,1779,456,31.6,1457,66.0,19,341,0,0,456,145815,153,0,9808,0.389,17998,104729,0,213,262,99.0,65.1,32.9,2293,41.4,6288,0,2560,3703,5.06,103,132,66.9,0,18255,233,254,25.5,17092,41.5,38.5,407,0,0,257,6443,610,0
2023-03-24 05:04:00,0,12513,37961,170593,0,1974,472,167,58.4,137,1991,65.7,413,0,14393,79.2,3.93,348,145,87.2,0,18375,1982,461,31.8,1648,65.7,19.0,349,0,0,454,147927,168,0,12513,0,20728,108703,0,218,263,101,65.9,32.9,2195,41.0,6289,0,3129,3586,4.32,100,131,66.2,0,18257,236,259,25.7,17082,41.4,38.5,426,0,0,254,6524,589,0
2023-03-24 05:06:00,0,13665,37724,169744,0,1884,470,159,33.1,131,1975,65.8,413,0,10605,78.5,3.27,343,146,87.3,0,18385,1910,462,32.3,1593,65.7,19,334,0.389,0,455,142426,180,0,13665,0,21864,107027,0,208,262,90.2,22.6,31.6,2317,40.9,6289,0,2854,3593,3.27,99.1,131,66.2,0,18262,233,267,26.2,17096,41.4,38.5,402,0,0,255,6299,600,0
2023-03-24 05:08:00,0,12125,116567,257941,0,1832,474,161,32.9,116,1939,65.8,3898,0,15376,120,5.01,349,147,87.2,0,18374,1852,458,32.3,1517,66.1,286,393,0,0,441,151756,75409,0,12125,0,28359,120576,0,224,265,94.5,23.1,28.0,2337,40.9,73184,0,2794,3677,4.67,100,131,66.9,0,18264,241,262,26.2,17100,41,511,505,0,0,248,7802,83209,0
2023-03-24 05:10:00,0,11424,115239,264566,0,1960,471,160,31.5,121,2001,65.5,4438,0.389,10927,82.4,5.10,354,147,87.6,0,18378,1977,455,32.3,1612,66.1,909,446,0,0,441,148785,72568,0,11424,0,28376,118392,0,218,263,97.2,21.2,29.0,2200,40.6,70937,0,3031,3665,5.92,101,128,66.9,0,18262,248,254,26.2,17096,41.7,1615,602,0,0,247,7715,80137,0
2023-03-24 05:12:00,0,11940,37203,175878,0,1742,474,162,32.1,116,1852,65.8,417,0,13424,80.2,3.27,348,148,87.2,0,18383,1755,459,32.3,1440,65.7,19,351,0,0,453,145912,152,0,11940,0,20130,107165,0,195,266,100,22.7,27.7,2284,40.6,6285,0,2645,3656,3.27,100,127,66.2,0,18264,227,258,26.2,17079,41.7,38.5,428,0,0,254,6428,595,0
2023-03-24 05:14:00,0,12594,37998,198893,0,1957,475,167,31.5,121,1999,66.2,416,0,14443,81.0,3.50,360,147,87.2,0,18396,1986,459,32.3,1607,65.8,19,346,0,0,452,149177,157,0,12594,0,20780,109636,0,212,266,101,26.0,33.9,2198,41.1,6288,0,3149,3687,3.50,103,131,66.2,0,18275,243,259,26.2,17084,42.2,38.5,418,0,0,253,6611,607,0
2023-03-24 05:16:00,0,13612,37763,201726,0,1877,471,159,30.7,121,1987,67.3,414,0,10512,80.4,6.54,343,148,87.2,0,18391,1902,456,32.0,1571,65.8,19.0,334,0,0,452,143067,155,0,13612,0,21815,107938,0,197,264,90.5,19.7,29.0,2333,42.6,6288,0,2802,3694,6.82,99.2,128,66.2,0,18272,231,256,26.0,17092,41.8,38.5,400,0,0,252,6486,600,0
2023-03-24 05:18:00,0,11973,37476,168072,0,1819,470,161,31.5,126,1932,65.7,415,0,13597,119,6.97,337,148,87.2,0,18376,1842,458,31.8,1563,66.1,19,352,0,0,450,146167,169,0,11973,0,20210,107570,0,205,264,92.8,21.2,30.3,2327,41.4,6284,0,2735,3700,7.64,97.5,127,66.2,0,18258,237,257,25.7,17087,41,38.5,435,0,0,252,6497,593,0
2023-03-24 05:20:00,0,10798,61301,196334,0,1972,476,163,34.3,121,2007,65.7,1713,0,11026,82.7,3.50,360,148,86.7,0,18371,1989,457,32.2,1685,65.8,375,380,0,0,449,144763,21904,0,10798,0,21800,108408,0,225,267,101,24.6,29.0,2201,41.4,25735,0,3067,3758,3.50,102,129,65.5,0,18255,247,257,25.7,17091,40.6,669,480,0,0,251,6793,24486,0
2023-03-24 05:22:00,0,10376,39540,172027,0,1880,471,164,32.1,126,1973,65.8,846,0,15655,83.3,3.66,343,150,87.3,0,18375,1901,456,32.2,1619,65.4,375,384,0,0,450,146755,1298,0,10376,0,19317,106312,0.389,217,263,97.4,22.7,30.3,2292,41.1,7420,0,2963,3794,3.27,98.8,129,67.3,0.389,18258,240,253,25.7,17096,41.0,669,494,0,0,252,6484,1864,0
2023-03-24 05:24:00,0,11220,37424,177904,0,1801,471,160,31.5,120,1881,65.8,412,0,15395,79.9,4.68,348,147,87.2,0,18367,1838,455,31.8,1504,65.4,19,346,0,0,451,147817,176,0,11220,0,19402,107580,0.389,202,263,92.3,22.4,29.0,2177,41.5,6289,0,2802,3640,4.73,100,127,68.4,0.389,18259,242,254,25.7,17086,41.4,38.5,423,0,0,253,6516,600,0
2023-03-24 05:26:00,0,13299,37699,179537,0,1894,475,160,32.9,121,1982,66.1,411,0,10581,79.6,5.93,348,145,86.5,0,18367,1911,457,32.3,1593,65.3,19,340,0,0,450,142459,178,0,13299,0,21490,106351,0,217,266,91.8,24.3,29.0,2324,41,6287,0,2819,3663,6.72,100,129,66.9,0,18249,241,257,26.2,17101,40.6,38.5,411,0,0.389,251,6214,603,0
2023-03-24 05:28:00,0,13142,37491,168142,0,1802,470,164,30.7,126,1924,66.5,411,0,13619,120,3.73,337,148,85,0,18354,1824,458,32.3,1552,65.9,19,354,0,0,454,146728,179,0,13142,0,21352,108769,0,199,262,103,20.8,30.3,2328,42.1,6286,0.389,2800,3741,3.73,97.8,129,64.4,0,18242,217,257,26.2,17085,40.3,38.5,440,0,0,260,6486,597,0
2023-03-24 05:30:00,0,11922,61281,196379,0,1948,473,166,30.7,110,1995,65.4,1714,0,10957,83.2,4.30,342,148,85.8,0,18382,1966,454,32.3,1624,66.2,375,385,0,0,453,145242,21839,0,11922,0,22910,109517,0,196,264,104,19.7,26.3,2200,41,25677,0,3008,3689,4.78,99.1,134,65.5,0,18255,229,252,26.2,17081,41,669,489,0,0,254,6796,24436,0
2023-03-24 05:32:00,0,12896,48654,182149,0,1912,474,162,33.6,121,1958,65.6,1208,0,13963,82.5,6.13,343,147,87.3,0,18392,1927,457,32.3,1567,66.4,375,385,0,0,450,147487,9954,0,12896,0,22661,110636,0,212,266,93.5,27.8,29.0,2285,41.4,15126,0,2875,3779,12.8,99.2,127,66.9,0,18265,232,256,26.2,17089,41.7,669,490,0,0,251,6637,11385,0
2023-03-24 05:34:00,0,10874,37449,167723,0,1824,471,157,31.5,116,1892,65.7,419,0,13669,82.5,3.27,361,147,87.2,0,18390,1856,459,32.3,1523,66.1,19,352,0,0,453,148754,173,0,10874,0,19089,107019,0,196,263,87.8,21.7,27.7,2213,41,6282,0,2765,3750,3.27,102,129,66.2,0,18258,232,258,26.2,17087,40.6,38.9,424,0,0,255,6483,603,0
2023-03-24 05:36:00,0,12594,37677,192703,0,1881,472,166,30.7,116,1968,65.8,416,0,10584,80.2,5.70,337,145,87.2,0,18371,1902,457,32.3,1558,65.5,19,334,0,0,458,142983,173,0.389,12594,0,20779,106743,0,198,263,98.8,20.4,27.7,2303,42.2,6284,0,2856,3656,11.7,97.8,130,66.9,0,18248,226,256,26.2,17093,40.3,38.5,398,0,0,259,6326,592,0
2023-03-24 05:38:00,0,14861,37528,170835,0,1825,474,168,30.7,121,1939,66.1,415,0,15370,119,4.30,331,147,87.9,0.389,18392,1854,454,32.3,1512,65.9,19,354,0,0.389,452,146012,170,0,14861,0,23047,110097,0,198,264,109,19.7,29.0,2319,43.0,6283,0,2776,3662,4.76,96.5,130,65.9,0,18268,234,253,26.2,17088,41,38.5,435,0,0,253,6501,590,0
2023-03-24 05:40:00,0,11404,61223,196006,0,1958,462,158,34.3,115,2003,65.8,1714,0,10920,80.7,4.07,331,148,88.0,0.389,18378,1981,456,31.8,1621,65.8,375,377,0,0.389,453,145530,21822,0,11404,0,22364,108867,0,219,257,94.6,24.6,27.7,2204,42.5,25649,0,2952,3550,4.46,96.1,131,66.1,0,18263,240,256,25.7,17098,42.1,669,478,0,0,253,6729,24402,0
2023-03-24 05:42:00,0,11299,57466,191515,0,1889,472,164,32.9,121,1965,66.1,1569,0,13952,79.7,3.69,348,144,87.6,0,18370,1907,456,31.6,1590,66.1,375,384,0,0,452,147573,18445,0,11299,0,21937,110348,0,215,265,96.9,22.4,29.0,2306,42.8,22654,0,2968,3617,4.13,105,131,67.8,0,18247,240,256,25.5,17088,42.1,669,489,0.389,0,252,6751,20688,0
2023-03-24 05:44:00,0,11716,37449,167866,0,1831,472,166,30.7,126,1885,66.4,414,0,13718,81.3,3.70,356,147,87.2,0,18379,1846,457,31.6,1554,65.8,19,351,0,0,454,148544,177,0,11716,0,19940,107603,0,217,264,99.1,20.8,30.3,2194,42.1,6287,0,2818,3687,4.07,107,129,66.9,0,18263,236,256,25.5,17093,42.1,38.5,425,0.389,0,255,6411,604,0.389
2023-03-24 05:46:00,0,13777,37738,176231,0,1876,471,160,32.1,137,1970,65.8,413,0,10545,80.5,3.27,359,147,87.2,0,18385,1944,460,32.0,1614,65.8,19,354,0,0,452,143474,159,0,13777,0,22016,107295,0,208,263,91.5,22.1,32.9,2317,41.4,6288,0,2809,3634,3.27,103,128,66.2,0,18247,249,264,26.0,17091,42.5,38.5,432,0,0,254,6241,605,0.389
2023-03-24 05:48:00,0,12043,37234,175812,0,1757,470,166,34.3,132,1862,65.0,415,0,13193,122,5.70,337,151,87.3,0,18390,1766,460,32.3,1461,65.8,19,360,0,0,453,147151,147,0,12043,0,20260,108625,0,209,267,105,24.2,31.6,2322,39.9,6288,0,2574,3695,6.52,97.5,130,66.6,0,18261,233,264,26.2,17085,42.1,38.5,445,0,0,254,6566,595,0
2023-03-24 05:50:00,0,11474,61371,196372,0,1964,475,163,32.1,126,2011,65.7,1714,0,10976,81.0,5.10,343,147,87.3,0,18385,1975,457,32.3,1629,65.8,375,380,0,0,453,145909,21938,0,11474,0,22447,109451,0,205,271,105,21.9,30.3,2208,40.3,25785,0,3046,3590,6.33,98.4,128,66.9,0,18270,227,256,26.2,17092,41.4,669,479,0,0,254,6726,24528,0
2023-03-24 05:52:00,0,12789,61171,204206,0,1873,473,159,31.1,132,1969,65.6,1717,0,15589,79.9,4.30,360,150,87.2,0,18370,1894,458,32.3,1554,65.4,375,392,0,0,453,147040,21948,0,12789,0,23759,112515,0,191,265,95.7,20.8,31.6,2287,41.4,25784,0,2924,3679,4.72,103,126,66.2,0,18252,222,256,26.2,17073,40.3,669,498,0,0,253,6757,24538,0
2023-03-24 05:54:00,0,12198,37440,167811,0,1824,471,161,32.9,126,1877,66.6,415,0,15364,80.6,4.30,349,146,87.2,0,18367,1839,459,32.3,1503,65.5,19,346,0,0,451,147057,171,0,12198,0,20381,107275,0,192,264,93.9,23.6,30.3,2184,42.2,6286,0,2762,3680,4.72,100,129,66.9,0,18251,214,263,26.2,17057,40.6,38.5,417,0,0,252,6394,606,0
2023-03-24 05:56:00,0,13921,37974,170849,0,1952,473,164,33.7,132,2042,66.3,417,0,10949,80.2,3.27,325,150,87.2,0,18373,1974,456,32.3,1636,65.4,19,342,0,0,455,143081,168,0,13921,0,22113,106724,0,179,265,97.5,24.0,31.6,2324,40.7,6286,0,3001,3669,3.27,95.2,129,67.3,0,18254,213,260,26.2,17070,41,38.5,407,0,0,256,6212,591,0
2023-03-24 05:58:00,0,11927,37199,166838,0,1724,470,161,30.7,137,1873,65.3,417,0,13151,119,3.70,343,146,87.2,0,18377,1755,456,32.3,1487,65.7,19,358,0,0,454,146448,174,0,11927,0,20157,106831,0,172,262,93.8,21.2,32.9,2325,40.3,6284,0,2558,3586,4.07,98.8,128,66.6,0,18260,209,255,26.2,17060,41,38.5,436,0,0,254,6351,592,0
2023-03-24 06:00:00,0,12016,61362,219515,0,1964,472,163,30.7,131,1989,65.4,1709,0,10893,81.0,6.13,350,145,87.2,0,18379,1977,455,32.3,1626,65.7,375,380,0,0,451,145725,21916,0,12016,0,22975,112423,0,216,263,100,21.9,31.6,2188,41,25751,0,2961,3574,7.32,100,129,66.9,0,18265,231,254,26.2,17085,41.4,669,477,0,0,253,6618,24498,0
2023-03-24 06:02:00,0,12821,61185,219456,0.389,1932,471,163,34.3,132,1965,65.7,1710,0,14004,80.2,3.27,331,148,87.2,0,18381,1953,456,32.3,1550,65.8,375,385,0,0,449,150811,21915,0,12821,0,23761,118665,0,209,264,101,25.0,36.6,2289,41.7,25754,0,2959,3602,3.27,96.5,128,66.9,0,18258,231,256,26.2,17083,41,669,491,0,0,251,6927,24511,0
2023-03-24 06:04:00,0,11363,37467,167741,0.389,1852,474,160,34.3,126,1913,65.8,418,0,13634,79.3,4.07,342,148,87.2,0,18374,1867,459,32.3,1507,65.8,19,346,0,0,452,148233,152,0,11363,0,19550,111676,0,215,265,92.2,24.6,35.3,2298,40.6,6287,0,2804,3587,4.44,99.1,130,66.9,0,18260,233,258,26.2,17101,42.5,38.5,423,0,0,252,6440,595,0
2023-03-24 06:06:00,0.389,13562,37975,170774,0,1958,474,166,30.7,126,2004,66.6,416,0,10905,81.6,6.60,330,148,87.2,0,18373,1982,456,32.3,1618,65.7,19,337,0,0,452,144502,156,0,13562,0.389,21740,112257,0,214,265,99.2,20.1,30.3,2216,41.8,6285,0,2982,3687,7.79,96.5,129,67.7,0,18260,246,256,26.2,17091,42.8,38.5,407,0,0,253,6424,597,0
2023-03-24 06:08:00,0.389,12257,37222,179423,0,1748,472,162,31.5,126,1883,65.7,417,0.389,14983,120,4.63,349,146,86.6,0,18373,1767,457,32.3,1438,65.7,19,353,0,0,449,147367,158,0,12257,0.389,20436,112548,0,204,264,94.2,20.5,30.3,2321,41.7,6284,0,2610,3673,5.02,100,129,65.5,0,18254,227,255,26.2,17079,41.7,38.5,434,0,0,250,6492,599,0
2023-03-24 06:10:00,0,10992,55758,197497,0,1816,473,160,32.3,126,1884,65.3,1164,0.389,10186,81.7,3.27,349,145,87.4,0,18360,1832,446,32.3,1495,66.1,19,335,0,0,452,143947,17764,0,10992,0,20936,110259,0,202,264,97.5,22.5,30.7,2194,41.4,21910,0,2614,3603,3.27,100,131,66.2,0,18248,226,250,26.2,17090,41.4,38.5,409,0,0,253,6425,19905,0
2023-03-24 06:12:00,0,13591,61119,195622,0,1896,467,164,32.1,126,1970,65.3,1711,0,14077,80.5,5.01,354,148,87.3,0,18371,1913,443,32.3,1594,66.2,375,392,0,0,451,148335,21914,0,13591,0,24566,115515,0,204,261,104,27.4,30.7,2295,41.7,25725,0,2961,3647,4.67,102,134,66.9,0,18260,226,247,26.2,17085,41.4,669,506,0,0,252,6770,24472,0
2023-03-24 06:14:00,0,11657,37460,167757,0,1812,473,158,31.5,115,1917,65.3,418,0,13675,80.3,5.33,337,150,86.5,0,18365,1835,457,32.3,1540,66.2,19,351,0.389,0,453,148247,178,0,11657,0,19867,110636,0,191,264,90.3,26.4,27.7,2292,40.3,6286,0,2802,3656,11.6,97.8,132,66.2,0,18265,220,255,26.2,17070,41,38.5,432,0,0,254,6354,604,0
2023-03-24 06:16:00,0,13057,37974,170644,0,1951,473,160,32.9,137,2003,65.3,416,0,10902,80.2,5.33,342,150,85.5,0,18359,1969,463,32.3,1631,66.3,19,335,0,0,452,143029,177,0,13057,0,21236,109149,0,193,265,91.7,28.6,32.9,2218,40.6,6285,0,2998,3679,11.6,99.1,125,64.4,0,18271,219,257,26.2,17090,41,38.5,394,0,0,259,6215,602,0
2023-03-24 06:18:00,0,14022,37767,169931,0,1886,472,161,32.1,126,1978,66.1,419,0,13925,119,3.27,355,147,86.5,0,18367,1905,464,32.0,1570,65.8,19,362,0,0,450,146718,174,0,14022,0,22199,112122,0,202,264,93.7,22.2,30.3,2316,41,6286,0,2919,3658,3.27,101,130,65.5,0,18252,226,257,26.0,17094,40.3,38.5,449,0,0,252,6414,589,0
2023-03-24 06:20:00,0,11127,46808,201263,0,1812,472,166,31.5,110,1879,65.9,802,0,10258,81.1,4.30,338,148,87.2,0,18369,1852,459,32.3,1539,65.8,19,331,0,0,437,143065,9208,0,11127,0,20228,110196,0,191,263,105,21.4,26.3,2192,41,14313,0,2683,3613,4.76,96.7,129,66.2,0,18254,243,259,26.2,17094,40.6,38.5,399,0,0,244,6342,10512,0
2023-03-24 06:22:00,0,12024,60988,204423,0,1893,469,159,31.5,121,1959,65.8,1715,0,15626,80.2,3.27,360,147,87.2,0,18371,1901,457,32.3,1567,66.3,375,383,0,0,439,147175,21799,0,12024,0,22986,116100,0,202,262,89.7,21.4,29.0,2306,42.1,25630,0,2925,3656,3.27,102,130,66.2,0,18259,223,256,26.2,17097,41.8,669,489,0,0.389,247,6875,24384,0
2023-03-24 06:24:00,0,10581,37453,168163,0,1844,471,162,31.5,121,1909,65.9,418,0,15401,79.1,5.47,359,145,87.6,0,18390,1855,456,32.3,1495,66.6,19,345,0,0,452,148523,172,0,10581,0,18770,109973,0.389,214,263,93.7,21.3,29.0,2304,41.8,6287,0,2817,3609,11.5,103,130,66.2,0,18270,219,255,26.2,17090,41.5,38.5,421,0,0,253,6406,601,0
2023-03-24 06:26:00,0,14501,38042,170860,0,1968,471,160,32.1,132,2008,65.7,418,0,10982,80.2,3.89,354,147,87.7,0,18397,2008,457,32.7,1614,66.4,19,331,0,0,453,142583,169,0,14501,0,22689,110424,0.389,210,263,91.9,22.2,31.6,2231,41,6288,0,3034,3656,3.50,101,132,66.2,0.389,18272,243,257,26.2,17086,41.4,38.5,397,0,0,254,6231,592,0
2023-03-24 06:28:00,0,12945,37785,170098,0,1882,471,163,31.5,132,1983,66.1,416,0,13935,123,5.39,343,144,87.2,0,18396,1896,460,32.7,1608,65.7,19,361,0,0,451,147133,175,0,12945,0,21190,112130,0,202,264,101,20.6,31.6,2323,40.6,6290,0.389,2929,3788,5.37,98.8,130,66.2,0.389,18268,218,259,26.2,17096,41.8,38.5,443,0,0,252,6448,598,0
2023-03-24 06:30:00,0,10923,37360,167858,0,1813,475,166,30.7,127,1880,65.4,419,0,10213,82.7,6.17,360,145,87.2,0,18367,1839,458,32.0,1567,65.8,19,334,0,0,455,142687,173,0,10923,0,19157,108335,0,197,266,105,20.4,30.3,2181,39.9,6285,0.389,2676,3712,6.96,108,131,66.6,0,18254,233,257,26.0,17088,41.4,38.9,397,0,0,256,6346,597,0
2023-03-24 06:32:00,0,11395,37673,169697,0,1893,473,155,32.1,126,1972,65.8,419,0,13954,78.8,4.77,349,147,87.2,0,18383,1916,457,31.8,1569,66.1,19,346,0,0,457,145804,179,0.389,11395,0,19593,110493,0,214,265,86.3,21.9,30.3,2296,40.3,6282,0,2969,3669,5.19,105,131,67.3,0,18253,246,256,25.7,17077,41.4,38.9,416,0,0,258,6474,603,0
2023-03-24 06:34:00,0,12156,37442,167942,0,1814,473,160,33.7,121,1920,65.7,417,0,13667,77.8,4.90,355,147,87.2,0,18390,1845,458,32.3,1543,66.2,19,349,0,0.389,456,148446,174,0.389,12156,0,20368,110732,0,199,265,91.9,23.7,29.0,2298,41.0,6284,0,2802,3615,5.29,102,132,66.2,0,18259,242,256,26.2,17097,41.8,38.5,417,0,0,257,6486,595,0
2023-03-24 06:36:00,0,13951,37976,170878,0,1947,474,161,30.7,121,1989,65.5,419,0,10888,80,4.16,338,147,87.3,0,18379,1962,462,32.3,1634,65.8,19,340,0,0.389,453,142200,157,0,13951,0,22150,110552,0,201,270,93.6,20.1,29.0,2199,41.4,6282,0,2985,3616,4.53,97.8,132,66.2,0,18251,221,260,26.2,17090,41.5,38.5,406,0,0,254,6280,590,0
2023-03-24 06:38:00,0,12573,37733,172177,0,1890,471,166,32.8,121,1983,65.5,417,0,15681,121,3.27,353,144,87.3,0,18381,1907,462,32.3,1549,65.8,19,359,0,0,456,147197,159,0,12573,0,20760,111682,0,214,269,103,22.3,29.0,2316,41,6284,0,2952,3695,3.27,101,131,66.2,0,18250,238,264,26.2,17082,42.1,38.5,437,0,0,256,6466,601,0
2023-03-24 06:40:00,0,10377,37362,167319,0,1825,474,160,31.5,126,1886,65.8,417,0,10213,82.5,4.30,348,147,87.3,0.389,18356,1842,458,32.0,1537,65.8,19,336,0,0,455,143969,164,0,10377,0,18589,105720,0,215,265,102,21.6,30.3,2198,41,6287,0,2672,3705,4.73,100,129,66.9,0,18241,238,256,26.0,17085,42.5,38.5,396,0,0,256,6252,600,0
2023-03-24 06:42:00,0,11970,37945,170501,0,1952,470,158,31.5,132,2038,66.1,414,0,14278,80.3,2.53,347,147,87.2,0,18382,1978,458,31.6,1652,65.8,19,339,0,0,453,146413,152,0,11970,0,20187,109283,0,211,261,89.6,21.4,31.6,2305,41.7,6288,0,3121,3641,2.53,100,132,66.2,0,18256,242,256,25.5,17093,42.2,38.5,409,0,0,255,6418,589,0
2023-03-24 06:44:00,0,10752,37145,176352,0,1749,472,164,32.3,126,1855,65.8,415,0,13282,81.5,6.07,353,144,86.5,0,18387,1771,454,31.6,1467,65.8,19,346,0,0,452,149134,157,0,10752,0,18956,108676,0,217,263,96.2,23.0,30.3,2300,41.4,6288,0,2614,3658,7.08,101,130,65.9,0,18249,241,259,25.5,17089,40.6,38.5,419,0,0,253,6538,601,0
2023-03-24 06:46:00,0,13500,37992,194079,0,1952,473,165,31.5,131,2012,66.1,419,0,10915,80.8,3.27,337,149,87.2,0,18393,2025,460,31.6,1630,66.2,19,354,0,0,453,142839,170,0,13500,0,21699,107133,0,206,264,99,22.1,31.6,2246,41.4,6286,0,2999,3702,3.27,97.1,128,66.2,0,18264,255,260,25.5,17097,41,38.5,429,0.389,0,255,6200,602,0.389
2023-03-24 06:48:00,0,13069,37736,178354,0,1880,473,159,32.9,132,1982,65.8,417,0,13931,120,5.93,337,149,87.2,0,18376,1903,459,31.6,1588,66.1,19.4,355,0,0,452,146470,172,0,13069,0,21281,108850,0,210,264,90.0,22.4,31.6,2330,42.1,6284,0,2933,3602,6.75,97.5,128,66.2,0,18254,240,257,25.5,17088,41.4,38.5,435,0,0,252,6418,592,0
2023-03-24 06:50:00,0,10545,37384,176117,0,1825,473,157,32.9,116,1880,66.1,415,0,10219,82.1,6.96,355,148,86.6,0,18382,1841,456,31.8,1527,66.6,19.4,341,0,0,452,143550,175,0,10545,0,18746,103906,0,220,263,94.0,23.1,27.7,2196,42.1,6285,0,2641,3642,8.16,101,129,66.2,0,18255,234,254,25.7,17087,42.2,38.5,403,0,0,253,6278,593,0
2023-03-24 06:52:00,0,12413,37941,170789,0,1959,472,164,31.9,110,2027,66.2,415,0,16013,80.6,3.27,349,148,85,0,18398,1985,460,32.0,1617,65.9,19,339,0,0,451,145484,163,0,12413,0,20584,107266,0,222,263,104,22.1,31.4,2292,41.7,6285,0,3185,3686,3.27,100,129,65.8,0,18256,248,258,26.0,17113,41.4,38.5,406,0,0,252,6329,594,0
2023-03-24 06:54:00,0,12787,37184,166757,0,1744,475,164,31.9,116,1858,65.8,417,0,15003,80.5,3.27,355,146,85.7,0,18381,1762,458,32.0,1441,65.8,19,349,0,0,452,149175,163,0,12787,0,20979,108816,0,207,266,97.5,21.0,27.7,2284,41.4,6287,0,2701,3685,3.66,101,129,65.5,0,18248,234,257,26.0,17096,40.6,38.5,426,0,0,253,6464,608,0
2023-03-24 06:56:00,0,14882,37986,170792,0,1956,473,160,32.1,110,2002,65.8,416,0,10958,80.5,3.70,349,148,87.2,0,18378,1975,456,31.8,1639,65.7,19,334,0,0,452,142250,152,0,14882,0,23077,107736,0,209,265,91.7,21.6,26.3,2213,40.6,6287,0,3023,3669,4.47,100,129,66.2,0,18249,237,254,25.7,17084,40.6,38.5,401,0,0,254,6203,593,0
